labels,type,type_list,variant,row_index,keyword,guid,caption_name,Secondary Terms,Join Type,Exclude Terms,Plural,Possessive,relate_column2,key_edit_time,Dupe,data_source,source_identifier,global_identifier
"[""NameVariant""]",NameVariant,"[""NameVariant""]",coke ceo,46,coke ceo,,,,,,,,,,,mapping,f25cd0d08d4968c8c8a80776f8872c00,mapping__f25cd0d08d4968c8c8a80776f8872c00
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ceo of coke,47,ceo of coke,,,,,,,,,,,mapping,5b788368d4dc2d804cb706b0ad9da6ad,mapping__5b788368d4dc2d804cb706b0ad9da6ad
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ceo of coca-cola,48,ceo of coca-cola,,,,,,,,,,,mapping,9a3da1007e1da057627ef57cb8ac19a9,mapping__9a3da1007e1da057627ef57cb8ac19a9
"[""NameVariant""]",NameVariant,"[""NameVariant""]",coca-cola ceo,49,coca-cola ceo,,,,,,,,,,,mapping,c91e79203a76eae1d9d2634a04cb0b30,mapping__c91e79203a76eae1d9d2634a04cb0b30
"[""NameVariant""]",NameVariant,"[""NameVariant""]",James Robert B. Quincey,-1,James Robert B. Quincey,,,,,,,,,,,mapping,0bd2d07f46c1050bda29997b7d2526e5,mapping__0bd2d07f46c1050bda29997b7d2526e5
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Coca-Cola executive Alfredo Rivera,50,,029b8626847fdc22ef1f0684a4fb2300,Coca-Cola executive Alfredo Rivera,Company Names,AND,,,,,,1,mapping,5df32bf252cc404e6bddf49f24e59285,mapping__5df32bf252cc404e6bddf49f24e59285
"[""NameVariant""]",NameVariant,"[""NameVariant""]",alfredo rivera,50,alfredo rivera,,,,,,,,,,,mapping,5bf6e2cb6f40435a6879be613bc801ec,mapping__5bf6e2cb6f40435a6879be613bc801ec
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Coca-Cola executive Nikos Koumettis,51,,029b8626847fdc22ef1f0684a4fb2300,Coca-Cola executive Nikos Koumettis,,,,,,,,1,mapping,836aee3f4cecaff7020bb522e40f146b,mapping__836aee3f4cecaff7020bb522e40f146b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",nikos koumettis,51,nikos koumettis,,,,,,,,,,,mapping,5687bae1086865e1146dd8cfa839a388,mapping__5687bae1086865e1146dd8cfa839a388
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Coca-Cola executive James Dinkins,52,,029b8626847fdc22ef1f0684a4fb2300,Coca-Cola executive James Dinkins,,,,,,,,1,mapping,f3a14e6f277188ab81921da083099e67,mapping__f3a14e6f277188ab81921da083099e67
"[""NameVariant""]",NameVariant,"[""NameVariant""]",james l. dinkins,52,james l. dinkins,,,,,,,,,,,mapping,e102944fdc37f36e88564dc38818f4e4,mapping__e102944fdc37f36e88564dc38818f4e4
"[""NameVariant""]",NameVariant,"[""NameVariant""]",James Dinkins,-1,James Dinkins,,,,,,,,,,,mapping,c058bb9275ec63c2e7b553e37d7adaaa,mapping__c058bb9275ec63c2e7b553e37d7adaaa
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Coca-Cola executive Bernhard Goepelt,53,,029b8626847fdc22ef1f0684a4fb2300,Coca-Cola executive Bernhard Goepelt,,,,,,,,1,mapping,c5c0c8767b0b263212e8357fc747c17d,mapping__c5c0c8767b0b263212e8357fc747c17d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",bernhard goepelt,53,bernhard goepelt,,,,,,,,,,,mapping,c46e445d54274ed2637299907ad3e287,mapping__c46e445d54274ed2637299907ad3e287
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Kingfa  executive Xin Lu,54,,10d56b87ab89ac36d0e65d7f86ee9710,Kingfa  executive Xin Lu,Company Names,AND,,,,,2021.10.22 10:37:26,1,mapping,b3d5c380cf86be2f82be6141cc0e816a,mapping__b3d5c380cf86be2f82be6141cc0e816a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",xin lu,54,xin lu,,,,,,,,,,,mapping,59d4910e155527015e06638d56508699,mapping__59d4910e155527015e06638d56508699
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Coca-Cola executive Brian Smith,55,,029b8626847fdc22ef1f0684a4fb2300,Coca-Cola executive Brian Smith,Company Names,AND,,,,,2021.06.09 01:11:00,1,mapping,9469b4a8a3a58113239bb03f4736bacf,mapping__9469b4a8a3a58113239bb03f4736bacf
"[""NameVariant""]",NameVariant,"[""NameVariant""]",brian smith,55,brian smith,,,,,,,,,,,mapping,155c03f685f57852e42a71139f358114,mapping__155c03f685f57852e42a71139f358114
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Diet Coke,56,,029b8626847fdc22ef1f0684a4fb2300,Diet Coke,,,,,,,,1,mapping,114d5bf0e698bf2617fdb225e33d21c8,mapping__114d5bf0e698bf2617fdb225e33d21c8
"[""NameVariant""]",NameVariant,"[""NameVariant""]",diet coke,56,diet coke,,,,,,,,,,,mapping,14816929d4b066d5efd3d820c95a32ae,mapping__14816929d4b066d5efd3d820c95a32ae
"[""NameVariant""]",NameVariant,"[""NameVariant""]",See below,-1,See below,,,,,,,,,,,mapping,d07846ec386c65fecafb53b2d97864b8,mapping__d07846ec386c65fecafb53b2d97864b8
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Coca-Cola Light,-1,Coca-Cola Light,,,,,,,,,,,mapping,5a2313c89a5dfae99a220f5e9474649d,mapping__5a2313c89a5dfae99a220f5e9474649d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Diet Coca-Cola,-1,Diet Coca-Cola,,,,,,,,,,,mapping,04f102c038ba80578697786761ce163a,mapping__04f102c038ba80578697786761ce163a
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Coke Zero,57,,029b8626847fdc22ef1f0684a4fb2300,Coke Zero,,,,,,,,1,mapping,0e8f6fd3a4d2948672e65b657975de13,mapping__0e8f6fd3a4d2948672e65b657975de13
"[""NameVariant""]",NameVariant,"[""NameVariant""]",coke zero,57,coke zero,,,,,,,,,,,mapping,16bed96ba583091024c6cef0cf0ce424,mapping__16bed96ba583091024c6cef0cf0ce424
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Coca-Cola Zero Lemon,-1,Coca-Cola Zero Lemon,,,,,,,,,,,mapping,e8f4e6e0769acb1888fdf18e83c6156b,mapping__e8f4e6e0769acb1888fdf18e83c6156b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Coca-Cola Zero Cherry,-1,Coca-Cola Zero Cherry,,,,,,,,,,,mapping,bff84cde33b736f4a2c6fc819a241bb5,mapping__bff84cde33b736f4a2c6fc819a241bb5
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Coca-Cola Zero Orange Vanilla,-1,Coca-Cola Zero Orange Vanilla,,,,,,,,,,,mapping,842a95c18e1ab6c399d3ebe8806a0351,mapping__842a95c18e1ab6c399d3ebe8806a0351
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Coca-Cola Zero Raspberry,-1,Coca-Cola Zero Raspberry,,,,,,,,,,,mapping,ef40f3fe00b361fe5e790e5586927f92,mapping__ef40f3fe00b361fe5e790e5586927f92
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Coca-Cola Zero Vanilla,-1,Coca-Cola Zero Vanilla,,,,,,,,,,,mapping,c2659e0be7f7cecffe8541e9da1bd32d,mapping__c2659e0be7f7cecffe8541e9da1bd32d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Coca-Cola Zero Cinnamon,-1,Coca-Cola Zero Cinnamon,,,,,,,,,,,mapping,76bc5f687807328000b3763b6c817e85,mapping__76bc5f687807328000b3763b6c817e85
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Caffeine Free Coca-Cola Zero,-1,Caffeine Free Coca-Cola Zero,,,,,,,,,,,mapping,17bb5f4cb2277393142ff1143aa7c2f7,mapping__17bb5f4cb2277393142ff1143aa7c2f7
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Coca-Cola Zero Orange,-1,Coca-Cola Zero Orange,,,,,,,,,,,mapping,74d37683720cc1f5134760ad2f7a4ade,mapping__74d37683720cc1f5134760ad2f7a4ade
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Coca-Cola Zero Cherry Vanilla,-1,Coca-Cola Zero Cherry Vanilla,,,,,,,,,,,mapping,23e2797f60cfe78216c3225a7609943c,mapping__23e2797f60cfe78216c3225a7609943c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Coca-Cola Zero Peach,-1,Coca-Cola Zero Peach,,,,,,,,,,,mapping,f11a4281883159e118b24089cdf6e22b,mapping__f11a4281883159e118b24089cdf6e22b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Coca-Cola Zero Sugar,-1,Coca-Cola Zero Sugar,,,,,,,,,,,mapping,3eebc208e1624bd6704182864cc9c423,mapping__3eebc208e1624bd6704182864cc9c423
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Cherry Coke,58,,029b8626847fdc22ef1f0684a4fb2300,Cherry Coke,,,,,,,,1,mapping,b081920717ae8cfa42cacdfcfb4f14ce,mapping__b081920717ae8cfa42cacdfcfb4f14ce
"[""NameVariant""]",NameVariant,"[""NameVariant""]",cherry coke,58,cherry coke,,,,,,,,,,,mapping,372d9b5b0d94507ceaf7bf00b252d743,mapping__372d9b5b0d94507ceaf7bf00b252d743
"[""NameVariant""]",NameVariant,"[""NameVariant""]","Diet Coke Cherry, Coca-Cola Cherry Zero, Coca-Cola Cherry Vanilla",-1,"Diet Coke Cherry, Coca-Cola Cherry Zero, Coca-Cola Cherry Vanilla",,,,,,,,,,,mapping,beaa868e70fd3bfb957badf411913cb5,mapping__beaa868e70fd3bfb957badf411913cb5
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Coca-Cola Cherry,-1,Coca-Cola Cherry,,,,,,,,,,,mapping,c5801222d54c48e8f201cd9ed4939f3f,mapping__c5801222d54c48e8f201cd9ed4939f3f
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Cherry Coca-Cola,-1,Cherry Coca-Cola,,,,,,,,,,,mapping,28abd1b5ee9958c63bc197f5d3b1dd6a,mapping__28abd1b5ee9958c63bc197f5d3b1dd6a
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Town and Country Building Society,59,,0363c8711ca6883c7d1c908520210f61,Town and Country Building Society,,,,,,,,1,mapping,20595dd55dbb2dfc89f2bdfd9274eb84,mapping__20595dd55dbb2dfc89f2bdfd9274eb84
"[""NameVariant""]",NameVariant,"[""NameVariant""]",town and country building society,59,town and country building society,,,,,,,,,,,mapping,11159c6a2a662753b0cae7a23d19254a,mapping__11159c6a2a662753b0cae7a23d19254a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",townandcountrybuildingsociety,60,townandcountrybuildingsociety,,,,,,,,,,,mapping,be3e75680b3722f6311a68c146b99f72,mapping__be3e75680b3722f6311a68c146b99f72
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",ANZ Bank CEO Shayne Elliott,61,,0363c8711ca6883c7d1c908520210f61,ANZ Bank CEO Shayne Elliott,Company Names,AND,,,,,,1,mapping,576c78bf801033cc2764b92e4e248570,mapping__576c78bf801033cc2764b92e4e248570
"[""NameVariant""]",NameVariant,"[""NameVariant""]",shayne elliott,61,shayne elliott,,,,,,,,,,,mapping,3ad1f20ed5501debc341e234adeda3c1,mapping__3ad1f20ed5501debc341e234adeda3c1
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",ANZ Bank,62,,0363c8711ca6883c7d1c908520210f61,ANZ Bank,,,,,,,,1,mapping,936cb117c0c6d6bd3ac9cc876a23f380,mapping__936cb117c0c6d6bd3ac9cc876a23f380
"[""NameVariant""]",NameVariant,"[""NameVariant""]",anz bank,62,anz bank,,,,,,,,,,,mapping,e21165dc714e9b7b46d1ddc3bf9bfbc3,mapping__e21165dc714e9b7b46d1ddc3bf9bfbc3
"[""NameVariant""]",NameVariant,"[""NameVariant""]",anzbank,63,anzbank,,,,,,,,,,,mapping,5796b81fb7edf7d8459d2ae8cdf73661,mapping__5796b81fb7edf7d8459d2ae8cdf73661
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#anzbank,64,#anzbank,,,,,,,,,,,mapping,799dc9f26127f5bffac933ad0072226b,mapping__799dc9f26127f5bffac933ad0072226b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",australia and new zealand banking group,65,australia and new zealand banking group,,,,,,,,,,,mapping,6488ed2832e268cba482fcaffb4abe22,mapping__6488ed2832e268cba482fcaffb4abe22
"[""NameVariant""]",NameVariant,"[""NameVariant""]",australia and new zealand banking,66,australia and new zealand banking,,,,,,,,,,,mapping,5a73b140d00f401c30bc540b77e5b13f,mapping__5a73b140d00f401c30bc540b77e5b13f
"[""NameVariant""]",NameVariant,"[""NameVariant""]",australiaandnewzealandbanking,67,australiaandnewzealandbanking,,,,,,,,,,,mapping,0c201395dd7462ff3adc26d53b60c3d1,mapping__0c201395dd7462ff3adc26d53b60c3d1
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ANZ,-1,ANZ,,,,,,,,,,,mapping,979873ca7dd9e8e8fdac96bfba010797,mapping__979873ca7dd9e8e8fdac96bfba010797
"[""NameVariant""]",NameVariant,"[""NameVariant""]",AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-1,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,,,,,,,,,,,mapping,d33f0db04a1f2d7deea64b3a8191909a,mapping__d33f0db04a1f2d7deea64b3a8191909a
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Olayan,68,,03c02166ce6a0a2a586a1a187cc6f2f0,Olayan,,,,,,,,1,mapping,27cf82f43eaf3a87a39e8a3a0431326b,mapping__27cf82f43eaf3a87a39e8a3a0431326b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",olayan,68,olayan,,,,,,,,,,,mapping,3b8e10a249bcc1eeb45f491aa1f12fd2,mapping__3b8e10a249bcc1eeb45f491aa1f12fd2
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Kimberly Clark,69,,03c02166ce6a0a2a586a1a187cc6f2f0,Kimberly Clark,,,,,,,,1,mapping,56b7ccdf9786c57a40b4020da9c2df1c,mapping__56b7ccdf9786c57a40b4020da9c2df1c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",yuhan kimberly,69,yuhan kimberly,,,,,,,,,,,mapping,c1996f765b907fe063d1e1656fafbafe,mapping__c1996f765b907fe063d1e1656fafbafe
"[""NameVariant""]",NameVariant,"[""NameVariant""]",p.t. kimberly,70,p.t. kimberly,,,,,,,,,,,mapping,f07777167180d89a0996d5e40b1a8098,mapping__f07777167180d89a0996d5e40b1a8098
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Kimberly-Clark Worldwive,-1,Kimberly-Clark Worldwive,,,,,,,,,,,mapping,75c5899457c0cdd314477735bc41388a,mapping__75c5899457c0cdd314477735bc41388a
"[""NameVariant""]",NameVariant,"[""NameVariant""]","Kimberly, Clark and Co.",-1,"Kimberly, Clark and Co.",,,,,,,,,,,mapping,14c1cd91a7fd3d8f7c9f32019d5e8c22,mapping__14c1cd91a7fd3d8f7c9f32019d5e8c22
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Kimberly-Clark Corporation,-1,Kimberly-Clark Corporation,,,,,,,,,,,mapping,c2d00f2a6cd713fc5235275f8acf6228,mapping__c2d00f2a6cd713fc5235275f8acf6228
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Kimberly-Clark Corp.,-1,Kimberly-Clark Corp.,,,,,,,,,,,mapping,99ee7894c7d11ebfd4eee676959d4494,mapping__99ee7894c7d11ebfd4eee676959d4494
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Kimberly-Clark Corp,-1,Kimberly-Clark Corp,,,,,,,,,,,mapping,2e955cdde56afe73cd017b3ce74dd954,mapping__2e955cdde56afe73cd017b3ce74dd954
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Ballard Medical Products,71,,03c02166ce6a0a2a586a1a187cc6f2f0,Ballard Medical Products,,,,,,,,1,mapping,582ef2edb10901a66b76b57940657298,mapping__582ef2edb10901a66b76b57940657298
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ballard medical products,71,ballard medical products,,,,,,,,,,,mapping,501b077da73c9a8a47e3ab086648465d,mapping__501b077da73c9a8a47e3ab086648465d
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Safeskin,72,,03c02166ce6a0a2a586a1a187cc6f2f0,Safeskin,,,,,,,,1,mapping,f95f99b2f8a734467c325254bc27ccbd,mapping__f95f99b2f8a734467c325254bc27ccbd
"[""NameVariant""]",NameVariant,"[""NameVariant""]",safeskin corp,72,safeskin corp,,,,,,,,,,,mapping,a517172259f69246b6a8886d65306790,mapping__a517172259f69246b6a8886d65306790
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",China Grand Automotive executive Xin Ming Wang,73,,74e09c3838bd72068040aa9c2c1fbf02,China Grand Automotive executive Xin Ming Wang,Company Names,AND,,,,,2021.10.22 10:37:26,1,mapping,829b90745d8601d4f3f59a2685a489bd,mapping__829b90745d8601d4f3f59a2685a489bd
"[""NameVariant""]",NameVariant,"[""NameVariant""]",xin ming wang,73,xin ming wang,,,,,,,,,,,mapping,18f7cef0f6cb2617a37cb7657f7dae66,mapping__18f7cef0f6cb2617a37cb7657f7dae66
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Kimberly Clark CEO Michael Hsu,74,,03c02166ce6a0a2a586a1a187cc6f2f0,Kimberly Clark CEO Michael Hsu,,,,,,,,1,mapping,e6b417afe23b1aeb2346f5c12fe65c7c,mapping__e6b417afe23b1aeb2346f5c12fe65c7c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ceo michael hsu,74,ceo michael hsu,,,,,,,,,,,mapping,1b613344b2ce33c42983a48fd8603fa7,mapping__1b613344b2ce33c42983a48fd8603fa7
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Michael Hsu,-1,Michael Hsu,,,,,,,,,,,mapping,fec7afc3bff3fd81ba4a45688c6f40b0,mapping__fec7afc3bff3fd81ba4a45688c6f40b0
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Century Aluminum,75,,040559f34c661c456471bc6e9f9a5d12,Century Aluminum,,,,,,,,1,mapping,4cadf55315977a2e849dc41934cb62cc,mapping__4cadf55315977a2e849dc41934cb62cc
"[""NameVariant""]",NameVariant,"[""NameVariant""]",century aluminum,75,century aluminum,,,,,,,,,,,mapping,b47930e8eda44de7086b7a21be85aeba,mapping__b47930e8eda44de7086b7a21be85aeba
"[""NameVariant""]",NameVariant,"[""NameVariant""]",centuryaluminum,76,centuryaluminum,,,,,,,,,,,mapping,3fec508cf1a2e5d6021041ba706b68f5,mapping__3fec508cf1a2e5d6021041ba706b68f5
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Compania Minera Antamina,77,,040559f34c661c456471bc6e9f9a5d12,Compania Minera Antamina,,,,,,,,1,mapping,53d758d7fb4e8a7bd326e15b420e6a70,mapping__53d758d7fb4e8a7bd326e15b420e6a70
"[""NameVariant""]",NameVariant,"[""NameVariant""]",compania minera antamina,77,compania minera antamina,,,,,,,,,,,mapping,c2962ab8522fb555c7f4df261a66a581,mapping__c2962ab8522fb555c7f4df261a66a581
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Chemoil,78,,040559f34c661c456471bc6e9f9a5d12,Chemoil,,,,,,,,1,mapping,1ffd0c2dee5043287d4ab7052315bfef,mapping__1ffd0c2dee5043287d4ab7052315bfef
"[""NameVariant""]",NameVariant,"[""NameVariant""]",chemoil,78,chemoil,,,,,,,,,,,mapping,b43d5765625c80d04ac05caf0ad52295,mapping__b43d5765625c80d04ac05caf0ad52295
"[""NameVariant""]",NameVariant,"[""NameVariant""]",chemoilenergy,79,chemoilenergy,,,,,,,,,,,mapping,61823808864319b78bf3e5148db3d2ae,mapping__61823808864319b78bf3e5148db3d2ae
"[""NameVariant""]",NameVariant,"[""NameVariant""]",chemoil energy limited,80,chemoil energy limited,,,,,,,,,,,mapping,8724681d78ebe6a6ed0a27e71d444ca8,mapping__8724681d78ebe6a6ed0a27e71d444ca8
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",ALE Combustiveis,81,,040559f34c661c456471bc6e9f9a5d12,ALE Combustiveis,,,,,,,,1,mapping,c94cb38e1ca3a5df4bfcf911df7fa6d4,mapping__c94cb38e1ca3a5df4bfcf911df7fa6d4
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ale combustiveis,81,ale combustiveis,,,,,,,,,,,mapping,357d19d5bbe92d18e0279a774452de39,mapping__357d19d5bbe92d18e0279a774452de39
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Kazzinc,82,,040559f34c661c456471bc6e9f9a5d12,Kazzinc,,,,,,,,1,mapping,303dbd5a422c93ee3c6fbb4fb74a99c1,mapping__303dbd5a422c93ee3c6fbb4fb74a99c1
"[""NameVariant""]",NameVariant,"[""NameVariant""]",kazzinc,82,kazzinc,,,,,,,,,,,mapping,0b7d94b501439a8ead25170774684289,mapping__0b7d94b501439a8ead25170774684289
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Sherwin Alumina,83,,040559f34c661c456471bc6e9f9a5d12,Sherwin Alumina,,,,,,,,1,mapping,b569ef7594943d522d2273e1df4e1a31,mapping__b569ef7594943d522d2273e1df4e1a31
"[""NameVariant""]",NameVariant,"[""NameVariant""]",sherwinalumina,83,sherwinalumina,,,,,,,,,,,mapping,d6d248753836a62af9bb231816972a69,mapping__d6d248753836a62af9bb231816972a69
"[""NameVariant""]",NameVariant,"[""NameVariant""]",sherwin alumina,84,sherwin alumina,,,,,,,,,,,mapping,9c698d10f6269f5089d44c509cb6b92e,mapping__9c698d10f6269f5089d44c509cb6b92e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",sherwin-alumina,85,sherwin-alumina,,,,,,,,,,,mapping,3b8e3ae1d2cc0fe9e849c60e0dd42ab3,mapping__3b8e3ae1d2cc0fe9e849c60e0dd42ab3
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",United Company Rusal,86,,040559f34c661c456471bc6e9f9a5d12,United Company Rusal,,,,,,,,1,mapping,9ed9d5cc364a6e4dfe23078fcc63ad8b,mapping__9ed9d5cc364a6e4dfe23078fcc63ad8b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",uc_rusal,86,uc_rusal,,,,,,,,,,,mapping,9d0ae721391f85c303f67266fa690c03,mapping__9d0ae721391f85c303f67266fa690c03
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ucrusal,87,ucrusal,,,,,,,,,,,mapping,b499e567f393f7515c585c2685205236,mapping__b499e567f393f7515c585c2685205236
"[""NameVariant""]",NameVariant,"[""NameVariant""]",united company rusal,88,united company rusal,,,,,,,,,,,mapping,8a535864314dc6f546780e7e80e6a477,mapping__8a535864314dc6f546780e7e80e6a477
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Rusal,-1,Rusal,,,,,,,,,,,mapping,8630d5c525350b90735ff7597cfd99da,mapping__8630d5c525350b90735ff7597cfd99da
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Izimbiwa Coal,89,,040559f34c661c456471bc6e9f9a5d12,Izimbiwa Coal,,,,,,,,1,mapping,6e5930aaf5f67e71eecb9112b5800012,mapping__6e5930aaf5f67e71eecb9112b5800012
"[""NameVariant""]",NameVariant,"[""NameVariant""]",izimbiwa coal,89,izimbiwa coal,,,,,,,,,,,mapping,46a5523671d7a1e40dddf49bce34ef49,mapping__46a5523671d7a1e40dddf49bce34ef49
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Mangoola Coal,90,,040559f34c661c456471bc6e9f9a5d12,Mangoola Coal,,,,,,,,1,mapping,e9c6bfe4125ace0d021e130b6d6440e9,mapping__e9c6bfe4125ace0d021e130b6d6440e9
"[""NameVariant""]",NameVariant,"[""NameVariant""]",mangoola coal operations pty limited,90,mangoola coal operations pty limited,,,,,,,,,,,mapping,5a2a0082dc938f031991fa3bf0cdd2c7,mapping__5a2a0082dc938f031991fa3bf0cdd2c7
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Anvil Hill Coal Mine,-1,Anvil Hill Coal Mine,,,,,,,,,,,mapping,fee6df42e0faf00e8b95e383c0a6e714,mapping__fee6df42e0faf00e8b95e383c0a6e714
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Mt Owen,91,,040559f34c661c456471bc6e9f9a5d12,Mt Owen,,,,,,,,1,mapping,13cd59461e232ff742ba3583760eab4d,mapping__13cd59461e232ff742ba3583760eab4d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",mt owen pty limited,91,mt owen pty limited,,,,,,,,,,,mapping,132609010d4e8ced2d69e8855c49354d,mapping__132609010d4e8ced2d69e8855c49354d
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",NC Coal Company,92,,040559f34c661c456471bc6e9f9a5d12,NC Coal Company,,,,,,,,1,mapping,c2ce999d74e5c5aa47aa03cdebe37fe4,mapping__c2ce999d74e5c5aa47aa03cdebe37fe4
"[""NameVariant""]",NameVariant,"[""NameVariant""]",nc coal company pty limited,92,nc coal company pty limited,,,,,,,,,,,mapping,3f36bcc3e2f9cd92f1cfed5ab316df41,mapping__3f36bcc3e2f9cd92f1cfed5ab316df41
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Oakbridge,93,,040559f34c661c456471bc6e9f9a5d12,Oakbridge,,,,,,,,1,mapping,457fcb9b99269a47aec049aae385490e,mapping__457fcb9b99269a47aec049aae385490e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",oakbridge pty ltd,93,oakbridge pty ltd,,,,,,,,,,,mapping,1c6cb2716d694804fa9f828f90ac9559,mapping__1c6cb2716d694804fa9f828f90ac9559
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Oakbridge-CX,-1,Oakbridge-CX,,,,,,,,,,,mapping,d693a30e270711d3655d6bbb7d79f19c,mapping__d693a30e270711d3655d6bbb7d79f19c
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Mangara Limited,94,,040559f34c661c456471bc6e9f9a5d12,Mangara Limited,,,,,,,,1,mapping,5c18eaf8d66f764ac2696c7cf361e0e6,mapping__5c18eaf8d66f764ac2696c7cf361e0e6
