source_global_identifier,destination_global_identifier,rel_type,rel_properties $
mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,mapping__ac5f7f0977b88140ff77698a31a34f8a,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,mapping__074c048497a5da3887a456ff23971b3b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,mapping__c2b6244e54a4bb220f6fbfa45b844ac6,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,mapping__3af8dbb90f47cbc1ade4bc97b54a9778,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,mapping__1fe5dd3f6f3ded3b788b1d99b222e525,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,mapping__b8f4acea9f00bc8f156194187897c7fa,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Sarasota Breeze,KP__ec02dc51a77695abed7bd93911dcb615,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Sarasota Breeze,mapping__3ac7c50f19da79b9ea25622ed5dde9b1,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Sarasota Breeze,mapping__1e7da78ae051e64c2d8d316ce97d6be4,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Steelton Tools,KP__ec02dc51a77695abed7bd93911dcb615,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Steelton Tools,mapping__77beff9e252149014bc66eaffcf1a13f,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Steelton Tools,mapping__57ef0bdc1af007ed84e097204f92636c,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__James Comitale,mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__James Comitale,mapping__a6e60a3b49d513a085a866a151e91fde,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__James Comitale,mapping__598e6a340b66cae22728ba6578fecb21,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__James Comitale,mapping__92c265d9fe277e92b19c10aa44b77fbd,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Jay Stasz,mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Jay Stasz,mapping__f2aca96f4e880d52de5d01388b278629,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Jay Stasz,mapping__ef854b227d7749eacb66456342b98e6b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Jay Stasz,mapping__a4d468ded7cc8f0d74ff31480e75d3e7,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__John Swygert,KP__0ZcuHuj2SvzcF6nhnGAFFU,SAMEAS,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__John Swygert,mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__John Swygert,mapping__8f1b18c4668b124796d06911c34b359b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__John Swygert,mapping__b7e78aed6d4a81b0e8f83bc5c6e57d0b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__John Swygert,mapping__3bb3690a9b613d593074f53b0dcb174f,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Kevin Mclain,mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Kevin Mclain,mapping__d1d77de5d1771dd310dc0c2d5ec17c50,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Kevin Mclain,mapping__10983e61d58eb3da238b24731c8b7fcc,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Kevin Mclain,mapping__a2cf994345a5c5ffd0255b3249800471,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Scott Osborne,mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Scott Osborne,mapping__8666ce3900f01190c9ff219313148946,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Scott Osborne,mapping__24699a580c2cc206ae3c0de9e54e6f22,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Scott Osborne,mapping__0b4e1e5ff19bff4794445946a1501839,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Alissa Ahlman,mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Alissa Ahlman,mapping__befdac436ead71378492937976b2e55c,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Alissa Ahlman,mapping__c43e005194f232db15e5dbe7cf5a7011,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Alissa Ahlman,mapping__a0e5cb9dd1ad0fbd09d8b8d3409cd918,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Eric Van Der Valk,mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Eric Van Der Valk,mapping__e49f550b56d81f1b891eb91542141703,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Eric Van Der Valk,mapping__b993fed0160b0d676fa853a5bc421f60,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Eric Van Der Valk,mapping__ffb70ddb473a608383b379613842921a,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Larry Kraus,mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Larry Kraus,mapping__9683ad90d0ecf293576f406125287415,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Larry Kraus,mapping__f1a054da6591de8193faa28b15b583de,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Larry Kraus,mapping__ca15a6ca1d0a11aaef9dfed64c0d5551,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Zannino,mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Richard Zannino,mapping__80f12fa49fe68a316a065290329a8fc4,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Zannino,mapping__4e5ac4e3edd51770110a2091e27829fc,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Richard Zannino,mapping__708e8de8d7d87735b3fa117ebf93b63a,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Robert Bertram,mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Robert Bertram,mapping__82998cb3145f9e131a08e062376a89ce,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Robert Bertram,mapping__b08bebe875d7e84db02ac130cde31149,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Robert Bertram,mapping__1247cea281350e43bdd93f3d0bfce47e,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Robert Fisch,mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Robert Fisch,mapping__5466dc82d0d6e952fabe9f98a29b3e1f,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Robert Fisch,mapping__f299c9c517079fb7c6e7a885c826af61,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Robert Fisch,mapping__a8a1284d64c6c1696cb3e6c2dec681ee,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Robert Fisch,mapping__8eb618ada6cc2c0049ee471276820f38,NAMEVARIANT,"{""from"":""external""}"
mapping__Robert Fisch,mapping__fec9144677e56b88e9a8dd210a8a5247,NAMEVARIANT,"{""from"":""external""}"
mapping__Thomas Hendrickson,mapping__https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Thomas Hendrickson,mapping__3ad2fb0b2bb3510b50c585449d9ab568,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Thomas Hendrickson,mapping__9d2eb50e4c4b8c60439a527e4b3a8f83,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Thomas Hendrickson,mapping__18abab91eb0e6380a5818163b7c584e6,NAMEVARIANT,"{""from"":""external""}"
mapping__Nova Gas Transmission,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Nova Gas Transmission,mapping__2e36f89799482c14558b2da5a3f5c91d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Nova Gas Transmission,mapping__c8173344c0f29359ccd86dd2d13275a3,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Girling Russell,KP__b226c680bf8111ff2115aa729365ea27,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Girling Russell,mapping__f277a84608dc368eff1790b9ff27e9a3,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Girling Russell,mapping__3fc9bc3dca0fcbb03e19a6b0dcbe4cfa,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Girling Russell,mapping__7a5217fbc1a79b6e95f93238da331af6,NAMEVARIANT,"{""from"":""external""}"
mapping__Francois Poirier,KP__b226c680bf8111ff2115aa729365ea27,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""CEO""}"
mapping__Francois Poirier,mapping__268061e187e4590a508f36f1a6d0c2c7,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Francois Poirier,mapping__f3fb991f2a62253ce100abe61b264cd4,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Francois Poirier,mapping__c243b2d4a690c4960ae5ae7e4fdadb32,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Siim Vanaselja,KP__b226c680bf8111ff2115aa729365ea27,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Siim Vanaselja,mapping__889eb51e1f0e1d9f7fbd44ffe86c96e5,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Siim Vanaselja,mapping__0b1dc063c57abae5732a389eaef70c12,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Bevin Wirzba,KP__b226c680bf8111ff2115aa729365ea27,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Bevin Wirzba,mapping__ed195d4081c2c7906f9c761643487ddc,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Bevin Wirzba,mapping__5c142ea1aa7cd3fea8a973a563bacdaa,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Tom Syer,KP__b226c680bf8111ff2115aa729365ea27,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Tom Syer,mapping__2938901726bd7007bb64c3c0d0c88401,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Tom Syer,mapping__6acf198d98c2187ed4ff98398f3aafba,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Thomas Syer,KP__b226c680bf8111ff2115aa729365ea27,ROLE,"{""from"":""crisk_keyword_to_guid_caption_name"",""role"":""executive""}"
mapping__Thomas Syer,mapping__780a6fabba0df29513d8d7f3c47854c3,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Thomas Syer,mapping__2b33058ac4880bddfcabb57143627307,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Virginia Electrification Project,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Virginia Electrification Project,mapping__b2736725375a78f4d6e6bf60c453bcfb,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Virginia Electrification Project,mapping__1c80fdf21759e56265909e5e586ba876,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Eagle Compressor Station Project,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Eagle Compressor Station Project,mapping__84fad0c25ea92e316fafb685a45659ad,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Eagle Compressor Station Project,mapping__1027f70afc9f4afce3460505790ee9e4,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__West Path Delivery,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__West Path Delivery,mapping__62ddeeae6e734a1b7ff0d172642e3b45,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__West Path Delivery,mapping__3fb381f173afe2e266ee8fa4d6952156,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Emerson Creek,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Emerson Creek,mapping__7ff02d526e972f640cd10ef558400eb4,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Emerson Creek,mapping__db9d99b1dfff620a9cbc52dc7c7bdec4,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ontario Pump Storage,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ontario Pump Storage,mapping__d51d6e8a43f3cf96dda028dcd1f40973,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Ontario Pump Storage,mapping__96ddef8d360830d423514ab3720b130c,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__NGTL Expansion,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__NGTL Expansion,mapping__f23555b9b7eb48e5f2dd6d860e04867d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__NGTL Expansion,mapping__2bb193fe4ed158029a5184aa581eb357,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Edson Mainline Expandsion,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Edson Mainline Expandsion,mapping__ec307bc4f48d2724c1c4c35bf22c3407,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Edson Mainline Expandsion,mapping__e26351b2c98209b719ec4a2f58185ee3,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Renewable Power Projects,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Renewable Power Projects,mapping__998439ee35c234d8895b0bdd2b8686f0,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Renewable Power Projects,mapping__955a106dbaba28b635cb3151818c9414,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Saddlebrook Solar & Storage,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Saddlebrook Solar & Storage,mapping__81f8dfdc7af114028ed7a487c0663fab,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Saddlebrook Solar & Storage,mapping__77eb4f0b4b415f35f469c60f83e76fc7,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/GZMB,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__655cfb346e859bf72a3427b9e564b9ce,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__413b080a870b128e37c5b437891d907d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__7a85932bfba4121f9d13c90d2d3f8fdd,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__512e3c488e52a04e37ee57a3ee0947f9,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__8fa205bac1248c878c3383e9d4e2660a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__7c9eba2c505c2f1feeb11bf0fa5da94e,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__a363122ae67ec19472ab864f89827f46,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__d56d65c4ba345f19df09abdeb9f24e4c,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__3c02c2bcd01089a8d89dc50fe21ae865,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__e2f83aa806dcf09ef2596863339882e7,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__f8bfac7f9ae697ee0999345663b5a51a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__c1a3a6fa2d07253c3141df4f549a8ad6,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__9a020a7bdfb3e9e9faa32b95ea0b32d4,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__0b016780cd85e2f255efb27b8c94f4bb,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/GZMB,mapping__263b1f8f20723858ea6284aa1e3338de,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Keystone_Pipeline,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Keystone_Pipeline,mapping__fd4e7c9e43d57b79d46274a9608a4e5b,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Keystone_Pipeline,mapping__772a7190a0130f4ddf97b4fff815c794,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Keystone_Pipeline,mapping__a39d7176b40c76b72e965d760ff21f5e,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Keystone_Pipeline,mapping__367aace3c1a4486994a3746a17f3c68d,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Eastern_Panhandle_of_West_Virginia,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Eastern_Panhandle_of_West_Virginia,mapping__589934a48d619508733b8435bfdc71e9,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Eastern_Panhandle_of_West_Virginia,mapping__491957948a299aa78183b53ddecab0c6,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__https://en.wikipedia.org/wiki/Eastern_Panhandle_of_West_Virginia,mapping__3d1fb15d68169d8dfd30086c70ba1346,NAMEVARIANT,"{""from"":""external""}"
mapping__Tuxpan-tula,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Tuxpan-tula,mapping__6cdf38309ed3ef9abb7ab3869b40045d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Tuxpan-tula,mapping__4ff6ada852c4c693a8a842f7f54ae20d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Tula Villa De Reyes,KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Tula Villa De Reyes,mapping__6b39c70a7b4c8d476ac934ea6fcc8c8d,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
mapping__Tula Villa De Reyes,mapping__d637b3a3a10825a9fe4d4302cb6b9d5c,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
"mapping__https://en.wikipedia.org/wiki/Port_Neches,_Texas",KP__b226c680bf8111ff2115aa729365ea27,RELATED,"{""from"":""crisk_keyword_to_guid_caption_name""}"
"mapping__https://en.wikipedia.org/wiki/Port_Neches,_Texas",mapping__3466460eecd6238eeb68f6b56adae655,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
"mapping__https://en.wikipedia.org/wiki/Port_Neches,_Texas",mapping__4c34e3b30f5cc422f3ef66589256645a,NAMEVARIANT,"{""from"":""crisk_keyword_to_guid_caption_name""}"
"mapping__https://en.wikipedia.org/wiki/Port_Neches,_Texas",mapping__1309f6e25a7a6d5ab4b2258cb32dbc78,NAMEVARIANT,"{""from"":""external""}"
