source_global_identifier,destination_global_identifier,rel_type,rel_properties
logo_classes__https://en.wikipedia.org/wiki/MetLife,logo_classes__b08705e725e5c0943d3a5d6e806f1836,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/MetLife,logo_classes__1bd18e723325dd671cee56c6039396fd,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/MetLife,logo_classes__20f94af03ccec66a6f33f3e15b486d1c,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/MGM_Resorts_International,KP__7afe2fa0360fc52fbf602c89787e893d,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/MGM_Resorts_International,logo_classes__457c7940e5fcec2f51a4da7f8ea4081a,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Micro_Center,logo_classes__9361c048371904a5e82e6daa3b4e0a7e,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Micro_Center,logo_classes__0a38b311f4b67e7abeb26b9d0b377232,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/MidAmerican_Energy_Company,KP__316ac0d178c7571f4693c5ba010cdda6,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/MidAmerican_Energy_Company,logo_classes__c9e08fe9af869474a58d515257eff431,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/MidAmerican_Energy_Company,logo_classes__b5bb10a3d82d037416fc29e57b1d5eef,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Mission_Health_System,logo_classes__74b98d372e7ea0c1530ae9d070f948d1,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Mission_Health_System,logo_classes__068d4931b4918e37f8c43985c15e0707,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Mission_Health_System,logo_classes__6c7a13d9a7e36b51ba4df976cb934e9f,NAMEVARIANT,"{""from"":""external""}"
logo_classes__mitre_corp,KP__6a6b1b8f6e8d99dbec20a5206763f32b,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__mitre_corp,logo_classes__ef568e88af9858c553f1fe69213f4942,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Molson_Coors_Beverage_Company,KP__49cfc3783b7905abaebdc749346ba24a,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Molson_Coors_Beverage_Company,logo_classes__2d109131c9983ddf7cd633bcf6953a03,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Molson_Coors_Beverage_Company,logo_classes__06e0437a2332972ee2cf091e454d74ed,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Molson_Coors_Beverage_Company,logo_classes__278adb14780620496b0c662ed74ade35,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Molson_Coors_Beverage_Company,logo_classes__ecb13956bf2cc93b5adf71d253bd22bd,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Montefiore_Medical_Center,KP__4b1dbee600871b84e7b706f85d4d2dbd,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Montefiore_Medical_Center,logo_classes__72de21e70b39b3859796d644e525b390,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Mount_Sinai,logo_classes__8df0e33ed9c2664eec2cb06baa3a5c64,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__msc_cruise,KP__1859ca5b073e6c79fdd7973db99c796d,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__msc_cruise,logo_classes__d00f0cb84f71fb80b5ad482a1ca6d346,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/MSCI,KP__d1b4cb573ba35c10cfdd1d0997c0f007,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/MSCI,logo_classes__3b2ed03d15bcc42cf9fa8516713bf113,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/MSCI,logo_classes__cfc1a46451c42ec7dda45f893a9b3fd8,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/MSCI,logo_classes__25907696c56b8da64d09c96e1d371caf,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/MSCI,logo_classes__8f0444f62e0aac9dac13be5517742510,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/MSCI,logo_classes__e312375494b6f83543219876ac61a1da,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Mylan,KP__ec58a173164e0ce2dc48a4eed977f590,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Mylan,logo_classes__f67ec35a625ac1090fbca1aa3be53051,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Mylan,logo_classes__48e817e0da602c7b3f246b11c1c9f4df,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Mylan,logo_classes__52705ab8b477549ab4b6590376a791d2,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Mylan,logo_classes__6339d7c64745fbeff08642f0f538f440,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Mylan,logo_classes__b5a55e289f3554f5a7baa9be5f297ec4,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/National_Abortion_Federation,KP__f11044a23c9b39bc475dfd3487ba5848,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/National_Abortion_Federation,logo_classes__791712aac9f68d4b1d2f1c93c9d3cb88,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/National_Abortion_Federation,logo_classes__3933551f97032d7d3cc3f663d866a9fb,NAMEVARIANT,"{""from"":""external""}"
logo_classes__nationalvision,KP__caa28eec2d0bed95a04a17ad5c88e042,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__nationalvision,logo_classes__8b6c81673a5cf73f564f81999a2ecf10,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/The_Bountiful_Company,KP__57231da08163cc588d9faf62297d33dd,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/The_Bountiful_Company,logo_classes__d81ce4a9868ee3b554263175e733bdaa,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/The_Bountiful_Company,logo_classes__476af10d0df75dd5385ac1569e588b1d,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/The_Bountiful_Company,logo_classes__5f099ee8fe385b5eafe6812b1ef33da7,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/The_Bountiful_Company,logo_classes__7691f1971fb410d25c019f688fa2546e,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Navient,KP__22fc522a03ce4b1748be2b0075e26551,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Navient,logo_classes__df51857f6878369f6cd91d036267ce2b,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Navient,logo_classes__4df6d0053ae0e4542a5ce3ab17508b50,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Navy_Federal_Credit_Union,KP__f6c0b7ed8c390c61c664644ca5307bb9,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Navy_Federal_Credit_Union,logo_classes__5f32bc8d2dde72a459c13a8300577432,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Navy_Federal_Credit_Union,logo_classes__003a078380887125abaa13030e6f536a,NAMEVARIANT,"{""from"":""external""}"
logo_classes__NBA Properties Inc,KP__f1a5d824d231d6bdf8e04fe30dba6630,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__NBA Properties Inc,logo_classes__b71a6b2047356a442d5585990719b038,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/NBN_Co,KP__5f42b8f8ffaeb80ccb13f627fe323cba,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/NBN_Co,logo_classes__2248f42d92ac4d5bfb64901257f8bb1c,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/NBN_Co,logo_classes__6f3e2abab380662368180962c294ef6d,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/NBN_Co,logo_classes__181ff31716e008cc3f2aa0b640124128,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/NBN_Co,logo_classes__20327e20c5a1289381b691dcdfa10b29,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/National_Collegiate_Athletic_Association,KP__86e6d633d51ca03ee666a7751329aaf7,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/National_Collegiate_Athletic_Association,logo_classes__9ad1c436b476507a6f1f3310070a152f,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/National_Collegiate_Athletic_Association,logo_classes__902eaa9619c59ca2fd3b7a5958a92c89,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Metro-North_Railroad,KP__53a28ffdae2c58dbdb096ef32a1f76d2,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Metro-North_Railroad,logo_classes__b18159676bb69e8e0fa5ac1cee352701,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Metro-North_Railroad,logo_classes__bb909370b5086cb6aa429ff19422630a,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Metro-North_Railroad,logo_classes__e7c0174beaaeba006bd65ee2da69e892,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Metro-North_Railroad,logo_classes__01827498154c008bd36593618de569db,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Metro-North_Railroad,logo_classes__75533830cc0145d708323a31731525ed,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Metro-North_Railroad,logo_classes__574faf3fc9a68f141f65a7b9512a2f90,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Neiman_Marcus,KP__74f02ce2713f10171752ff04d1a3f97b,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Neiman_Marcus,logo_classes__0d2f00f6a179288e0845fbe744f8c1ed,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Neiman_Marcus,logo_classes__2af46b4cc0aea364c2cd39bb3568f106,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Neiman_Marcus,logo_classes__63b8b26cea2da38ed35094159b088423,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Neiman_Marcus,logo_classes__be510e39ab9922daed285ca78684245a,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Neiman_Marcus,logo_classes__fb346e5d0949b50ff1413374db0d3741,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Neiman_Marcus,logo_classes__8623a5ccf71a6166099420534dd4b3b8,NAMEVARIANT,"{""from"":""external""}"
logo_classes__neustar,KP__773575fc63b039b35a1b334cb48ec4ae,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__neustar,logo_classes__215c7475c89a1712b4f8dd4a30953bde,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/New_York_Life_Insurance_Company,logo_classes__b38a907b66adf522734c21ae84360a90,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/New_York_Life_Insurance_Company,logo_classes__87ac55bd897633fcaa7ebb6516541746,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Newell_Brands,logo_classes__a1b908ea01f98eee8c3690c94b0141e4,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Newell_Brands,logo_classes__3b9e260e6c5ea31f974aea50c56d87c1,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Newmont,KP__0c7d3999e5e14cd29f0653797d2eea8f,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Newmont,logo_classes__b262447d9316f8dfc81cd706f2ea153f,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__nfl,KP__02aec580b076215e2f14ec39f5bd2416,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__nfl,logo_classes__00838eb19d97608c5e3ba9dfff9888b0,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Nielsen_Holdings,KP__359709fddbbb6282773bf1f358e00901,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Nielsen_Holdings,logo_classes__ad87e6040a01bc11609ec30b781893d3,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Nielsen_Holdings,logo_classes__64f9fe69ab18c871946d65dd557c0f5e,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Nielsen_Holdings,logo_classes__f5b4d683d7ee56cd7bbf3535a5526e97,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Nomura,KP__f590aac6f6993fc85dbabd696c9dca19,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Nomura,logo_classes__48336d9ffbdb9597b1c1a39e81dcf45c,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Nomura,logo_classes__88429b35d81ff0afade5890a2ef8cb1d,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Nomura,logo_classes__2929b799d45e6cb4d49c993f2b5b9258,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Norsk_Hydro,KP__925cdbd6b30a1bbd26aad2ba4920447f,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Norsk_Hydro,logo_classes__d3f23a8675b9b6f84d165efa36939212,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Norsk_Hydro,logo_classes__3b5f465f2490f23067c5bb8f1f18cf91,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Norsk_Hydro,logo_classes__459aba008be991bd21326ec51ff7a60e,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Northrop_Grumman,KP__1612f1e2222175272d23e3a7ba3b0bc9,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Northrop_Grumman,logo_classes__0efea8e597da46305ada53c27c4b9b55,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Northrop_Grumman,logo_classes__b7931de193a1df55621a8733cacebbae,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Norwegian_Cruise_Line,KP__3b73e2655985a7e2b4e111a6bf187d38,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Norwegian_Cruise_Line,logo_classes__31166f38f59dfbb87abe85b52ae95616,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Norwegian_Cruise_Line,logo_classes__a0c6a7d63cff398e3d26ca1027c37d49,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Novartis,KP__acccf8b7824ee83b2d614c5dc3f526a2,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Novartis,logo_classes__a33927ca716fe83d384ada2489294d0f,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Novartis,logo_classes__9d9294a2091f5db8e499bdbe38fa8ee8,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Novo_Nordisk,KP__f7d4808638e036ff019e94474b602855,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Novo_Nordisk,logo_classes__0f7238110a53b6ca2a6ecef421c6a223,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Novo_Nordisk,logo_classes__8a4877c8e2cdccc9f8e2c02a7f94a5f6,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/List_of_New_York_City_Ballet_dancers,KP__4f503fd8c163649e9ab417c689c09fff,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/List_of_New_York_City_Ballet_dancers,logo_classes__072660a1e96c33f7281041f6e5bde0c8,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/List_of_New_York_City_Ballet_dancers,logo_classes__fefd5f6a9e7b4b9e09ef6eef701302fb,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Oaktree_Capital_Management,KP__7ea1f77b80a074051a37ac201c4f70e4,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Oaktree_Capital_Management,logo_classes__cccab6e1d2ee4803b685c6902937cc32,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Oaktree_Capital_Management,logo_classes__ec4bea217df5883207ae45fad5ef5c76,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/The_ODP_Corporation,KP__dd340d6b52f2d35adc3b65bf38dfa433,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/The_ODP_Corporation,logo_classes__be36e025f70ca152cf59eddae364725a,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/The_ODP_Corporation,logo_classes__3e112831da5a1137a10e72b6408dae5c,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/The_ODP_Corporation,logo_classes__2bfc7565faf7d800a2892a30fbc10849,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Old_Dominion_Freight_Line,KP__c0f87f61ed4ffd8a7e54d61f70e0a275,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Old_Dominion_Freight_Line,logo_classes__f30fe4f38139cd0b5a27929af5741d3c,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Old_Dominion_Freight_Line,logo_classes__7a65fe17725cbc2707044abe4a8be0fb,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Omni_Hotels_&_Resorts,KP__bd5a7cf674e5545b6885bdf2413633ab,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Omni_Hotels_&_Resorts,logo_classes__aec8f34be381e82196554042664ec055,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Omni_Hotels_&_Resorts,logo_classes__0b052291fcb7ab486d0c50d5a2e258d3,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Omni_Hotels_&_Resorts,logo_classes__90a60f2cc24d6aca7437fc3fe760f3b4,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Omnicom_Group,logo_classes__2703dca31b4e7d2ac840b641cd41ba5e,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Omnicom_Group,logo_classes__ddcc0e977b2f7f4536de016d10dceb96,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Omnicom_Group,logo_classes__ec17f72d165b5c92ed4fe34c1c98d33e,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/OMV,KP__c4e87e10b5ec7f7b018a9035f13a27a6,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/OMV,logo_classes__7ffd11100e64ccf2fad967c4d9cd18de,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/OMV,logo_classes__3adbdfc8db549a3e2ecc5806c8227ad1,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Sentara_Healthcare,logo_classes__e80c6f6fb2f704388c4437f7fa58fb47,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Sentara_Healthcare,logo_classes__cea57c8bafd334a9cd05478419d75bb6,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Optiv_(cybersecurity_company),logo_classes__5c00f15a69c358abd891b29737ca99fc,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Optiv_(cybersecurity_company),logo_classes__ed30d3e4efed47388935e1d04419691d,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Optum,logo_classes__d79586cd6a0005f52c19d7eb8ff9ab83,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Optum,logo_classes__01b2f4beb5f34de12b3299c7ad6bdf22,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Ornua,logo_classes__e63f1ef0adece2ea8639acba5109dafa,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Ornua,logo_classes__027f53381802578f626ec7f22d6f220b,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Overstock,KP__8caf186b36dbf2d132fa2393fece7f39,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Overstock,logo_classes__62c761f73d145d274ce43aeae0b3c4d7,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Overstock,logo_classes__c4a402f471226384e2f2b3027c37a6c6,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Overstock,logo_classes__cebaf2d2136a9373e11b9155788b13bf,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Pacific_Gas_and_Electric_Company,logo_classes__51ba26601d0dfc459850f489ab14009c,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Pacific_Gas_and_Electric_Company,logo_classes__832ee52db8d7f765628d5b96380e6d13,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Pacific_Gas_and_Electric_Company,logo_classes__fe569271bb69da88cfd71a4b6af03209,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Pacific_Gas_and_Electric_Company,logo_classes__f33f135ee39f74a10aac1715a8efa992,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Panda_Express,logo_classes__a21ff26eaf1acc47c12ee5b058e300e0,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Panda_Express,logo_classes__e9a68183d87ee8bdd50ead287c43ad2d,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Panda_Inn,logo_classes__87d849f8b3fa09ae8815ae8b86710217,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Panda_Restaurant_Group,KP__5ab33eea346c08c56b6645c64f119019,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Panda_Restaurant_Group,logo_classes__5b48cc8293e0cfaffc8b6e4ba23ba7ac,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Panera_Bread,KP__162b2a1e7d5d771d2e4aa4fed1555877,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Panera_Bread,logo_classes__7cb3c1f905a7c01d79acd2342482fd87,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Panera_Bread,logo_classes__12a4de37502fd63b992c8b6a588fb1f4,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Papa_John's_Pizza,KP__9fdc1f9c5d94c5f0e69e2d9a59996cfe,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Papa_John's_Pizza,logo_classes__9da96a12eddde6b21610f4873ab3d8d6,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Papa_John's_Pizza,logo_classes__4057fd2dd920d910c515f7b1ff99cf57,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Papa_John's_Pizza,logo_classes__515c0c1f7b175894c24aab157d7bdf5a,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Paramount_Pictures,KP__71c960c4851148c0033b1de2a6297212,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Paramount_Pictures,logo_classes__6d26071a24f980163d4a3182d5405880,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Paramount_Pictures,logo_classes__c338f1db503ef31e14c8be2f1afa0aa3,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Paramount_Pictures,logo_classes__c5b780c80935102f92b57448ba77b067,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Paramount_Pictures,logo_classes__1dfbb3ddf9a0d5f3b91c21598499c9c5,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Paramount_Pictures,logo_classes__4fdf602560ff7f269e2fb365bddbb912,NAMEVARIANT,"{""from"":""external""}"
logo_classes__https://en.wikipedia.org/wiki/Parexel,KP__b9fb22666177350130f03768d707f34d,SAMEAS,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Parexel,logo_classes__a540371b127b5d55ef3e6e2865c2b4f8,NAMEVARIANT,"{""from"":""logo_classes""}"
logo_classes__https://en.wikipedia.org/wiki/Patheon,KP__ef886c53c0271a7193b9b2953ea0b39a,SAMEAS,"{""from"":""logo_classes""}"
