keyword,caption_name,groups,topic_id,entity_type,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
imported mustard oil,mustard oil imports,commodity match,188158,commodity match,,CommodityMatch,mustard oil imports,,dgm_agr_mentioned_entities,5f7c60ec530aa12209585db5a69eec51,dgm_agr_mentioned_entities__6ecea2fbc79f6d152f8d6f231ddbb394
imported mustard,mustard imports,commodity match,188158,commodity match,,CommodityMatch,mustard imports,,dgm_agr_mentioned_entities,75599f226c45110ecf19d98ff46799f3,dgm_agr_mentioned_entities__f09571648c4210fc91df2e843af18443
imported mushrooms,mushrooms imports,commodity match,188158,commodity match,,CommodityMatch,mushrooms imports,,dgm_agr_mentioned_entities,f0353e92620f892c3d188944df795918,dgm_agr_mentioned_entities__17be06e59c8d32a852a9870f64fa4d07
imported mules & donkeys,mules & donkeys imports,commodity match,188158,commodity match,,CommodityMatch,mules & donkeys imports,,dgm_agr_mentioned_entities,532b19712c156165f91200e8f9f11b1c,dgm_agr_mentioned_entities__b1ee2de28afea10e4079d1d8c4da3949
imported mollucs,mollucs imports,commodity match,188158,commodity match,,CommodityMatch,mollucs imports,,dgm_agr_mentioned_entities,e9b39da35ca86f28348c06f44c2252a8,dgm_agr_mentioned_entities__1d876e63354599cf163863962eae71df
imported mint,mint imports,commodity match,188158,commodity match,,CommodityMatch,mint imports,,dgm_agr_mentioned_entities,bb694dc0c3af834c5047be0174c430e9,dgm_agr_mentioned_entities__6cd986e1d3bfee24b13f736381c5a4b0
imported milk,milk imports,commodity match,188158,commodity match,,CommodityMatch,milk imports,,dgm_agr_mentioned_entities,419d09a44f9861a2db2a7b79adde1189,dgm_agr_mentioned_entities__32a090de68783443fc19cf9eecb972b4
imported marine fish,marine fish imports,commodity match,188158,commodity match,,CommodityMatch,marine fish imports,,dgm_agr_mentioned_entities,8c0c1d8cea2fe5b75b0096f06d858a5b,dgm_agr_mentioned_entities__82c213b482d34e030133ba7a4cac7785
imported maple wood,maple wood imports,commodity match,188158,commodity match,,CommodityMatch,maple wood imports,,dgm_agr_mentioned_entities,831d02b75cd56fbecacc2dee2c0db6f9,dgm_agr_mentioned_entities__a2ee76711df69b158047192e9ae74644
imported maize germ oil,maize germ oil imports,commodity match,188158,commodity match,,CommodityMatch,maize germ oil imports,,dgm_agr_mentioned_entities,385c11b1fd34305f04dc1301bfcf5928,dgm_agr_mentioned_entities__6930f4cba1a5ffde1c3b826defcf5783
imported lumber,lumber imports,commodity match,188158,commodity match,,CommodityMatch,lumber imports,,dgm_agr_mentioned_entities,2b5afb7bca97c1e6ed412c55dd55d079,dgm_agr_mentioned_entities__5ba539ec4f332052bfd94aa374ba0263
imported long melon,long melon imports,commodity match,188158,commodity match,,CommodityMatch,long melon imports,,dgm_agr_mentioned_entities,e562bb4c2ea0484ce529b9af190879e7,dgm_agr_mentioned_entities__3ed83635fb70435774a8a5aa75bcf5b6
imported llamas,llamas imports,commodity match,188158,commodity match,,CommodityMatch,llamas imports,,dgm_agr_mentioned_entities,c7abebfc21d84e3ab97dcaf7c47de785,dgm_agr_mentioned_entities__cc63be009e87de9730df93446acf9ccf
imported liver oil,liver oil imports,commodity match,188158,commodity match,,CommodityMatch,liver oil imports,,dgm_agr_mentioned_entities,ace75d831db16b765d3118bb10b44be9,dgm_agr_mentioned_entities__f25100e7c50518c037c76de2077cc09c
imported little gourd,little gourd imports,commodity match,188158,commodity match,,CommodityMatch,little gourd imports,,dgm_agr_mentioned_entities,40240f2fcc638b508e1d0a71101029ba,dgm_agr_mentioned_entities__6a2ee18e1cf174602034ea4a5aef1a1d
imported litchi,litchi imports,commodity match,188158,commodity match,,CommodityMatch,litchi imports,,dgm_agr_mentioned_entities,e6b7fa0842b2d2c5ee1fe3c19a7cefd9,dgm_agr_mentioned_entities__19aa32f7be361acae406286dd310ab40
imported linseed,linseed imports,commodity match,188158,commodity match,,CommodityMatch,linseed imports,,dgm_agr_mentioned_entities,6a8c1d8618479d165d7efa124f67f9af,dgm_agr_mentioned_entities__1c4ef1b4d4cfc019dc5d240a378d72b3
imported lime,lime imports,commodity match,188158,commodity match,,CommodityMatch,lime imports,,dgm_agr_mentioned_entities,ddb15dda1518d4e7db9fb84b73bcbc65,dgm_agr_mentioned_entities__70b5f5969c014b93cc09abf5a2efeee1
imported lilly,lilly imports,commodity match,188158,commodity match,,CommodityMatch,lilly imports,,dgm_agr_mentioned_entities,bab67df7676869731a9c8a7b23461c31,dgm_agr_mentioned_entities__c254d0a528f82805e6aeae123dc7f0bd
imported lettuce,lettuce imports,commodity match,188158,commodity match,,CommodityMatch,lettuce imports,,dgm_agr_mentioned_entities,29fbb8502289acd1838777a54e6db6b5,dgm_agr_mentioned_entities__e484f75406c83b7ba5cc908ec29f5111
imported lemon,lemon imports,commodity match,188158,commodity match,,CommodityMatch,lemon imports,,dgm_agr_mentioned_entities,29512be46c9aecc451680475b7326829,dgm_agr_mentioned_entities__6d10eccbba8d9a68bb53888497e67d38
imported leeks,leeks imports,commodity match,188158,commodity match,,CommodityMatch,leeks imports,,dgm_agr_mentioned_entities,18006b694d3488e638d27549f61fdd94,dgm_agr_mentioned_entities__60c48afd8e2096e4edd07a167b8b3af0
imported lambs,lambs imports,commodity match,188158,commodity match,,CommodityMatch,lambs imports,,dgm_agr_mentioned_entities,738d2846575430dfeaf80d5223f0f215,dgm_agr_mentioned_entities__cb42c863dea281841db0dc4fff6738dd
imported juniper,juniper imports,commodity match,188158,commodity match,,CommodityMatch,juniper imports,,dgm_agr_mentioned_entities,55ceb44811f81a2a51512a906042097a,dgm_agr_mentioned_entities__c6c4091deb6121c8d3ee583565c01f47
imported jasmine,jasmine imports,commodity match,188158,commodity match,,CommodityMatch,jasmine imports,,dgm_agr_mentioned_entities,21912d42248434a0e8205728d3e3ab1f,dgm_agr_mentioned_entities__a9265d15d39353efe9a08159ef8bf5c5
imported jam,jam imports,commodity match,188158,commodity match,,CommodityMatch,jam imports,,dgm_agr_mentioned_entities,3ad547e071bbba68ece902ed9122b6cf,dgm_agr_mentioned_entities__5cb5fd0230d6539e2a8ecaf610428794
imported jack fruit,jack fruit imports,commodity match,188158,commodity match,,CommodityMatch,jack fruit imports,,dgm_agr_mentioned_entities,8aad463ff8926ed9626b2f276f295970,dgm_agr_mentioned_entities__c31d6b0dd95e985ad3cc0153eadd8799
imported horses,horses imports,commodity match,188158,commodity match,,CommodityMatch,horses imports,,dgm_agr_mentioned_entities,969399df58c21746582b9c233b62ab11,dgm_agr_mentioned_entities__2011b0a2e7bbdabcec6e1d479ecbbb56
imported horseradish,horseradish imports,commodity match,188158,commodity match,,CommodityMatch,horseradish imports,,dgm_agr_mentioned_entities,375ca20ad50eea30046bec0dfa85b5fd,dgm_agr_mentioned_entities__990cadbbbe3146fd49a356119dae7107
imported hops,hops imports,commodity match,188158,commodity match,,CommodityMatch,hops imports,,dgm_agr_mentioned_entities,aa97506bd009ac7099cea3a5ee9e5370,dgm_agr_mentioned_entities__f0aa82b510b9b5eeadcb5069b8d1692c
imported honey,honey imports,commodity match,188158,commodity match,,CommodityMatch,honey imports,,dgm_agr_mentioned_entities,29dee895e1f53417189e5407f5b8ff4a,dgm_agr_mentioned_entities__f23114efcb87d1cb85329fb562c0ee22
imported herbs,herbs imports,commodity match,188158,commodity match,,CommodityMatch,herbs imports,,dgm_agr_mentioned_entities,23861fa33e74a12fcd4e6cf0e53a374d,dgm_agr_mentioned_entities__c13079b4051c31627965ae9dd599c739
imported hen,hen imports,commodity match,188158,commodity match,,CommodityMatch,hen imports,,dgm_agr_mentioned_entities,3a92651e4feb0ca3b42f8b7013786105,dgm_agr_mentioned_entities__75d9ce6cb70af435664ffc41784f14d2
imported hemlock wood,hemlock wood imports,commodity match,188158,commodity match,,CommodityMatch,hemlock wood imports,,dgm_agr_mentioned_entities,df619630704e90232d16817348326432,dgm_agr_mentioned_entities__cedbbf13f9ee271129bdff62bb3be33e
imported hardwood,hardwood imports,commodity match,188158,commodity match,,CommodityMatch,hardwood imports,,dgm_agr_mentioned_entities,f58840f69d809e4829399785594a8c1f,dgm_agr_mentioned_entities__fbc431199e3739c79425b795734717f8
imported hard maple,hard maple imports,commodity match,188158,commodity match,,CommodityMatch,hard maple imports,,dgm_agr_mentioned_entities,ec6fec5284a05591292fc6aa075c14ca,dgm_agr_mentioned_entities__be291389945ecc38386ac609f7c6b1c3
imported guava,guava imports,commodity match,188158,commodity match,,CommodityMatch,guava imports,,dgm_agr_mentioned_entities,3e6ede1420b43988193f0d5651647307,dgm_agr_mentioned_entities__090f7d92bad1e01c92ac9e18dff9188e
imported green fodder,green fodder imports,commodity match,188158,commodity match,,CommodityMatch,green fodder imports,,dgm_agr_mentioned_entities,4505e45eb9101188a14879d9b6190336,dgm_agr_mentioned_entities__1e12bc80756ab55ae61232079c409ba5
imported green chilli,green chilli imports,commodity match,188158,commodity match,,CommodityMatch,green chilli imports,,dgm_agr_mentioned_entities,5fce22954b6f9109df81323425b6d855,dgm_agr_mentioned_entities__a32b7c2403926c6d96c8508fa01968c2
imported green beans,green beans imports,commodity match,188158,commodity match,,CommodityMatch,green beans imports,,dgm_agr_mentioned_entities,c42be1d288ef50170453d42d13eeaacb,dgm_agr_mentioned_entities__85e4da88642bcbadc5122a20e4bbaaf0
imported green banana,green banana imports,commodity match,188158,commodity match,,CommodityMatch,green banana imports,,dgm_agr_mentioned_entities,6ad9a7ba644403cb0af234bea0373919,dgm_agr_mentioned_entities__cdec552756e83670f4cb92bb646ddc37
imported grapes,grapes imports,commodity match,188158,commodity match,,CommodityMatch,grapes imports,,dgm_agr_mentioned_entities,c5a0f2fa2dd32055fbed6938d88e7010,dgm_agr_mentioned_entities__607bc679593d26029df366b6179b4987
imported grapefruit,grapefruit imports,commodity match,188158,commodity match,,CommodityMatch,grapefruit imports,,dgm_agr_mentioned_entities,872f22ea846c0284d261288440bb7f2d,dgm_agr_mentioned_entities__0e44390fb7d22c3869ba0df5341c6269
imported ginger,ginger imports,commodity match,188158,commodity match,,CommodityMatch,ginger imports,,dgm_agr_mentioned_entities,233f97af43dc03a9b84e5e573908629a,dgm_agr_mentioned_entities__494d7186dd99e3a35bc3068002b7f454
imported garlic,garlic imports,commodity match,188158,commodity match,,CommodityMatch,garlic imports,,dgm_agr_mentioned_entities,38f1f46f14acbc66696cc4181d2d7188,dgm_agr_mentioned_entities__78aefff9a4fc46079ef6d5f88fc2f5ae
imported game birds,game birds imports,commodity match,188158,commodity match,,CommodityMatch,game birds imports,,dgm_agr_mentioned_entities,61be571a0d4d708821dd44f224119244,dgm_agr_mentioned_entities__ec1f3a7a16561827436aa7c9fb7d251e
imported freshwater fish,freshwater fish imports,commodity match,188158,commodity match,,CommodityMatch,freshwater fish imports,,dgm_agr_mentioned_entities,77e2679377baed43f9de24d9b72bb3b7,dgm_agr_mentioned_entities__afa6be776d8c6e960585c85c8da087c2
imported flax,flax imports,commodity match,188158,commodity match,,CommodityMatch,flax imports,,dgm_agr_mentioned_entities,26bf79ff95db630414dfa2deff3651e9,dgm_agr_mentioned_entities__ace7fd2d0b3b17d67eafc9a91204696a
imported fish,fish imports,commodity match,188158,commodity match,,CommodityMatch,fish imports,,dgm_agr_mentioned_entities,e992eef4f026ab37f5890152d2e7a2c6,dgm_agr_mentioned_entities__e6b01338fe7affbb0eb4c1aa50a99939
imported field corn,Field corn imports,commodity match,188158,commodity match,,CommodityMatch,Field corn imports,,dgm_agr_mentioned_entities,1a6b8f6c552256dd572bad4c726c4647,dgm_agr_mentioned_entities__b4e591ead3e69fa841f26bfa4ff46266
imported fescue seed,fescue seed imports,commodity match,188158,commodity match,,CommodityMatch,fescue seed imports,,dgm_agr_mentioned_entities,724cba6be01696c0f68c5fdf4c001d55,dgm_agr_mentioned_entities__5b916322bde111888026aba23425676e
imported ethanol,ethanol imports,commodity match,188158,commodity match,,CommodityMatch,ethanol imports,,dgm_agr_mentioned_entities,5b7747fc4c2d57439117bd22543eb633,dgm_agr_mentioned_entities__ee017a1563230332d18785222c063e6e
imported escarole,escarole imports,commodity match,188158,commodity match,,CommodityMatch,escarole imports,,dgm_agr_mentioned_entities,aaaf929cb008d670a5b81027d5370099,dgm_agr_mentioned_entities__1396b748b0fefc39e7316d406942dce7
imported elderflower,elderflower imports,commodity match,188158,commodity match,,CommodityMatch,elderflower imports,,dgm_agr_mentioned_entities,06a775fb38f850f7923011c0eaa3be7d,dgm_agr_mentioned_entities__25c6c008c3e1d86d0e1a6bd661322a3e
imported elderberries,elderberries imports,commodity match,188158,commodity match,,CommodityMatch,elderberries imports,,dgm_agr_mentioned_entities,fa75bda07059f99eeaad352f757db163,dgm_agr_mentioned_entities__6d11c9f91bed93b91d5a0ec6570cada8
imported eastern hemlock,eastern hemlock imports,commodity match,188158,commodity match,,CommodityMatch,eastern hemlock imports,,dgm_agr_mentioned_entities,68cbf1718191b7637c38b8698f2cbebf,dgm_agr_mentioned_entities__069addea775f55802427732f419c36fb
imported dungeness crab,dungeness crab imports,commodity match,188158,commodity match,,CommodityMatch,dungeness crab imports,,dgm_agr_mentioned_entities,d69c00d86fa46bcad2eb8a63aa148e59,dgm_agr_mentioned_entities__31d94a046eac6ae4ceb3ca3eba695a06
imported duck,duck imports,commodity match,188158,commodity match,,CommodityMatch,duck imports,,dgm_agr_mentioned_entities,a54123f7642d186eb213f5b2503c5ac0,dgm_agr_mentioned_entities__b9101c9c257ae86f1f0abdba92d96a36
imported dry chillies,dry chillies imports,commodity match,188158,commodity match,,CommodityMatch,dry chillies imports,,dgm_agr_mentioned_entities,4919dd11d06eb08105abb92f9cd51038,dgm_agr_mentioned_entities__872aaf5daa8ac1eb25c29c26ef90e996
imported douglas fir,douglas fir imports,commodity match,188158,commodity match,,CommodityMatch,douglas fir imports,,dgm_agr_mentioned_entities,fb8522bfbac838ea33ce45291c6d25a9,dgm_agr_mentioned_entities__3c382c2f9af9725390b9d5cfee4fdedb
imported dill seed,dill seed imports,commodity match,188158,commodity match,,CommodityMatch,dill seed imports,,dgm_agr_mentioned_entities,2660d8a95b1bf72906fc34dcf853540b,dgm_agr_mentioned_entities__d966d1c1048e92d2602dbfa015650d1c
imported demersal fish,demersal fish imports,commodity match,188158,commodity match,,CommodityMatch,demersal fish imports,,dgm_agr_mentioned_entities,d75cf3d6e2d06545b6dc8eedfb0ad3f5,dgm_agr_mentioned_entities__8d870c3ce24633299f93998c84045ed8
imported crustaceans,crustaceans imports,commodity match,188158,commodity match,,CommodityMatch,crustaceans imports,,dgm_agr_mentioned_entities,111cae686bb5bb5ed287218333997d46,dgm_agr_mentioned_entities__4db3466b9b0d1aa0271be5a6495c5e22
imported cream,cream imports,commodity match,188158,commodity match,,CommodityMatch,cream imports,,dgm_agr_mentioned_entities,c787c53ff8481480ce3dded458efd23b,dgm_agr_mentioned_entities__0c974fc6282d2155633ab9081600697c
imported cranberries,cranberries imports,commodity match,188158,commodity match,,CommodityMatch,cranberries imports,,dgm_agr_mentioned_entities,7d3a36c4ece3e9e2ffee15e79ee28585,dgm_agr_mentioned_entities__404669cec6724952049598f17a5eed58
imported cotton,cotton imports,commodity match,188158,commodity match,,CommodityMatch,cotton imports,,dgm_agr_mentioned_entities,0163fda99a34d5b314cc432e594ebf30,dgm_agr_mentioned_entities__9f071f319c6f4aede846ab60d6553460
imported corriander seed,corriander seed imports,commodity match,188158,commodity match,,CommodityMatch,corriander seed imports,,dgm_agr_mentioned_entities,981b3322b54dec0ce0eecab308bba9f4,dgm_agr_mentioned_entities__8eefd19d968719a881ccce48c69d5b57
imported corn,corn imports,commodity match,188158,commodity match,,CommodityMatch,corn imports,,dgm_agr_mentioned_entities,2a9ae0405a29bb2872abb89a70e4e4d2,dgm_agr_mentioned_entities__b9f6149f959d30d5e5fcce7ba0ddb169
imported coriander leaves,coriander leaves imports,commodity match,188158,commodity match,,CommodityMatch,coriander leaves imports,,dgm_agr_mentioned_entities,985f9a64f3fe8c15f7902f80dafcd3cd,dgm_agr_mentioned_entities__ace2b043c97364c162d3f056efe29b93
imported cod,cod imports,commodity match,188158,commodity match,,CommodityMatch,cod imports,,dgm_agr_mentioned_entities,de81a7e8103c1b600a3a665d8ddfd663,dgm_agr_mentioned_entities__7d3e3862e2e9832306870a6acaaf4a62
imported coconut oil,coconut oil imports,commodity match,188158,commodity match,,CommodityMatch,coconut oil imports,,dgm_agr_mentioned_entities,3badd23d601167864baf8792618ca562,dgm_agr_mentioned_entities__ab83654877b2f04ac8186ba7e9541d9c
imported cocoa,cocoa imports,commodity match,188158,commodity match,,CommodityMatch,cocoa imports,,dgm_agr_mentioned_entities,da9c4252692b5d0bb1629bb2761d6da8,dgm_agr_mentioned_entities__3d2ec6ca400e666e1acf41951bd9db7a
imported cock,cock imports,commodity match,188158,commodity match,,CommodityMatch,cock imports,,dgm_agr_mentioned_entities,239aea912692e2c4e1e6233b19a28457,dgm_agr_mentioned_entities__4e28effae5170d95b8413c33154be84d
imported cloves,cloves imports,commodity match,188158,commodity match,,CommodityMatch,cloves imports,,dgm_agr_mentioned_entities,f7633067de082c01132b121f617c83a3,dgm_agr_mentioned_entities__4e5a476a08dbc8c92ab83ffba6c292f3
imported clementines,clementines imports,commodity match,188158,commodity match,,CommodityMatch,clementines imports,,dgm_agr_mentioned_entities,9d533f6332ae2a5ab4671ad8f651d6cb,dgm_agr_mentioned_entities__4f48bda768f1802e3fc7357d643133e9
imported citrus,citrus imports,commodity match,188158,commodity match,,CommodityMatch,citrus imports,,dgm_agr_mentioned_entities,8d95d0b9331246d7626d228b1e88ba14,dgm_agr_mentioned_entities__d62e351cc7470ad5affe649875d6fb6a
imported chrysanthemum,chrysanthemum imports,commodity match,188158,commodity match,,CommodityMatch,chrysanthemum imports,,dgm_agr_mentioned_entities,16bf412d3ecd3a72eacc4ea9588e3145,dgm_agr_mentioned_entities__6a803b737fcfde0da68166a8826c0ba4
imported christmas trees,christmas trees imports,commodity match,188158,commodity match,,CommodityMatch,christmas trees imports,,dgm_agr_mentioned_entities,c47d4b0ad1f47cda7382156db485f1d3,dgm_agr_mentioned_entities__8ce7c78d19afbb450b409e3cc9921a80
