handle,caption_name,location_lower,location,type,groups,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
canadaromania,Canadian Embassy in Romania,Romania,,,romania;canada,,,Canadian Embassy in Romania,,dgm_vcstartup_mentioner,27e963dec03f7dd8222434733a479dce,dgm_vcstartup_mentioner__27e963dec03f7dd8222434733a479dce
indembcairo,Indian Embassy in Egypt,Egypt,,,egypt;india,,,Indian Embassy in Egypt,,dgm_vcstartup_mentioner,82a39343b9d0ae0f68505c73355218bc,dgm_vcstartup_mentioner__82a39343b9d0ae0f68505c73355218bc
japanemb_kuwait,Japanese Embassy in Kuwait,Kuwait,,,kuwait;japan,,,Japanese Embassy in Kuwait,,dgm_vcstartup_mentioner,915229c5ef8293a5ecf89a68415bafa2,dgm_vcstartup_mentioner__915229c5ef8293a5ecf89a68415bafa2
israelinuk,Israeli Embassy in UK,UK,,,uk;israel;united kingdom,,,Israeli Embassy in UK,,dgm_vcstartup_mentioner,27395254c25935418c30115abeaf9a6e,dgm_vcstartup_mentioner__27395254c25935418c30115abeaf9a6e
ukrincub,Ukrainian Embassy in Cuba,Cuba,,,cuba;ukraine,,,Ukrainian Embassy in Cuba,,dgm_vcstartup_mentioner,433ae4bc330aadb792592c9781643752,dgm_vcstartup_mentioner__433ae4bc330aadb792592c9781643752
ukrinswe,Ukrainian Embassy in Sweden,Sweden,,,sweden;ukraine,,,Ukrainian Embassy in Sweden,,dgm_vcstartup_mentioner,741664bc16ffb1c03c1ba03e2f3ad828,dgm_vcstartup_mentioner__741664bc16ffb1c03c1ba03e2f3ad828
swedeninuk,Swedish Embassy in UK,UK,,,uk;sweden;united kingdom,,,Swedish Embassy in UK,,dgm_vcstartup_mentioner,584b20b56dc16da85bae63800e81a773,dgm_vcstartup_mentioner__584b20b56dc16da85bae63800e81a773
ukinslovakia,UK Embassy in Slovakia,Slovakia,,,slovakia;uk,,,UK Embassy in Slovakia,,dgm_vcstartup_mentioner,b6daaec6fcd431a98e0d5294c3936bf1,dgm_vcstartup_mentioner__b6daaec6fcd431a98e0d5294c3936bf1
usembassyyemen,US Embassy in Yemen,Yemen,,,yemen;united states,,,US Embassy in Yemen,,dgm_vcstartup_mentioner,3179d9685718377b2b769ddf6556bdef,dgm_vcstartup_mentioner__3179d9685718377b2b769ddf6556bdef
swedenincyprus,Swedish Embassy in Cyrpus,Cyprus,,,cyprus;sweden,,,Swedish Embassy in Cyrpus,,dgm_vcstartup_mentioner,c5e8bc540a1f44dae1028424347c84e3,dgm_vcstartup_mentioner__c5e8bc540a1f44dae1028424347c84e3
alembczrepublic,Albanian Embassy in Czech Republic,Prague,,,prague;albania,,,Albanian Embassy in Czech Republic,,dgm_vcstartup_mentioner,252a969a123ffb0c113d447293a6a61d,dgm_vcstartup_mentioner__252a969a123ffb0c113d447293a6a61d
russianembfinla,Russian Embassy in Finland,Finland,,,finland;russia,,,Russian Embassy in Finland,,dgm_vcstartup_mentioner,3f66fed4f7cbc8eeb67f171f70ac2a6f,dgm_vcstartup_mentioner__3f66fed4f7cbc8eeb67f171f70ac2a6f
rusembsrilanka,Russian Embassy in Sri Lanka,Sri Lanka,,,sri lanka;russia,,,Russian Embassy in Sri Lanka,,dgm_vcstartup_mentioner,8bad377ae40ea9b404c62b9f821ca5fb,dgm_vcstartup_mentioner__8bad377ae40ea9b404c62b9f821ca5fb
franceatlanta,"French Consulate in Atlanta, GA",United States,,,united states;france,,,"French Consulate in Atlanta, GA",,dgm_vcstartup_mentioner,8be3855f48839b9e4657465484adeae4,dgm_vcstartup_mentioner__8be3855f48839b9e4657465484adeae4
uaeembassydk,UAE Embassy in Denmark,Denmark,,,denmark;uae,,,UAE Embassy in Denmark,,dgm_vcstartup_mentioner,d35a931feb7381b024541d7fae29b014,dgm_vcstartup_mentioner__d35a931feb7381b024541d7fae29b014
alembassyslo,Albanian Embassy in Slovenia,Slovenia,,,slovenia;albania,,,Albanian Embassy in Slovenia,,dgm_vcstartup_mentioner,fe54a487510e6821756c0fa147ad56c2,dgm_vcstartup_mentioner__fe54a487510e6821756c0fa147ad56c2
chineseembtz,Chinese Embassy in Tanzania,Tanzania,,,tanzania;china,,,Chinese Embassy in Tanzania,,dgm_vcstartup_mentioner,09093433b35213cb3fbd0a09a0206c5a,dgm_vcstartup_mentioner__09093433b35213cb3fbd0a09a0206c5a
usembassyq8,US Embassy in Kuwait,Kuwait,,,kuwait;united states,,,US Embassy in Kuwait,,dgm_vcstartup_mentioner,95baa18c909704b1cc7c2e3cee332990,dgm_vcstartup_mentioner__95baa18c909704b1cc7c2e3cee332990
nlinjapan,Dutch Embassy in Japan,Japan,,,japan;netherlands,,,Dutch Embassy in Japan,,dgm_vcstartup_mentioner,181b5c184b64984bbad8f180e5a340b1,dgm_vcstartup_mentioner__181b5c184b64984bbad8f180e5a340b1
belgiuminca,Belgian Embassy in Canada,Canada,,,canada;belgium,,,Belgian Embassy in Canada,,dgm_vcstartup_mentioner,72bec88901baa45f000835fa9e9fdd4d,dgm_vcstartup_mentioner__72bec88901baa45f000835fa9e9fdd4d
irishembfinland,Irish Embassy in Finland,Finland,,,finland;ireland,,,Irish Embassy in Finland,,dgm_vcstartup_mentioner,bdc111ba332d07d3aedb9cf453d9ee36,dgm_vcstartup_mentioner__bdc111ba332d07d3aedb9cf453d9ee36
germanyingambia,German Embassy in Gambia,Gambia,,,gambia;germany,,,German Embassy in Gambia,,dgm_vcstartup_mentioner,80b9012b29f9edb440d4123709c13a75,dgm_vcstartup_mentioner__80b9012b29f9edb440d4123709c13a75
nlinbelgrade,Dutch Embassy in Serbia,Serbia,,,serbia;netherlands,,,Dutch Embassy in Serbia,,dgm_vcstartup_mentioner,150b8739f70de4788c9a970347e5a8a4,dgm_vcstartup_mentioner__150b8739f70de4788c9a970347e5a8a4
