keyword,caption_name,topic_id,type,groups,GUID,.1,.2,.3,.4,.5,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
(gulf of mexico; production),Gulf of Mexico oil production,188162;188132,commodities,,,,,,,#N/A,Commodities,Gulf of Mexico oil production,,dgm_og_mentionee,2d91cc2fce82cc72c496b7feb5e7ccff,dgm_og_mentionee__2d91cc2fce82cc72c496b7feb5e7ccff
#east texas oilfield,East Texas oil field,188162;188132,o&g field,east texas oilfield;east texas oil field,,,,,,#N/A,O&gField,East Texas oil field,,dgm_og_mentionee,c3c8360fdab93e0291cbe5820fec293e,dgm_og_mentionee__c3c8360fdab93e0291cbe5820fec293e
#east-odoptu field,East-Odoptu field,188162;188132,o&g field,east-odoptu field;east-odoptu field,,,,,,#N/A,O&gField,East-Odoptu field,,dgm_og_mentionee,e38db2046bccb8dd34387b96920c0ad0,dgm_og_mentionee__e38db2046bccb8dd34387b96920c0ad0
#edvard grieg,Edvard Grieg field,188162;188132,o&g field,edvard grieg;edvard grieg field,,,,,,#N/A,O&gField,Edvard Grieg field,,dgm_og_mentionee,680014bcb12f7e624f88b6e93586e52c,dgm_og_mentionee__680014bcb12f7e624f88b6e93586e52c
#ekofisk oilfield,Ekofisk oil field,188162;188132,o&g field,ekofisk oilfield;ekofisk oil field,,,,,,#N/A,O&gField,Ekofisk oil field,,dgm_og_mentionee,5c51bf58821fa13648eb537ac5da6969,dgm_og_mentionee__5c51bf58821fa13648eb537ac5da6969
#elk hills,Elk Hills field,188162;188132,o&g field,elk hills;elk hills field,,,,,,#N/A,O&gField,Elk Hills field,,dgm_og_mentionee,bd1073e9f7a23382ebbc011ca1bdf14a,dgm_og_mentionee__bd1073e9f7a23382ebbc011ca1bdf14a
#enfield crude,Enfield crude,188162;188132,o&g field,enfield crude;enfield crude,,,,,,#N/A,O&gField,Enfield crude,,dgm_og_mentionee,47e7542297cb4ac723bc2e203b072ded,dgm_og_mentionee__47e7542297cb4ac723bc2e203b072ded
#esfandiar field,Esfandiar field,188162;188132,o&g field,esfandiar field;esfandiar field,,,,,,#N/A,O&gField,Esfandiar field,,dgm_og_mentionee,48c55c7d0b3722e4e09d87f3812639a2,dgm_og_mentionee__48c55c7d0b3722e4e09d87f3812639a2
#farzad b gas field,Farzad B gas field,188161;188132,o&g field,farzad b gas field;farzad b gas field,,,,,,#N/A,O&gField,Farzad B gas field,,dgm_og_mentionee,879589c9a877e132f449a66db45b9232,dgm_og_mentionee__879589c9a877e132f449a66db45b9232
#fateh oil field,Fateh oil field,188162;188132,o&g field,fateh oil field;fateh oil field,,,,,,#N/A,O&gField,Fateh oil field,,dgm_og_mentionee,0d00a3a3124d05c7159065ef980ed87d,dgm_og_mentionee__0d00a3a3124d05c7159065ef980ed87d
#foroozan-marjan,Foroozan-Marjan field,188162;188132,o&g field,foroozan-marjan;foroozan-marjan field,,,,,,#N/A,O&gField,Foroozan-Marjan field,,dgm_og_mentionee,5a23ae5d37330a973e49536aaef346ac,dgm_og_mentionee__5a23ae5d37330a973e49536aaef346ac
#forties oilfield,Forties oil field,188162;188132,o&g field,forties oilfield;forties oil field,,,,,,#N/A,O&gField,Forties oil field,,dgm_og_mentionee,51d9e4d8ba7e62cf854ae967cca63261,dgm_og_mentionee__51d9e4d8ba7e62cf854ae967cca63261
#fyodorovskoye field,Fyodorovskoye field,188162;188132,o&g field,fyodorovskoye field;fyodorovskoye field,,,,,,#N/A,O&gField,Fyodorovskoye field,,dgm_og_mentionee,e004532768086dad2349e9f2bac3ae16,dgm_og_mentionee__e004532768086dad2349e9f2bac3ae16
#gachsaran field,Gachsaran field,188162;188132,o&g field,gachsaran field;gachsaran field,,,,,,#N/A,O&gField,Gachsaran field,,dgm_og_mentionee,61c4a7a1127d760040062b3101c307c8,dgm_og_mentionee__61c4a7a1127d760040062b3101c307c8
#gas field,gas field,188162;188132,o&g field,gas field;gas field,,,,,,#N/A,O&gField,gas field,,dgm_og_mentionee,ba7f4830fa3426a3b875591934e31e8c,dgm_og_mentionee__ba7f4830fa3426a3b875591934e31e8c
#ghawar field,Ghawar field,188162;188132,o&g field,ghawar field;ghawar field,,,,,,#N/A,O&gField,Ghawar field,,dgm_og_mentionee,1a052082a35dda9f4258bd4e72b73fba,dgm_og_mentionee__1a052082a35dda9f4258bd4e72b73fba
#glengorm discovery,Glengorm gas field,188162;188161;188132,o&g field,glengorm discovery;glengorm gas field,,,,,,#N/A,O&gField,Glengorm gas field,,dgm_og_mentionee,031e8b82fbebaef93ea26c52b57cf2d5,dgm_og_mentionee__031e8b82fbebaef93ea26c52b57cf2d5
#glengorm field,Glengorm gas field,188162;188161;188132,o&g field,glengorm field;glengorm gas field,,,,,,#N/A,O&gField,Glengorm gas field,,dgm_og_mentionee,031e8b82fbebaef93ea26c52b57cf2d5,dgm_og_mentionee__031e8b82fbebaef93ea26c52b57cf2d5
#glengorm gas,Glengorm gas field,188162;188161;188132,o&g field,glengorm gas;glengorm gas field,,,,,,#N/A,O&gField,Glengorm gas field,,dgm_og_mentionee,031e8b82fbebaef93ea26c52b57cf2d5,dgm_og_mentionee__031e8b82fbebaef93ea26c52b57cf2d5
#gullfaks,Gullfaks oil field,188162;188132,o&g field,gullfaks;gullfaks oil field,,,,,,#N/A,O&gField,Gullfaks oil field,,dgm_og_mentionee,55ac368733406c94c9a47017d6e08890,dgm_og_mentionee__55ac368733406c94c9a47017d6e08890
#halfaya field,Halfaya field,188162;188132,o&g field,halfaya field;halfaya field,,,,,,#N/A,O&gField,Halfaya field,,dgm_og_mentionee,c533c8a7ecab7d510cd72a36290cbea5,dgm_og_mentionee__c533c8a7ecab7d510cd72a36290cbea5
#halibut field,Halibut oil field,188162;188132,o&g field,halibut field;halibut oil field,,,,,,#N/A,O&gField,Halibut oil field,,dgm_og_mentionee,cae4493138c871abfc226f032b316433,dgm_og_mentionee__cae4493138c871abfc226f032b316433
#hassi messaoud,Hassi Messaoud oil field,188162;188132,o&g field,hassi messaoud;hassi messaoud oil field,,,,,,#N/A,O&gField,Hassi Messaoud oil field,,dgm_og_mentionee,0506ba57c72452f6300f7ef16d35ab90,dgm_og_mentionee__0506ba57c72452f6300f7ef16d35ab90
#hibernia,Hibernia oil field,188162;188132,o&g field,hibernia;hibernia oil field,,,,,,#N/A,O&gField,Hibernia oil field,,dgm_og_mentionee,87d57ac518608ee1adc87925954a2929,dgm_og_mentionee__87d57ac518608ee1adc87925954a2929
#ixachi field,Ixachi field,188162;188132,o&g field,ixachi field;ixachi field,,,,,,#N/A,O&gField,Ixachi field,,dgm_og_mentionee,7d0e19917e716ab3b4be6d0c5ceab256,dgm_og_mentionee__7d0e19917e716ab3b4be6d0c5ceab256
#jidong field,Jidong Nanpu field,188162;188132,o&g field,jidong field;jidong nanpu field,,,,,,#N/A,O&gField,Jidong Nanpu field,,dgm_og_mentionee,5b5d5203957a4346162ff59acfe874c3,dgm_og_mentionee__5b5d5203957a4346162ff59acfe874c3
#johan sverdrup oilfield,Johan Sverdrup oil field,188162;188132,o&g field,johan sverdrup oilfield;johan sverdrup oil field,,,,,,#N/A,O&gField,Johan Sverdrup oil field,,dgm_og_mentionee,085dedf719ea5fc7fcefdacc57abd866,dgm_og_mentionee__085dedf719ea5fc7fcefdacc57abd866
#jupiter field,Jupiter field,188162;188132,o&g field,jupiter field;jupiter field,,,,,,#N/A,O&gField,Jupiter field,,dgm_og_mentionee,752df9201388052378e65bab8c94ab5a,dgm_og_mentionee__752df9201388052378e65bab8c94ab5a
#kalamkas field,Kalamkas field,188162;188132,o&g field,kalamkas field;kalamkas field,,,,,,#N/A,O&gField,Kalamkas field,,dgm_og_mentionee,f958df38b514bd032c91aad024fb1f2b,dgm_og_mentionee__f958df38b514bd032c91aad024fb1f2b
#kamennoe field,Kamennoe field,188162;188132,o&g field,kamennoe field;kamennoe field,,,,,,#N/A,O&gField,Kamennoe field,,dgm_og_mentionee,f372e8e9b6b07998b46fa6731a2dc010,dgm_og_mentionee__f372e8e9b6b07998b46fa6731a2dc010
#karachaganak field,Karachaganak field,188162;188132,o&g field,karachaganak field;karachaganak field,,,,,,#N/A,O&gField,Karachaganak field,,dgm_og_mentionee,d184d53ac2dc69a1ac9679406552218d,dgm_og_mentionee__d184d53ac2dc69a1ac9679406552218d
#kashagan field,Kashagan field,188162;188132,o&g field,kashagan field;kashagan field,,,,,,#N/A,O&gField,Kashagan field,,dgm_og_mentionee,5d5dfde3c9596d047154452a8f65154c,dgm_og_mentionee__5d5dfde3c9596d047154452a8f65154c
#kavango basin,Kavango Basin,188162;188161;188132,o&g field,kavango basin;kavango basin,,,,,,#N/A,O&gField,Kavango Basin,,dgm_og_mentionee,b814be5ae61b0565dc24fc7bb888c5e6,dgm_og_mentionee__b814be5ae61b0565dc24fc7bb888c5e6
#kelly-snyder oilfield,Kelly-Snyder oil field,188162;188132,o&g field,kelly-snyder oilfield;kelly-snyder oil field,,,,,,#N/A,O&gField,Kelly-Snyder oil field,,dgm_og_mentionee,fa8a28815db4fd186daf4cc61bffe6e9,dgm_og_mentionee__fa8a28815db4fd186daf4cc61bffe6e9
#kern river,Kern River oil field,188162;188161;188132,o&g field,kern river;kern river oil field,,,,,,#N/A,O&gField,Kern River oil field,,dgm_og_mentionee,4c99bfa8417119e23ece05d990ee3c8c,dgm_og_mentionee__4c99bfa8417119e23ece05d990ee3c8c
#kingfish field,Kingfish oil field,188162;188132,o&g field,kingfish field;kingfish oil field,,,,,,#N/A,O&gField,Kingfish oil field,,dgm_og_mentionee,e051e3ea7f6aaf72aa2116dcf680002e,dgm_og_mentionee__e051e3ea7f6aaf72aa2116dcf680002e
#kirkuk field,Kirkuk field,188162;188132,o&g field,kirkuk field;kirkuk field,,,,,,#N/A,O&gField,Kirkuk field,,dgm_og_mentionee,007c2af613c20d3301dd92dc6914c7be,dgm_og_mentionee__007c2af613c20d3301dd92dc6914c7be
#kizomba complex,Kizomba Complex,188162;188132,o&g field,kizomba complex;kizomba complex,,,,,,#N/A,O&gField,Kizomba Complex,,dgm_og_mentionee,c8c6cf726612a24e89ac329351fa4c84,dgm_og_mentionee__c8c6cf726612a24e89ac329351fa4c84
#ku-maloob-zaap,Ku-Maloob-Zaap field,188162;188132,o&g field,ku-maloob-zaap;ku-maloob-zaap field,,,,,,#N/A,O&gField,Ku-Maloob-Zaap field,,dgm_og_mentionee,91b87f26d6a1d9515b0634bde9ffd63b,dgm_og_mentionee__91b87f26d6a1d9515b0634bde9ffd63b
#kuparuk oilfield,Kuparuk oil field,188162;188132,o&g field,kuparuk oilfield;kuparuk oil field,,,,,,#N/A,O&gField,Kuparuk oil field,,dgm_og_mentionee,33645d18c71c1194917e074ac14ff206,dgm_og_mentionee__33645d18c71c1194917e074ac14ff206
#kuparuk river,Kuparuk River field,188162;188132,o&g field,kuparuk river;kuparuk river field,,,,,,#N/A,O&gField,Kuparuk River field,,dgm_og_mentionee,21e5ce88ef0fbd8c9872de510dd74c3f,dgm_og_mentionee__21e5ce88ef0fbd8c9872de510dd74c3f
#kurmangazy field,Kurmangazy oil field,188162;188132,o&g field,kurmangazy field;kurmangazy oil field,,,,,,#N/A,O&gField,Kurmangazy oil field,,dgm_og_mentionee,1c3e74606bf33222b4c20d870b8232ac,dgm_og_mentionee__1c3e74606bf33222b4c20d870b8232ac
#la brea-parinas field,La Brea-Parinas oil field,188162;188132,o&g field,la brea-parinas field;la brea-parinas oil field,,,,,,#N/A,O&gField,La Brea-Parinas oil field,,dgm_og_mentionee,549e4df902d12f6ef20d2011c4b54242,dgm_og_mentionee__549e4df902d12f6ef20d2011c4b54242
#la brea-parinas oil field,La Brea-Parinas oil field,188162;188132,o&g field,la brea-parinas oil field;la brea-parinas oil field,,,,,,#N/A,O&gField,La Brea-Parinas oil field,,dgm_og_mentionee,549e4df902d12f6ef20d2011c4b54242,dgm_og_mentionee__549e4df902d12f6ef20d2011c4b54242
#la brea-parinas oilfield,La Brea-Parinas oil field,188162;188132,o&g field,la brea-parinas oilfield;la brea-parinas oil field,,,,,,#N/A,O&gField,La Brea-Parinas oil field,,dgm_og_mentionee,549e4df902d12f6ef20d2011c4b54242,dgm_og_mentionee__549e4df902d12f6ef20d2011c4b54242
#los angeles basin,Los Angeles Basin,188162;188161;188132,o&g field,los angeles basin;los angeles basin,,,,,,#N/A,O&gField,Los Angeles Basin,,dgm_og_mentionee,920a78f8881f0661fbad0cde543cc5ac,dgm_og_mentionee__920a78f8881f0661fbad0cde543cc5ac
#luiperd,Luiperd discovery,188162;188161;188132,o&g field,luiperd;luiperd discovery,,,,,,#N/A,O&gField,Luiperd discovery,,dgm_og_mentionee,37513a3f13a995f099b22a0d4eca8420,dgm_og_mentionee__37513a3f13a995f099b22a0d4eca8420
#lula field,Lula field,188162;188132,o&g field,lula field;lula field,,,,,,#N/A,O&gField,Lula field,,dgm_og_mentionee,7b2bbe0e9873c272543cb7f4756f2834,dgm_og_mentionee__7b2bbe0e9873c272543cb7f4756f2834
#lyantorskoye field,Lyantorskoye field,188162;188132,o&g field,lyantorskoye field;lyantorskoye field,,,,,,#N/A,O&gField,Lyantorskoye field,,dgm_og_mentionee,5f6b1c956b35947681e5ba532b8c2bbc,dgm_og_mentionee__5f6b1c956b35947681e5ba532b8c2bbc
#majnoon field,Majnoon oil field,188162;188132,o&g field,majnoon field;majnoon oil field,,,,,,#N/A,O&gField,Majnoon oil field,,dgm_og_mentionee,d5def53589d86d2ac2acfe2dcf1c411c,dgm_og_mentionee__d5def53589d86d2ac2acfe2dcf1c411c
#majnoon oil field,Majnoon oil field,188162;188132,o&g field,majnoon oil field;majnoon oil field,,,,,,#N/A,O&gField,Majnoon oil field,,dgm_og_mentionee,d5def53589d86d2ac2acfe2dcf1c411c,dgm_og_mentionee__d5def53589d86d2ac2acfe2dcf1c411c
#mamontovskoye field,Mamontovskoye field,188162;188132,o&g field,mamontovskoye field;mamontovskoye field,,,,,,#N/A,O&gField,Mamontovskoye field,,dgm_og_mentionee,e74ffe5c47c0240c475927369bebbd49,dgm_og_mentionee__e74ffe5c47c0240c475927369bebbd49
#manifa field,Manifa field,188162;188132,o&g field,manifa field;manifa field,,,,,,#N/A,O&gField,Manifa field,,dgm_og_mentionee,95d43ac6d44fc0dd820feef64bfe6c14,dgm_og_mentionee__95d43ac6d44fc0dd820feef64bfe6c14
#marjan complex,Marjan Complex,188162;188161;188132,o&g field,marjan complex;marjan complex,,,,,,#N/A,O&gField,Marjan Complex,,dgm_og_mentionee,07efe0e15a93636bea49a24c8d640fdd,dgm_og_mentionee__07efe0e15a93636bea49a24c8d640fdd
#marlim field,Marlim oil field,188162;188132,o&g field,marlim field;marlim oil field,,,,,,#N/A,O&gField,Marlim oil field,,dgm_og_mentionee,8203834d93f3f8202b778a5983aa90b9,dgm_og_mentionee__8203834d93f3f8202b778a5983aa90b9
#marun field,Marun field,188162;188132,o&g field,marun field;marun field,,,,,,#N/A,O&gField,Marun field,,dgm_og_mentionee,b7540d5a3448e5a97100c2009cd62717,dgm_og_mentionee__b7540d5a3448e5a97100c2009cd62717
#merakes,Merakes project,188162;188161;188132,o&g field,merakes;merakes project,,,,,,#N/A,O&gField,Merakes project,,dgm_og_mentionee,44a9a27577c064a13a03aa947cd0acd0,dgm_og_mentionee__44a9a27577c064a13a03aa947cd0acd0
#mesopotamian foredeep basin,Mesopotamian Foredeep Basin,188162;188132,o&g field,mesopotamian foredeep basin;mesopotamian foredeep basin,,,,,,#N/A,O&gField,Mesopotamian Foredeep Basin,,dgm_og_mentionee,7bbaa39d5c51c714744a095468ee8696,dgm_og_mentionee__7bbaa39d5c51c714744a095468ee8696
#midway-sunset field,Midway-Sunset field,188162;188132,o&g field,midway-sunset field;midway-sunset field,,,,,,#N/A,O&gField,Midway-Sunset field,,dgm_og_mentionee,c3900a0703022acd55d4a8466e41d963,dgm_og_mentionee__c3900a0703022acd55d4a8466e41d963
#minagish,Minagish field,188162;188132,o&g field,minagish;minagish field,,,,,,#N/A,O&gField,Minagish field,,dgm_og_mentionee,699c69f47377471b0559b9de66215fc9,dgm_og_mentionee__699c69f47377471b0559b9de66215fc9
#mukhaizna oilfield,Mukhaizna oil field,188162;188132,o&g field,mukhaizna oilfield;mukhaizna oil field,,,,,,#N/A,O&gField,Mukhaizna oil field,,dgm_og_mentionee,2bc46653e1e4798b330628e28241d4f7,dgm_og_mentionee__2bc46653e1e4798b330628e28241d4f7
#nahr umr field,Nahr Umr field,188162;188132,o&g field,nahr umr field;nahr umr field,,,,,,#N/A,O&gField,Nahr Umr field,,dgm_og_mentionee,0647dd0ed36a8973882b17bd3eecd13f,dgm_og_mentionee__0647dd0ed36a8973882b17bd3eecd13f
#nanpu oilfield,Jidong Nanpu oil field,188162;188132,o&g field,nanpu oilfield;jidong nanpu oil field,,,,,,#N/A,O&gField,Jidong Nanpu oil field,,dgm_og_mentionee,73f15a872aba64c2673e9c8c1e212ce2,dgm_og_mentionee__73f15a872aba64c2673e9c8c1e212ce2
#nizhne-kvakchikskoye,Nizhne-Kvakchikskoye Field,188162;188132,o&g field,nizhne-kvakchikskoye;nizhne-kvakchikskoye field,,,,,,#N/A,O&gField,Nizhne-Kvakchikskoye Field,,dgm_og_mentionee,9ef76e0f5e69f567a953750571dd97d1,dgm_og_mentionee__9ef76e0f5e69f567a953750571dd97d1
#north dome,South Pars gas field,188161;188132,o&g field,north dome;south pars gas field,,,,,,#N/A,O&gField,South Pars gas field,,dgm_og_mentionee,90d5882bd3701a0be6255d7744aec12b,dgm_og_mentionee__90d5882bd3701a0be6255d7744aec12b
#north-caucasus basin,North-Caucasus Basin,188162;188132,o&g field,north-caucasus basin;north-caucasus basin,,,,,,#N/A,O&gField,North-Caucasus Basin,,dgm_og_mentionee,da38a24c102aa270ac582b6cea08f2b7,dgm_og_mentionee__da38a24c102aa270ac582b6cea08f2b7
#north-dolginskoye field,Dolginskoye oil field,188162;188132,o&g field,north-dolginskoye field;dolginskoye oil field,,,,,,#N/A,O&gField,Dolginskoye oil field,,dgm_og_mentionee,9eb859b95f422ecbcc439cb27524e0d0,dgm_og_mentionee__9eb859b95f422ecbcc439cb27524e0d0
#nursultan field,Nur-sultan field,188162;188132,o&g field,nursultan field;nur-sultan field,,,,,,#N/A,O&gField,Nur-sultan field,,dgm_og_mentionee,ab5c78bd48a415aef2fc3a124b5068fa,dgm_og_mentionee__ab5c78bd48a415aef2fc3a124b5068fa
#odoptu,Odoptu field,188162;188132,o&g field,odoptu;odoptu field,,,,,,#N/A,O&gField,Odoptu field,,dgm_og_mentionee,b4ddf372d1b399ba3022d57f633dfea8,dgm_og_mentionee__b4ddf372d1b399ba3022d57f633dfea8
#oil field,oil field,188162;188132,o&g field,oil field;oil field,,,,,,#N/A,O&gField,oil field,,dgm_og_mentionee,b00068c918822a78d4c50a475bf10b10,dgm_og_mentionee__b00068c918822a78d4c50a475bf10b10
#orca gas field,Orca gas field,188162;188161;188132,o&g field,orca gas field;orca gas field,,,,,,#N/A,O&gField,Orca gas field,,dgm_og_mentionee,7d4e14114745de5e62cea5bb465dc1c1,dgm_og_mentionee__7d4e14114745de5e62cea5bb465dc1c1
#oseberg,Oseberg field,188162;188132,o&g field,oseberg;oseberg field,,,,,,#N/A,O&gField,Oseberg field,,dgm_og_mentionee,f930381643887dd3c1b6904c7f265921,dgm_og_mentionee__f930381643887dd3c1b6904c7f265921
#priobskoye field,Priobskoye field,188162;188132,o&g field,priobskoye field;priobskoye field,,,,,,#N/A,O&gField,Priobskoye field,,dgm_og_mentionee,7189817cad2adf38c6f931caf99636bc,dgm_og_mentionee__7189817cad2adf38c6f931caf99636bc
#prirazlomnoye field,Prirazlomnoye field,188162;188132,o&g field,prirazlomnoye field;prirazlomnoye field,,,,,,#N/A,O&gField,Prirazlomnoye field,,dgm_og_mentionee,308f8728fa780a5bb673039e979d8d82,dgm_og_mentionee__308f8728fa780a5bb673039e979d8d82
#prudhoe bay,Prudhoe Bay oil field,188162;188132,o&g field,prudhoe bay;prudhoe bay oil field,,,,,,#N/A,O&gField,Prudhoe Bay oil field,,dgm_og_mentionee,f368c4dd94cb8db106b39beffb05eb1b,dgm_og_mentionee__f368c4dd94cb8db106b39beffb05eb1b
#raudhatain,Raudhatain field,188162;188132,o&g field,raudhatain;raudhatain field,,,,,,#N/A,O&gField,Raudhatain field,,dgm_og_mentionee,f3c47892d3902535b6d9f484cf7c9cb9,dgm_og_mentionee__f3c47892d3902535b6d9f484cf7c9cb9
#rio del rey basin,Rio del Rey Basin,188162;188161;188132,o&g field,rio del rey basin;rio del rey basin,,,,,,#N/A,O&gField,Rio del Rey Basin,,dgm_og_mentionee,416b9ae2325101e69c133199511151a9,dgm_og_mentionee__416b9ae2325101e69c133199511151a9
#romashkino field,Romashkino field,188162;188132,o&g field,romashkino field;romashkino field,,,,,,#N/A,O&gField,Romashkino field,,dgm_og_mentionee,fe04c65778cb925f64e657e894bcc996,dgm_og_mentionee__fe04c65778cb925f64e657e894bcc996
#rumaila field,Rumaila oil field,188162;188132,o&g field,rumaila field;rumaila oil field,,,,,,#N/A,O&gField,Rumaila oil field,,dgm_og_mentionee,ba84df9b90d17aae8093a7a1d5fa8aeb,dgm_og_mentionee__ba84df9b90d17aae8093a7a1d5fa8aeb
#rumaila oil,Rumala oil field,188162;188132,o&g field,rumaila oil;rumala oil field,,,,,,#N/A,O&gField,Rumala oil field,,dgm_og_mentionee,3da9e1b207b989bb1f32c9c1ae2a03b3,dgm_og_mentionee__3da9e1b207b989bb1f32c9c1ae2a03b3
#russkoye field,Russkoye field,188162;188132,o&g field,russkoye field;russkoye field,,,,,,#N/A,O&gField,Russkoye field,,dgm_og_mentionee,1e023e8c6763cb12944ce6c59f5cf754,dgm_og_mentionee__1e023e8c6763cb12944ce6c59f5cf754
#sabriya,Sabriya field,188162;188132,o&g field,sabriya;sabriya field,,,,,,#N/A,O&gField,Sabriya field,,dgm_og_mentionee,b06f3fdbf6f913e33504a059e978fe84,dgm_og_mentionee__b06f3fdbf6f913e33504a059e978fe84
#safaniya oilfield,Safaniya oil field,188162;188132,o&g field,safaniya oilfield;safaniya oil field,,,,,,#N/A,O&gField,Safaniya oil field,,dgm_og_mentionee,768477d8b41e017f1fb3daca9b8d7bbd,dgm_og_mentionee__768477d8b41e017f1fb3daca9b8d7bbd
#sakhalin field,Sakhalin Islands field,188162;188132,o&g field,sakhalin field;sakhalin islands field,,,,,,#N/A,O&gField,Sakhalin Islands field,,dgm_og_mentionee,997b3fbc11d7bd13150f48dc1aeb09c6,dgm_og_mentionee__997b3fbc11d7bd13150f48dc1aeb09c6
#saltpond oil field,Saltpond oil field,188162;188132,o&g field,saltpond oil field;saltpond oil field,,,,,,#N/A,O&gField,Saltpond oil field,,dgm_og_mentionee,f8398c95d541ad1dde9ac012e953a6ca,dgm_og_mentionee__f8398c95d541ad1dde9ac012e953a6ca
#samotlor field,Samotlor field,188162;188132,o&g field,samotlor field;samotlor field,,,,,,#N/A,O&gField,Samotlor field,,dgm_og_mentionee,ab950f2fe5907a0f4cc8c4e5108780d8,dgm_og_mentionee__ab950f2fe5907a0f4cc8c4e5108780d8
#santa barbara channel,Santa Barbara Channel,188162;188161;188132,o&g field,santa barbara channel;santa barbara channel,,,,,,#N/A,O&gField,Santa Barbara Channel,,dgm_og_mentionee,a25af634a776f429dff22faf269a12ea,dgm_og_mentionee__a25af634a776f429dff22faf269a12ea
#santos basins,Santos Basin,188162;188161;188132,o&g field,santos basins;santos basin,,,,,,#N/A,O&gField,Santos Basin,,dgm_og_mentionee,5c409d8339fbd6845f9d6e2d24994f32,dgm_og_mentionee__5c409d8339fbd6845f9d6e2d24994f32
#sarir field,Sarir field,188162;188132,o&g field,sarir field;sarir field,,,,,,#N/A,O&gField,Sarir field,,dgm_og_mentionee,3ed173ae36bfa432698668411742c184,dgm_og_mentionee__3ed173ae36bfa432698668411742c184
#satellite cluster,Satellite Cluster gas field,188162;188132,o&g field,satellite cluster;satellite cluster gas field,,,,,,#N/A,O&gField,Satellite Cluster gas field,,dgm_og_mentionee,a2670140a6fc3342a6139a2edf2a1099,dgm_og_mentionee__a2670140a6fc3342a6139a2edf2a1099
#shaikan oil field,Shaikan field,188162;188132,o&g field,shaikan oil field;shaikan field,,,,,,#N/A,O&gField,Shaikan field,,dgm_og_mentionee,0a85af6cb80ff15768617afdbbd64a42,dgm_og_mentionee__0a85af6cb80ff15768617afdbbd64a42
#shaikan oilfield,Shaikan field,188162;188132,o&g field,shaikan oilfield;shaikan field,,,,,,#N/A,O&gField,Shaikan field,,dgm_og_mentionee,0a85af6cb80ff15768617afdbbd64a42,dgm_og_mentionee__0a85af6cb80ff15768617afdbbd64a42
#shaybah field,Shaybah oil field,188162;188132,o&g field,shaybah field;shaybah oil field,,,,,,#N/A,O&gField,Shaybah oil field,,dgm_og_mentionee,d1bf656c215555a4b55c7aa4c9f7554c,dgm_og_mentionee__d1bf656c215555a4b55c7aa4c9f7554c
