german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,u,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
im winkel,"Im Winkel in Bochum, Germany",51.4823723,7.2090412,1,,,,,,,Legislator,"Im Winkel in Bochum, Germany",,german_fires_bochum_locations,9d4bdb9b836f306206a2e52008e02bbe,german_fires_bochum_locations__9d4bdb9b836f306206a2e52008e02bbe
im wittkamp,"Im Wittkamp in Bochum, Germany",51.4556394,7.1422243,1,,,,,,,Consulates,"Im Wittkamp in Bochum, Germany",,german_fires_bochum_locations,8ce83d1e6bd03fb30d8a70a98692c48b,german_fires_bochum_locations__8ce83d1e6bd03fb30d8a70a98692c48b
im wolfsfeld,"Im Wolfsfeld in Bochum, Germany",51.4289417,7.1552287,1,,,,,,,Organization,"Im Wolfsfeld in Bochum, Germany",,german_fires_bochum_locations,2466354109078c17e2639572829c336a,german_fires_bochum_locations__2466354109078c17e2639572829c336a
im zugfeld,"Im Zugfeld in Bochum, Germany",51.4971371,7.1674125,1,,,,,,,ForeignMinister,"Im Zugfeld in Bochum, Germany",,german_fires_bochum_locations,ee1bb27c6c2814db584f0bd026d96907,german_fires_bochum_locations__ee1bb27c6c2814db584f0bd026d96907
imbuschplatz,"Imbuschplatz in Bochum, Germany",51.4847992,7.210931,1,,,,,,,Shipping,"Imbuschplatz in Bochum, Germany",,german_fires_bochum_locations,4b03d9f7a050b2ac36d953496e30d2ee,german_fires_bochum_locations__4b03d9f7a050b2ac36d953496e30d2ee
imigstrasse,"Imigstrasse in Bochum, Germany",51.4663713,7.3207377,1,,,,,,,IndustryTerm,"Imigstrasse in Bochum, Germany",,german_fires_bochum_locations,9fd5ff31ff166edebb4c5b95cd349141,german_fires_bochum_locations__9fd5ff31ff166edebb4c5b95cd349141
immanuel-kant-strasse,"Immanuel-Kant-Strasse in Bochum, Germany",51.4752279,7.2493924,1,,,,,,,space,"Immanuel-Kant-Strasse in Bochum, Germany",,german_fires_bochum_locations,f6dba20873cc47a4543fd25cbcc4eed4,german_fires_bochum_locations__f6dba20873cc47a4543fd25cbcc4eed4
immenkamp,"Immenkamp in Bochum, Germany",51.4899847,7.1454318,1,,,,,,,AAEntity,"Immenkamp in Bochum, Germany",,german_fires_bochum_locations,ffb0d8b852939e9d27ed24cb88a994ba,german_fires_bochum_locations__ffb0d8b852939e9d27ed24cb88a994ba
immenweg,"Immenweg in Bochum, Germany",51.4444545,7.22334,1,,,,,,,Organization,"Immenweg in Bochum, Germany",,german_fires_bochum_locations,6b997af633e1c213dc1cfb4e96c0385c,german_fires_bochum_locations__6b997af633e1c213dc1cfb4e96c0385c
immermannstrasse,"Immermannstrasse in Bochum, Germany",51.5084242,7.2673215,1,,,,,,,FTO,"Immermannstrasse in Bochum, Germany",,german_fires_bochum_locations,e8f103688e39f7e62f5727df81c1233a,german_fires_bochum_locations__e8f103688e39f7e62f5727df81c1233a
in den bocken,"In den Bocken in Bochum, Germany",51.5053978,7.2720278,1,,,,,,,DiplomaticFacilities,"In den Bocken in Bochum, Germany",,german_fires_bochum_locations,98b5a7860fdc5fe9b8c883ac444fe3e8,german_fires_bochum_locations__98b5a7860fdc5fe9b8c883ac444fe3e8
in den hegen,"In den Hegen in Bochum, Germany",51.4335384,7.2404845,1,,,,,,,Keyphrase,"In den Hegen in Bochum, Germany",,german_fires_bochum_locations,f02e6f4064b7889db22355f7dde9bf5c,german_fires_bochum_locations__f02e6f4064b7889db22355f7dde9bf5c
in den hofen,"In den Hofen in Bochum, Germany",51.460331,7.1226548,1,,,,,,,LegislativeCommittee,"In den Hofen in Bochum, Germany",,german_fires_bochum_locations,36424ad815d2853124173349d36fbe6f,german_fires_bochum_locations__36424ad815d2853124173349d36fbe6f
in den langenstuken,"In den Langenstuken in Bochum, Germany",51.4770521,7.304391,1,,,,,,,Consulates,"In den Langenstuken in Bochum, Germany",,german_fires_bochum_locations,fd7a93617064e2e25214ddb9d9691d06,german_fires_bochum_locations__fd7a93617064e2e25214ddb9d9691d06
in den schelhofen,"In den Schelhofen in Bochum, Germany",51.458754,7.1561368,1,,,,,,,AAEntity,"In den Schelhofen in Bochum, Germany",,german_fires_bochum_locations,3c49447ca659f7cddf0e6a9b0f35672b,german_fires_bochum_locations__3c49447ca659f7cddf0e6a9b0f35672b
in der aue,"In der Aue in Bochum, Germany",51.429834,7.1415598,1,,,,,,,CompanyKeyword,"In der Aue in Bochum, Germany",,german_fires_bochum_locations,3e11ece1a03399f92d27e8606521717e,german_fires_bochum_locations__3e11ece1a03399f92d27e8606521717e
in der delle,"In der Delle in Bochum, Germany",51.515813,7.2842375,1,,,,,,,ForeignMinistry,"In der Delle in Bochum, Germany",,german_fires_bochum_locations,eade69468c49c2bbd35d23a4d9c4cec5,german_fires_bochum_locations__eade69468c49c2bbd35d23a4d9c4cec5
in der dickebank,"In der Dickebank in Bochum, Germany",51.5038019,7.2187886,1,,,,,,,Pipeline,"In der Dickebank in Bochum, Germany",,german_fires_bochum_locations,68473b6f4a3525bd3a1acd3ff6b21722,german_fires_bochum_locations__68473b6f4a3525bd3a1acd3ff6b21722
in der grume,"In der Grume in Bochum, Germany",51.5070567,7.2510759,1,,,,,,,Shipping,"In der Grume in Bochum, Germany",,german_fires_bochum_locations,42caae3f8f3cfc792ea28e2c9dc65505,german_fires_bochum_locations__42caae3f8f3cfc792ea28e2c9dc65505
in der hei,"In der Hei in Bochum, Germany",51.4244273,7.2399545,1,,,,,,,AAEntity,"In der Hei in Bochum, Germany",,german_fires_bochum_locations,7311827aa2a791e736de162da9fc9172,german_fires_bochum_locations__7311827aa2a791e736de162da9fc9172
in der helle,"In der Helle in Bochum, Germany",51.4732062,7.3231215,1,,,,,,,Diplomat,"In der Helle in Bochum, Germany",,german_fires_bochum_locations,7472f99f56695e4b4cd0194b8dcde369,german_fires_bochum_locations__7472f99f56695e4b4cd0194b8dcde369
in der honnebecke,"In der Honnebecke in Bochum, Germany",51.458137,7.1477231,1,,,,,,,Legislator,"In der Honnebecke in Bochum, Germany",,german_fires_bochum_locations,c0fde5550f94c1a46b3c464d234774cd,german_fires_bochum_locations__c0fde5550f94c1a46b3c464d234774cd
in der hude,"In der Hude in Bochum, Germany",51.4672629,7.3138312,1,,,,,,,News,"In der Hude in Bochum, Germany",,german_fires_bochum_locations,e59959863b8df6a0bc992c3cf6b1b9ea,german_fires_bochum_locations__e59959863b8df6a0bc992c3cf6b1b9ea
in der lochte,"In der Lochte in Bochum, Germany",51.445216,7.1665929,1,,,,,,,CompanyKeyword,"In der Lochte in Bochum, Germany",,german_fires_bochum_locations,b8938c4ea56ef4caf8d0a879cffa4b3d,german_fires_bochum_locations__b8938c4ea56ef4caf8d0a879cffa4b3d
in der mark,"In der Mark in Bochum, Germany",51.4539094,7.1642657,1,,,,,,,IndustryTerm,"In der Mark in Bochum, Germany",,german_fires_bochum_locations,b5f939f194743908c9c4737ba203125f,german_fires_bochum_locations__b5f939f194743908c9c4737ba203125f
in der mecklenbecke,"In der Mecklenbecke in Bochum, Germany",51.4500144,7.1436657,1,,,,,,,LegislativeCommittee,"In der Mecklenbecke in Bochum, Germany",,german_fires_bochum_locations,f2f22fd5873f4e9cd9e1e6d327c33abb,german_fires_bochum_locations__f2f22fd5873f4e9cd9e1e6d327c33abb
in der provitze,"In der Provitze in Bochum, Germany",51.505341,7.1954649,1,,,,,,,AAEntity,"In der Provitze in Bochum, Germany",,german_fires_bochum_locations,8d9a6543721babe46fb577338f2ad0ad,german_fires_bochum_locations__8d9a6543721babe46fb577338f2ad0ad
in der rohde,"In der Rohde in Bochum, Germany",51.4490598,7.1677907,1,,,,,,,Organization,"In der Rohde in Bochum, Germany",,german_fires_bochum_locations,2d111581d609dbd505005a00b028061a,german_fires_bochum_locations__2d111581d609dbd505005a00b028061a
in der rott,"In der Rott in Bochum, Germany",51.4438369,7.1729681,1,,,,,,,Media,"In der Rott in Bochum, Germany",,german_fires_bochum_locations,72708a1e4fb1768c8a3bd8f7399cb91c,german_fires_bochum_locations__72708a1e4fb1768c8a3bd8f7399cb91c
in der rottgersbank,"In der Rottgersbank in Bochum, Germany",51.5027781,7.2211251,1,,,,,,,LegislativeCommittee,"In der Rottgersbank in Bochum, Germany",,german_fires_bochum_locations,f864ea53ea87abfeaa521e62c9642d7a,german_fires_bochum_locations__f864ea53ea87abfeaa521e62c9642d7a
in der schornau,"In der Schornau in Bochum, Germany",51.4641031,7.3255039,1,,,,,,,Exec,"In der Schornau in Bochum, Germany",,german_fires_bochum_locations,02f3b3590785f6eb8479f4223968b98b,german_fires_bochum_locations__02f3b3590785f6eb8479f4223968b98b
in der schuttenbeck,"In der Schuttenbeck in Bochum, Germany",51.474739,7.302111,1,,,,,,,Wells,"In der Schuttenbeck in Bochum, Germany",,german_fires_bochum_locations,08c23d8fdd1d53a426cb4d3b33b2d84d,german_fires_bochum_locations__08c23d8fdd1d53a426cb4d3b33b2d84d
in der senke,"In der Senke in Bochum, Germany",51.4699868,7.1792933,1,,,,,,,Pipeline,"In der Senke in Bochum, Germany",,german_fires_bochum_locations,6b2f4f22d9f0c9eeedb680881a578474,german_fires_bochum_locations__6b2f4f22d9f0c9eeedb680881a578474
in der uhlenflucht,"In der Uhlenflucht in Bochum, Germany",51.4494576,7.191979,1,,,,,,,Diplomat,"In der Uhlenflucht in Bochum, Germany",,german_fires_bochum_locations,fd910496a4ed2f21ec02f5d7425e310e,german_fires_bochum_locations__fd910496a4ed2f21ec02f5d7425e310e
in der vossbank,"In der Vossbank in Bochum, Germany",51.5029898,7.2201311,1,,,,,,,Shipping,"In der Vossbank in Bochum, Germany",,german_fires_bochum_locations,71615c006fe0325a4c9f1388f45829d5,german_fires_bochum_locations__71615c006fe0325a4c9f1388f45829d5
in mittelstiepel,"In Mittelstiepel in Bochum, Germany",51.4292882,7.244569,1,,,,,,,ForeignMinister,"In Mittelstiepel in Bochum, Germany",,german_fires_bochum_locations,6b1c4435025cd700b673e137297530f7,german_fires_bochum_locations__6b1c4435025cd700b673e137297530f7
industriestrasse,"Industriestrasse in Bochum, Germany",51.4759135,7.2917706,1,,,,,,,DiplomaticFacilities,"Industriestrasse in Bochum, Germany",,german_fires_bochum_locations,948695f57d901232032e3ab3a4aae866,german_fires_bochum_locations__948695f57d901232032e3ab3a4aae866
innenhof,"Innenhof in Bochum, Germany",51.4967458,7.1735733,1,,,,,,,CompanyKeyword,"Innenhof in Bochum, Germany",,german_fires_bochum_locations,0db0b82e274f3ed7e9dd6f2ff4464d80,german_fires_bochum_locations__0db0b82e274f3ed7e9dd6f2ff4464d80
inselweg,"Inselweg in Bochum, Germany",51.4985163,7.1468915,1,,,,,,,Legislator,"Inselweg in Bochum, Germany",,german_fires_bochum_locations,78d1bf8847f0f25f2087519f32d6d272,german_fires_bochum_locations__78d1bf8847f0f25f2087519f32d6d272
insterburger strasse,"Insterburger Strasse in Bochum, Germany",51.5040376,7.1848472,1,,,,,,,AAEntity,"Insterburger Strasse in Bochum, Germany",,german_fires_bochum_locations,7540661383ee7e9187e429e6eb1561f5,german_fires_bochum_locations__7540661383ee7e9187e429e6eb1561f5
irispfad,"Irispfad in Bochum, Germany",51.4873893,7.291766,1,,,,,,,News,"Irispfad in Bochum, Germany",,german_fires_bochum_locations,f4c5ac978890f52694bd2a0ae75e2f86,german_fires_bochum_locations__f4c5ac978890f52694bd2a0ae75e2f86
irmgardstrasse,"Irmgardstrasse in Bochum, Germany",51.491729,7.2021842,1,,,,,,,FTO,"Irmgardstrasse in Bochum, Germany",,german_fires_bochum_locations,65d5080b46923e553f0e74f3a9319621,german_fires_bochum_locations__65d5080b46923e553f0e74f3a9319621
isabellastrasse,"Isabellastrasse in Bochum, Germany",51.4413465,7.2066709,1,,,,,,,Diplomat,"Isabellastrasse in Bochum, Germany",,german_fires_bochum_locations,dbb4fd0f8514671e9184db4be46f7b2a,german_fires_bochum_locations__dbb4fd0f8514671e9184db4be46f7b2a
isenbergweg,"Isenbergweg in Bochum, Germany",51.4190593,7.1644404,1,,,,,,,Consulates,"Isenbergweg in Bochum, Germany",,german_fires_bochum_locations,6e016bd1650a9c797bfcdbcc4f92537c,german_fires_bochum_locations__6e016bd1650a9c797bfcdbcc4f92537c
isenbrockstrasse,"Isenbrockstrasse in Bochum, Germany",51.4679396,7.1372459,1,,,,,,,DiplomaticFacilities,"Isenbrockstrasse in Bochum, Germany",,german_fires_bochum_locations,55a4a2766429d2407e49299e11fc9748,german_fires_bochum_locations__55a4a2766429d2407e49299e11fc9748
iserlohner strasse,"Iserlohner Strasse in Bochum, Germany",51.4895811,7.331379,1,,,,,,,Legislator,"Iserlohner Strasse in Bochum, Germany",,german_fires_bochum_locations,78584dd5b41f6561eeb6cae2b4908867,german_fires_bochum_locations__78584dd5b41f6561eeb6cae2b4908867
jacob-mayer-strasse,"Jacob-Mayer-Strasse in Bochum, Germany",51.4766087,7.1982437,1,,,,,,,Shipping,"Jacob-Mayer-Strasse in Bochum, Germany",,german_fires_bochum_locations,89635882008a7bbd2188ca94458172ae,german_fires_bochum_locations__89635882008a7bbd2188ca94458172ae
jagerhof,"Jagerhof in Bochum, Germany",51.4835166,7.1311095,1,,,,,,,IndustryTerm,"Jagerhof in Bochum, Germany",,german_fires_bochum_locations,d86a13e080b2e7ac3516e5a68806c595,german_fires_bochum_locations__d86a13e080b2e7ac3516e5a68806c595
jahnstrasse,"Jahnstrasse in Bochum, Germany",51.4822283,7.1197909,1,,,,,,,Keyphrase,"Jahnstrasse in Bochum, Germany",,german_fires_bochum_locations,2833d8ebb8bd65697e0c45171da9b5ad,german_fires_bochum_locations__2833d8ebb8bd65697e0c45171da9b5ad
jakobstrasse,"Jakobstrasse in Bochum, Germany",51.4732613,7.2181959,1,,,,,,,CompanyKeyword,"Jakobstrasse in Bochum, Germany",,german_fires_bochum_locations,240d22165ae282931acd61b3dfbd9541,german_fires_bochum_locations__240d22165ae282931acd61b3dfbd9541
jasminweg,"Jasminweg in Bochum, Germany",51.4569255,7.1471048,1,,,,,,,ForeignMinistry,"Jasminweg in Bochum, Germany",,german_fires_bochum_locations,1632508082e944a655de9cb36d70dd68,german_fires_bochum_locations__1632508082e944a655de9cb36d70dd68
joachimstrasse,"Joachimstrasse in Bochum, Germany",51.4719802,7.2213851,1,,,,,,,Shipping,"Joachimstrasse in Bochum, Germany",,german_fires_bochum_locations,0cf2eaabec6624f569a8f13706d9a959,german_fires_bochum_locations__0cf2eaabec6624f569a8f13706d9a959
johannes-laumann-weg,"Johannes-Laumann-Weg in Bochum, Germany",51.4534669,7.1662791,1,,,,,,,DiplomaticFacilities,"Johannes-Laumann-Weg in Bochum, Germany",,german_fires_bochum_locations,3671fe602ee9f17c42a91490bc7512c8,german_fires_bochum_locations__3671fe602ee9f17c42a91490bc7512c8
johannesstrasse,"Johannesstrasse in Bochum, Germany",51.4801117,7.1464021,1,,,,,,,IndustryTerm,"Johannesstrasse in Bochum, Germany",,german_fires_bochum_locations,33e148b6738e7b44ace181fc06dbdf10,german_fires_bochum_locations__33e148b6738e7b44ace181fc06dbdf10
johannisburger strasse,"Johannisburger Strasse in Bochum, Germany",51.4844662,7.1729995,1,,,,,,,IndustryTerm,"Johannisburger Strasse in Bochum, Germany",,german_fires_bochum_locations,88a9b2b5c901f6265e91c2e24bdb63fc,german_fires_bochum_locations__88a9b2b5c901f6265e91c2e24bdb63fc
johanniterstrasse,"Johanniterstrasse in Bochum, Germany",51.4833619,7.2099361,1,,,,,,,Diplomat,"Johanniterstrasse in Bochum, Germany",,german_fires_bochum_locations,518bda5b5e95697b5c1f2308feb66ad8,german_fires_bochum_locations__518bda5b5e95697b5c1f2308feb66ad8
josef-baumann-strasse,"Josef-Baumann-Strasse in Bochum, Germany",51.5090322,7.274681,1,,,,,,,LegislativeCommittee,"Josef-Baumann-Strasse in Bochum, Germany",,german_fires_bochum_locations,5edab10e93a8dd90ded37f51242bc170,german_fires_bochum_locations__5edab10e93a8dd90ded37f51242bc170
josef-franzen-brucke,"Josef-Franzen-Brucke in Bochum, Germany",51.449335,7.2634775,1,,,,,,,LegislativeCommittee,"Josef-Franzen-Brucke in Bochum, Germany",,german_fires_bochum_locations,7d957629e2bc0fc53d0f6956602ada4e,german_fires_bochum_locations__7d957629e2bc0fc53d0f6956602ada4e
josef-fromgen-strasse,"Josef-Fromgen-Strasse in Bochum, Germany",51.4283236,7.1372833,1,,,,,,,Person,"Josef-Fromgen-Strasse in Bochum, Germany",,german_fires_bochum_locations,1d98e2f34a7af655dcaaae061ba3f723,german_fires_bochum_locations__1d98e2f34a7af655dcaaae061ba3f723
josef-haumann-strasse,"Josef-Haumann-Strasse in Bochum, Germany",51.4823053,7.1258473,1,,,,,,,ForeignMinistry,"Josef-Haumann-Strasse in Bochum, Germany",,german_fires_bochum_locations,9eb39643fe73989b510b67b4d63a88f8,german_fires_bochum_locations__9eb39643fe73989b510b67b4d63a88f8
josef-neuberger-strasse,"Josef-Neuberger-Strasse in Bochum, Germany",51.482206,7.2275958,1,,,,,,,Exec,"Josef-Neuberger-Strasse in Bochum, Germany",,german_fires_bochum_locations,ecad3ba68ba7359762dd40f43912b4cb,german_fires_bochum_locations__ecad3ba68ba7359762dd40f43912b4cb
josephinenstrasse,"Josephinenstrasse in Bochum, Germany",51.4977949,7.2397587,1,,,,,,,Person,"Josephinenstrasse in Bochum, Germany",,german_fires_bochum_locations,71c93e2756e29f9516c4257be1f4741c,german_fires_bochum_locations__71c93e2756e29f9516c4257be1f4741c
josephstrasse,"Josephstrasse in Bochum, Germany",51.4915311,7.2106363,1,,,,,,,LegislativeCommittee,"Josephstrasse in Bochum, Germany",,german_fires_bochum_locations,df3017614379edd082771fc70c0aff8e,german_fires_bochum_locations__df3017614379edd082771fc70c0aff8e
jugendheimstrasse,"Jugendheimstrasse in Bochum, Germany",51.4211825,7.1597941,1,,,,,,,Keyphrase,"Jugendheimstrasse in Bochum, Germany",,german_fires_bochum_locations,ea8730cabbc4c7f0c7f64e5983931766,german_fires_bochum_locations__ea8730cabbc4c7f0c7f64e5983931766
juliusstrasse,"Juliusstrasse in Bochum, Germany",51.4851575,7.2094179,1,,,,,,,space,"Juliusstrasse in Bochum, Germany",,german_fires_bochum_locations,0a35d022b1b1cba1d8cdb7fcd244290a,german_fires_bochum_locations__0a35d022b1b1cba1d8cdb7fcd244290a
jung-stilling-strasse,"Jung-Stilling-Strasse in Bochum, Germany",51.467993,7.1403252,1,,,,,,,ForeignMinister,"Jung-Stilling-Strasse in Bochum, Germany",,german_fires_bochum_locations,d5a28329d24c324721a1f31fb3bf8a0a,german_fires_bochum_locations__d5a28329d24c324721a1f31fb3bf8a0a
junggesellenstrasse,"Junggesellenstrasse in Bochum, Germany",51.4805641,7.214676,1,,,,,,,Person,"Junggesellenstrasse in Bochum, Germany",,german_fires_bochum_locations,7170542295ce0b63d5100b2d93a963ce,german_fires_bochum_locations__7170542295ce0b63d5100b2d93a963ce
jutenstrasse,"Jutenstrasse in Bochum, Germany",51.4809383,7.1928094,1,,,,,,,CompanyKeyword,"Jutenstrasse in Bochum, Germany",,german_fires_bochum_locations,afcb3700b78a56c82888674653b26d14,german_fires_bochum_locations__afcb3700b78a56c82888674653b26d14
kabeisemannsweg,"Kabeisemannsweg in Bochum, Germany",51.4920538,7.1731155,1,,,,,,,Exec,"Kabeisemannsweg in Bochum, Germany",,german_fires_bochum_locations,e68fd9ff63abec36d2fd2835e95c5077,german_fires_bochum_locations__e68fd9ff63abec36d2fd2835e95c5077
kaldeweystrasse,"Kaldeweystrasse in Bochum, Germany",51.5145375,7.2679412,1,,,,,,,Pipeline,"Kaldeweystrasse in Bochum, Germany",,german_fires_bochum_locations,fe022c50dd28aadf531984ac9890022b,german_fires_bochum_locations__fe022c50dd28aadf531984ac9890022b
