keyword,caption_name,type,threshold,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
themichaelowen,Former English soccer player Michael Owen,Celebrity,general.alert4,Celebrity,Former English soccer player Michael Owen,,Celeb_Mentioner,8d1dcb5b57298f7c9100998aeb799bfb,Celeb_Mentioner__8d1dcb5b57298f7c9100998aeb799bfb
kp24,Former English cricket player Kevin Pietersen,Celebrity,general.alert4,Celebrity,Former English cricket player Kevin Pietersen,,Celeb_Mentioner,58651936e2d759ab31f64c55d7085d37,Celeb_Mentioner__58651936e2d759ab31f64c55d7085d37
jackwilshere,AFC Bournemouth player Jack Wilshere,Celebrity,general.alert4,Celebrity,AFC Bournemouth player Jack Wilshere,,Celeb_Mentioner,039fe8199928f2ab688a17b5af1752c0,Celeb_Mentioner__039fe8199928f2ab688a17b5af1752c0
torres,Former Spanish soccer player Fernando Torres,Celebrity,general.alert4,Celebrity,Former Spanish soccer player Fernando Torres,,Celeb_Mentioner,28d3ec0ccccad4cffc41ea56bc663461,Celeb_Mentioner__28d3ec0ccccad4cffc41ea56bc663461
shanewarne,Former Australian cricket captain Shane Warne,Celebrity,general.alert4,Celebrity,Former Australian cricket captain Shane Warne,,Celeb_Mentioner,32a0ed6b3c1558b0c777e2958c58eda9,Celeb_Mentioner__32a0ed6b3c1558b0c777e2958c58eda9
duttyogi,Indian wrestler Yogeshwar Dutt,Celebrity,general.alert4,Celebrity,Indian wrestler Yogeshwar Dutt,,Celeb_Mentioner,ff75ae5f1eb556a5db9be3fec1e4241f,Celeb_Mentioner__ff75ae5f1eb556a5db9be3fec1e4241f
shoaib100mph,Former Pakistani cricket player Shoaib Akhtar,Celebrity,general.alert4,Celebrity,Former Pakistani cricket player Shoaib Akhtar,,Celeb_Mentioner,017b3911d904aa76454f7083e10bbcba,Celeb_Mentioner__017b3911d904aa76454f7083e10bbcba
finallymario,AC Monzo player Mario Balotelli,Celebrity,general.alert4,Celebrity,AC Monzo player Mario Balotelli,,Celeb_Mentioner,deb2ef86ab2003a29a756aa9695a74a0,Celeb_Mentioner__deb2ef86ab2003a29a756aa9695a74a0
officialpepe,FC Porto player Pepe,Celebrity,general.alert4,Celebrity,FC Porto player Pepe,,Celeb_Mentioner,def28766ee7e73395f1b28531d13f282,Celeb_Mentioner__def28766ee7e73395f1b28531d13f282
raul_jimenez9,Wolverhampton player Raul Jimenez,Celebrity,general.alert4,Celebrity,Wolverhampton player Raul Jimenez,,Celeb_Mentioner,87b9c7a4a0db0bd5157e7bc1823432aa,Celeb_Mentioner__87b9c7a4a0db0bd5157e7bc1823432aa
gianluigibuffon,Juventus player Gianluigi Buffon,Celebrity,general.alert4,Celebrity,Juventus player Gianluigi Buffon,,Celeb_Mentioner,caf4ef3dc4f91fb7a5df34e493f92e8e,Celeb_Mentioner__caf4ef3dc4f91fb7a5df34e493f92e8e
andy_murray,Tennis player Andy Murray,Celebrity,general.alert4,Celebrity,Tennis player Andy Murray,,Celeb_Mentioner,4c24f4ef24f8123648a1dd4087daf9c0,Celeb_Mentioner__4c24f4ef24f8123648a1dd4087daf9c0
rondarousey,Former wrestler Ronda Rousey,Celebrity,general.alert4,Celebrity,Former wrestler Ronda Rousey,,Celeb_Mentioner,2b92bebb5695729996cc443b1457ce83,Celeb_Mentioner__2b92bebb5695729996cc443b1457ce83
dezbryant,Baltimore Ravens WR Dez Bryant,Celebrity,general.alert4,Celebrity,Baltimore Ravens WR Dez Bryant,,Celeb_Mentioner,8619b5bfd32a17f675a351575d9f17e7,Celeb_Mentioner__8619b5bfd32a17f675a351575d9f17e7
swish41,Former NBA player Dirk Nowitzki,Celebrity,general.alert4,Celebrity,Former NBA player Dirk Nowitzki,,Celeb_Mentioner,b99b48b8317e945406182637b4daf32c,Celeb_Mentioner__b99b48b8317e945406182637b4daf32c
podolski10,Antalyaspor player Lukas Podolski,Celebrity,general.alert4,Celebrity,Antalyaspor player Lukas Podolski,,Celeb_Mentioner,fb9f1752b6db1e4e71ad286e0dbc4174,Celeb_Mentioner__fb9f1752b6db1e4e71ad286e0dbc4174
oficialgio,Club America player Giovani Dos Santos,Celebrity,general.alert4,Celebrity,Club America player Giovani Dos Santos,,Celeb_Mentioner,e25bf6adf880a0971ff0aa127f658808,Celeb_Mentioner__e25bf6adf880a0971ff0aa127f658808
waelgomaa,Former Egyptian soccer player,Celebrity,general.alert4,Celebrity,Former Egyptian soccer player,,Celeb_Mentioner,d5992afda1fec16c7b11bfe663463d59,Celeb_Mentioner__d5992afda1fec16c7b11bfe663463d59
d_ospina1,SSC Napoli player David Ospina,Celebrity,general.alert4,Celebrity,SSC Napoli player David Ospina,,Celeb_Mentioner,c03ef4bc9b0dff4062662eb0cb3c6369,Celeb_Mentioner__c03ef4bc9b0dff4062662eb0cb3c6369
cricketaakash,Cricket commentator Aakash Chopra,Celebrity,general.alert4,Celebrity,Cricket commentator Aakash Chopra,,Celeb_Mentioner,2120bf47004ed924f0f7fc497b9d8b78,Celeb_Mentioner__2120bf47004ed924f0f7fc497b9d8b78
dalesteyn62,South African cricket player Dale Steyn,Celebrity,general.alert4,Celebrity,South African cricket player Dale Steyn,,Celeb_Mentioner,4691aa16bd7cce15280b6dac6db675e5,Celeb_Mentioner__4691aa16bd7cce15280b6dac6db675e5
delpotrojuan,Tennis player Juan Martin del Potro,Celebrity,general.alert4,Celebrity,Tennis player Juan Martin del Potro,,Celeb_Mentioner,af310c7bcda23e956e147f24fe2819c5,Celeb_Mentioner__af310c7bcda23e956e147f24fe2819c5
ochocinco,Former NFL player Chad Johnson,Celebrity,general.alert4,Celebrity,Former NFL player Chad Johnson,,Celeb_Mentioner,b67fd28877c1f99ec099b75a5476980b,Celeb_Mentioner__b67fd28877c1f99ec099b75a5476980b
anthonyjoshua,Boxer Anthony Joshua,Celebrity,general.alert4,Celebrity,Boxer Anthony Joshua,,Celeb_Mentioner,618b2150f4fcd12c6061b818a8f42904,Celeb_Mentioner__618b2150f4fcd12c6061b818a8f42904
hegazi,Al-Ittihad FC player Ahmed Hegazi,Celebrity,general.alert4,Celebrity,Al-Ittihad FC player Ahmed Hegazi,,Celeb_Mentioner,ccafc2f6572e3a36a5a4c086387782f9,Celeb_Mentioner__ccafc2f6572e3a36a5a4c086387782f9
aaronramsey,Juventus player Aaron Ramsey,Celebrity,general.alert4,Celebrity,Juventus player Aaron Ramsey,,Celeb_Mentioner,0f9a17817d2d0b8e8e67681b293d643d,Celeb_Mentioner__0f9a17817d2d0b8e8e67681b293d643d
sanjaymanjrekar,Cricket commentator Sanjay Manjrekar,Celebrity,general.alert4,Celebrity,Cricket commentator Sanjay Manjrekar,,Celeb_Mentioner,ab7ed8c04d47f17c2451b6542d7db760,Celeb_Mentioner__ab7ed8c04d47f17c2451b6542d7db760
miguel_layun,Monterrey player Miguel Layun,Celebrity,general.alert4,Celebrity,Monterrey player Miguel Layun,,Celeb_Mentioner,57554940f343746b4d4e6bc6f61810c3,Celeb_Mentioner__57554940f343746b4d4e6bc6f61810c3
lancearmstrong,Lance Armstrong,Celebrity,general.alert4,Celebrity,Lance Armstrong,,Celeb_Mentioner,9476956886b16080efa847e522db5fb3,Celeb_Mentioner__9476956886b16080efa847e522db5fb3
drewbrees,Former NFL player Drew Brees,Celebrity,general.alert4,Celebrity,Former NFL player Drew Brees,,Celeb_Mentioner,be1662d1e453dbdcb263cf08d079ea53,Celeb_Mentioner__be1662d1e453dbdcb263cf08d079ea53
mikethemiz,WWE wrestler The Miz,Celebrity,general.alert4,Celebrity,WWE wrestler The Miz,,Celeb_Mentioner,c94ec05a845cde803ea68e1a267248a5,Celeb_Mentioner__c94ec05a845cde803ea68e1a267248a5
ramadansobhi,Pyramids FC player Ramadan Sobhi,Celebrity,general.alert4,Celebrity,Pyramids FC player Ramadan Sobhi,,Celeb_Mentioner,61a4f28ac7f9fd5ee5ddf0c4ef8345fd,Celeb_Mentioner__61a4f28ac7f9fd5ee5ddf0c4ef8345fd
mcilroyrory,Golfer Rory McIlroy,Celebrity,general.alert4,Celebrity,Golfer Rory McIlroy,,Celeb_Mentioner,0d6df3068a473d77ca4722854b4f27ce,Celeb_Mentioner__0d6df3068a473d77ca4722854b4f27ce
cala,Television presenter Ismael Cala,Celebrity,general.alert4,Celebrity,Television presenter Ismael Cala,,Celeb_Mentioner,c361f6935c9cd9e8cd76534e9ce6b03e,Celeb_Mentioner__c361f6935c9cd9e8cd76534e9ce6b03e
stephmcmahon,WWE Chief Brand Officer Stephanie McMahon,Celebrity,general.alert4,Celebrity,WWE Chief Brand Officer Stephanie McMahon,,Celeb_Mentioner,efa735315df5606e78529c6db2bfd7e9,Celeb_Mentioner__efa735315df5606e78529c6db2bfd7e9
forzabesiktas,BJK supporter group Carsi,Celebrity,general.alert4,Celebrity,BJK supporter group Carsi,,Celeb_Mentioner,eafd2ab8e9a86a53b8174a2064bca452,Celeb_Mentioner__eafd2ab8e9a86a53b8174a2064bca452
woodyinho,Dortmund player Marco Reus,Celebrity,general.alert4,Celebrity,Dortmund player Marco Reus,,Celeb_Mentioner,9b61ea6b523d61dec0044aea134e95a0,Celeb_Mentioner__9b61ea6b523d61dec0044aea134e95a0
denilsonshow,Palmieras player Denilson Show,Celebrity,general.alert4,Celebrity,Palmieras player Denilson Show,,Celeb_Mentioner,cfdd9d718e353007d859402f26975d9d,Celeb_Mentioner__cfdd9d718e353007d859402f26975d9d
matuidiblaise,Inter Miami player Matuidi Blaise,Celebrity,general.alert4,Celebrity,Inter Miami player Matuidi Blaise,,Celeb_Mentioner,be8999b93d5b957e23039b92b8cf56eb,Celeb_Mentioner__be8999b93d5b957e23039b92b8cf56eb
mhafeez22,Pakistani cricket player Mohammad Hafeez,Celebrity,general.alert4,Celebrity,Pakistani cricket player Mohammad Hafeez,,Celeb_Mentioner,c4861b0bbdfac1efcd107daf0a232346,Celeb_Mentioner__c4861b0bbdfac1efcd107daf0a232346
carowozniacki,Former tennis player Caroline Wozniacki,Celebrity,general.alert4,Celebrity,Former tennis player Caroline Wozniacki,,Celeb_Mentioner,d4c7bed3a711373fca5142a491184668,Celeb_Mentioner__d4c7bed3a711373fca5142a491184668
oribeperalta,Guadalajara player Oribe Peralta,Celebrity,general.alert4,Celebrity,Guadalajara player Oribe Peralta,,Celeb_Mentioner,210148bc66ca261d760eeb715751cce3,Celeb_Mentioner__210148bc66ca261d760eeb715751cce3
alex10,Former Brazilian soccer player Alex de Souza,Celebrity,general.alert4,Celebrity,Former Brazilian soccer player Alex de Souza,,Celeb_Mentioner,a6ee7c2f17cff7309f3a086de0216864,Celeb_Mentioner__a6ee7c2f17cff7309f3a086de0216864
joey7barton,Bristol Rovers manager Joey Barton,Celebrity,general.alert4,Celebrity,Bristol Rovers manager Joey Barton,,Celeb_Mentioner,6dfbb5faf109aa13f570fdcfdbbf91af,Celeb_Mentioner__6dfbb5faf109aa13f570fdcfdbbf91af
vincentkompany,RSC Anderlecht manager Vincent Kompany,Celebrity,general.alert4,Celebrity,RSC Anderlecht manager Vincent Kompany,,Celeb_Mentioner,51314dd4658f99c0f6ce4c2552a3fa2a,Celeb_Mentioner__51314dd4658f99c0f6ce4c2552a3fa2a
yosoy8a,Club America player Guillermo Ochoa,Celebrity,general.alert4,Celebrity,Club America player Guillermo Ochoa,,Celeb_Mentioner,680b948f81b667eba6fef1ae27777316,Celeb_Mentioner__680b948f81b667eba6fef1ae27777316
manomenezes,Former Brazilian soccer manager Mano Menezes,Celebrity,general.alert4,Celebrity,Former Brazilian soccer manager Mano Menezes,,Celeb_Mentioner,98b29ece0dbc9a8ca0a3cfb2eb1f11ed,Celeb_Mentioner__98b29ece0dbc9a8ca0a3cfb2eb1f11ed
lucasmoura7,Tottenham Hotspur player Lucas Moura,Celebrity,general.alert4,Celebrity,Tottenham Hotspur player Lucas Moura,,Celeb_Mentioner,e7b5157a065604a44a9f4bbf16c46717,Celeb_Mentioner__e7b5157a065604a44a9f4bbf16c46717
pvsindhu1,Badminton player PV Sindhu,Celebrity,general.alert4,Celebrity,Badminton player PV Sindhu,,Celeb_Mentioner,137c02fded0192820c26a9ec87cee0eb,Celeb_Mentioner__137c02fded0192820c26a9ec87cee0eb
tiwarymanoj,Indian cricket player Manoj Tiwary,Celebrity,general.alert4,Celebrity,Indian cricket player Manoj Tiwary,,Celeb_Mentioner,b6ecb821781e38c45fa74bd847f8e5c7,Celeb_Mentioner__b6ecb821781e38c45fa74bd847f8e5c7
pirlo_official,Juventus manager Andrea Pirlo,Celebrity,general.alert4,Celebrity,Juventus manager Andrea Pirlo,,Celeb_Mentioner,46ba6b6feba1e903d9e054ae4c3742e5,Celeb_Mentioner__46ba6b6feba1e903d9e054ae4c3742e5
rickyrubio9,Minnesota Timberwolves player Ricky Rubio,Celebrity,general.alert4,Celebrity,Minnesota Timberwolves player Ricky Rubio,,Celeb_Mentioner,f82f284b2301f7208059678f394d473f,Celeb_Mentioner__f82f284b2301f7208059678f394d473f
alexis_sanchez,Inter Milan player Alexis Sanchez,Celebrity,general.alert4,Celebrity,Inter Milan player Alexis Sanchez,,Celeb_Mentioner,6367e57c21ac80766a45dc6ff48beb33,Celeb_Mentioner__6367e57c21ac80766a45dc6ff48beb33
jensonbutton,Formula 1 driver Jenson Button,Celebrity,general.alert4,Celebrity,Formula 1 driver Jenson Button,,Celeb_Mentioner,b65e9c14d83de9427623073ea4d89cad,Celeb_Mentioner__b65e9c14d83de9427623073ea4d89cad
shobierofficial,Former Egyptian soccer player Ahmed Shobier,Celebrity,general.alert4,Celebrity,Former Egyptian soccer player Ahmed Shobier,,Celeb_Mentioner,e8cddd9e0744a2fed40ce2c6a9dcb0a7,Celeb_Mentioner__e8cddd9e0744a2fed40ce2c6a9dcb0a7
ryansheckler,Skateboarder Ryan Sheckler,Celebrity,general.alert4,Celebrity,Skateboarder Ryan Sheckler,,Celeb_Mentioner,94147126ce5f61777ec794b8fbebd5df,Celeb_Mentioner__94147126ce5f61777ec794b8fbebd5df
chrisbosh,Former NBA player Chris Bosh,Celebrity,general.alert4,Celebrity,Former NBA player Chris Bosh,,Celeb_Mentioner,908c6fb9d9c2fa9c7e05c84b2ae41490,Celeb_Mentioner__908c6fb9d9c2fa9c7e05c84b2ae41490
moamenzakaria,Al Ahly player Momen Zakaria,Celebrity,general.alert4,Celebrity,Al Ahly player Momen Zakaria,,Celeb_Mentioner,1059e7047134f10a6cddb69e82b86f5c,Celeb_Mentioner__1059e7047134f10a6cddb69e82b86f5c
heelziggler,WWE wrestler Nic Nemeth,Celebrity,general.alert4,Celebrity,WWE wrestler Nic Nemeth,,Celeb_Mentioner,0674e18ab4341e67cb6b51939e1d281e,Celeb_Mentioner__0674e18ab4341e67cb6b51939e1d281e
gabigol,Flamengo player Gabriel Barbosa,Celebrity,general.alert4,Celebrity,Flamengo player Gabriel Barbosa,,Celeb_Mentioner,e0088b1459bc63663f8831ae853c2603,Celeb_Mentioner__e0088b1459bc63663f8831ae853c2603
pablo_zabaleta,Former Argentine soccer player Pablo Zabaleta,Celebrity,general.alert4,Celebrity,Former Argentine soccer player Pablo Zabaleta,,Celeb_Mentioner,08c1c528d994d3fd5b969d677b65f910,Celeb_Mentioner__08c1c528d994d3fd5b969d677b65f910
realshoaibmalik,Pakistani cricket player Shoaib Malik,Celebrity,general.alert4,Celebrity,Pakistani cricket player Shoaib Malik,,Celeb_Mentioner,ffd213df3c52354c656b057869eaf70c,Celeb_Mentioner__ffd213df3c52354c656b057869eaf70c
navaskeylor,Paris Saint-Germain player Keylor Navas,Celebrity,general.alert4,Celebrity,Paris Saint-Germain player Keylor Navas,,Celeb_Mentioner,5c9cf055d5f4be6c8ca8ce7c929e66e6,Celeb_Mentioner__5c9cf055d5f4be6c8ca8ce7c929e66e6
nachofi1990,Real Madrid player Nacho Fernandez,Celebrity,general.alert4,Celebrity,Real Madrid player Nacho Fernandez,,Celeb_Mentioner,29184f4f6e703bee7b2cb0333fc44a04,Celeb_Mentioner__29184f4f6e703bee7b2cb0333fc44a04
anaivanovic,Former tennis player Ana Ivanovic,Celebrity,general.alert4,Celebrity,Former tennis player Ana Ivanovic,,Celeb_Mentioner,55217f2bdac346ee1b2b21f40d5edce8,Celeb_Mentioner__55217f2bdac346ee1b2b21f40d5edce8
mkahraba,Al Ahly player Mahmoud Kahraba,Celebrity,general.alert4,Celebrity,Al Ahly player Mahmoud Kahraba,,Celeb_Mentioner,e14ccc725a20e8abc25b2cf2fe9a54eb,Celeb_Mentioner__e14ccc725a20e8abc25b2cf2fe9a54eb
anderherrera,Paris Saint-Germain player Ander Herrera,Celebrity,general.alert4,Celebrity,Paris Saint-Germain player Ander Herrera,,Celeb_Mentioner,b0f5eaab33e66d7c7f207078cbb3a659,Celeb_Mentioner__b0f5eaab33e66d7c7f207078cbb3a659
reggiebush,Former NFL player Reggie Bush,Celebrity,general.alert4,Celebrity,Former NFL player Reggie Bush,,Celeb_Mentioner,ddc2509dfe46cc88f8fb5f104b282d48,Celeb_Mentioner__ddc2509dfe46cc88f8fb5f104b282d48
alo_oficial,Formula 1 driver Fernando Alonso,Celebrity,general.alert4,Celebrity,Formula 1 driver Fernando Alonso,,Celeb_Mentioner,2429aec3594d54935de00ff74c6bd89e,Celeb_Mentioner__2429aec3594d54935de00ff74c6bd89e
michaelvick,Former NFL player Michael Vick,Celebrity,general.alert4,Celebrity,Former NFL player Michael Vick,,Celeb_Mentioner,86a0416fdcb9865159bae800a6924c10,Celeb_Mentioner__86a0416fdcb9865159bae800a6924c10
_oliviergiroud_,Chelsea player Olivier Giroud,Celebrity,general.alert4,Celebrity,Chelsea player Olivier Giroud,,Celeb_Mentioner,7a8d9feb1592da29fe3f4dfafaa85a65,Celeb_Mentioner__7a8d9feb1592da29fe3f4dfafaa85a65
marcbartra,Real Betis player Marc Barta,Celebrity,general.alert4,Celebrity,Real Betis player Marc Barta,,Celeb_Mentioner,ce3e8c022662f0f0c28586db84e46927,Celeb_Mentioner__ce3e8c022662f0f0c28586db84e46927
pele,Pele,Celebrity,general.alert4,Celebrity,Pele,,Celeb_Mentioner,bee6a02a8d3dccba9bc9ff849254c06f,Celeb_Mentioner__bee6a02a8d3dccba9bc9ff849254c06f
muhammedhany,Al-Ahly player Mohamed Hany,Celebrity,general.alert4,Celebrity,Al-Ahly player Mohamed Hany,,Celeb_Mentioner,446791f6ca9256b141c8017d41c7f629,Celeb_Mentioner__446791f6ca9256b141c8017d41c7f629
cmpunk,Former WWE wrestler CM Punk,Celebrity,general.alert4,Celebrity,Former WWE wrestler CM Punk,,Celeb_Mentioner,4106b52768c4262c641b7f51fc20c146,Celeb_Mentioner__4106b52768c4262c641b7f51fc20c146
y_umesh,Indian cricket player Umesh Yaadav,Celebrity,general.alert4,Celebrity,Indian cricket player Umesh Yaadav,,Celeb_Mentioner,22e92663dc8ab392ae4707d184aaa72b,Celeb_Mentioner__22e92663dc8ab392ae4707d184aaa72b
mannypacquiao,Former boxer Manny Pacquiao,Celebrity,general.alert4,Celebrity,Former boxer Manny Pacquiao,,Celeb_Mentioner,e32b8b70a040b1537e99382fa10c3dd9,Celeb_Mentioner__e32b8b70a040b1537e99382fa10c3dd9
thibautcourtois,Real Madrid player Thibaut Courtois,Celebrity,general.alert4,Celebrity,Real Madrid player Thibaut Courtois,,Celeb_Mentioner,4abde52eb2a1efc88d25882ee78810ba,Celeb_Mentioner__4abde52eb2a1efc88d25882ee78810ba
sergiroberto10,Barcelona player Sergi Roberto,Celebrity,general.alert4,Celebrity,Barcelona player Sergi Roberto,,Celeb_Mentioner,921203676e01d341304fcfb8a1300be4,Celeb_Mentioner__921203676e01d341304fcfb8a1300be4
stevenash,Brooklyn Nets coach Steve Nash,Celebrity,general.alert4,Celebrity,Brooklyn Nets coach Steve Nash,,Celeb_Mentioner,c060d73d07fe4fd7ce65a4621d6b6ba9,Celeb_Mentioner__c060d73d07fe4fd7ce65a4621d6b6ba9
jeserodriguez10,UD Las Palmas player Jesse Rodriguez,Celebrity,general.alert4,Celebrity,UD Las Palmas player Jesse Rodriguez,,Celeb_Mentioner,0177091f8bfce16ae88757137a72e8dd,Celeb_Mentioner__0177091f8bfce16ae88757137a72e8dd
cheteshwar1,Indian cricket player Cheteshwar Pujara,Celebrity,general.alert4,Celebrity,Indian cricket player Cheteshwar Pujara,,Celeb_Mentioner,dab5f697383400f41805006f850211b8,Celeb_Mentioner__dab5f697383400f41805006f850211b8
youngy18,Inter Milan player Ashley Young,Celebrity,general.alert4,Celebrity,Inter Milan player Ashley Young,,Celeb_Mentioner,bc2c4e3e4462ba9aab19fadb3a69b6e9,Celeb_Mentioner__bc2c4e3e4462ba9aab19fadb3a69b6e9
jimmiejohnson,IndyCar Series Jimmie Johnson,Celebrity,general.alert4,Celebrity,IndyCar Series Jimmie Johnson,,Celeb_Mentioner,fd2de9658f181d32ba572eded879752e,Celeb_Mentioner__fd2de9658f181d32ba572eded879752e
elmo_27,Arsenal player Ahmed El Mohamady,Celebrity,general.alert4,Celebrity,Arsenal player Ahmed El Mohamady,,Celeb_Mentioner,3f6e177f1f8a5d6c06e16b606d4e2bd7,Celeb_Mentioner__3f6e177f1f8a5d6c06e16b606d4e2bd7
drose,Detroit Pistons player Derrick Rose,Celebrity,general.alert4,Celebrity,Detroit Pistons player Derrick Rose,,Celeb_Mentioner,9953bc65cfd8436dc4f964351ca6dc88,Celeb_Mentioner__9953bc65cfd8436dc4f964351ca6dc88
carras16,Former English soccer player Michael Carrick,Celebrity,general.alert4,Celebrity,Former English soccer player Michael Carrick,,Celeb_Mentioner,54485fcf2caa579147ce62e8169c902c,Celeb_Mentioner__54485fcf2caa579147ce62e8169c902c
realpaigewwe,WWE wrestler Paige,Celebrity,general.alert4,Celebrity,WWE wrestler Paige,,Celeb_Mentioner,0323575ba8e6c1401146c6ebf2e63343,Celeb_Mentioner__0323575ba8e6c1401146c6ebf2e63343
marcmarquez93,MotoGP driver Marc Marquez,Celebrity,general.alert4,Celebrity,MotoGP driver Marc Marquez,,Celeb_Mentioner,c2a88028e5d6381000f2ad771f0cd5c8,Celeb_Mentioner__c2a88028e5d6381000f2ad771f0cd5c8
delpieroale,Former Italian soccer player Alessandro Del Piero,Celebrity,general.alert4,Celebrity,Former Italian soccer player Alessandro Del Piero,,Celeb_Mentioner,3e3931217ff4c0f693745bf07013208b,Celeb_Mentioner__3e3931217ff4c0f693745bf07013208b
chiellini,Juventus player Giorgio Chiellini,Celebrity,general.alert4,Celebrity,Juventus player Giorgio Chiellini,,Celeb_Mentioner,f2f63e1ebaad0caa3fd31a0a59552e9c,Celeb_Mentioner__f2f63e1ebaad0caa3fd31a0a59552e9c
jeromeboateng,Bayern Munich player Jerome Boateng,Celebrity,general.alert4,Celebrity,Bayern Munich player Jerome Boateng,,Celeb_Mentioner,ba0a7457fbdfa10a1230734b348bb972,Celeb_Mentioner__ba0a7457fbdfa10a1230734b348bb972
paulwight,AEW wrestler Paul Wight,Celebrity,general.alert4,Celebrity,AEW wrestler Paul Wight,,Celeb_Mentioner,bfa42352b05996097837f2f2ec8c320c,Celeb_Mentioner__bfa42352b05996097837f2f2ec8c320c
iramizraja,Cricket commentator Ramiz Raja,Celebrity,general.alert4,Celebrity,Cricket commentator Ramiz Raja,,Celeb_Mentioner,d930948c6d2e6537917833f1e65b67c3,Celeb_Mentioner__d930948c6d2e6537917833f1e65b67c3
dalejr,NASCAR commentator Dale Earnhardt Jr,Celebrity,general.alert4,Celebrity,NASCAR commentator Dale Earnhardt Jr,,Celeb_Mentioner,cba173a9f0df86ec224492da56a0f42a,Celeb_Mentioner__cba173a9f0df86ec224492da56a0f42a
jonnybones,UFC fighter John Jones,Celebrity,general.alert4,Celebrity,UFC fighter John Jones,,Celeb_Mentioner,9f5470f171241f29b219e239c8eb35a5,Celeb_Mentioner__9f5470f171241f29b219e239c8eb35a5
brettlee_58,Australian former cricket player,Celebrity,general.alert4,Celebrity,Australian former cricket player,,Celeb_Mentioner,8a6d84f70b91a7f8a7850310eb70ea97,Celeb_Mentioner__8a6d84f70b91a7f8a7850310eb70ea97
mrancelotti,Everton manager Carlo Ancelotti,Celebrity,general.alert4,Celebrity,Everton manager Carlo Ancelotti,,Celeb_Mentioner,ba97423f9c334f0fb65467c51e1affdc,Celeb_Mentioner__ba97423f9c334f0fb65467c51e1affdc
samnasri19,RSC Anderlecht player Samir Nasri,Celebrity,general.alert4,Celebrity,RSC Anderlecht player Samir Nasri,,Celeb_Mentioner,d63fe3d301b696075806b1359c243b21,Celeb_Mentioner__d63fe3d301b696075806b1359c243b21
