german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ss,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
maybachweg,"Maybachweg in Bottrop, Germany",51.5412786,6.9531637,1,,,,,AAEntity,"Maybachweg in Bottrop, Germany",,german_fires_bottrop_locations,d6d010879c43fd1d777a3d0e0bbba2b2,german_fires_bottrop_locations__d6d010879c43fd1d777a3d0e0bbba2b2
nesselstrasse,"Nesselstrasse in Bottrop, Germany",51.545649,6.9459193,1,,,,,Person,"Nesselstrasse in Bottrop, Germany",,german_fires_bottrop_locations,840f42f8f0fae688914735c13b86d513,german_fires_bottrop_locations__840f42f8f0fae688914735c13b86d513
sydowstrasse,"Sydowstrasse in Bottrop, Germany",51.5417289,6.9408016,1,,,,,AAEntity,"Sydowstrasse in Bottrop, Germany",,german_fires_bottrop_locations,f8ff8591f400749d4acf1c50b4bf6d69,german_fires_bottrop_locations__f8ff8591f400749d4acf1c50b4bf6d69
trappenstrasse,"Trappenstrasse in Bottrop, Germany",51.542905,6.9457848,1,,,,,CompanyKeyword,"Trappenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,bd1b33feb937878471fafabc5fcf457b,german_fires_bottrop_locations__bd1b33feb937878471fafabc5fcf457b
velsenstrasse,"Velsenstrasse in Bottrop, Germany",51.5451291,6.9471086,1,,,,,Consulates,"Velsenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,9d4e30228ffd82fb6be3c3f67b360158,german_fires_bottrop_locations__9d4e30228ffd82fb6be3c3f67b360158
wagenfeldstrasse,"Wagenfeldstrasse in Bottrop, Germany",51.5416569,6.9540363,1,,,,,Keyphrase,"Wagenfeldstrasse in Bottrop, Germany",,german_fires_bottrop_locations,79221d5565830133f42cb2a4d7668f57,german_fires_bottrop_locations__79221d5565830133f42cb2a4d7668f57
winkelsheide,"Winkelsheide in Bottrop, Germany",51.5424877,6.9511647,1,,,,,DiplomaticFacilities,"Winkelsheide in Bottrop, Germany",,german_fires_bottrop_locations,201261cd33c415bda667c273bbcc623a,german_fires_bottrop_locations__201261cd33c415bda667c273bbcc623a
alsenstrasse,"Alsenstrasse in Bottrop, Germany",51.5367276,6.941727,1,,,,,LegislativeCommittee,"Alsenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,12150f93f62a864718d018b380162c90,german_fires_bottrop_locations__12150f93f62a864718d018b380162c90
am skip-schacht,"Am Skip-Schacht in Bottrop, Germany",51.5332657,6.9368888,1,,,,,Diplomat,"Am Skip-Schacht in Bottrop, Germany",,german_fires_bottrop_locations,258dad1084b6385c9a572c80cc2e61db,german_fires_bottrop_locations__258dad1084b6385c9a572c80cc2e61db
beckheide,"Beckheide in Bottrop, Germany",51.534608,6.9369509,1,,,,,AAEntity,"Beckheide in Bottrop, Germany",,german_fires_bottrop_locations,66d175637ee42a679053c0b777e65474,german_fires_bottrop_locations__66d175637ee42a679053c0b777e65474
breslauer strasse,"Breslauer strasse in Bottrop, Germany",51.5374335,6.9405693,1,,,,,AAEntity,"Breslauer strasse in Bottrop, Germany",,german_fires_bottrop_locations,fc5ffde3fa2577c3c37e836552cff5d6,german_fires_bottrop_locations__fc5ffde3fa2577c3c37e836552cff5d6
christine-teusch-strasse,"Christine-Teusch-strasse in Bottrop, Germany",51.5405299,6.9407348,1,,,,,Consulates,"Christine-Teusch-strasse in Bottrop, Germany",,german_fires_bottrop_locations,475ae88127f71985b4b6750096b1a6e1,german_fires_bottrop_locations__475ae88127f71985b4b6750096b1a6e1
cleffstrasse,"Cleffstrasse in Bottrop, Germany",51.5413221,6.9456313,1,,,,,Person,"Cleffstrasse in Bottrop, Germany",,german_fires_bottrop_locations,16ceaf733573f8960d3fb32f4ed27861,german_fires_bottrop_locations__16ceaf733573f8960d3fb32f4ed27861
danziger strasse,"Danziger strasse in Bottrop, Germany",51.5365524,6.9455422,1,,,,,Consulates,"Danziger strasse in Bottrop, Germany",,german_fires_bottrop_locations,620fbf46b5e4a2b91f9b3141d118e5dd,german_fires_bottrop_locations__620fbf46b5e4a2b91f9b3141d118e5dd
dresdener strasse,"Dresdener strasse in Bottrop, Germany",51.5382405,6.9416145,1,,,,,Consulates,"Dresdener strasse in Bottrop, Germany",,german_fires_bottrop_locations,bef825fecda98fa367322ef7e814387c,german_fires_bottrop_locations__bef825fecda98fa367322ef7e814387c
husemannstrasse,"Husemannstrasse in Bottrop, Germany",51.5400367,6.9459449,1,,,,,Pipeline,"Husemannstrasse in Bottrop, Germany",,german_fires_bottrop_locations,250cb86627f6be4bc8261b7a6ca009d6,german_fires_bottrop_locations__250cb86627f6be4bc8261b7a6ca009d6
im scheierbruch,"Im Scheierbruch in Bottrop, Germany",51.5367961,6.943038,1,,,,,ForeignMinister,"Im Scheierbruch in Bottrop, Germany",,german_fires_bottrop_locations,0aac47295713d188143316b84c456ac8,german_fires_bottrop_locations__0aac47295713d188143316b84c456ac8
imbuschstrasse,"Imbuschstrasse in Bottrop, Germany",51.5394314,6.946832,1,,,,,Person,"Imbuschstrasse in Bottrop, Germany",,german_fires_bottrop_locations,ba8951a5546b90666a9f3da039ed579a,german_fires_bottrop_locations__ba8951a5546b90666a9f3da039ed579a
konigsberger strasse,"Konigsberger strasse in Bottrop, Germany",51.5377681,6.946233,1,,,,,Keyphrase,"Konigsberger strasse in Bottrop, Germany",,german_fires_bottrop_locations,ad674776936a31acaecea6e091e26384,german_fires_bottrop_locations__ad674776936a31acaecea6e091e26384
memelstrasse,"Memelstrasse in Bottrop, Germany",51.5374723,6.9434769,1,,,,,ForeignMinister,"Memelstrasse in Bottrop, Germany",,german_fires_bottrop_locations,cfb166fa10804ffa7d078da490410de4,german_fires_bottrop_locations__cfb166fa10804ffa7d078da490410de4
paul-schlesiger-strasse,"Paul-Schlesiger-strasse in Bottrop, Germany",51.5318405,6.9382148,1,,,,,Keyphrase,"Paul-Schlesiger-strasse in Bottrop, Germany",,german_fires_bottrop_locations,9ed040623f2226cd72091d388b2cde38,german_fires_bottrop_locations__9ed040623f2226cd72091d388b2cde38
scharnholzfeld,"Scharnholzfeld in Bottrop, Germany",51.5334332,6.9408636,1,,,,,Person,"Scharnholzfeld in Bottrop, Germany",,german_fires_bottrop_locations,23e5235553b25515e1cd8266842f89e7,german_fires_bottrop_locations__23e5235553b25515e1cd8266842f89e7
schild-strasse,"Schild-strasse in Bottrop, Germany",51.5344009,6.9363464,1,,,,,AAEntity,"Schild-strasse in Bottrop, Germany",,german_fires_bottrop_locations,f06a5a548c88c821f964c6dc60ca1037,german_fires_bottrop_locations__f06a5a548c88c821f964c6dc60ca1037
stettiner strasse,"Stettiner strasse in Bottrop, Germany",51.5364546,6.9440559,1,,,,,FTO,"Stettiner strasse in Bottrop, Germany",,german_fires_bottrop_locations,bf71d9764862c3588a26ca1ff5683325,german_fires_bottrop_locations__bf71d9764862c3588a26ca1ff5683325
tannenstrasse,"Tannenstrasse in Bottrop, Germany",51.5391457,6.9438418,1,,,,,FTO,"Tannenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,165e0f62c2118bb396cd544897fbf9cb,german_fires_bottrop_locations__165e0f62c2118bb396cd544897fbf9cb
tilsiter strasse,"Tilsiter strasse in Bottrop, Germany",51.5376303,6.9488524,1,,,,,IndustryTerm,"Tilsiter strasse in Bottrop, Germany",,german_fires_bottrop_locations,87b95489c2e439d048d61936f7d57ac5,german_fires_bottrop_locations__87b95489c2e439d048d61936f7d57ac5
veszpremer strasse,"Veszpremer strasse in Bottrop, Germany",51.5325185,6.9375026,1,,,,,News,"Veszpremer strasse in Bottrop, Germany",,german_fires_bottrop_locations,35316b7164ead3845b933ef9384736ed,german_fires_bottrop_locations__35316b7164ead3845b933ef9384736ed
wildestrasse,"Wildestrasse in Bottrop, Germany",51.5368013,6.9472576,1,,,,,Pipeline,"Wildestrasse in Bottrop, Germany",,german_fires_bottrop_locations,49b35a7ba5a0fd60fe4154fa5a81c000,german_fires_bottrop_locations__49b35a7ba5a0fd60fe4154fa5a81c000
am kirchsteig,"Am Kirchsteig in Bottrop, Germany",51.5313215,6.9455818,1,,,,,ForeignMinister,"Am Kirchsteig in Bottrop, Germany",,german_fires_bottrop_locations,fe957703a5d9031ee5d28004efcca76f,german_fires_bottrop_locations__fe957703a5d9031ee5d28004efcca76f
am ringofen,"Am Ringofen in Bottrop, Germany",51.5296024,6.9390512,1,,,,,Keyphrase,"Am Ringofen in Bottrop, Germany",,german_fires_bottrop_locations,a9382f1a3569c62a22919ab760819ff1,german_fires_bottrop_locations__a9382f1a3569c62a22919ab760819ff1
am schoolkamp,"Am Schoolkamp in Bottrop, Germany",51.5381478,6.9565079,1,,,,,ForeignMinister,"Am Schoolkamp in Bottrop, Germany",,german_fires_bottrop_locations,a130ef799c05809c463b39714c231be9,german_fires_bottrop_locations__a130ef799c05809c463b39714c231be9
an der grafte,"An der Grafte in Bottrop, Germany",51.5355219,6.9511329,1,,,,,AAEntity,"An der Grafte in Bottrop, Germany",,german_fires_bottrop_locations,46307f5d53b3350d22a8980fdcd9b469,german_fires_bottrop_locations__46307f5d53b3350d22a8980fdcd9b469
beckstrasse,"Beckstrasse in Bottrop, Germany",51.527041,6.9546202,1,,,,,Pipeline,"Beckstrasse in Bottrop, Germany",,german_fires_bottrop_locations,37c42fc560333ca08b8927955bda6603,german_fires_bottrop_locations__37c42fc560333ca08b8927955bda6603
blankenstrasse,"Blankenstrasse in Bottrop, Germany",51.5355773,6.9569788,1,,,,,Shipping,"Blankenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,644d8ad8e12807558a2cb035392ec670,german_fires_bottrop_locations__644d8ad8e12807558a2cb035392ec670
dieselstrasse,"Dieselstrasse in Bottrop, Germany",51.5315844,6.9519693,1,,,,,Exec,"Dieselstrasse in Bottrop, Germany",,german_fires_bottrop_locations,820236bc8398f19081dbc0ba81901b15,german_fires_bottrop_locations__820236bc8398f19081dbc0ba81901b15
dr.-kock-am-brink-weg,"Dr.-Kock-Am-Brink-Weg in Bottrop, Germany",51.5363652,6.9493299,1,,,,,Keyphrase,"Dr.-Kock-Am-Brink-Weg in Bottrop, Germany",,german_fires_bottrop_locations,6484b4cec0b7c82fc60a05cc0d1cd26f,german_fires_bottrop_locations__6484b4cec0b7c82fc60a05cc0d1cd26f
duppelstrasse,"Duppelstrasse in Bottrop, Germany",51.5325079,6.9454976,1,,,,,Keyphrase,"Duppelstrasse in Bottrop, Germany",,german_fires_bottrop_locations,c39b706682c288fd9dfe4ef0b333301f,german_fires_bottrop_locations__c39b706682c288fd9dfe4ef0b333301f
forenkamp,"Forenkamp in Bottrop, Germany",51.5322702,6.9461288,1,,,,,AAEntity,"Forenkamp in Bottrop, Germany",,german_fires_bottrop_locations,42e7d8ff62aa0e2257cafd3113743d69,german_fires_bottrop_locations__42e7d8ff62aa0e2257cafd3113743d69
funkestrasse,"Funkestrasse in Bottrop, Germany",51.5349202,6.9459263,1,,,,,Shipping,"Funkestrasse in Bottrop, Germany",,german_fires_bottrop_locations,f41e7f97580a1fcca10c2bbde0e729b5,german_fires_bottrop_locations__f41e7f97580a1fcca10c2bbde0e729b5
huskensheide,"Huskensheide in Bottrop, Germany",51.5349515,6.9526978,1,,,,,ForeignMinistry,"Huskensheide in Bottrop, Germany",,german_fires_bottrop_locations,36f17479475b78ac9ec48c935c8a4d89,german_fires_bottrop_locations__36f17479475b78ac9ec48c935c8a4d89
im flassviertel,"Im Flassviertel in Bottrop, Germany",51.5318394,6.9434073,1,,,,,ForeignMinister,"Im Flassviertel in Bottrop, Germany",,german_fires_bottrop_locations,4dc904518497806db65177584a59d244,german_fires_bottrop_locations__4dc904518497806db65177584a59d244
in der boverheide,"In der Boverheide in Bottrop, Germany",51.538002,6.9539354,1,,,,,Keyphrase,"In der Boverheide in Bottrop, Germany",,german_fires_bottrop_locations,aae67962c5c105dfb353c62b993890f4,german_fires_bottrop_locations__aae67962c5c105dfb353c62b993890f4
laerkamp,"Laerkamp in Bottrop, Germany",51.5361709,6.9507453,1,,,,,Legislator,"Laerkamp in Bottrop, Germany",,german_fires_bottrop_locations,33afd9279b24fce32aacdfaab1d46891,german_fires_bottrop_locations__33afd9279b24fce32aacdfaab1d46891
mirkstrasse,"Mirkstrasse in Bottrop, Germany",51.5346042,6.9505862,1,,,,,DiplomaticFacilities,"Mirkstrasse in Bottrop, Germany",,german_fires_bottrop_locations,40a5031cfd954df452ca0194ff62a035,german_fires_bottrop_locations__40a5031cfd954df452ca0194ff62a035
ostring,"Ostring in Bottrop, Germany",51.5262385,6.9446662,1,,,,,FTO,"Ostring in Bottrop, Germany",,german_fires_bottrop_locations,2bbdf29824d474877c8431a6a914204f,german_fires_bottrop_locations__2bbdf29824d474877c8431a6a914204f
perdekampsheide,"Perdekampsheide in Bottrop, Germany",51.5287349,6.9432334,1,,,,,ForeignMinistry,"Perdekampsheide in Bottrop, Germany",,german_fires_bottrop_locations,fba52deeac6e2d413cff67fcbc01bce4,german_fires_bottrop_locations__fba52deeac6e2d413cff67fcbc01bce4
rotthardt,"Rotthardt in Bottrop, Germany",51.5363539,6.9505807,1,,,,,space,"Rotthardt in Bottrop, Germany",,german_fires_bottrop_locations,a1ea0b80f640bcf0fdcebb658b44699c,german_fires_bottrop_locations__a1ea0b80f640bcf0fdcebb658b44699c
siemensstrasse,"Siemensstrasse in Bottrop, Germany",51.5314301,6.9541349,1,,,,,Pipeline,"Siemensstrasse in Bottrop, Germany",,german_fires_bottrop_locations,105ba63f49f2a9e0a94ff8eee2794904,german_fires_bottrop_locations__105ba63f49f2a9e0a94ff8eee2794904
viktoriastrasse,"Viktoriastrasse in Bottrop, Germany",51.5363281,6.9561172,1,,,,,News,"Viktoriastrasse in Bottrop, Germany",,german_fires_bottrop_locations,21592e8f65e8672dc4c579acf5b8a307,german_fires_bottrop_locations__21592e8f65e8672dc4c579acf5b8a307
wrangelstrasse,"Wrangelstrasse in Bottrop, Germany",51.5338647,6.9489331,1,,,,,Keyphrase,"Wrangelstrasse in Bottrop, Germany",,german_fires_bottrop_locations,e3d66b08d9cfa3611dca03301c44a5fb,german_fires_bottrop_locations__e3d66b08d9cfa3611dca03301c44a5fb
ziegelstrasse,"Ziegelstrasse in Bottrop, Germany",51.5297479,6.942749,1,,,,,Exec,"Ziegelstrasse in Bottrop, Germany",,german_fires_bottrop_locations,6d67e65094245eb5c80833fbe34c86da,german_fires_bottrop_locations__6d67e65094245eb5c80833fbe34c86da
batenbrockstrasse,"Batenbrockstrasse in Bottrop, Germany",51.5326038,6.9642169,1,,,,,Wells,"Batenbrockstrasse in Bottrop, Germany",,german_fires_bottrop_locations,58bdfc5789a87de1c5233db674640f9e,german_fires_bottrop_locations__58bdfc5789a87de1c5233db674640f9e
benzstrasse,"Benzstrasse in Bottrop, Germany",51.5357501,6.9598972,1,,,,,Refinery,"Benzstrasse in Bottrop, Germany",,german_fires_bottrop_locations,ef92f79afe975b4dc1175b036355bfbb,german_fires_bottrop_locations__ef92f79afe975b4dc1175b036355bfbb
bergendahlstrasse,"Bergendahlstrasse in Bottrop, Germany",51.5402791,6.9697705,1,,,,,Media,"Bergendahlstrasse in Bottrop, Germany",,german_fires_bottrop_locations,f71f02b1af012efc0fbbd2d7133db0e8,german_fires_bottrop_locations__f71f02b1af012efc0fbbd2d7133db0e8
bernsmannweg,"Bernsmannweg in Bottrop, Germany",51.5372305,6.9645126,1,,,,,Refinery,"Bernsmannweg in Bottrop, Germany",,german_fires_bottrop_locations,396e12eeef4ca28ce9d57e3e2c64db42,german_fires_bottrop_locations__396e12eeef4ca28ce9d57e3e2c64db42
borsigweg,"Borsigweg in Bottrop, Germany",51.5319303,6.9645155,1,,,,,AAEntity,"Borsigweg in Bottrop, Germany",,german_fires_bottrop_locations,b5dedadb25d9ba0656b98f081631f4eb,german_fires_bottrop_locations__b5dedadb25d9ba0656b98f081631f4eb
brockmannweg,"Brockmannweg in Bottrop, Germany",51.539734,6.9702593,1,,,,,Refinery,"Brockmannweg in Bottrop, Germany",,german_fires_bottrop_locations,9ad40d3f8976c6825fc9b197beb259ea,german_fires_bottrop_locations__9ad40d3f8976c6825fc9b197beb259ea
daimlerstrasse,"Daimlerstrasse in Bottrop, Germany",51.5365438,6.9622722,1,,,,,Legislator,"Daimlerstrasse in Bottrop, Germany",,german_fires_bottrop_locations,32a6e209515d8629bfc605678bcf9d65,german_fires_bottrop_locations__32a6e209515d8629bfc605678bcf9d65
fortsetzungstrasse,"Fortsetzungstrasse in Bottrop, Germany",51.5342464,6.9648338,1,,,,,News,"Fortsetzungstrasse in Bottrop, Germany",,german_fires_bottrop_locations,1ae4fc1b79759fec6630137e0dd6aea9,german_fires_bottrop_locations__1ae4fc1b79759fec6630137e0dd6aea9
gabelsbergerstrasse,"Gabelsbergerstrasse in Bottrop, Germany",51.5315356,6.95696,1,,,,,Person,"Gabelsbergerstrasse in Bottrop, Germany",,german_fires_bottrop_locations,2c0f95a084a8796bfacf6910cb35ef25,german_fires_bottrop_locations__2c0f95a084a8796bfacf6910cb35ef25
gutenbergstrasse,"Gutenbergstrasse in Bottrop, Germany",51.53865,6.9659793,1,,,,,Exec,"Gutenbergstrasse in Bottrop, Germany",,german_fires_bottrop_locations,3c271d294a19d095f74d9511bce2937f,german_fires_bottrop_locations__3c271d294a19d095f74d9511bce2937f
hebeleckstrasse,"Hebeleckstrasse in Bottrop, Germany",51.5267333,6.9658638,1,,,,,Person,"Hebeleckstrasse in Bottrop, Germany",,german_fires_bottrop_locations,51fb8d45f347a42a683ff24b7773e187,german_fires_bottrop_locations__51fb8d45f347a42a683ff24b7773e187
heimannstrasse,"Heimannstrasse in Bottrop, Germany",51.5421699,6.9681766,1,,,,,IndustryTerm,"Heimannstrasse in Bottrop, Germany",,german_fires_bottrop_locations,9e94106e09e1526e5da75572109525ee,german_fires_bottrop_locations__9e94106e09e1526e5da75572109525ee
im blankenfeld,"Im Blankenfeld in Bottrop, Germany",51.5321629,6.9598677,1,,,,,News,"Im Blankenfeld in Bottrop, Germany",,german_fires_bottrop_locations,78350856a5339e5e5ae9d71e987438e4,german_fires_bottrop_locations__78350856a5339e5e5ae9d71e987438e4
im boytal,"Im Boytal in Bottrop, Germany",51.5442495,6.9686291,1,,,,,News,"Im Boytal in Bottrop, Germany",,german_fires_bottrop_locations,e8e1c99eefeb222b53913c3524e393ad,german_fires_bottrop_locations__e8e1c99eefeb222b53913c3524e393ad
im gewerbepark,"Im Gewerbepark in Bottrop, Germany",51.5455036,6.9730052,1,,,,,DiplomaticFacilities,"Im Gewerbepark in Bottrop, Germany",,german_fires_bottrop_locations,a2e672d04c7ce1fbcc27b39972366013,german_fires_bottrop_locations__a2e672d04c7ce1fbcc27b39972366013
im johannestal,"Im Johannestal in Bottrop, Germany",51.5296011,6.9705378,1,,,,,Shipping,"Im Johannestal in Bottrop, Germany",,german_fires_bottrop_locations,676b3ef3c0706ee25b36299afe1bceda,german_fires_bottrop_locations__676b3ef3c0706ee25b36299afe1bceda
kalverkamp,"Kalverkamp in Bottrop, Germany",51.537732,6.9576813,1,,,,,Organization,"Kalverkamp in Bottrop, Germany",,german_fires_bottrop_locations,3244a69a59bd863a968f4fe88355367e,german_fires_bottrop_locations__3244a69a59bd863a968f4fe88355367e
krusestrasse,"Krusestrasse in Bottrop, Germany",51.5359348,6.9605424,1,,,,,Person,"Krusestrasse in Bottrop, Germany",,german_fires_bottrop_locations,eb9144c3d095e4a697fa085b60d661e0,german_fires_bottrop_locations__eb9144c3d095e4a697fa085b60d661e0
liesenfeldstrasse,"Liesenfeldstrasse in Bottrop, Germany",51.5423014,6.9622473,1,,,,,FTO,"Liesenfeldstrasse in Bottrop, Germany",,german_fires_bottrop_locations,bf59e9d225d66a4af66a9ff2b457bbbd,german_fires_bottrop_locations__bf59e9d225d66a4af66a9ff2b457bbbd
lutkestrasse,"Lutkestrasse in Bottrop, Germany",51.5385281,6.9652647,1,,,,,Consulates,"Lutkestrasse in Bottrop, Germany",,german_fires_bottrop_locations,308830982db0da58ef6efa03bc103551,german_fires_bottrop_locations__308830982db0da58ef6efa03bc103551
paul-gerhardt-3e,"Paul-Gerhardt-3e in Bottrop, Germany",51.5330582,6.8972217,1,,,,,News,"Paul-Gerhardt-3e in Bottrop, Germany",,german_fires_bottrop_locations,15411ee271523fb92b28635120186681,german_fires_bottrop_locations__15411ee271523fb92b28635120186681
reckmannallee,"Reckmannallee in Bottrop, Germany",51.5343523,6.9593208,1,,,,,Keyphrase,"Reckmannallee in Bottrop, Germany",,german_fires_bottrop_locations,a07fbc06dbccab44ca28e0eb8fd8c5db,german_fires_bottrop_locations__a07fbc06dbccab44ca28e0eb8fd8c5db
reulstrasse,"Reulstrasse in Bottrop, Germany",51.5411828,6.9712405,1,,,,,Keyphrase,"Reulstrasse in Bottrop, Germany",,german_fires_bottrop_locations,bd92ddb5fb1c2c7b0591558660291083,german_fires_bottrop_locations__bd92ddb5fb1c2c7b0591558660291083
robert-brenner-strasse,"Robert-Brenner-strasse in Bottrop, Germany",51.5344186,6.966332,1,,,,,ForeignMinister,"Robert-Brenner-strasse in Bottrop, Germany",,german_fires_bottrop_locations,5067d01f82f44cc0e0cf9284eb12f8ca,german_fires_bottrop_locations__5067d01f82f44cc0e0cf9284eb12f8ca
robert-florin-strasse,"Robert-Florin-strasse in Bottrop, Germany",51.5320204,6.9570997,1,,,,,IndustryTerm,"Robert-Florin-strasse in Bottrop, Germany",,german_fires_bottrop_locations,50ab1dc83f5d1926dfe341869af617aa,german_fires_bottrop_locations__50ab1dc83f5d1926dfe341869af617aa
weilbrock,"Weilbrock in Bottrop, Germany",51.5311819,6.9697008,1,,,,,ForeignMinistry,"Weilbrock in Bottrop, Germany",,german_fires_bottrop_locations,222012eb2f62f762e49f7c54389df3a9,german_fires_bottrop_locations__222012eb2f62f762e49f7c54389df3a9
zum haldenblick,"Zum Haldenblick in Bottrop, Germany",51.5323674,6.9668372,1,,,,,Keyphrase,"Zum Haldenblick in Bottrop, Germany",,german_fires_bottrop_locations,68e0d65c41f828dcef11a336d6bcad12,german_fires_bottrop_locations__68e0d65c41f828dcef11a336d6bcad12
am lohehof,"Am Lohehof in Bottrop, Germany",51.5404729,6.9812697,1,,,,,Person,"Am Lohehof in Bottrop, Germany",,german_fires_bottrop_locations,d71dc6dbb547171291656382d5d63cf6,german_fires_bottrop_locations__d71dc6dbb547171291656382d5d63cf6
am schurenbusch,"Am Schurenbusch in Bottrop, Germany",51.5372603,6.9820562,1,,,,,Consulates,"Am Schurenbusch in Bottrop, Germany",,german_fires_bottrop_locations,b96b5f1abf763e5b4a8d4cd0e9212fe5,german_fires_bottrop_locations__b96b5f1abf763e5b4a8d4cd0e9212fe5
