handle,caption_name,Category,Topic GUID,Topic Name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
canelo,Boxer Canelo Alvarez,Sports,214218,Reputation,AAEntity,Boxer Canelo Alvarez,,advocacy_groups_handles,715c2f3b27b0ef555e5498656352a4f0,advocacy_groups_handles__154f8fff81ff011dbfe5e7e795d2b8e7
rickiefowler,Golfer Rickie Fowler,Sports,214218,Reputation,space,Golfer Rickie Fowler,,advocacy_groups_handles,ddc53efd8122a4bee04efe4b69c1849a,advocacy_groups_handles__1326a6cf13b86a1cb4783e43926dee0e
geniebouchard,Tennis player Genie Bouchard,Sports,214218,Reputation,Organization,Tennis player Genie Bouchard,,advocacy_groups_handles,8acd26b8ab1ac00ce0bebc01c561b732,advocacy_groups_handles__df182303ac28fa8e97e914810365537d
chetrisunil11,Bengaluru FC player Sunil Chhetri,Sports,214218,Reputation,News,Bengaluru FC player Sunil Chhetri,,advocacy_groups_handles,74c970ec1369be33b1e7a59c0966a0e7,advocacy_groups_handles__3c248bc29ab874cb792f149c007f46e6
filipeluis,Flamengo player Filipe Luis,Sports,214218,Reputation,Wells,Flamengo player Filipe Luis,,advocacy_groups_handles,72ace891643e527be413f36e4ab91704,advocacy_groups_handles__38e7ab68611c287e37c8852e9b7f04f6
shaunwhite,Snowboarder Shaun White,Sports,214218,Reputation,Refinery,Snowboarder Shaun White,,advocacy_groups_handles,a62984ef1ce26a52a2155d8aa71689f3,advocacy_groups_handles__71550c0932090a0a8653cef4aefd990b
ribasdiego10,Flamengo player Diego Ribas,Sports,214218,Reputation,Legislator,Flamengo player Diego Ribas,,advocacy_groups_handles,3d2c6399db4fac4bee343a2242b366f2,advocacy_groups_handles__b548e1805b8d9d349fed4b221f98ca8f
ukcoachcalipari,University of Kansas basketball coach John Calipari,Sports,214218,Reputation,Diplomat,University of Kansas basketball coach John Calipari,,advocacy_groups_handles,6cb706b23d0a5c0f119c7acdbf53c2ce,advocacy_groups_handles__c629b7facf38fd3f7e718f6ac1723f04
cj1two,DC Defenders QB Cardale Jones,Sports,214218,Reputation,ForeignMinistry,DC Defenders QB Cardale Jones,,advocacy_groups_handles,5d7e6d3b4605cd7ff09af5670035511e,advocacy_groups_handles__5476edbfaa20018de6e1111e5464e833
hectormorenoh,Al-Gharafa player Hector Moreno,Sports,214218,Reputation,ForeignMinister,Al-Gharafa player Hector Moreno,,advocacy_groups_handles,87a1499518653c6bd7bc3c9b0baf3422,advocacy_groups_handles__03496273e38d73372d2e6ca9c69d828a
ab84,Tampa Bay Buccaneers WR Antonio Brown,Sports,214218,Reputation,Legislator,Tampa Bay Buccaneers WR Antonio Brown,,advocacy_groups_handles,1e6275ce47597988ef119d72d34be37a,advocacy_groups_handles__d361d5dced57ffb717e14fc819e59875
troyaikman,Former NFL player Troy Aikman,Sports,214218,Reputation,space,Former NFL player Troy Aikman,,advocacy_groups_handles,15f01bcb807b9485a65a0bb4a6103f55,advocacy_groups_handles__bb8f2c048b077f93766e78626a1ab30b
rpsingh,Former Indian cricket player RP Singh,Sports,214218,Reputation,AAEntity,Former Indian cricket player RP Singh,,advocacy_groups_handles,d5bd7649e506a9b09f28d7a3ed95a9c6,advocacy_groups_handles__72f91e382813b1377479502cd129e945
hamoudi,Pyramids FC player Ahmed Hamoudi,Sports,214218,Reputation,Organization,Pyramids FC player Ahmed Hamoudi,,advocacy_groups_handles,48924dbbc592299eff4ec956c171e6ed,advocacy_groups_handles__542775b9cb80c86edbfb07a4fa89bdc4
10apg,Tigres UANL player Andre-Pierre Gignac,Sports,214218,Reputation,FTO,Tigres UANL player Andre-Pierre Gignac,,advocacy_groups_handles,acc61ddfa762bdd4c08e63215984fec0,advocacy_groups_handles__416e435387f5efeca61e10e6a5d3031b
officialcafu,Former Brazilian soccer player Cafu,Sports,214218,Reputation,AAEntity,Former Brazilian soccer player Cafu,,advocacy_groups_handles,c55a9a3486c3cd36d06a3a6a8353ae8c,advocacy_groups_handles__8a3942000fb731c02467613bc21cd905
andrewrobertso5,Liverpool player Andy Robertson,Sports,214218,Reputation,Wells,Liverpool player Andy Robertson,,advocacy_groups_handles,2d29abe95570d67219fcaea082235c23,advocacy_groups_handles__008e6fd32211d3f0a74ad52129d3369f
lewy_official,Bayern Munich player Robert Lewandowski,Sports,214218,Reputation,News,Bayern Munich player Robert Lewandowski,,advocacy_groups_handles,9ec2cdbfd84775912e54b08ac914dac6,advocacy_groups_handles__9513de56e0d384f0538b78488c14a232
mertesacker,Former German soccer player Per Mertesacker,Sports,214218,Reputation,CompanyKeyword,Former German soccer player Per Mertesacker,,advocacy_groups_handles,2cc1f740e314a43dbce9d13e2ce56421,advocacy_groups_handles__a8a2e7937697d2b3c89efbe1dab7913a
samumtiti,FC Barcelona player Samuel Umtiti,Sports,214218,Reputation,Pipeline,FC Barcelona player Samuel Umtiti,,advocacy_groups_handles,15c628718361bacaa945c2a07d3b4db8,advocacy_groups_handles__31f5b38b2a4e0d75d2ad4f041d2a2645
salehgomaa,Ceramica Cleopatra player Saleh Gomaa,Sports,214218,Reputation,Diplomat,Ceramica Cleopatra player Saleh Gomaa,,advocacy_groups_handles,4d4ac399d6396664c1e899677d0a1c4d,advocacy_groups_handles__c64b740481087bea485c80e24def102f
rvn1776,Former Dutch soccer player Ruud van Nistelrooy,Sports,214218,Reputation,CompanyKeyword,Former Dutch soccer player Ruud van Nistelrooy,,advocacy_groups_handles,9232b4966e1e93a52c5a983f3bf38d00,advocacy_groups_handles__0806e3e01412cc381be8b45e6fe8c2d0
davidortiz,Former MLB player David Ortiz,Sports,214218,Reputation,DiplomaticFacilities,Former MLB player David Ortiz,,advocacy_groups_handles,331ed1e4aa509b2d356c61a3125eb4a6,advocacy_groups_handles__75f31253b050ffde9f12b06ba233e7d1
s_kagawa0317,PAOK player Shinji Kagawa,Sports,214218,Reputation,CompanyKeyword,PAOK player Shinji Kagawa,,advocacy_groups_handles,1393c8a4f020aa370f1a3c2dadfd6b55,advocacy_groups_handles__729c0248816bf5f0b497f7aee675960f
tenilledashwood,Wrestler Tenille Dashwood,Sports,214218,Reputation,ForeignMinistry,Wrestler Tenille Dashwood,,advocacy_groups_handles,1f2b9b0ec77b261b4db7c497f28fbb54,advocacy_groups_handles__19528899ad53931375354a115aaa919f
wweusos,WWE wrestlers The Usos,Sports,214218,Reputation,Pipeline,WWE wrestlers The Usos,,advocacy_groups_handles,3dd96b418944002a7179fd72c93d48d1,advocacy_groups_handles__cb0c798fda3d850f64d94b59e60625af
chrisfroome,Cyclist Chris Froome,Sports,214218,Reputation,Media,Cyclist Chris Froome,,advocacy_groups_handles,0c94f18fe8c4e16cccda94a8601cabff,advocacy_groups_handles__cc7b2f2f9edb81461876e2cb82e33a4a
kylewalker2,Manchester City player Kyle Walker,Sports,214218,Reputation,Shipping,Manchester City player Kyle Walker,,advocacy_groups_handles,b30af32e0076ae247db37d984999b189,advocacy_groups_handles__7f890b4adeece7013ea6f81c693845fe
guttajwala,Badminton player Jwala Gutta,Sports,214218,Reputation,Legislator,Badminton player Jwala Gutta,,advocacy_groups_handles,26f0c1dfcd9cd1d9b0b068dc756fb9b7,advocacy_groups_handles__c9a2740161fc7904bdb3231b409ff2f2
itsbayleywwe,WWE wrestler Bayley,Sports,214218,Reputation,Refinery,WWE wrestler Bayley,,advocacy_groups_handles,8ea34032c67d186ff02d7fda8d3512d2,advocacy_groups_handles__8031635a592f0586e0d3fc3110eaadcb
memphis,Lyon player Memphis Depay,Sports,214218,Reputation,space,Lyon player Memphis Depay,,advocacy_groups_handles,dccaf0e6b3c9522c14a236b01cc1ffc1,advocacy_groups_handles__eac7592f02d63eb67b07690717c2fe9d
junaidkhanreal,Pakistani cricket player Junaid Khan,Sports,214218,Reputation,Pipeline,Pakistani cricket player Junaid Khan,,advocacy_groups_handles,da4819a138c96378648fc4f7307db386,advocacy_groups_handles__6e4233036a364378da08c310be48f2d3
samueletoo,Former Cameroonian soccer player Samuel Eto'o,Sports,214218,Reputation,CompanyKeyword,Former Cameroonian soccer player Samuel Eto'o,,advocacy_groups_handles,ef7def8200f04dbe168b70966ad3e79d,advocacy_groups_handles__ec67165b2c08cc47455654e85bcfddaa
finnbalor,WWE wrestler Finn Balor,Sports,214218,Reputation,CompanyKeyword,WWE wrestler Finn Balor,,advocacy_groups_handles,5a06db1e08e11d6076c9e4c97d2296e0,advocacy_groups_handles__3872db1c2ae5b6c57857837c54d8af34
ahmedelsheikh,Pyramids FC player Ahmed El Sheikh,Sports,214218,Reputation,LegislativeCommittee,Pyramids FC player Ahmed El Sheikh,,advocacy_groups_handles,1135b0a563d86e1d38e8a68a9a4fc3ff,advocacy_groups_handles__701e301076dfac78cd27c33e804a2bd5
gwijnaldum,Liverpool player Gini Wijnaldum,Sports,214218,Reputation,Organization,Liverpool player Gini Wijnaldum,,advocacy_groups_handles,aa3c6a150031634e98d18155dc56e8e9,advocacy_groups_handles__d88f1b768e444fa0b87667ca89da60a2
hillal_soudani,Al-Fateh SC player Hilal Soudani,Sports,214218,Reputation,IndustryTerm,Al-Fateh SC player Hilal Soudani,,advocacy_groups_handles,0af7d94eeb0f1ee51ddc584ae1f8d221,advocacy_groups_handles__c6f1d1dd186bd9ec12a7079d64c553da
r13_official,Olympiacos player Rafinha,Sports,214218,Reputation,Shipping,Olympiacos player Rafinha,,advocacy_groups_handles,b58740c2365b95328a1bb9d8e89551e4,advocacy_groups_handles__96aa29103951b06cd89a68b684bc795c
sosotakei,Japanese television personality So Takei,Sports,214218,Reputation,AAEntity,Japanese television personality So Takei,,advocacy_groups_handles,590e8791b4df98c9f167b89556a7e9dd,advocacy_groups_handles__509ccd7e9aa959570fb07ed7b94bcac8
kumarsanga2,Former Sri Lankan cricket player Kumar Sangakkara,Sports,214218,Reputation,Wells,Former Sri Lankan cricket player Kumar Sangakkara,,advocacy_groups_handles,cd473279cb699b1ce6e97870eea1d125,advocacy_groups_handles__5c7672c7ff706b37bac33454fbd342c6
eddzeko,AS Roma player Edin Dzeko,Sports,214218,Reputation,Organization,AS Roma player Edin Dzeko,,advocacy_groups_handles,0fb9764ab279569c8439ce0d41d66188,advocacy_groups_handles__548b3680d73fd1f6bfacbf6f99bd598d
simeone,Atletico Madrid manager Diego Simeone,Sports,214218,Reputation,Person,Atletico Madrid manager Diego Simeone,,advocacy_groups_handles,3fe61ad2f3c373bef33fb28a0745a47d,advocacy_groups_handles__e90a56165de99cbcbbc61aba9ddc8591
safridiofficial,Pakistani cricket player Shahid Afridi,Sports,214218,Reputation,Organization,Pakistani cricket player Shahid Afridi,,advocacy_groups_handles,2efb26f8e893fdb9be2d7275752a79b4,advocacy_groups_handles__1997bec631126c02fff1370ff2d14860
max33verstappen,Formula 1 driver Max Verstappen,Sports,214218,Reputation,News,Formula 1 driver Max Verstappen,,advocacy_groups_handles,82f0ff8f55cbb875546f34d0eb1dbb78,advocacy_groups_handles__52c784b058449605cdcc256eee157f2b
jcrossover,NBA player Jamal Crawford,Sports,214218,Reputation,Exec,NBA player Jamal Crawford,,advocacy_groups_handles,8616a97cdd5f88d0bf4584222b70348a,advocacy_groups_handles__7b5bf79bce5b7a34669b7c8b617e8104
vdsar1970,AFC Ajax CEO Edwin van der Sar,Sports,214218,Reputation,Media,AFC Ajax CEO Edwin van der Sar,,advocacy_groups_handles,dab805a80122bb7673d8efffeecb0399,advocacy_groups_handles__32e1c43a5b3620fda5aeb735d07c9fb0
m8arteta,Arsenal manager Mikel Arteta,Sports,214218,Reputation,Exec,Arsenal manager Mikel Arteta,,advocacy_groups_handles,935ae0be3b20b9ef4c7e1d8566ea0330,advocacy_groups_handles__a39927a872b02d11c3c3fc22448662b2
teamkhabib,Former UFC fighter Khabib Nurmagomedov,Sports,214218,Reputation,DiplomaticFacilities,Former UFC fighter Khabib Nurmagomedov,,advocacy_groups_handles,e92ca237a71d5c6a63635a3e45ac6f4d,advocacy_groups_handles__5918b85395dabc0454e6fd925ec2cf3f
mo_farah,Former Olympic runner Mo Farah,Sports,214218,Reputation,DiplomaticFacilities,Former Olympic runner Mo Farah,,advocacy_groups_handles,0a09fd454bc5d73c8b79947315e5e0c2,advocacy_groups_handles__1444ab6813aad0d25b0efb3d8d40ba35
yutonagatomo5,Marseille player Yuto Nagatomo,Sports,214218,Reputation,Keyphrase,Marseille player Yuto Nagatomo,,advocacy_groups_handles,0de92ac73fce8b5c518fbe1e309be78a,advocacy_groups_handles__1834a957372495df30b5f0e4d8a8b270
vitorbelfort,MMA fighter Vitor Belfort,Sports,214218,Reputation,Diplomat,MMA fighter Vitor Belfort,,advocacy_groups_handles,8725de7c2c6603c7762c138b13b5add2,advocacy_groups_handles__4f6923f38f27994ac9d278fc077bf7e9
henrikhmkh,AS Roma player Henrikh Mkhitaryan,Sports,214218,Reputation,Shipping,AS Roma player Henrikh Mkhitaryan,,advocacy_groups_handles,2fcaf3b18fb0d57dde1f635e4f44d35e,advocacy_groups_handles__55afd591981cbc7b0b76855a6e2185cd
edelman11,New England Patriots player Julian Edelman,Sports,214218,Reputation,Refinery,New England Patriots player Julian Edelman,,advocacy_groups_handles,6ed561d08bb95adcf1b3e556f6eead76,advocacy_groups_handles__d9fad69ee4eb2645b3c0c521ef3d6ca7
andyroddick,Former tennis player Andy Roddick,Sports,214218,Reputation,Diplomat,Former tennis player Andy Roddick,,advocacy_groups_handles,c8edfefd6fd2ee1bbdd46565f4313099,advocacy_groups_handles__c26b6cc93df2020c7f0f2dda9837044a
matthardybrand,Wrestler Matt Hardy,Sports,214218,Reputation,Legislator,Wrestler Matt Hardy,,advocacy_groups_handles,446989e06406018ec457b7b98c92c137,advocacy_groups_handles__38f4a17ad220ae308d7bceba8b8e1ed2
graemesmith49,Former South African cricket player Graeme Smith,Sports,214218,Reputation,LegislativeCommittee,Former South African cricket player Graeme Smith,,advocacy_groups_handles,49bfcdf8c650601567efcabe3cf00d73,advocacy_groups_handles__69a95bc688f5ed0cb090641d1567630a
santiagoarias13,Bayer Leverkusen player Santiago Arias,Sports,214218,Reputation,Consulates,Bayer Leverkusen player Santiago Arias,,advocacy_groups_handles,bf3d7b37f3ffca3c64b573a8d18f632d,advocacy_groups_handles__510b3a7b4bf1f0849402d244b89d32a4
mushfiqur15,Bangladeshi cricket player Mushfiqur Rahim,Sports,214218,Reputation,Exec,Bangladeshi cricket player Mushfiqur Rahim,,advocacy_groups_handles,4b11cb54b5734face41a0f25bafe4e42,advocacy_groups_handles__abaa4b324ba30abb8653970991fccac8
nickswisher,Former MLB player Nick Swisher,Sports,214218,Reputation,ForeignMinistry,Former MLB player Nick Swisher,,advocacy_groups_handles,62bba3fa3040a58f5dc4d3d67b4d7663,advocacy_groups_handles__a6cc3295c85bb8fab9ebfbe24c5e87ba
ryback,Former WWE wrester Ryback,Sports,214218,Reputation,Shipping,Former WWE wrester Ryback,,advocacy_groups_handles,cc68e9f5df0eb1a772ec7ad3529042f6,advocacy_groups_handles__d4c9a3a32c3be3edf903e6740eb1eacb
kamiakmal23,Pakistani cricket player Kamran Akmal,Sports,214218,Reputation,Person,Pakistani cricket player Kamran Akmal,,advocacy_groups_handles,35721b970361b6b9b19619296a1da022,advocacy_groups_handles__457d144f35187c7c360b7ceec85dbebb
j_ennis,Former Olympic runner Jessica Ennis-Hill,Sports,214218,Reputation,FTO,Former Olympic runner Jessica Ennis-Hill,,advocacy_groups_handles,3160e8bf96568ffb55456a4c0bc1bdb2,advocacy_groups_handles__bb9baa6fbc85f1ddf26ce264d213a26a
lukamodric10,Real Madrid player Luka Modric,Sports,214218,Reputation,IndustryTerm,Real Madrid player Luka Modric,,advocacy_groups_handles,beb546c55d993bcab6b02d7f5dd9f088,advocacy_groups_handles__5a9fc16e5bfb856645e6d289768dde29
bafgomis,Al-Hilal FC player Bafetimbi Gomis,Sports,214218,Reputation,Pipeline,Al-Hilal FC player Bafetimbi Gomis,,advocacy_groups_handles,2bda89cf5d35a20c53618ee2c8a2b814,advocacy_groups_handles__ea4f9d8a27defa3347adee35954bcc96
gotaga,YouTube personality Gotaga,Sports,214218,Reputation,CompanyKeyword,YouTube personality Gotaga,,advocacy_groups_handles,a7b58b6cb22092898caf8870fd28bb94,advocacy_groups_handles__24082495e17458117ba412da461ad0c1
albertocontador,Cyclist Alberto Contador,Sports,214218,Reputation,Keyphrase,Cyclist Alberto Contador,,advocacy_groups_handles,2c3d18b79df0fa9178dd570539680a5f,advocacy_groups_handles__0f9d9fcbff9b16fd53df0399d842afeb
officialel92,AS Roma player Stephan El Shaarawy,Sports,214218,Reputation,LegislativeCommittee,AS Roma player Stephan El Shaarawy,,advocacy_groups_handles,fe59a5a5e0f2dfa07ba262de05646095,advocacy_groups_handles__c1dba5de48e32f2fef10be1ed49a8d14
mangtec,Indian MP Mary Kom,Sports,214218,Reputation,Keyphrase,Indian MP Mary Kom,,advocacy_groups_handles,4696b64138885ef0e6a37b0b32162a96,advocacy_groups_handles__18569c7cad6336a5fcddc3b768ca62ce
jona2santos,LA Galaxy player Jonathan Dos Santos,Sports,214218,Reputation,News,LA Galaxy player Jonathan Dos Santos,,advocacy_groups_handles,5dd46a665c541bd3c6952befcd7bdfb5,advocacy_groups_handles__b8d92cc14112ae7ab6814c644a1cf3a0
thomasvermaelen,Vissel Kobe player Thomas Vermaelen,Sports,214218,Reputation,FTO,Vissel Kobe player Thomas Vermaelen,,advocacy_groups_handles,0ece6a591bc767803177c74ec490371f,advocacy_groups_handles__5926201c8ca505f66dd9d836adff1b7d
blinddaley,AFC Ajax player Daley Blind,Sports,214218,Reputation,ForeignMinistry,AFC Ajax player Daley Blind,,advocacy_groups_handles,34b5b43068d582fc85f866c0c6ec3183,advocacy_groups_handles__8312cffe21ff4cda85dd28095db35bf7
davebautista,Dave Bautista,Sports,214218,Reputation,Wells,Dave Bautista,,advocacy_groups_handles,c34eb084568f41d6d843817016f91661,advocacy_groups_handles__86c23b6157fa618264217640963474c7
gmaxi_32,Australian cricket player Glenn Maxwell,Sports,214218,Reputation,Refinery,Australian cricket player Glenn Maxwell,,advocacy_groups_handles,f1e529d2dcec3d24e5e6a1bb4a735758,advocacy_groups_handles__5976f2348471447fc9024c1995b8d819
dak,Dallas Cowboys QB Dak Prescott,Sports,214218,Reputation,Person,Dallas Cowboys QB Dak Prescott,,advocacy_groups_handles,ea2d6f68191eeb9509fe5aa15990a284,advocacy_groups_handles__6895525926f9f90f877ac9018e79086d
bethanyhamilton,Surfer Bethany Hamilton,Sports,214218,Reputation,Wells,Surfer Bethany Hamilton,,advocacy_groups_handles,2250c7d8205214013bbd5b5f725d25e8,advocacy_groups_handles__2d1ba92303204d2437d2be5581c62e61
lucasvazquez91,Real Madrid player Lucas Vazquez,Sports,214218,Reputation,space,Real Madrid player Lucas Vazquez,,advocacy_groups_handles,794c2f977276423b47918ff3a2c51dd9,advocacy_groups_handles__0107fefa4f39109c4f57b7de50593135
ronnie2k,NBA 2K Digital Marketing Director Ronnie Singh,Sports,214218,Reputation,Refinery,NBA 2K Digital Marketing Director Ronnie Singh,,advocacy_groups_handles,fc4c448e63ccb36669cfb44c61ae67e7,advocacy_groups_handles__f7046adf56a93ae0385e11702c2ceed9
jpduminy21,Former South African cricket player JP Duminy,Sports,214218,Reputation,IndustryTerm,Former South African cricket player JP Duminy,,advocacy_groups_handles,b90724c1cf05d0ee9290aa3b8d07e2f7,advocacy_groups_handles__23a9d34a3cd059231dd0892c13ce500f
aussiegrit,Former Formula 1 driver Mark Webber,Sports,214218,Reputation,FTO,Former Formula 1 driver Mark Webber,,advocacy_groups_handles,66ee419cdba8095c624e9a21c8f77b26,advocacy_groups_handles__c4d44b14b29fd9c856162973bf9d9cbf
brethart,Former wrestler Bret Hart,Sports,214218,Reputation,FTO,Former wrestler Bret Hart,,advocacy_groups_handles,a61c16910ec1df10fc9c55be410f1b37,advocacy_groups_handles__fd6cdf2be48abd1fb594494e97947191
markcavendish,Cyclist Mark Cavendish,Sports,214218,Reputation,Diplomat,Cyclist Mark Cavendish,,advocacy_groups_handles,2fcbd5e7de3166831305d5b213e8e5b1,advocacy_groups_handles__3e3d8546a3e038ff2e600eb5c6cc3526
jeffhardybrand,WWE wrestler Jeff Hardy,Sports,214218,Reputation,Media,WWE wrestler Jeff Hardy,,advocacy_groups_handles,07836e5751fe7233f8cece62e10de11b,advocacy_groups_handles__95718520a2503113537d5692dfe3ab11
anto_v25,Queretaro FC player Antonio Valencia,Sports,214218,Reputation,Diplomat,Queretaro FC player Antonio Valencia,,advocacy_groups_handles,f1e6f81a045695985500d1708e8cb446,advocacy_groups_handles__5978e8374b149c5623d947be36e235a6
luisfigo,Former Portugese soccer player Luis Figo,Sports,214218,Reputation,Refinery,Former Portugese soccer player Luis Figo,,advocacy_groups_handles,e65df228a845dd3a33b0af5020f1c13c,advocacy_groups_handles__c6b38d7b3bfd28773ae8e8da855e02f1
pato,Orlando City player Alexandre Pato,Sports,214218,Reputation,CompanyKeyword,Orlando City player Alexandre Pato,,advocacy_groups_handles,0b7aaf28a817532d37f208d8053789ad,advocacy_groups_handles__505eb3663121e7837302378bb9416579
