keyword,caption_name,topic_id,guid,groups,entity_type,.1,.2,.3,.4,.5,.6,.7,.8,.9,.10,.11,.12,.13,.14,.15,.16,.17,.18,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
starlink-1810,Starlink-1810 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1810 communications satellite,,defmin_mentionee,8fe391bac27df5a0c45a04db3c97b2ce,defmin_mentionee__54f9c0961114955e2422ef68eb04767e
starlink-1811,Starlink-1811 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1811 communications satellite,,defmin_mentionee,4ed378aeca15e93636e3a011657d0f48,defmin_mentionee__acefb00732e4db548806b0dd13c9a91a
starlink-1812,Starlink-1812 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1812 communications satellite,,defmin_mentionee,947a727e0d5329dbc633227e5ff75bba,defmin_mentionee__dd89fe31ee7d39bf0cbb029559670420
starlink-1813,Starlink-1813 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1813 communications satellite,,defmin_mentionee,09a3da71e14c6e9a85d0def0b0a3cc11,defmin_mentionee__b730377306431ccce9851984d7e70c8d
starlink-1814,Starlink-1814 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1814 communications satellite,,defmin_mentionee,807f7a781affcd4d1b6298840ec20644,defmin_mentionee__d67c909d89fcaee2d5036f5a20449792
starlink-1815,Starlink-1815 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1815 communications satellite,,defmin_mentionee,bacbbd0ee312456c2c81e64f909a2366,defmin_mentionee__39b71f884c5752bf28849977c19c4144
starlink-1816,Starlink-1816 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1816 communications satellite,,defmin_mentionee,f78d8410612ffc53d79aa70fcadd8cc4,defmin_mentionee__d3ef316e33a2a3497b41c44a300798cb
starlink-1817,Starlink-1817 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1817 communications satellite,,defmin_mentionee,16614b6eb8dec15e277a921503511433,defmin_mentionee__4f578c7d0398db6d211b05e18efeaca1
starlink-1818,Starlink-1818 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1818 communications satellite,,defmin_mentionee,6ef4c44d00905b7f88d9b5e810edc687,defmin_mentionee__35a32328bfbb14ef873edca4fa60c5ed
starlink-1820,Starlink-1820 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1820 communications satellite,,defmin_mentionee,eb918731430243aafd32eee8ba2bc137,defmin_mentionee__75de3b54e31daffae2b4bd98380720c4
starlink-1821,Starlink-1821 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1821 communications satellite,,defmin_mentionee,c410b4b9d0d8438e159dd962eda0224a,defmin_mentionee__bc7ad87c7b852614d77c3118883090bc
starlink-1822,Starlink-1822 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1822 communications satellite,,defmin_mentionee,8cb97c08f34d5ef081e5f89d8dbf1f44,defmin_mentionee__fef0d60ad4e52a7ec28b56ce52028b0e
starlink-1823,Starlink-1823 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1823 communications satellite,,defmin_mentionee,eb94bb43eaea3f303667ac2b7e84d13b,defmin_mentionee__6bdc717a4c698a790e1171bb43f7346b
starlink-1824,Starlink-1824 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1824 communications satellite,,defmin_mentionee,f20affa5fc1c0f17f932a7abffe39742,defmin_mentionee__42ed0c9e01c1314ae67f3a348143061a
starlink-1825,Starlink-1825 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1825 communications satellite,,defmin_mentionee,0160ab9527b38c08ff102f3ade636b32,defmin_mentionee__4dbca639e513be85aa5aad8c4e609a19
starlink-1826,Starlink-1826 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1826 communications satellite,,defmin_mentionee,6d40c23bd778ce6b32821e83acd47af2,defmin_mentionee__3f8f76871be1108e576a97da9500c1ce
starlink-1827,Starlink-1827 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1827 communications satellite,,defmin_mentionee,29cbfd436c59287a785e46e1991dc91e,defmin_mentionee__bd3dbb0ff030809369048d988f025e02
starlink-1828,Starlink-1828 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1828 communications satellite,,defmin_mentionee,9b4c77a48019f3576ba83cff3a043950,defmin_mentionee__4abef61561d3c40e2f4b9cfed7e8b618
starlink-1829,Starlink-1829 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1829 communications satellite,,defmin_mentionee,f89390f8ea45cd236b0a437c0b4fecae,defmin_mentionee__3d942c747d6fb3c4aeb4f4ae767fba64
starlink-1830,Starlink-1830 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1830 communications satellite,,defmin_mentionee,777b0010427c90c599f8b63295a91e55,defmin_mentionee__9380275da7e594001d297b202ff66f92
starlink-1831,Starlink-1831 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1831 communications satellite,,defmin_mentionee,d4799fd40bed92738f4a2eb36ae30ad7,defmin_mentionee__633660841c31e8588d182f63e88fe1f4
starlink-1832,Starlink-1832 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1832 communications satellite,,defmin_mentionee,2f7ac4ad3e164eab151e7cd743a4dc04,defmin_mentionee__374c5ccf92dadce1379b412ca718127c
starlink-1833,Starlink-1833 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1833 communications satellite,,defmin_mentionee,d57f972f7899e2213547b5bbe6485b3a,defmin_mentionee__7ce6508857912f4e6b492128344e4bd7
starlink-1834,Starlink-1834 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1834 communications satellite,,defmin_mentionee,df69143ebd03d2c6a8e263c91af8ad53,defmin_mentionee__d4cdb853e89e705c84517588c3eecbf2
starlink-1835,Starlink-1835 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1835 communications satellite,,defmin_mentionee,5253ffe00837b5cac5706be7c407a525,defmin_mentionee__e38642e4671c2173f1e6fc91ac646a72
starlink-1836,Starlink-1836 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1836 communications satellite,,defmin_mentionee,92a72670a4526d9982a4dcf28acca1a9,defmin_mentionee__a2c5f5a081bda045286c67b06d94ea71
starlink-1837,Starlink-1837 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1837 communications satellite,,defmin_mentionee,1081f2d39da8ca9f32c680b8d568d864,defmin_mentionee__016624f9f5aff2d165083568fc9096fd
starlink-1838,Starlink-1838 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1838 communications satellite,,defmin_mentionee,675cef4e71b9eecf158fafc38ba5333b,defmin_mentionee__b722caca3e91a1a0ebfe86efe387a854
starlink-1839,Starlink-1839 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1839 communications satellite,,defmin_mentionee,e8ba29cf1a36607e89017367cc951491,defmin_mentionee__ea603b79b80b53c1f112d671940d7486
starlink-1840,Starlink-1840 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1840 communications satellite,,defmin_mentionee,56dfe66f44190c065ace991b0b337495,defmin_mentionee__f5e08f641cba2d61fcc761f5d6456b87
starlink-1841,Starlink-1841 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1841 communications satellite,,defmin_mentionee,7e1280ddb52616a7270d42bdb81bd290,defmin_mentionee__f11b24cf3415d682d5bb6177113f42a1
starlink-1842,Starlink-1842 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1842 communications satellite,,defmin_mentionee,3215b52b4cf6b9af0ce58f5204968513,defmin_mentionee__3189943544ec34d26e52913faa20c36e
starlink-1843,Starlink-1843 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1843 communications satellite,,defmin_mentionee,ce413b2bbf7998bf46762397efb05638,defmin_mentionee__261287e426292b525e1b810f8f942716
starlink-1844,Starlink-1844 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1844 communications satellite,,defmin_mentionee,f521129060595cbd644893a6a149d786,defmin_mentionee__1f35f948d7087f3ecc82f12597829bf7
starlink-1845,Starlink-1845 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1845 communications satellite,,defmin_mentionee,97d2f5acb5f40c0c51eecd327899e6ac,defmin_mentionee__617cf9884ac3118e76c4212725cc5a21
starlink-1846,Starlink-1846 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1846 communications satellite,,defmin_mentionee,459b916848472b40205251ec28008975,defmin_mentionee__59fa05e6bb062dde4e75ffa94bc447cd
starlink-1847,Starlink-1847 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1847 communications satellite,,defmin_mentionee,070fe3b47ac9aca56b3afbe7b8a98078,defmin_mentionee__ba4415c13e7479b3c526e70a2d2ef27b
starlink-1848,Starlink-1848 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1848 communications satellite,,defmin_mentionee,bc3f3f04fd8a9ad6ac6a03f32c8cd04c,defmin_mentionee__a324525783a96a1f536a55db2fbec82f
starlink-1849,Starlink-1849 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1849 communications satellite,,defmin_mentionee,423024c3e4b6ec5284387813555a5f56,defmin_mentionee__a72e19d088d53d21d7cad6290d0694b2
starlink-1850,Starlink-1850 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1850 communications satellite,,defmin_mentionee,46c5ee0f27b05613546f759d261ba929,defmin_mentionee__a8357d837d7f73a97b98842648b82fca
starlink-1851,Starlink-1851 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1851 communications satellite,,defmin_mentionee,7d132aa2bdc693d5001e7b627e3ad359,defmin_mentionee__f3f7ab97c42eac2ad17c6730a49d6e71
starlink-1852,Starlink-1852 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1852 communications satellite,,defmin_mentionee,19a14833ce792ec1030113963eef1619,defmin_mentionee__0963d68c39310ef23ea6aa7a59284775
starlink-1853,Starlink-1853 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1853 communications satellite,,defmin_mentionee,73a1c543c9672e3c1de9abaf1f515893,defmin_mentionee__242bc9479e270b544281fbc50f06d4f2
starlink-1854,Starlink-1854 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1854 communications satellite,,defmin_mentionee,b7cb43267f0d26ed2b878a26b5bb70ac,defmin_mentionee__50fe233968de946004cceacd2a4effab
starlink-1855,Starlink-1855 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1855 communications satellite,,defmin_mentionee,0c554b31ee560565a31df02a25add662,defmin_mentionee__5225d6be774894bf02389a0998407155
starlink-1856,Starlink-1856 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1856 communications satellite,,defmin_mentionee,f360bbc9e491c0323af5846ee6931d6e,defmin_mentionee__d6401916679c5906b769d774b797c0a0
starlink-1857,Starlink-1857 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1857 communications satellite,,defmin_mentionee,dbfe6ba3e9b27d4841241ee77f26fe2e,defmin_mentionee__303112b9e066e40619ce09baba17d80b
starlink-1858,Starlink-1858 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1858 communications satellite,,defmin_mentionee,12df7b62a2c6e44968fd724d27122868,defmin_mentionee__8405912ac09c62f3d05fe7cb9a135d08
starlink-1859,Starlink-1859 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1859 communications satellite,,defmin_mentionee,cb1d66b74e6c579de082da34e36e700e,defmin_mentionee__792fd4b8577b2f4502749e4df0d951dc
starlink-1860,Starlink-1860 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1860 communications satellite,,defmin_mentionee,7f2fdf550b0d9318015896886f496ec3,defmin_mentionee__8169eca185f7c42920c8c1c89a1c8ba2
starlink-1861,Starlink-1861 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1861 communications satellite,,defmin_mentionee,1e300e30a9a448bd3602ff3441de94af,defmin_mentionee__5c34bc0cf640868ecdda8c07635ca511
starlink-1862,Starlink-1862 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1862 communications satellite,,defmin_mentionee,1e302620c51bf7b9d2ef24794ec8e83d,defmin_mentionee__7d7f4b1a2238bb9e86fb1797a7c9413e
starlink-1863,Starlink-1863 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1863 communications satellite,,defmin_mentionee,7d6a89f76c3e1db1bf7d63c954cebdd8,defmin_mentionee__7a8b6ac160495519b108b642223f0cc6
starlink-1864,Starlink-1864 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1864 communications satellite,,defmin_mentionee,da64fda95eabfbdd06b36f6c9ab3e8f5,defmin_mentionee__b6e63f740940ee607b86b4887b75df91
starlink-1865,Starlink-1865 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1865 communications satellite,,defmin_mentionee,01a9c830e14a05a3275504fa3dc90066,defmin_mentionee__53726b866399e3893825c500a66df072
starlink-1866,Starlink-1866 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1866 communications satellite,,defmin_mentionee,ebacc05a843b59cc87bd74ee03b51ccb,defmin_mentionee__db17efbb7b634cfa1248103634843dcf
starlink-1867,Starlink-1867 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1867 communications satellite,,defmin_mentionee,16702b06cd092bc0252d2a305ea4489b,defmin_mentionee__144808fca7e7dcbba6f434cbef567e56
starlink-1868,Starlink-1868 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1868 communications satellite,,defmin_mentionee,2d148b06778ac16b55d206d7e686e856,defmin_mentionee__f5e071cf456eccae528940c2daf1846c
starlink-1869,Starlink-1869 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1869 communications satellite,,defmin_mentionee,de56adf6b611f1933953d6cdf7e1c539,defmin_mentionee__a540347c62705d4546a080a464f6be9d
starlink-1870,Starlink-1870 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1870 communications satellite,,defmin_mentionee,9448a22404f4087635c7d5743c6d6308,defmin_mentionee__5e4f9d59c69ff963abc1191c0bf5ddb7
starlink-1871,Starlink-1871 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1871 communications satellite,,defmin_mentionee,39c844f010dc94669f900723c2234894,defmin_mentionee__f9c98560b4d33204bfa3c90122138d2a
starlink-1872,Starlink-1872 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1872 communications satellite,,defmin_mentionee,2783cd849f8fc2082716a529d04c20ab,defmin_mentionee__273e7c0106efee92169d8e625ecac032
starlink-1873,Starlink-1873 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1873 communications satellite,,defmin_mentionee,07a2c8602b728de0390d24974b9c89f1,defmin_mentionee__dd4c754b5747f48d4d220bd8b9d20452
starlink-1874,Starlink-1874 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1874 communications satellite,,defmin_mentionee,5c9a4c13b85c14bf602a3eb576f4aa61,defmin_mentionee__c5808ca543184a28ed6d3dfd1bcf0eab
starlink-1875,Starlink-1875 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1875 communications satellite,,defmin_mentionee,8113118496ca9228e84b2868d5d928cc,defmin_mentionee__e3538cf0e23e6ecbb5ffff684712eca7
starlink-1876,Starlink-1876 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1876 communications satellite,,defmin_mentionee,72ddaad2367fe3659a558dcfcccbdd43,defmin_mentionee__f73441209d6a93fa30e47ec708ca5e8e
starlink-1877,Starlink-1877 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1877 communications satellite,,defmin_mentionee,68e62d1cafb012035cd5e6f5b69d44ed,defmin_mentionee__5a08e74c7979ef7551e988d632e69c4d
starlink-1878,Starlink-1878 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1878 communications satellite,,defmin_mentionee,9448aa7a667043222fb37c551ef63486,defmin_mentionee__783fa6c1ac48c6d5df008f36ce780484
starlink-1879,Starlink-1879 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1879 communications satellite,,defmin_mentionee,fc242763d224efe66037848f4f534ab2,defmin_mentionee__2adfc165563dd58ffc98a408cd74d475
starlink-1880,Starlink-1880 communications satellite,188261;188258,482d22ee391c96d95e6bd36732770175,,satellite,,,,,,,,,,,,,,,,,,,Satellite,Starlink-1880 communications satellite,,defmin_mentionee,dfacf163e0654d68b3e3bb80584bd01c,defmin_mentionee__1fb75c09ebbe085ccb887e2796943fa8
