keyword,caption_name,groups,topic_id,entity_type,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
toronto water general manager gironimo,Toronto Water General Manager Gironimo,slg,188121;188242,,3140002,,Toronto Water General Manager Gironimo,,slg_overlap_terms,bd58e000ef0163840e29f5174e3bbbda,slg_overlap_terms__bd58e000ef0163840e29f5174e3bbbda
lou di gironimo,Toronto Water General Manager Gironimo,slg,188121;188242,,3140002,,Toronto Water General Manager Gironimo,,slg_overlap_terms,bd58e000ef0163840e29f5174e3bbbda,slg_overlap_terms__bd58e000ef0163840e29f5174e3bbbda
ottawa recreation and parks general manager dan chenier,Ottawa Recreation and Parks General Manager Chenier,slg,188121,,3140002,,Ottawa Recreation and Parks General Manager Chenier,,slg_overlap_terms,6100ddb940aa06f1f2a47c98f30e7450,slg_overlap_terms__6100ddb940aa06f1f2a47c98f30e7450
ottawa recreation and parks general manager chenier,Ottawa Recreation and Parks General Manager Chenier,slg,188121,,3140002,,Ottawa Recreation and Parks General Manager Chenier,,slg_overlap_terms,6100ddb940aa06f1f2a47c98f30e7450,slg_overlap_terms__6100ddb940aa06f1f2a47c98f30e7450
dan chenier,Ottawa Recreation and Parks General Manager Chenier,slg,188121,,3140002,,Ottawa Recreation and Parks General Manager Chenier,,slg_overlap_terms,6100ddb940aa06f1f2a47c98f30e7450,slg_overlap_terms__6100ddb940aa06f1f2a47c98f30e7450
ottawa medical officer of health dr. vera etches,Ottawa Medical Officer of Health Etches,slg,188121;188124,,3140002,,Ottawa Medical Officer of Health Etches,,slg_overlap_terms,59e58d5aed5fdcbd1deafdc4e9223c80,slg_overlap_terms__59e58d5aed5fdcbd1deafdc4e9223c80
ottawa medical officer of health etches,Ottawa Medical Officer of Health Etches,slg,188121;188124,,3140002,,Ottawa Medical Officer of Health Etches,,slg_overlap_terms,59e58d5aed5fdcbd1deafdc4e9223c80,slg_overlap_terms__59e58d5aed5fdcbd1deafdc4e9223c80
dr. vera etches,Ottawa Medical Officer of Health Etches,slg,188121;188124,,3140002,,Ottawa Medical Officer of Health Etches,,slg_overlap_terms,59e58d5aed5fdcbd1deafdc4e9223c80,slg_overlap_terms__59e58d5aed5fdcbd1deafdc4e9223c80
oc transpo general manager john manconi,OC Transpo General Manager Manconi,slg,188121,,3140002,,OC Transpo General Manager Manconi,,slg_overlap_terms,546214948d92da17e2e65eff749f2ddb,slg_overlap_terms__546214948d92da17e2e65eff749f2ddb
oc transpo general manager manconi,OC Transpo General Manager Manconi,slg,188121,,3140002,,OC Transpo General Manager Manconi,,slg_overlap_terms,546214948d92da17e2e65eff749f2ddb,slg_overlap_terms__546214948d92da17e2e65eff749f2ddb
john manconi,OC Transpo General Manager Manconi,slg,188121,,3140002,,OC Transpo General Manager Manconi,,slg_overlap_terms,546214948d92da17e2e65eff749f2ddb,slg_overlap_terms__546214948d92da17e2e65eff749f2ddb
parks victoria ceo matthew jackson,Parks Victoria CEO Matthew Jackson,slg,188121,,3140002,,Parks Victoria CEO Matthew Jackson,,slg_overlap_terms,0e39a097a7447ef6f4fcc9bf0b2b6da7,slg_overlap_terms__0e39a097a7447ef6f4fcc9bf0b2b6da7
euan wallace,Victoria State Health and Human Services Secretary Euan Wallace,slg,188121;188124,,3140002,,Victoria State Health and Human Services Secretary Euan Wallace,,slg_overlap_terms,fa4c42b3dba1e5d9bf548bfa047ba5e5,slg_overlap_terms__fa4c42b3dba1e5d9bf548bfa047ba5e5
paul younis,Victoria State Department of Transport Secretary Younis,slg,188121,,3140002,,Victoria State Department of Transport Secretary Younis,,slg_overlap_terms,5aeffc2d15f31f7645bb023ff465adc9,slg_overlap_terms__5aeffc2d15f31f7645bb023ff465adc9
jenny atta,Victoria Department of Education Secretary Atta,slg,188121;188114,,3140002,,Victoria Department of Education Secretary Atta,,slg_overlap_terms,6982f9300bd4b16543539b3449a01c30,slg_overlap_terms__6982f9300bd4b16543539b3449a01c30
michael brear,Director of the Melbourne Energy Institute Brear,slg,188121,,3140002,,Director of the Melbourne Energy Institute Brear,,slg_overlap_terms,553ff78111bf9bae7abf417f88a72ba6,slg_overlap_terms__553ff78111bf9bae7abf417f88a72ba6
michael wandmaker,Melbourne Water Executive Director Wandmaker,slg,188121;188242,,3140002,,Melbourne Water Executive Director Wandmaker,,slg_overlap_terms,81f836e4cc92857952392fb6e89e2e3d,slg_overlap_terms__81f836e4cc92857952392fb6e89e2e3d
lisa neville,Victoria Minister for Water Neville,slg,188121;188242,,3140002,,Victoria Minister for Water Neville,,slg_overlap_terms,d6cce8d40fd31fd2cb7f683ea7879716,slg_overlap_terms__d6cce8d40fd31fd2cb7f683ea7879716
richard wynne,Victoria Minister for Planning Wynne,slg,188121,,3140002,,Victoria Minister for Planning Wynne,,slg_overlap_terms,8df539a9ce7462360c915f86bbc99c48,slg_overlap_terms__8df539a9ce7462360c915f86bbc99c48
lily d'ambrosio,"Victoria Minister for Energy, Environment & Climate Change D'Ambrosio",slg,188121;188133,,3140002,,"Victoria Minister for Energy, Environment & Climate Change D'Ambrosio",,slg_overlap_terms,acf6157d8094c6f692fcd74c3c2f67b6,slg_overlap_terms__acf6157d8094c6f692fcd74c3c2f67b6
clover moore,Sydney Parks Lord Mayor Councillor Clover Moore,slg,188121,,3140002,,Sydney Parks Lord Mayor Councillor Clover Moore,,slg_overlap_terms,bfcb0ebe5435bfc6a2ec25da75298d86,slg_overlap_terms__bfcb0ebe5435bfc6a2ec25da75298d86
brad hazzard,New South Wales Health Minister Brad Hazzard,slg,188121;188124,,3140002,,New South Wales Health Minister Brad Hazzard,,slg_overlap_terms,3cf99f94dd5ad2d6f8316354788f77dd,slg_overlap_terms__3cf99f94dd5ad2d6f8316354788f77dd
rob sharp,New South Wales Department of Transport Secretary Sharp,slg,188121,,3140002,,New South Wales Department of Transport Secretary Sharp,,slg_overlap_terms,bb7b5044e6338429b0b2a699f1483eb6,slg_overlap_terms__bb7b5044e6338429b0b2a699f1483eb6
georgina harrisson,New South Wales Department of Education Acting Secretary Harrison,slg,188121;188114,,3140002,,New South Wales Department of Education Acting Secretary Harrison,,slg_overlap_terms,4d6f8b4c05907c32cf0a545bb02891b2,slg_overlap_terms__4d6f8b4c05907c32cf0a545bb02891b2
matthew kean,New South Wales Minister for Energy and Environment Kean,slg,188121;188133,,3140002,,New South Wales Minister for Energy and Environment Kean,,slg_overlap_terms,7658dc852e9a3559c66c0753a20aa6c7,slg_overlap_terms__7658dc852e9a3559c66c0753a20aa6c7
roch cheroux,Sydney Water Managing Director Cheroux,slg,188121;188242,,3140002,,Sydney Water Managing Director Cheroux,,slg_overlap_terms,2d64b071c367fc68cc80d2b9f62a819a,slg_overlap_terms__2d64b071c367fc68cc80d2b9f62a819a
evelyne tadros,Homelessness New South Wales Chairperson Tadros,slg,188121;188289,,3140002,,Homelessness New South Wales Chairperson Tadros,,slg_overlap_terms,323a737cc7e9ec22b3d3bce8c0c42168,slg_overlap_terms__323a737cc7e9ec22b3d3bce8c0c42168
armando quintero,California Department of Parks and Recreation Director Quintero,slg,188120,,3140002,,California Department of Parks and Recreation Director Quintero,,slg_overlap_terms,4da2f3055f4e7e422ac3a974b16d811a,slg_overlap_terms__4da2f3055f4e7e422ac3a974b16d811a
toks omishakin,California Department of Transportation Director Omishakin,slg,188120,,3140002,,California Department of Transportation Director Omishakin,,slg_overlap_terms,708a62f5f4764681eea6c76463593858,slg_overlap_terms__708a62f5f4764681eea6c76463593858
tony thurmond,California Department of Education Superintendent of Public Instruction Thurmond,slg,188120;188114,,3140002,,California Department of Education Superintendent of Public Instruction Thurmond,,slg_overlap_terms,2329abe1015d9023054d8316d0e8fd3f,slg_overlap_terms__2329abe1015d9023054d8316d0e8fd3f
drew bohan,California Energy Commission Executive Director Bohan,slg,188120,,3140002,,California Energy Commission Executive Director Bohan,,slg_overlap_terms,7453d2312c2b1200c4cb3c5671c47914,slg_overlap_terms__7453d2312c2b1200c4cb3c5671c47914
jared blumenfeld,California Environmental Protection Agency Secretary Blumenfeld,slg,188120;188133,,3140002,,California Environmental Protection Agency Secretary Blumenfeld,,slg_overlap_terms,55f1aacbb0731ce63fc22a9d9305730f,slg_overlap_terms__55f1aacbb0731ce63fc22a9d9305730f
karla nemeth,Department of Water Resources Director Nemeth,slg,188120;188242,,3140002,,Department of Water Resources Director Nemeth,,slg_overlap_terms,0511c12fd88d484d6ebc5fc7409f2703,slg_overlap_terms__0511c12fd88d484d6ebc5fc7409f2703
kim johnson,California Department of Social Services Director Johnson,slg,188120,,3140002,,California Department of Social Services Director Johnson,,slg_overlap_terms,1654c1e818005669090b962d4a786082,slg_overlap_terms__1654c1e818005669090b962d4a786082
karen ross,California Department of Food and Agriculture Secretary Ross,slg,188120,,3140002,,California Department of Food and Agriculture Secretary Ross,,slg_overlap_terms,4fb244038907ee773d08ebba6e27d1bf,slg_overlap_terms__4fb244038907ee773d08ebba6e27d1bf
tomas j. aragon,California Department of Public Health Officer Aragon,slg,188120;188124,,3140002,,California Department of Public Health Officer Aragon,,slg_overlap_terms,6faa147c18aab0479356512bee7de4e2,slg_overlap_terms__6faa147c18aab0479356512bee7de4e2
kathleen allison,California Department of Corrections and Rehabilitation Secretary Allison,slg,188120,,3140002,,California Department of Corrections and Rehabilitation Secretary Allison,,slg_overlap_terms,981d669fecc32326236b3257fb76e657,slg_overlap_terms__981d669fecc32326236b3257fb76e657
gustavo velasquez,California Department of Housing and Community Development Director Velasquez,slg,188120;188289,,3140002,,California Department of Housing and Community Development Director Velasquez,,slg_overlap_terms,58e0aef22b4e40034a1efad934e5a5aa,slg_overlap_terms__58e0aef22b4e40034a1efad934e5a5aa
marybel batjer,California Public Utilities Commission President Batjer,slg,188120,,3140002,,California Public Utilities Commission President Batjer,,slg_overlap_terms,3162e586a2784ca02873a83d2bcebc13,slg_overlap_terms__3162e586a2784ca02873a83d2bcebc13
kimberly kirchmeyer,California Department of Consumer Affairs Director Kirchmeyer,slg,188120,,3140002,,California Department of Consumer Affairs Director Kirchmeyer,,slg_overlap_terms,c3c7d8068f4c4adb341818af23a87e49,slg_overlap_terms__c3c7d8068f4c4adb341818af23a87e49
clyde cristman,Department of Conservation and Recreation Director Cristman,slg,188120,,3140002,,Department of Conservation and Recreation Director Cristman,,slg_overlap_terms,88ab79600a2c21864e118cc63d47bbaa,slg_overlap_terms__88ab79600a2c21864e118cc63d47bbaa
john warren,"Virginia Department of Mines, Minerals and Energy Director Warren",slg,188120,,3140002,,"Virginia Department of Mines, Minerals and Energy Director Warren",,slg_overlap_terms,151a37d4a3bc72420285df6bef51d7b9,slg_overlap_terms__151a37d4a3bc72420285df6bef51d7b9
susan f. dewey,Virginia Housing Development Authority Chief Executive Officer Dewey,slg,188120;188289,,3140002,,Virginia Housing Development Authority Chief Executive Officer Dewey,,slg_overlap_terms,9914876602ee3638d28ae8f990813ff0,slg_overlap_terms__9914876602ee3638d28ae8f990813ff0
david k. paylor,Virginia Department of Environmental Quality Director Paylor,slg,188120;188133,,3140002,,Virginia Department of Environmental Quality Director Paylor,,slg_overlap_terms,d200ee17e2ffd3af1f72a0ea0cff707e,slg_overlap_terms__d200ee17e2ffd3af1f72a0ea0cff707e
dr. james f. lane,Virginia Department of Education Superintendent Dr. Lane,slg,188120;188114,,3140002,,Virginia Department of Education Superintendent Dr. Lane,,slg_overlap_terms,3208e23fb7ac3d8a5dd49066e37b0b4e,slg_overlap_terms__3208e23fb7ac3d8a5dd49066e37b0b4e
stephen c. brich,Virginia Department of Transportation Commissioner Brich,slg,188120,,3140002,,Virginia Department of Transportation Commissioner Brich,,slg_overlap_terms,3b0f80c76eb529142f9a209ce60cb003,slg_overlap_terms__3b0f80c76eb529142f9a209ce60cb003
jewel h. bronaugh,Virginia Department of Agriculture and Consumer Services Commissioner Bronaugh,slg,188120,,3140002,,Virginia Department of Agriculture and Consumer Services Commissioner Bronaugh,,slg_overlap_terms,f022eea21274845e0a5e0328037a2b73,slg_overlap_terms__f022eea21274845e0a5e0328037a2b73
stephen a. edwards,Virginia Port Authority CEO and Executive Director Edwards,slg,188120,,3140002,,Virginia Port Authority CEO and Executive Director Edwards,,slg_overlap_terms,5c12cfb885460606e2177c1a985f0890,slg_overlap_terms__5c12cfb885460606e2177c1a985f0890
carter smith,Texas Parks and Wildlife Department Executive Director Smith,slg,188120,,3140002,,Texas Parks and Wildlife Department Executive Director Smith,,slg_overlap_terms,bf95f1ee2d5c3d37804caa658ea18352,slg_overlap_terms__bf95f1ee2d5c3d37804caa658ea18352
texas education agency,Texas Education Agency,slg,188120;188114,,3140002,,Texas Education Agency,,slg_overlap_terms,4645f5b85842e28473f3d93fdc4fe9e6,slg_overlap_terms__4645f5b85842e28473f3d93fdc4fe9e6
mike morath,Texas Education Agency Commissioner Morath,slg,188120;188114,,3140002,,Texas Education Agency Commissioner Morath,,slg_overlap_terms,34a6c8698352fcf5c6c6923c8b6432d7,slg_overlap_terms__34a6c8698352fcf5c6c6923c8b6432d7
peter lake,Public Utility Commission of Texas Chair Lake,slg,188120,,3140002,,Public Utility Commission of Texas Chair Lake,,slg_overlap_terms,4902331e84a6a286688a5e419eafafca,slg_overlap_terms__4902331e84a6a286688a5e419eafafca
bobby wilkinson,Texas Department of Housing and Community Affairs Executive Director Wilkinson,slg,188120;188289,,3140002,,Texas Department of Housing and Community Affairs Executive Director Wilkinson,,slg_overlap_terms,24fa1f4c1398a469c274b099780178e1,slg_overlap_terms__24fa1f4c1398a469c274b099780178e1
toby baker,Texas Commission on Environmental Quality Executive Director Baker,slg,188120;188133,,3140002,,Texas Commission on Environmental Quality Executive Director Baker,,slg_overlap_terms,00808537edde6771fea0b6a4a8987bb9,slg_overlap_terms__00808537edde6771fea0b6a4a8987bb9
jeff walker,Texas Water Development Board Executive Administrator Walker,slg,188120;188242,,3140002,,Texas Water Development Board Executive Administrator Walker,,slg_overlap_terms,fe5dabab09b2ea64dbb2d196872da219,slg_overlap_terms__fe5dabab09b2ea64dbb2d196872da219
dr. john hellerstedt,Texas Department of State Health Services Commissioner Dr. John Hellerstedt,slg,188120;188124,,3140002,,Texas Department of State Health Services Commissioner Dr. John Hellerstedt,,slg_overlap_terms,76a3e8a6094af55225b67c6c73408c26,slg_overlap_terms__76a3e8a6094af55225b67c6c73408c26
james m. bass,Texas Department of Transportation Executive Director James M. Bass,slg,188120,,3140002,,Texas Department of Transportation Executive Director James M. Bass,,slg_overlap_terms,608956c5352165fc3dbb591a205643f0,slg_overlap_terms__608956c5352165fc3dbb591a205643f0
ed serna,Texas Workforce Commission Executive Director Ed Serna,slg,188120,,3140002,,Texas Workforce Commission Executive Director Ed Serna,,slg_overlap_terms,c14b55b7b58ff430fe6dd758e9ef0ace,slg_overlap_terms__c14b55b7b58ff430fe6dd758e9ef0ace
erik kulleseid,New York State Parks Recreation and Historic Preservation Commissioner Kulleseid,slg,188120,,3140002,,New York State Parks Recreation and Historic Preservation Commissioner Kulleseid,,slg_overlap_terms,329530c97e268b647aa4ddce41256c73,slg_overlap_terms__329530c97e268b647aa4ddce41256c73
"howard a. zucker, m.d., j.d.",New York State Department of Health Commissioner Dr. Zucker,slg,188120;188124,,3140002,,New York State Department of Health Commissioner Dr. Zucker,,slg_overlap_terms,6e25e71a94c26ea38a69e1250900c989,slg_overlap_terms__6e25e71a94c26ea38a69e1250900c989
