keyword,caption_name,topic_id,location,guid,groups,entity_type,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
starlink-1651,Starlink-1651 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1651 communications satellite,,milpress_mentionee,51428e155d628db508e1cdfd2c2712b4,milpress_mentionee__51428e155d628db508e1cdfd2c2712b4
starlink-1652,Starlink-1652 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1652 communications satellite,,milpress_mentionee,683031fa244e4e73aa572353c80219c5,milpress_mentionee__683031fa244e4e73aa572353c80219c5
starlink-1653,Starlink-1653 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1653 communications satellite,,milpress_mentionee,a2b2a0b499873a762009b88ed2fd66f8,milpress_mentionee__a2b2a0b499873a762009b88ed2fd66f8
starlink-1654,Starlink-1654 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1654 communications satellite,,milpress_mentionee,ea4165b604728b73eca8a87fac8a353c,milpress_mentionee__ea4165b604728b73eca8a87fac8a353c
starlink-1655,Starlink-1655 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1655 communications satellite,,milpress_mentionee,f202e12ec1b634d3db942c698ab836d8,milpress_mentionee__f202e12ec1b634d3db942c698ab836d8
starlink-1656,Starlink-1656 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1656 communications satellite,,milpress_mentionee,14c49aef6fe6b777c6262f1a3ab74cce,milpress_mentionee__14c49aef6fe6b777c6262f1a3ab74cce
starlink-1657,Starlink-1657 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1657 communications satellite,,milpress_mentionee,97728e7511b952e03f1a2cffc4242002,milpress_mentionee__97728e7511b952e03f1a2cffc4242002
starlink-1658,Starlink-1658 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1658 communications satellite,,milpress_mentionee,84ae5d0a03c0427767e0fbe4405af402,milpress_mentionee__84ae5d0a03c0427767e0fbe4405af402
starlink-1659,Starlink-1659 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1659 communications satellite,,milpress_mentionee,80180f366b30086a3b646c280a5f7b45,milpress_mentionee__80180f366b30086a3b646c280a5f7b45
starlink-1660,Starlink-1660 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1660 communications satellite,,milpress_mentionee,fc81688ece7ca6cb1db0341fc6676e71,milpress_mentionee__fc81688ece7ca6cb1db0341fc6676e71
starlink-1661,Starlink-1661 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1661 communications satellite,,milpress_mentionee,efa532c8ad3eab24be7729b67d64c9f6,milpress_mentionee__efa532c8ad3eab24be7729b67d64c9f6
starlink-1662,Starlink-1662 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1662 communications satellite,,milpress_mentionee,8911e07e6d78e7f232d1aca85c11c0cc,milpress_mentionee__8911e07e6d78e7f232d1aca85c11c0cc
starlink-1663,Starlink-1663 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1663 communications satellite,,milpress_mentionee,23f30326a17d51997fbc8978d549d4c4,milpress_mentionee__23f30326a17d51997fbc8978d549d4c4
starlink-1664,Starlink-1664 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1664 communications satellite,,milpress_mentionee,6a89680da937334e3d1e5c7423af2c12,milpress_mentionee__6a89680da937334e3d1e5c7423af2c12
starlink-1665,Starlink-1665 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1665 communications satellite,,milpress_mentionee,118e46b7e167fda02fd493282bc6ce71,milpress_mentionee__118e46b7e167fda02fd493282bc6ce71
starlink-1666,Starlink-1666 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1666 communications satellite,,milpress_mentionee,da3eacf4d91ac5a222db5659dd8cca70,milpress_mentionee__da3eacf4d91ac5a222db5659dd8cca70
starlink-1667,Starlink-1667 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1667 communications satellite,,milpress_mentionee,2e0f965d5644e33938c09bca818090dd,milpress_mentionee__2e0f965d5644e33938c09bca818090dd
starlink-1668,Starlink-1668 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1668 communications satellite,,milpress_mentionee,52f82c57bb6d42ea552ad5f9ea59472e,milpress_mentionee__52f82c57bb6d42ea552ad5f9ea59472e
starlink-1669,Starlink-1669 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1669 communications satellite,,milpress_mentionee,e05f229fa1bf2fdced8aa54419121a01,milpress_mentionee__e05f229fa1bf2fdced8aa54419121a01
starlink-1670,Starlink-1670 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1670 communications satellite,,milpress_mentionee,534c223cb3b88fcab79396a44c882ba0,milpress_mentionee__534c223cb3b88fcab79396a44c882ba0
starlink-1671,Starlink-1671 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1671 communications satellite,,milpress_mentionee,774f187f5ae21f515b7187e73b66050f,milpress_mentionee__774f187f5ae21f515b7187e73b66050f
starlink-1672,Starlink-1672 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1672 communications satellite,,milpress_mentionee,e6e69c70bde5e034dc8a32218ad235e2,milpress_mentionee__e6e69c70bde5e034dc8a32218ad235e2
starlink-1673,Starlink-1673 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1673 communications satellite,,milpress_mentionee,b5eb067a7b0d526b2eb0bbae9e9af850,milpress_mentionee__b5eb067a7b0d526b2eb0bbae9e9af850
starlink-1674,Starlink-1674 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1674 communications satellite,,milpress_mentionee,fd1048eb8e30c188a1294a82869c1597,milpress_mentionee__fd1048eb8e30c188a1294a82869c1597
starlink-1675,Starlink-1675 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1675 communications satellite,,milpress_mentionee,787ed1a2b4cf0a3c6d9143317540e245,milpress_mentionee__787ed1a2b4cf0a3c6d9143317540e245
starlink-1676,Starlink-1676 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1676 communications satellite,,milpress_mentionee,8d53666ddf8b2d19df132137cdbf21bf,milpress_mentionee__8d53666ddf8b2d19df132137cdbf21bf
starlink-1677,Starlink-1677 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1677 communications satellite,,milpress_mentionee,962b8668fb6f033baf3e916acde81d7c,milpress_mentionee__962b8668fb6f033baf3e916acde81d7c
starlink-1678,Starlink-1678 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1678 communications satellite,,milpress_mentionee,6dbd474189d69a78bbca870a46509a76,milpress_mentionee__6dbd474189d69a78bbca870a46509a76
starlink-1679,Starlink-1679 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1679 communications satellite,,milpress_mentionee,2ec903801b96e72358d8744e38731709,milpress_mentionee__2ec903801b96e72358d8744e38731709
starlink-1680,Starlink-1680 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1680 communications satellite,,milpress_mentionee,ad64478b67e85643bb0f72a3033b1384,milpress_mentionee__ad64478b67e85643bb0f72a3033b1384
starlink-1681,Starlink-1681 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1681 communications satellite,,milpress_mentionee,16c603223132cbf932e8f033a51acb56,milpress_mentionee__16c603223132cbf932e8f033a51acb56
starlink-1682,Starlink-1682 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1682 communications satellite,,milpress_mentionee,0cd0d52b8d211e7c6bc4deba818afab3,milpress_mentionee__0cd0d52b8d211e7c6bc4deba818afab3
starlink-1683,Starlink-1683 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1683 communications satellite,,milpress_mentionee,20bf5de07c9facc8541306ba8f4524ff,milpress_mentionee__20bf5de07c9facc8541306ba8f4524ff
starlink-1684,Starlink-1684 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1684 communications satellite,,milpress_mentionee,ca3336505a8b5230064ffa8a78e81089,milpress_mentionee__ca3336505a8b5230064ffa8a78e81089
starlink-1685,Starlink-1685 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1685 communications satellite,,milpress_mentionee,b429fc5b71786b8f8e5939b4d25b9dfd,milpress_mentionee__b429fc5b71786b8f8e5939b4d25b9dfd
starlink-1686,Starlink-1686 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1686 communications satellite,,milpress_mentionee,c3d2446dfc194ee4c5e460e0803e025c,milpress_mentionee__c3d2446dfc194ee4c5e460e0803e025c
starlink-1687,Starlink-1687 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1687 communications satellite,,milpress_mentionee,af03016e63df7afb267987ab54893682,milpress_mentionee__af03016e63df7afb267987ab54893682
starlink-1688,Starlink-1688 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1688 communications satellite,,milpress_mentionee,e261d2a48cfbb559584dcf5948b6fe42,milpress_mentionee__e261d2a48cfbb559584dcf5948b6fe42
starlink-1689,Starlink-1689 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1689 communications satellite,,milpress_mentionee,6ec24d69ae4b7f5be5f0f1750bb3b494,milpress_mentionee__6ec24d69ae4b7f5be5f0f1750bb3b494
starlink-1690,Starlink-1690 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1690 communications satellite,,milpress_mentionee,054deda112f8c42d9e82d65849fc74fb,milpress_mentionee__054deda112f8c42d9e82d65849fc74fb
starlink-1691,Starlink-1691 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1691 communications satellite,,milpress_mentionee,983d708938493c17424d53b39cd8eefc,milpress_mentionee__983d708938493c17424d53b39cd8eefc
starlink-1692,Starlink-1692 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1692 communications satellite,,milpress_mentionee,046629ff9e75459f57e898e70e0022c1,milpress_mentionee__046629ff9e75459f57e898e70e0022c1
starlink-1693,Starlink-1693 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1693 communications satellite,,milpress_mentionee,b234917b18986484501d2f5d8f5b0ccd,milpress_mentionee__b234917b18986484501d2f5d8f5b0ccd
starlink-1694,Starlink-1694 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1694 communications satellite,,milpress_mentionee,bc05aaa58fbf3d0daddf442814b3d307,milpress_mentionee__bc05aaa58fbf3d0daddf442814b3d307
starlink-1695,Starlink-1695 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1695 communications satellite,,milpress_mentionee,2bd5056f8118a9029d7815708e08e10d,milpress_mentionee__2bd5056f8118a9029d7815708e08e10d
starlink-1696,Starlink-1696 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1696 communications satellite,,milpress_mentionee,cdae0d2465a66473f46a7840db6e064a,milpress_mentionee__cdae0d2465a66473f46a7840db6e064a
starlink-1697,Starlink-1697 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1697 communications satellite,,milpress_mentionee,39e48c29f78d76fd3a0ff08081d23d85,milpress_mentionee__39e48c29f78d76fd3a0ff08081d23d85
starlink-1698,Starlink-1698 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1698 communications satellite,,milpress_mentionee,e6289aee1865eb40ad3fdcffacf9ead0,milpress_mentionee__e6289aee1865eb40ad3fdcffacf9ead0
starlink-1699,Starlink-1699 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1699 communications satellite,,milpress_mentionee,83785567f17b7b22e2f0e73c738097d6,milpress_mentionee__83785567f17b7b22e2f0e73c738097d6
starlink-1700,Starlink-1700 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1700 communications satellite,,milpress_mentionee,c9914e135b9b1f75606aa04489de1efb,milpress_mentionee__c9914e135b9b1f75606aa04489de1efb
starlink-1701,Starlink-1701 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1701 communications satellite,,milpress_mentionee,febf4e53fa4796afb7bfda478ac10633,milpress_mentionee__febf4e53fa4796afb7bfda478ac10633
starlink-1704,Starlink-1704 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1704 communications satellite,,milpress_mentionee,71580b841a3b64ad5cf1d1befdbab5a6,milpress_mentionee__71580b841a3b64ad5cf1d1befdbab5a6
starlink-1705,Starlink-1705 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1705 communications satellite,,milpress_mentionee,9d79eabe80e5801ee9bd2b418408c222,milpress_mentionee__9d79eabe80e5801ee9bd2b418408c222
starlink-1706,Starlink-1706 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1706 communications satellite,,milpress_mentionee,b18935750da1bfb1f22ea5eeeb60ee02,milpress_mentionee__b18935750da1bfb1f22ea5eeeb60ee02
starlink-1707,Starlink-1707 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1707 communications satellite,,milpress_mentionee,56f04e2356bca234d28eec46983618d8,milpress_mentionee__56f04e2356bca234d28eec46983618d8
starlink-1708,Starlink-1708 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1708 communications satellite,,milpress_mentionee,381b5e3456f7db24e605be8bf7cb76ca,milpress_mentionee__381b5e3456f7db24e605be8bf7cb76ca
starlink-1709,Starlink-1709 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1709 communications satellite,,milpress_mentionee,ab47a2e5c711ad6bd7a173e4f2dbaeb0,milpress_mentionee__ab47a2e5c711ad6bd7a173e4f2dbaeb0
starlink-1710,Starlink-1710 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1710 communications satellite,,milpress_mentionee,c1fabc4823cf34da95bd74c024ec1869,milpress_mentionee__c1fabc4823cf34da95bd74c024ec1869
starlink-1711,Starlink-1711 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1711 communications satellite,,milpress_mentionee,64260ed3a03cc81dccc33386037fa773,milpress_mentionee__64260ed3a03cc81dccc33386037fa773
starlink-1712,Starlink-1712 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1712 communications satellite,,milpress_mentionee,52b274f8658e92d41dd3c7debb4d744d,milpress_mentionee__52b274f8658e92d41dd3c7debb4d744d
starlink-1713,Starlink-1713 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1713 communications satellite,,milpress_mentionee,e105aab544631bc52ec1e82d1272c30f,milpress_mentionee__e105aab544631bc52ec1e82d1272c30f
starlink-1714,Starlink-1714 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1714 communications satellite,,milpress_mentionee,168e19de7535ad6eb38220d039885f5a,milpress_mentionee__168e19de7535ad6eb38220d039885f5a
starlink-1715,Starlink-1715 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1715 communications satellite,,milpress_mentionee,53b13a6b2d634556164eda1f444c61aa,milpress_mentionee__53b13a6b2d634556164eda1f444c61aa
starlink-1716,Starlink-1716 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1716 communications satellite,,milpress_mentionee,1ec402944319a4420e1eadbc1c492ca9,milpress_mentionee__1ec402944319a4420e1eadbc1c492ca9
starlink-1717,Starlink-1717 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1717 communications satellite,,milpress_mentionee,c79890a27ca5b4ba29658f29cb2d48b2,milpress_mentionee__c79890a27ca5b4ba29658f29cb2d48b2
starlink-1718,Starlink-1718 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1718 communications satellite,,milpress_mentionee,b8c00a3525f6ea0233cb19d280499dc6,milpress_mentionee__b8c00a3525f6ea0233cb19d280499dc6
starlink-1719,Starlink-1719 communications satellite,188261,a700,482d22ee391c96d95e6bd36732770175,,satellite,Satellite,Starlink-1719 communications satellite,,milpress_mentionee,e6cde88cf1273bd854034abee7a6eda4,milpress_mentionee__e6cde88cf1273bd854034abee7a6eda4
