german_text,caption_text,lat,lon,ranking,default location,default_lon,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
theodor-korner-str.,"Theodor-Korner-Strasse in Bautzen, Germany",51.1719064,14.4549245,1,,,,Refinery,"Theodor-Korner-Strasse in Bautzen, Germany",,german_fires_bautzen_locations,622c9eaaf7e6ea821c8bae657c3ebd66,german_fires_bautzen_locations__622c9eaaf7e6ea821c8bae657c3ebd66
theodor-schutze-weg,"Theodor-Schutze-Weg in Bautzen, Germany",51.1549178,14.4371511,1,,,,Shipping,"Theodor-Schutze-Weg in Bautzen, Germany",,german_fires_bautzen_locations,aa8d49099e25d5360bc716820a81f2c6,german_fires_bautzen_locations__aa8d49099e25d5360bc716820a81f2c6
thomas-mann-str.,"Thomas-Mann-Strasse in Bautzen, Germany",51.1792582,14.4386786,1,,,,News,"Thomas-Mann-Strasse in Bautzen, Germany",,german_fires_bautzen_locations,ea75d16e5e48e7372796588ad4004bc1,german_fires_bautzen_locations__ea75d16e5e48e7372796588ad4004bc1
thomas-muntzer-str.,"Thomas-Muntzer-Strasse in Bautzen, Germany",51.1837144,14.447533,1,,,,Legislator,"Thomas-Muntzer-Strasse in Bautzen, Germany",,german_fires_bautzen_locations,cec826afbaaca92ee9ed0de2703b2f8d,german_fires_bautzen_locations__cec826afbaaca92ee9ed0de2703b2f8d
thrombergstr.,"Thrombergstrasse in Bautzen, Germany",51.1631999,14.4461732,1,,,,AAEntity,"Thrombergstrasse in Bautzen, Germany",,german_fires_bautzen_locations,40698808b7d48b069a0fcb49970580a6,german_fires_bautzen_locations__40698808b7d48b069a0fcb49970580a6
tuchmacherstr.,"Tuchmacherstrasse in Bautzen, Germany",51.179224,14.4300297,1,,,,Consulates,"Tuchmacherstrasse in Bautzen, Germany",,german_fires_bautzen_locations,e728488682adf4b1d3a06ec61dadabee,german_fires_bautzen_locations__e728488682adf4b1d3a06ec61dadabee
tzschirnerstr.,"Tzschirnerstrasse in Bautzen, Germany",51.1749202,14.4266178,1,,,,Organization,"Tzschirnerstrasse in Bautzen, Germany",,german_fires_bautzen_locations,ef365efbcd1215f538726ee1c3bc4d9c,german_fires_bautzen_locations__ef365efbcd1215f538726ee1c3bc4d9c
topferstr.,"Topferstrasse in Bautzen, Germany",51.1822912,14.4308769,1,,,,Organization,"Topferstrasse in Bautzen, Germany",,german_fires_bautzen_locations,4c74a3ef058fb53bbcb9f22d47eb8fa9,german_fires_bautzen_locations__4c74a3ef058fb53bbcb9f22d47eb8fa9
uferweg,"Uferweg in Bautzen, Germany",51.1802266,14.4201917,1,,,,Legislator,"Uferweg in Bautzen, Germany",,german_fires_bautzen_locations,18052491350fd158a53590bdfc536108,german_fires_bautzen_locations__18052491350fd158a53590bdfc536108
uhlandstr.,"Uhlandstrasse in Bautzen, Germany",51.1738819,14.4027728,1,,,,Legislator,"Uhlandstrasse in Bautzen, Germany",,german_fires_bautzen_locations,119cae284a6401f5c821eb2b08860321,german_fires_bautzen_locations__119cae284a6401f5c821eb2b08860321
untere str.,"Untere Strasse in Bautzen, Germany",51.1661029,14.4648354,1,,,,FTO,"Untere Strasse in Bautzen, Germany",,german_fires_bautzen_locations,93c2cf606f3c7792be508e35b9cc7eb4,german_fires_bautzen_locations__93c2cf606f3c7792be508e35b9cc7eb4
unterm schloss,"Unterm Schloss in Bautzen, Germany",51.1823932,14.4194848,1,,,,Person,"Unterm Schloss in Bautzen, Germany",,german_fires_bautzen_locations,a6dd527c84fc80f7f18519e25bd90401,german_fires_bautzen_locations__a6dd527c84fc80f7f18519e25bd90401
veilchenberg,"Veilchenberg in Bautzen, Germany",51.1894607,14.4175649,1,,,,Legislator,"Veilchenberg in Bautzen, Germany",,german_fires_bautzen_locations,d3b47aae711182035e88ca92b31ffb1c,german_fires_bautzen_locations__d3b47aae711182035e88ca92b31ffb1c
vor dem gerbertor,"Vor dem Gerbertor in Bautzen, Germany",51.1843896,14.422554,1,,,,Pipeline,"Vor dem Gerbertor in Bautzen, Germany",,german_fires_bautzen_locations,3397af5288ff6676712d88aea6f9b188,german_fires_bautzen_locations__3397af5288ff6676712d88aea6f9b188
vor dem schulertor,"Vor dem Schulertor in Bautzen, Germany",51.1830738,14.4269034,1,,,,Organization,"Vor dem Schulertor in Bautzen, Germany",,german_fires_bautzen_locations,2584c58e86fe574fa589b8ba91e434b9,german_fires_bautzen_locations__2584c58e86fe574fa589b8ba91e434b9
vor der fischerpforte,"Vor der Fischerpforte in Bautzen, Germany",51.1803849,14.4214814,1,,,,space,"Vor der Fischerpforte in Bautzen, Germany",,german_fires_bautzen_locations,ec366ddf1576216c0840975558717c2d,german_fires_bautzen_locations__ec366ddf1576216c0840975558717c2d
wallstr.,"Wallstrasse in Bautzen, Germany",51.1788461,14.4327952,1,,,,Organization,"Wallstrasse in Bautzen, Germany",,german_fires_bautzen_locations,ec5d75fd63a2a9e37e159bdc2fe812be,german_fires_bautzen_locations__ec5d75fd63a2a9e37e159bdc2fe812be
weigangstr.,"Weigangstrasse in Bautzen, Germany",51.1789854,14.4365706,1,,,,Shipping,"Weigangstrasse in Bautzen, Germany",,german_fires_bautzen_locations,fbc0a4412aa0472bd90d699e2030d111,german_fires_bautzen_locations__fbc0a4412aa0472bd90d699e2030d111
weissenberger str.,"Weissenberger Strasse in Bautzen, Germany",51.1904512,14.5856781,1,,,,ForeignMinistry,"Weissenberger Strasse in Bautzen, Germany",,german_fires_bautzen_locations,57aef3b3059e73c86c6c684fefd882c4,german_fires_bautzen_locations__57aef3b3059e73c86c6c684fefd882c4
welkaer str.,"Welkaer Strasse in Bautzen, Germany",51.1893042,14.4170778,1,,,,Legislator,"Welkaer Strasse in Bautzen, Germany",,german_fires_bautzen_locations,352858b45306afde0ad4b68de7f18a21,german_fires_bautzen_locations__352858b45306afde0ad4b68de7f18a21
wendische str.,"Wendische Strasse in Bautzen, Germany",51.1819733,14.4267416,1,,,,DiplomaticFacilities,"Wendische Strasse in Bautzen, Germany",,german_fires_bautzen_locations,d7087f284fbf68563f1aef4310c0ff3d,german_fires_bautzen_locations__d7087f284fbf68563f1aef4310c0ff3d
wendischer graben,"Wendischer Graben in Bautzen, Germany",51.1817455,14.4280117,1,,,,ForeignMinister,"Wendischer Graben in Bautzen, Germany",,german_fires_bautzen_locations,a2f182588d9a0f9c6c369273fc781426,german_fires_bautzen_locations__a2f182588d9a0f9c6c369273fc781426
wendischer kirchhof,"Wendischer Kirchhof in Bautzen, Germany",51.1808807,14.4213465,1,,,,Media,"Wendischer Kirchhof in Bautzen, Germany",,german_fires_bautzen_locations,1dacd1483f18472214a487b043ce7ef5,german_fires_bautzen_locations__1dacd1483f18472214a487b043ce7ef5
weststr.,"Weststrasse in Bautzen, Germany",51.1696977,14.4225993,1,,,,News,"Weststrasse in Bautzen, Germany",,german_fires_bautzen_locations,736a0d433038985afaf370889f641406,german_fires_bautzen_locations__736a0d433038985afaf370889f641406
wetzelstr.,"Wetzelstrasse in Bautzen, Germany",51.1878002,14.4374549,1,,,,AAEntity,"Wetzelstrasse in Bautzen, Germany",,german_fires_bautzen_locations,a8dd48676cf28c351cf195be431b65bf,german_fires_bautzen_locations__a8dd48676cf28c351cf195be431b65bf
wilhelm-busch-str.,"Wilhelm-Busch-Strasse in Bautzen, Germany",51.1630859,14.4446597,1,,,,DiplomaticFacilities,"Wilhelm-Busch-Strasse in Bautzen, Germany",,german_fires_bautzen_locations,5aeaa03e89efab40c62a8cd50d5708d6,german_fires_bautzen_locations__5aeaa03e89efab40c62a8cd50d5708d6
wilhelm-fiebiger-str.,"Wilhelm-Fiebiger-Strasse in Bautzen, Germany",51.1784102,14.4128751,1,,,,Legislator,"Wilhelm-Fiebiger-Strasse in Bautzen, Germany",,german_fires_bautzen_locations,7d32c3a8f74717b454f3284d08e3868d,german_fires_bautzen_locations__7d32c3a8f74717b454f3284d08e3868d
wilhelm-ostwald-str.,"Wilhelm-Ostwald-Strasse in Bautzen, Germany",51.1909779,14.4475282,1,,,,ForeignMinistry,"Wilhelm-Ostwald-Strasse in Bautzen, Germany",,german_fires_bautzen_locations,fe8fdfda5f27395cf9eafed00747c2a7,german_fires_bautzen_locations__fe8fdfda5f27395cf9eafed00747c2a7
wilhelm-von-polenz-str.,"Wilhelm-von-Polenz-Strasse in Bautzen, Germany",51.1785652,14.4493478,1,,,,Keyphrase,"Wilhelm-von-Polenz-Strasse in Bautzen, Germany",,german_fires_bautzen_locations,2b6d2b0e4a3710af205a602ff50aab1c,german_fires_bautzen_locations__2b6d2b0e4a3710af205a602ff50aab1c
wilthener str.,"Wilthener Strasse in Bautzen, Germany",51.1453045,14.4132571,1,,,,News,"Wilthener Strasse in Bautzen, Germany",,german_fires_bautzen_locations,b5a7179720fb5d1000704357e3336df3,german_fires_bautzen_locations__b5a7179720fb5d1000704357e3336df3
yorckstr.,"Yorckstrasse in Bautzen, Germany",51.1687725,14.4524867,1,,,,Diplomat,"Yorckstrasse in Bautzen, Germany",,german_fires_bautzen_locations,6e9f61fc8c840c2bb8018db17cd910b8,german_fires_bautzen_locations__6e9f61fc8c840c2bb8018db17cd910b8
zeppelinstr.,"Zeppelinstrasse in Bautzen, Germany",51.1687678,14.4279038,1,,,,Pipeline,"Zeppelinstrasse in Bautzen, Germany",,german_fires_bautzen_locations,6dbc528abae381f79a791551220e2e75,german_fires_bautzen_locations__6dbc528abae381f79a791551220e2e75
ziegelstr.,"Ziegelstrasse in Bautzen, Germany",51.1825412,14.4333965,1,,,,Wells,"Ziegelstrasse in Bautzen, Germany",,german_fires_bautzen_locations,d98dbe24f1e0980c68ef126f1a901a10,german_fires_bautzen_locations__d98dbe24f1e0980c68ef126f1a901a10
zieschutzer str.,"Zieschutzer Strasse in Bautzen, Germany",51.1891147,14.4792242,1,,,,News,"Zieschutzer Strasse in Bautzen, Germany",,german_fires_bautzen_locations,c68ca050191ee2306bdde32c9360b408,german_fires_bautzen_locations__c68ca050191ee2306bdde32c9360b408
zinzendorfplatz,"Zinzendorfplatz in Bautzen, Germany",51.2112987,14.3906229,1,,,,FTO,"Zinzendorfplatz in Bautzen, Germany",,german_fires_bautzen_locations,ebef6060529e23934d30294721a6fe36,german_fires_bautzen_locations__ebef6060529e23934d30294721a6fe36
zinzendorfstr.,"Zinzendorfstrasse in Bautzen, Germany",51.2103253,14.392053,1,,,,Media,"Zinzendorfstrasse in Bautzen, Germany",,german_fires_bautzen_locations,de5cb4e74ad64734f4d02479364d46e5,german_fires_bautzen_locations__de5cb4e74ad64734f4d02479364d46e5
zur aue,"Zur Aue in Bautzen, Germany",51.1735378,14.462381,1,,,,Wells,"Zur Aue in Bautzen, Germany",,german_fires_bautzen_locations,ef3ea33f42397762f6352d5594afd920,german_fires_bautzen_locations__ef3ea33f42397762f6352d5594afd920
zur bleiche,"Zur Bleiche in Bautzen, Germany",51.2151398,14.384248,1,,,,CompanyKeyword,"Zur Bleiche in Bautzen, Germany",,german_fires_bautzen_locations,98538e5119432ed783d4d3853a0165f1,german_fires_bautzen_locations__98538e5119432ed783d4d3853a0165f1
zur feldscheune,"Zur Feldscheune in Bautzen, Germany",51.1907383,14.4767635,1,,,,AAEntity,"Zur Feldscheune in Bautzen, Germany",,german_fires_bautzen_locations,0cbc7b6d190aed4f5ce883d1e65507ba,german_fires_bautzen_locations__0cbc7b6d190aed4f5ce883d1e65507ba
