handle,caption_name,location_lower,include_groups,entity_type,Lat,Lon,,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
senatortester,US Senator Tester,Montana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,46.8796822,-110.3625658,,,Legislator,US Senator Tester,,eng_dgm_tsa_mentioner_entities,30ca69f9c980d8d9b3e29bc4299250ac,eng_dgm_tsa_mentioner_entities__30ca69f9c980d8d9b3e29bc4299250ac
joniernst,US Senator Ernst,Iowa,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.8780025,-93.097702,,,Legislator,US Senator Ernst,,eng_dgm_tsa_mentioner_entities,0f9b13a13df7ed8fba31080ccb6b0ce5,eng_dgm_tsa_mentioner_entities__0f9b13a13df7ed8fba31080ccb6b0ce5
senjoniernst,US Senator Ernst,Iowa,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.8780025,-93.097702,,,Legislator,US Senator Ernst,,eng_dgm_tsa_mentioner_entities,0f9b13a13df7ed8fba31080ccb6b0ce5,eng_dgm_tsa_mentioner_entities__0f9b13a13df7ed8fba31080ccb6b0ce5
hawleymo,US Senator Hawley,Missouri,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,37.9642529,-91.8318334,,,Legislator,US Senator Hawley,,eng_dgm_tsa_mentioner_entities,0a4a479e19606e8d3950687d3406cc2b,eng_dgm_tsa_mentioner_entities__0a4a479e19606e8d3950687d3406cc2b
senhawleypress,US Senator Hawley,Missouri,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,37.9642529,-91.8318334,,,Legislator,US Senator Hawley,,eng_dgm_tsa_mentioner_entities,0a4a479e19606e8d3950687d3406cc2b,eng_dgm_tsa_mentioner_entities__0a4a479e19606e8d3950687d3406cc2b
kamalaharris,US Senator Harris,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Senator Harris,,eng_dgm_tsa_mentioner_entities,8d41cdd08aeaa5b9f863bb2fdb15331f,eng_dgm_tsa_mentioner_entities__8d41cdd08aeaa5b9f863bb2fdb15331f
senkamalaharris,US Senator Harris,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Senator Harris,,eng_dgm_tsa_mentioner_entities,8d41cdd08aeaa5b9f863bb2fdb15331f,eng_dgm_tsa_mentioner_entities__8d41cdd08aeaa5b9f863bb2fdb15331f
reverendwarnock,US Senator Warnock,Georgia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.1656221,-82.9000751,,,Legislator,US Senator Warnock,,eng_dgm_tsa_mentioner_entities,bf5d4f41a967a898d27b73bb196eccc4,eng_dgm_tsa_mentioner_entities__bf5d4f41a967a898d27b73bb196eccc4
kevincramer,US Senator Cramer,North Dakota,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,47.5514926,-101.0020119,,,Legislator,US Senator Cramer,,eng_dgm_tsa_mentioner_entities,6dbeab848fd0339e1e6c71abcb7dcf3f,eng_dgm_tsa_mentioner_entities__6dbeab848fd0339e1e6c71abcb7dcf3f
senkevincramer,US Senator Cramer,North Dakota,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,47.5514926,-101.0020119,,,Legislator,US Senator Cramer,,eng_dgm_tsa_mentioner_entities,6dbeab848fd0339e1e6c71abcb7dcf3f,eng_dgm_tsa_mentioner_entities__6dbeab848fd0339e1e6c71abcb7dcf3f
gillibrandny,US Senator Gillibrand,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Senator Gillibrand,,eng_dgm_tsa_mentioner_entities,c201a648932691b225ab06f60a29488c,eng_dgm_tsa_mentioner_entities__c201a648932691b225ab06f60a29488c
sengillibrand,US Senator Gillibrand,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Senator Gillibrand,,eng_dgm_tsa_mentioner_entities,c201a648932691b225ab06f60a29488c,eng_dgm_tsa_mentioner_entities__c201a648932691b225ab06f60a29488c
kyrstensinema,US Senator Sinema,Arizona,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,34.0489281,-111.0937311,,,Legislator,US Senator Sinema,,eng_dgm_tsa_mentioner_entities,2f0f32bc93a3e5b43fd65946a449e2a7,eng_dgm_tsa_mentioner_entities__2f0f32bc93a3e5b43fd65946a449e2a7
senatorsinema,US Senator Sinema,Arizona,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,34.0489281,-111.0937311,,,Legislator,US Senator Sinema,,eng_dgm_tsa_mentioner_entities,2f0f32bc93a3e5b43fd65946a449e2a7,eng_dgm_tsa_mentioner_entities__2f0f32bc93a3e5b43fd65946a449e2a7
lamaralexander,US Senator Alexander,Tennessee,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,35.5174913,-86.5804473,,,Legislator,US Senator Alexander,,eng_dgm_tsa_mentioner_entities,5f13957feb1e20cfac6d2a69b7d5acde,eng_dgm_tsa_mentioner_entities__5f13957feb1e20cfac6d2a69b7d5acde
senalexander,US Senator Alexander,Tennessee,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,35.5174913,-86.5804473,,,Legislator,US Senator Alexander,,eng_dgm_tsa_mentioner_entities,5f13957feb1e20cfac6d2a69b7d5acde,eng_dgm_tsa_mentioner_entities__5f13957feb1e20cfac6d2a69b7d5acde
grahamblog,US Senator Graham,South Carolina,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,33.836081,-81.1637245,,,Legislator,US Senator Graham,,eng_dgm_tsa_mentioner_entities,90ba817799b51af3a34e511405558bd4,eng_dgm_tsa_mentioner_entities__90ba817799b51af3a34e511405558bd4
lindseygrahamsc,US Senator Graham,South Carolina,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,33.836081,-81.1637245,,,Legislator,US Senator Graham,,eng_dgm_tsa_mentioner_entities,90ba817799b51af3a34e511405558bd4,eng_dgm_tsa_mentioner_entities__90ba817799b51af3a34e511405558bd4
lisaforsenate,US Senator Murkowski,Alaska,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,64.2008413,-149.4936733,,,Legislator,US Senator Murkowski,,eng_dgm_tsa_mentioner_entities,101075bb23b88ead8ea53f1df1c0a3c8,eng_dgm_tsa_mentioner_entities__101075bb23b88ead8ea53f1df1c0a3c8
lisamurkowski,US Senator Murkowski,Alaska,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,64.2008413,-149.4936733,,,Legislator,US Senator Murkowski,,eng_dgm_tsa_mentioner_entities,101075bb23b88ead8ea53f1df1c0a3c8,eng_dgm_tsa_mentioner_entities__101075bb23b88ead8ea53f1df1c0a3c8
maggie_hassan,US Senator Hassan,New Hampshire,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,43.1938516,-71.5723953,,,Legislator,US Senator Hassan,,eng_dgm_tsa_mentioner_entities,6281fa83b54dcaf9ed8f79dad7b3b6d3,eng_dgm_tsa_mentioner_entities__6281fa83b54dcaf9ed8f79dad7b3b6d3
