handle,caption_name,location_lower,include_groups,entity_type,location,lat,long,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
faznet,German news outlet Frankfurter Allgemeine Zeitung,germany,agriculture minister;agriculture ministry,hnmn,Germany,51.165691,10.451526,,Hnmn,German news outlet Frankfurter Allgemeine Zeitung,,noneng_dgm_agr_mentioner_entities,3502dda0de837a811587fcaecec85f11,noneng_dgm_agr_mentioner_entities__3502dda0de837a811587fcaecec85f11
sz,German news outlet Süddeutsche Zeitung,germany,agriculture minister;agriculture ministry,hnmn,Germany,51.165691,10.451526,,Hnmn,German news outlet Süddeutsche Zeitung,,noneng_dgm_agr_mentioner_entities,f44116b8205a8779a7b5953f832814be,noneng_dgm_agr_mentioner_entities__f44116b8205a8779a7b5953f832814be
antennanews,Greek news outlet ANT News,greece,agriculture minister;agriculture ministry,hnmn,Greece,39.074208,21.824312,,Hnmn,Greek news outlet ANT News,,noneng_dgm_agr_mentioner_entities,e57399635ecffad027bd15f2076245b6,noneng_dgm_agr_mentioner_entities__e57399635ecffad027bd15f2076245b6
amna_news,Greek news outlet AMNA News,greece,agriculture minister;agriculture ministry,hnmn,Greece,39.074208,21.824312,,Hnmn,Greek news outlet AMNA News,,noneng_dgm_agr_mentioner_entities,c74f56f6e6130b9af79ab34ce0d40eb4,noneng_dgm_agr_mentioner_entities__c74f56f6e6130b9af79ab34ce0d40eb4
enikos_gr,Greek news outlet Enikos News,greece,agriculture minister;agriculture ministry,hnmn,Greece,39.074208,21.824312,,Hnmn,Greek news outlet Enikos News,,noneng_dgm_agr_mentioner_entities,497b4a7f7dd6e18c546268ac63a67365,noneng_dgm_agr_mentioner_entities__497b4a7f7dd6e18c546268ac63a67365
kathimerini_gr,Greek news outlet Kathimerini,greece,agriculture minister;agriculture ministry,hnmn,Greece,39.074208,21.824312,,Hnmn,Greek news outlet Kathimerini,,noneng_dgm_agr_mentioner_entities,c75712bacac636107a99423f34ea5908,noneng_dgm_agr_mentioner_entities__c75712bacac636107a99423f34ea5908
skaigr,Greek news outlet Skai,greece,agriculture minister;agriculture ministry,hnmn,Greece,39.074208,21.824312,,Hnmn,Greek news outlet Skai,,noneng_dgm_agr_mentioner_entities,bcdfe37387bd7174318b3e0e50b0474e,noneng_dgm_agr_mentioner_entities__bcdfe37387bd7174318b3e0e50b0474e
nutaarsiassat,Greenland news outlet KNR Greenland,greenland,agriculture minister;agriculture ministry,hnmn,Greenland,71.706936,-42.604303,,Hnmn,Greenland news outlet KNR Greenland,,noneng_dgm_agr_mentioner_entities,5e8beb29eefc52750b5164980702c8e6,noneng_dgm_agr_mentioner_entities__5e8beb29eefc52750b5164980702c8e6
sermitsiaqag,Greenland news outlet Semitsiaq,greenland,agriculture minister;agriculture ministry,hnmn,Greenland,71.706936,-42.604303,,Hnmn,Greenland news outlet Semitsiaq,,noneng_dgm_agr_mentioner_entities,82a50924f4c5dbd836f34f684aa75d83,noneng_dgm_agr_mentioner_entities__82a50924f4c5dbd836f34f684aa75d83
guatevision_tv,Guatemalan news outlet Guatevision,guatemala,agriculture minister;agriculture ministry,hnmn,Guatemala,15.783471,-90.230759,,Hnmn,Guatemalan news outlet Guatevision,,noneng_dgm_agr_mentioner_entities,3df302951a220fcf4bb06c81e9a81cde,noneng_dgm_agr_mentioner_entities__3df302951a220fcf4bb06c81e9a81cde
noti7guatemala,Guatemalan news outlet Noti7,guatemala,agriculture minister;agriculture ministry,hnmn,Guatemala,15.783471,-90.230759,,Hnmn,Guatemalan news outlet Noti7,,noneng_dgm_agr_mentioner_entities,eead4ba1a1f8daecc3b0f9b54969e07c,noneng_dgm_agr_mentioner_entities__eead4ba1a1f8daecc3b0f9b54969e07c
nuestrodiario,Guatemalan news outlet Nuestoro Diario,guatemala,agriculture minister;agriculture ministry,hnmn,Guatemala,15.783471,-90.230759,,Hnmn,Guatemalan news outlet Nuestoro Diario,,noneng_dgm_agr_mentioner_entities,cc14d74477a88f284721e3d9e7f3b090,noneng_dgm_agr_mentioner_entities__cc14d74477a88f284721e3d9e7f3b090
publinewsgt,Guatemalan news outlet Publinews Guatemala,guatemala,agriculture minister;agriculture ministry,hnmn,Guatemala,15.783471,-90.230759,,Hnmn,Guatemalan news outlet Publinews Guatemala,,noneng_dgm_agr_mentioner_entities,2b4a3b68452b1ee1e2de1003ec4af3e2,noneng_dgm_agr_mentioner_entities__2b4a3b68452b1ee1e2de1003ec4af3e2
telediariogt,Guatemalan news outlet Teledario Guatemala,guatemala,agriculture minister;agriculture ministry,hnmn,Guatemala,15.783471,-90.230759,,Hnmn,Guatemalan news outlet Teledario Guatemala,,noneng_dgm_agr_mentioner_entities,848f5c2aa47c5da42338fdac5e9902a2,noneng_dgm_agr_mentioner_entities__848f5c2aa47c5da42338fdac5e9902a2
africaguinee,Guinean news outlet Africa Guinee,guinea,agriculture minister;agriculture ministry,hnmn,Guinea,9.945587,-9.696645,,Hnmn,Guinean news outlet Africa Guinee,,noneng_dgm_agr_mentioner_entities,564df5839d8c54f0ce1a57f4e75fb3cd,noneng_dgm_agr_mentioner_entities__564df5839d8c54f0ce1a57f4e75fb3cd
espacefm_gn,Guinean news outlet Espace FM Guinee,guinea,agriculture minister;agriculture ministry,hnmn,Guinea,9.945587,-9.696645,,Hnmn,Guinean news outlet Espace FM Guinee,,noneng_dgm_agr_mentioner_entities,c21a56dbe2a8c8bea9447ded9b2a80de,noneng_dgm_agr_mentioner_entities__c21a56dbe2a8c8bea9447ded9b2a80de
guinea7com,Guinean news outlet Guinee 7,guinea,agriculture minister;agriculture ministry,hnmn,Guinea,9.945587,-9.696645,,Hnmn,Guinean news outlet Guinee 7,,noneng_dgm_agr_mentioner_entities,d55f5297441cc4809bd1efcab236b2e6,noneng_dgm_agr_mentioner_entities__d55f5297441cc4809bd1efcab236b2e6
guineenews,Guinean news outlet Guinee News,guinea,agriculture minister;agriculture ministry,hnmn,Guinea,9.945587,-9.696645,,Hnmn,Guinean news outlet Guinee News,,noneng_dgm_agr_mentioner_entities,38094acbcdcd351561da402465954ac8,noneng_dgm_agr_mentioner_entities__38094acbcdcd351561da402465954ac8
mediaguinee,Guinean news outlet Media Guinee,guinea,agriculture minister;agriculture ministry,hnmn,Guinea,9.945587,-9.696645,,Hnmn,Guinean news outlet Media Guinee,,noneng_dgm_agr_mentioner_entities,ba1c74bf35ab5b6eed48cd573d78198a,noneng_dgm_agr_mentioner_entities__ba1c74bf35ab5b6eed48cd573d78198a
odemocratagb,Bissau-Guinean news outlet O Democrata,guinea-bissau,agriculture minister;agriculture ministry,hnmn,Guinea-Bissau,11.803749,-15.180413,,Hnmn,Bissau-Guinean news outlet O Democrata,,noneng_dgm_agr_mentioner_entities,098480149947ca73b2141ef40b158452,noneng_dgm_agr_mentioner_entities__098480149947ca73b2141ef40b158452
alterpresse,Haitian news outlet Alter Presse,haiti,agriculture minister;agriculture ministry,hnmn,Haiti,18.971187,-72.285215,,Hnmn,Haitian news outlet Alter Presse,,noneng_dgm_agr_mentioner_entities,1a89e917260492b43f6b3a6148540d23,noneng_dgm_agr_mentioner_entities__1a89e917260492b43f6b3a6148540d23
hpnhaiti,Haitian news outlet Haiti Press Network,haiti,agriculture minister;agriculture ministry,hnmn,Haiti,18.971187,-72.285215,,Hnmn,Haitian news outlet Haiti Press Network,,noneng_dgm_agr_mentioner_entities,c9cf0ea931fee77ba64071cdd03bf44b,noneng_dgm_agr_mentioner_entities__c9cf0ea931fee77ba64071cdd03bf44b
haiti24_,Haitian news outlet Haiti24,haiti,agriculture minister;agriculture ministry,hnmn,Haiti,18.971187,-72.285215,,Hnmn,Haitian news outlet Haiti24,,noneng_dgm_agr_mentioner_entities,ff4f971810c4e24fbf81ff03a405ed04,noneng_dgm_agr_mentioner_entities__ff4f971810c4e24fbf81ff03a405ed04
maradiofm,Haitian news outlet Radio RFM 104.9,haiti,agriculture minister;agriculture ministry,hnmn,Haiti,18.971187,-72.285215,,Hnmn,Haitian news outlet Radio RFM 104.9,,noneng_dgm_agr_mentioner_entities,f37de931054e869307b0db5170f48374,noneng_dgm_agr_mentioner_entities__f37de931054e869307b0db5170f48374
vantbefinfo,Haitian news outlet Vant Bef Info,haiti,agriculture minister;agriculture ministry,hnmn,Haiti,18.971187,-72.285215,,Hnmn,Haitian news outlet Vant Bef Info,,noneng_dgm_agr_mentioner_entities,10b4fa9bdaed705dbdada262aa6b9360,noneng_dgm_agr_mentioner_entities__10b4fa9bdaed705dbdada262aa6b9360
canal6honduras,Honduran news outlet Canal6Honduras,honduras,agriculture minister;agriculture ministry,hnmn,Honduras,15.199999,-86.241905,,Hnmn,Honduran news outlet Canal6Honduras,,noneng_dgm_agr_mentioner_entities,f69fd73b0d13c25607d37c7bfd77ac7a,noneng_dgm_agr_mentioner_entities__f69fd73b0d13c25607d37c7bfd77ac7a
hchtelevdigital,Honduran news outlet HCH Digital Television,honduras,agriculture minister;agriculture ministry,hnmn,Honduras,15.199999,-86.241905,,Hnmn,Honduran news outlet HCH Digital Television,,noneng_dgm_agr_mentioner_entities,e55f5abc32d19c1694bfb33adc788d6a,noneng_dgm_agr_mentioner_entities__e55f5abc32d19c1694bfb33adc788d6a
hondurasrosales,Honduran news outlet Honduras Rosales,honduras,agriculture minister;agriculture ministry,hnmn,Honduras,15.199999,-86.241905,,Hnmn,Honduran news outlet Honduras Rosales,,noneng_dgm_agr_mentioner_entities,2e80c7980bd8280cafe40b322b131e86,noneng_dgm_agr_mentioner_entities__2e80c7980bd8280cafe40b322b131e86
hoymismotsi,Honduran news outlet Noticieros Hoy Mismo,honduras,agriculture minister;agriculture ministry,hnmn,Honduras,15.199999,-86.241905,,Hnmn,Honduran news outlet Noticieros Hoy Mismo,,noneng_dgm_agr_mentioner_entities,a1d27408b6a17f4254847acd24e251ef,noneng_dgm_agr_mentioner_entities__a1d27408b6a17f4254847acd24e251ef
qhubotvoficial,Honduran news outlet Q'hubo TV,honduras,agriculture minister;agriculture ministry,hnmn,Honduras,15.199999,-86.241905,,Hnmn,Honduran news outlet Q'hubo TV,,noneng_dgm_agr_mentioner_entities,f4a97991183978d62276741bfd6d826e,noneng_dgm_agr_mentioner_entities__f4a97991183978d62276741bfd6d826e
appledaily_hk,Hong Kong news outlet Apple Daily Hong Kong,hong kong,agriculture minister;agriculture ministry,hnmn,Hong Kong,22.3193039,114.1693611,,Hnmn,Hong Kong news outlet Apple Daily Hong Kong,,noneng_dgm_agr_mentioner_entities,33247f0bfe2d090c77b1fc30d952ff43,noneng_dgm_agr_mentioner_entities__33247f0bfe2d090c77b1fc30d952ff43
hkfp,Hong Kong news outlet Hong Kong Free Press,hong kong,agriculture minister;agriculture ministry,hnmn,Hong Kong,22.3193039,114.1693611,,Hnmn,Hong Kong news outlet Hong Kong Free Press,,noneng_dgm_agr_mentioner_entities,cf37579965d1346ecbfd0b48a2f4130a,noneng_dgm_agr_mentioner_entities__cf37579965d1346ecbfd0b48a2f4130a
rthk_enews,Hong Kong news outlet RTHK News,hong kong,agriculture minister;agriculture ministry,hnmn,Hong Kong,22.3193039,114.1693611,,Hnmn,Hong Kong news outlet RTHK News,,noneng_dgm_agr_mentioner_entities,279f03d408d94e64499e047d0633b3de,noneng_dgm_agr_mentioner_entities__279f03d408d94e64499e047d0633b3de
scmphongkong,Hong Kong news outlet South China Morning Post Hong Kong,hong kong,agriculture minister;agriculture ministry,hnmn,Hong Kong,22.3193039,114.1693611,,Hnmn,Hong Kong news outlet South China Morning Post Hong Kong,,noneng_dgm_agr_mentioner_entities,6a2915c46ca272f40e7d33d1860ed7d0,noneng_dgm_agr_mentioner_entities__6a2915c46ca272f40e7d33d1860ed7d0
standnewshk,Hong Kong news outlet Stand News,hong kong,agriculture minister;agriculture ministry,hnmn,Hong Kong,22.3193039,114.1693611,,Hnmn,Hong Kong news outlet Stand News,,noneng_dgm_agr_mentioner_entities,cd564ee2d33e61ab1cdfb30075c1d1c7,noneng_dgm_agr_mentioner_entities__cd564ee2d33e61ab1cdfb30075c1d1c7
dailynews,Hungarian news outlet Daily News Hungary,hungary,agriculture minister;agriculture ministry,hnmn,Hungary,47.162494,19.5033041,,Hnmn,Hungarian news outlet Daily News Hungary,,noneng_dgm_agr_mentioner_entities,59b6c5c27320ab4881ce9a3ff16568bb,noneng_dgm_agr_mentioner_entities__59b6c5c27320ab4881ce9a3ff16568bb
hvg_hu,Hungarian news outlet HVG,hungary,agriculture minister;agriculture ministry,hnmn,Hungary,47.162494,19.5033041,,Hnmn,Hungarian news outlet HVG,,noneng_dgm_agr_mentioner_entities,19fe83a42561dcbc34458cd57b09d596,noneng_dgm_agr_mentioner_entities__19fe83a42561dcbc34458cd57b09d596
hungarytoday,Hungarian news outlet Hungary Today,hungary,agriculture minister;agriculture ministry,hnmn,Hungary,47.162494,19.5033041,,Hnmn,Hungarian news outlet Hungary Today,,noneng_dgm_agr_mentioner_entities,90d3611344da9f8f72104800d0f65baa,noneng_dgm_agr_mentioner_entities__90d3611344da9f8f72104800d0f65baa
indexhu,Hungarian news outlet Index Hungary,hungary,agriculture minister;agriculture ministry,hnmn,Hungary,47.162494,19.5033041,,Hnmn,Hungarian news outlet Index Hungary,,noneng_dgm_agr_mentioner_entities,8d7a6d94a07f15faa4cb953c071988fb,noneng_dgm_agr_mentioner_entities__8d7a6d94a07f15faa4cb953c071988fb
magyarnemzeton,Hungarian news outlet Magyar Nemzet,hungary,agriculture minister;agriculture ministry,hnmn,Hungary,47.162494,19.5033041,,Hnmn,Hungarian news outlet Magyar Nemzet,,noneng_dgm_agr_mentioner_entities,1517079936980cd5d2bb6b019a238895,noneng_dgm_agr_mentioner_entities__1517079936980cd5d2bb6b019a238895
icenews,Icelandic news outlet Ice News,iceland,agriculture minister;agriculture ministry,hnmn,Iceland,64.963051,-19.020835,,Hnmn,Icelandic news outlet Ice News,,noneng_dgm_agr_mentioner_entities,4d1ab295d1d38104e067d5f51c3bbde0,noneng_dgm_agr_mentioner_entities__4d1ab295d1d38104e067d5f51c3bbde0
icelandmontiro,Icelandic news outlet IcelandMonitor,iceland,agriculture minister;agriculture ministry,hnmn,Iceland,64.963051,-19.020835,,Hnmn,Icelandic news outlet IcelandMonitor,,noneng_dgm_agr_mentioner_entities,954b87c19eb0ee8f20a2d23ba163c720,noneng_dgm_agr_mentioner_entities__954b87c19eb0ee8f20a2d23ba163c720
rvkgrapevine,Icelandic news outlet Reykjavik Grapevine,iceland,agriculture minister;agriculture ministry,hnmn,Iceland,64.963051,-19.020835,,Hnmn,Icelandic news outlet Reykjavik Grapevine,,noneng_dgm_agr_mentioner_entities,2cc2f220936d69f631b7bb3a9a88afaa,noneng_dgm_agr_mentioner_entities__2cc2f220936d69f631b7bb3a9a88afaa
vidskiptabladid,Icelandic news outlet Vidskiptadladid,iceland,agriculture minister;agriculture ministry,hnmn,Iceland,64.963051,-19.020835,,Hnmn,Icelandic news outlet Vidskiptadladid,,noneng_dgm_agr_mentioner_entities,2e9c76b8d54b3263b20582c6680a3628,noneng_dgm_agr_mentioner_entities__2e9c76b8d54b3263b20582c6680a3628
ani,Indian news outlet ANI,india,agriculture minister;agriculture ministry,hnmn,India,20.593684,78.96288,,Hnmn,Indian news outlet ANI,,noneng_dgm_agr_mentioner_entities,7b64c3c669a71178f644e8dcc792450b,noneng_dgm_agr_mentioner_entities__7b64c3c669a71178f644e8dcc792450b
indiatoday,Indian news outlet India Today,india,agriculture minister;agriculture ministry,hnmn,India,20.593684,78.96288,,Hnmn,Indian news outlet India Today,,noneng_dgm_agr_mentioner_entities,5e26cd58c62c1b7473ffb1fd4f606e85,noneng_dgm_agr_mentioner_entities__5e26cd58c62c1b7473ffb1fd4f606e85
ndtv,Indian news outlet NDTV,india,agriculture minister;agriculture ministry,hnmn,India,20.593684,78.96288,,Hnmn,Indian news outlet NDTV,,noneng_dgm_agr_mentioner_entities,38bd22932bbf29100589b223e3d98242,noneng_dgm_agr_mentioner_entities__38bd22932bbf29100589b223e3d98242
timesofindia,Indian news outlet The Times Of India,india,agriculture minister;agriculture ministry,hnmn,India,20.593684,78.96288,,Hnmn,Indian news outlet The Times Of India,,noneng_dgm_agr_mentioner_entities,dc13e03a3dc1eac271669ba8c84570df,noneng_dgm_agr_mentioner_entities__dc13e03a3dc1eac271669ba8c84570df
timesnow,Indian news outlet Times Now,india,agriculture minister;agriculture ministry,hnmn,India,20.593684,78.96288,,Hnmn,Indian news outlet Times Now,,noneng_dgm_agr_mentioner_entities,17438acc612893e5d110746037e0a111,noneng_dgm_agr_mentioner_entities__17438acc612893e5d110746037e0a111
detikcom,Indonesian news outlet Detik,indonesia,agriculture minister;agriculture ministry,hnmn,Indonesia,-0.789275,113.921327,,Hnmn,Indonesian news outlet Detik,,noneng_dgm_agr_mentioner_entities,f0b6b1cf854ef1d3eea79f06d5eee89f,noneng_dgm_agr_mentioner_entities__f0b6b1cf854ef1d3eea79f06d5eee89f
komascom,Indonesian news outlet Kompas,indonesia,agriculture minister;agriculture ministry,hnmn,Indonesia,-0.789275,113.921327,,Hnmn,Indonesian news outlet Kompas,,noneng_dgm_agr_mentioner_entities,a5dcb54cd3edbef7af4ca812633e21f4,noneng_dgm_agr_mentioner_entities__a5dcb54cd3edbef7af4ca812633e21f4
korantempo,Indonesian news outlet Koran Tempo,indonesia,agriculture minister;agriculture ministry,hnmn,Indonesia,-0.789275,113.921327,,Hnmn,Indonesian news outlet Koran Tempo,,noneng_dgm_agr_mentioner_entities,b864094c08d9d20d7944deeb9d0d6302,noneng_dgm_agr_mentioner_entities__b864094c08d9d20d7944deeb9d0d6302
okezonenews,Indonesian news outlet Okezone,indonesia,agriculture minister;agriculture ministry,hnmn,Indonesia,-0.789275,113.921327,,Hnmn,Indonesian news outlet Okezone,,noneng_dgm_agr_mentioner_entities,87e0bbdad75f7038cd4ffb529260a675,noneng_dgm_agr_mentioner_entities__87e0bbdad75f7038cd4ffb529260a675
vivacoid,Indonesian news outlet VIVAcoid,indonesia,agriculture minister;agriculture ministry,hnmn,Indonesia,-0.789275,113.921327,,Hnmn,Indonesian news outlet VIVAcoid,,noneng_dgm_agr_mentioner_entities,8dcf3902985faa2581c17a2f9fe44e4d,noneng_dgm_agr_mentioner_entities__8dcf3902985faa2581c17a2f9fe44e4d
etemadonline,Iranian news outlet Etemad,iran,agriculture minister;agriculture ministry,hnmn,Iran,32.427908,53.688046,,Hnmn,Iranian news outlet Etemad,,noneng_dgm_agr_mentioner_entities,6eb0a4bd2622559499eb4078ce25449b,noneng_dgm_agr_mentioner_entities__6eb0a4bd2622559499eb4078ce25449b
irannewspaper,Iranian news outlet Iran Newspaper,iran,agriculture minister;agriculture ministry,hnmn,Iran,32.427908,53.688046,,Hnmn,Iranian news outlet Iran Newspaper,,noneng_dgm_agr_mentioner_entities,5189c212a5e454b474fd757e9068ba48,noneng_dgm_agr_mentioner_entities__5189c212a5e454b474fd757e9068ba48
kaleme,Iranian news outlet Kaleme,iran,agriculture minister;agriculture ministry,hnmn,Iran,32.427908,53.688046,,Hnmn,Iranian news outlet Kaleme,,noneng_dgm_agr_mentioner_entities,fd21c26965977518e83363f066b340f7,noneng_dgm_agr_mentioner_entities__fd21c26965977518e83363f066b340f7
khabaronlinee,Iranian news outlet Khabar,iran,agriculture minister;agriculture ministry,hnmn,Iran,32.427908,53.688046,,Hnmn,Iranian news outlet Khabar,,noneng_dgm_agr_mentioner_entities,7b05806ef27bb48a36534e7380c7ca35,noneng_dgm_agr_mentioner_entities__7b05806ef27bb48a36534e7380c7ca35
sharghdaily,Iranian news outlet Shargh,iran,agriculture minister;agriculture ministry,hnmn,Iran,32.427908,53.688046,,Hnmn,Iranian news outlet Shargh,,noneng_dgm_agr_mentioner_entities,f1f40708b84acb4b0779bcc8546e1432,noneng_dgm_agr_mentioner_entities__f1f40708b84acb4b0779bcc8546e1432
englishfars,Iranian news outlet Fars News Agency,Iran,agriculture minister;agriculture ministry,hnmn,Iran,32.427908,53.688046,,Hnmn,Iranian news outlet Fars News Agency,,noneng_dgm_agr_mentioner_entities,ed9936a659b5eb9fc14a128b413792b9,noneng_dgm_agr_mentioner_entities__ed9936a659b5eb9fc14a128b413792b9
assabahaljadeed,Iraqi news outlet Assabah Al-Jadeed,iraq,agriculture minister;agriculture ministry,hnmn,Iraq,33.223191,43.679291,,Hnmn,Iraqi news outlet Assabah Al-Jadeed,,noneng_dgm_agr_mentioner_entities,5c75066b4050b55aa7ba94eb5eb15055,noneng_dgm_agr_mentioner_entities__5c75066b4050b55aa7ba94eb5eb15055
wa3ediq,Iraqi news outlet Iraq International News Agency,iraq,agriculture minister;agriculture ministry,hnmn,Iraq,33.223191,43.679291,,Hnmn,Iraqi news outlet Iraq International News Agency,,noneng_dgm_agr_mentioner_entities,1f4957a73919196b4709eaf7b21328df,noneng_dgm_agr_mentioner_entities__1f4957a73919196b4709eaf7b21328df
iraqinews_com,Iraqi news outlet Iraqi News,iraq,agriculture minister;agriculture ministry,hnmn,Iraq,33.223191,43.679291,,Hnmn,Iraqi news outlet Iraqi News,,noneng_dgm_agr_mentioner_entities,865f737991f93a8286a50b6e89ffd257,noneng_dgm_agr_mentioner_entities__865f737991f93a8286a50b6e89ffd257
rudawkurdish,Iraqi news outlet Rudaw,iraq,agriculture minister;agriculture ministry,hnmn,Iraq,33.223191,43.679291,,Hnmn,Iraqi news outlet Rudaw,,noneng_dgm_agr_mentioner_entities,eac35f732ac54aff7e94cc02df482088,noneng_dgm_agr_mentioner_entities__eac35f732ac54aff7e94cc02df482088
rudawkurdi,Iraqi news outlet Rudaw Kurdi,iraq,agriculture minister;agriculture ministry,hnmn,Iraq,33.223191,43.679291,,Hnmn,Iraqi news outlet Rudaw Kurdi,,noneng_dgm_agr_mentioner_entities,22e3a8cbdc48e66a9cb5b077731cac65,noneng_dgm_agr_mentioner_entities__22e3a8cbdc48e66a9cb5b077731cac65
