keyword,keyword_upper,caption_name,location_name,location_lower,location (state),type,threshold,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
feliciabrabec,FeliciaBrabec,Michigan State Representative Brabec,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Brabec,,EO_Mentioner,d97612785f80a65db36ceb6234ed4de4,EO_Mentioner__b5ca95ec7aadbf0455f8cc54780854d9
tommybrann,TommyBrann,Michigan State Representative Brann,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Brann,,EO_Mentioner,3e7d2959e83946feead41ba338b8c82a,EO_Mentioner__334283cffee629962a997eba528f1731
kellybreen,KellyBreen,Michigan State Representative Breen,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Breen,,EO_Mentioner,3adf8c592b28efd04d19a42c839015e4,EO_Mentioner__174d516b5b413a3aaf705b4956a4d8a1
juliebrixie,JulieBrixie,Michigan State Representative Brixie,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Brixie,,EO_Mentioner,02dace9193e93073146149a431dfa037,EO_Mentioner__a9c62915357e9adef87a01d6e65a7793
juliecalley,JulieCalley,Michigan State Representative Calley,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Calley,,EO_Mentioner,ac71735f6ad1c5bbdee8494e66569d71,EO_Mentioner__a465279d54db6bf295f1fe5607c12892
saracambensy,SaraCambensy,Michigan State Representative Cambensy,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Cambensy,,EO_Mentioner,d7b0179ef60f65b6ba6b1600289a5755,EO_Mentioner__18333d2eeb650106b6a92d0645bb319a
darrincamilleri,DarrinCamilleri,Michigan State Representative Camilleri,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Camilleri,,EO_Mentioner,9cdd19c76ea6a6c664394b67c68a75c1,EO_Mentioner__c4533ef2064da38f5adc00af7c6e69e5
stevecarra,SteveCarra,Michigan State Representative Carra,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Carra,,EO_Mentioner,81104cdda0aa1429f246990093a46bad,EO_Mentioner__5efff948e884ae2523c983af4047a338
brendacarter,BrendaCarter,Michigan State Representative Carter,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Carter,,EO_Mentioner,3d977e269349de234a4c10cb00a2ac45,EO_Mentioner__fc7c3e189f05a69c937f25f957e8134e
tyronecarter,TyroneCarter,Michigan State Representative Carter,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Carter,,EO_Mentioner,9478ec266736d953c7a20374ba989ded,EO_Mentioner__fc7c3e189f05a69c937f25f957e8134e
marycavanagh,MaryCavanagh,Michigan State Representative Cavanagh,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Cavanagh,,EO_Mentioner,f5dbed4f1253f1bf7f66e62d8536330e,EO_Mentioner__d458acf100dc4c5a4ba2dd73e9b513f7
johncherry,JohnCherry,Michigan State Representative Cherry,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Cherry,,EO_Mentioner,67a9f7b2806572672f067069b493b7b9,EO_Mentioner__27c744bdc76601f6be13b0aa9c7e3389
caraclemente,CaraClemente,Michigan State Representative Clemente,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Clemente,,EO_Mentioner,7cd656c74bf2e17ea2c6b0a86df44e9d,EO_Mentioner__e7f9435167415d27fa05949a3d9af246
tcclements,TCClements,Michigan State Representative Clements,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Clements,,EO_Mentioner,051aba3b4ffbd765c41b134796319b83,EO_Mentioner__2f25b81f1174b8b20977795967b8d3b3
kevincoleman,KevinColeman,Michigan State Representative Coleman,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Coleman,,EO_Mentioner,1be65de33c0b1f1dd3e451a2503b21cb,EO_Mentioner__50e95579fe52ad43fa6cadcf8ad0c0c8
johndamoose,JohnDamoose,Michigan State Representative Damoose,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Damoose,,EO_Mentioner,ba862b73d6d343765fa8218639d4f526,EO_Mentioner__9ee803cbb054018e22308581f980a979
garyeisen,GaryEisen,Michigan State Representative Eisen,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Eisen,,EO_Mentioner,f54047507b66e786043bb42dec710b56,EO_Mentioner__dd3d91c43e35429aee79bd4a249efa51
jimellison,JimEllison,Michigan State Representative Ellison,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Ellison,,EO_Mentioner,3afc4e72a30109b0f7cc1f47db0f397f,EO_Mentioner__475650e7646b9811a5b8b7d989bd8274
dianafarrington,DianaFarrington,Michigan State Representative Farrington,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Farrington,,EO_Mentioner,75715a1d60180815e1d6946562df9d0a,EO_Mentioner__984c1f5668ec68b1cdaccd0def4c1d46
grahamfiller,GrahamFiller,Michigan State Representative Filler,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Filler,,EO_Mentioner,a6f3f5aeb5c237f70d3f1e44868badbe,EO_Mentioner__ca3cbb3fe9d5d82c48de9cada6516212
andrewfink,AndrewFink,Michigan State Representative Fink,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Fink,,EO_Mentioner,56de2301d6785b392303f91f16cc0d67,EO_Mentioner__8c9c0688d78538e4fd006205dfad071b
benfrederick,BenFrederick,Michigan State Representative Frederick,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Frederick,,EO_Mentioner,7bb181afe7e336f383649d00fb96b11e,EO_Mentioner__748f35bb629d362d5b2503f85dbb2a9b
alexgarza,AlexGarza,Michigan State Representative Garza,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Garza,,EO_Mentioner,5cec5bb64317574caecad88e4679a704,EO_Mentioner__bf37c079ff302b7d0ab24c2b87e6c542
annetteglenn,AnnetteGlenn,Michigan State Representative Glenn,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Glenn,,EO_Mentioner,2e4f824b423f5fe7080626040f5b0f69,EO_Mentioner__1f66e6881e8f0313e18184ad292290b4
philgreen,PhilGreen,Michigan State Representative Green,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Green,,EO_Mentioner,ee8ffdf5bcd423f2b2ce13abb642ecfa,EO_Mentioner__0afd6a6956279997fc24a98da29e669d
bethgriffin,BethGriffin,Michigan State Representative Griffin,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Griffin,,EO_Mentioner,b786102890e00d15099d403a2504df2a,EO_Mentioner__d11d72e79b90eaf8dba2c8fd68c4c228
jimhaadsma,JimHaadsma,Michigan State Representative Haadsma,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Haadsma,,EO_Mentioner,8b65ca5aef7ec730f233019de71eb4c6,EO_Mentioner__6eeae27768b18262acbab6140399bf59
matthall,MattHall,Michigan State Representative Hall,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Hall,,EO_Mentioner,d9488c9a6b623f20f43943ab40371fa9,EO_Mentioner__612fbba48263ebba2cb64b5a721cc37c
abdullahhammoud,AbdullahHammoud,Michigan State Representative Hammoud,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Hammoud,,EO_Mentioner,fd305c9f438a65392cd9cbdbd45f4ec2,EO_Mentioner__1b08fb79620290bbba112f6109973ab4
kyraharris bolden,KyraHarris Bolden,Michigan State Representative Harris Bolden,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Harris Bolden,,EO_Mentioner,895b042e74079e25b73c065581078304,EO_Mentioner__c65fa7b2607a0ee09986063d62d9702f
rogerhauck,RogerHauck,Michigan State Representative Hauck,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Hauck,,EO_Mentioner,f12602213a02f8467cc08cf31abffcc5,EO_Mentioner__523b4ad3eb3b0b378258cdaa30ed87e8
kevinhertel,KevinHertel,Michigan State Representative Hertel,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Hertel,,EO_Mentioner,fc390fbc5a6d545bd1c4a7d158c8e1bb,EO_Mentioner__1919a08336a185ed33bd3c922c7c1f3f
michelehoitenga,MicheleHoitenga,Michigan State Representative Hoitenga,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Hoitenga,,EO_Mentioner,42495c8d18141bd87d66f1d401d89401,EO_Mentioner__47e8c7d4719fe0105786579e7e7e4a4f
rachelhood,RachelHood,Michigan State Representative Hood,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Hood,,EO_Mentioner,40a8122475c2a514a4f5cc08650a09ee,EO_Mentioner__85729ed0cdff9fb117eb5349e3580556
karahope,KaraHope,Michigan State Representative Hope,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Hope,,EO_Mentioner,c4c9f8f8cff95cc9fc5fb7cf4c3c7788,EO_Mentioner__2d560105ecc5abee3cf67bdb5962ea1c
pamelahornberger,PamelaHornberger,Michigan State Representative Hornberger,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Hornberger,,EO_Mentioner,32f7d06e5b1170fd459d51b64f9c91d8,EO_Mentioner__5507cc3e32878dab5b20632d450dd86a
garyhowell,GaryHowell,Michigan State Representative Howell,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Howell,,EO_Mentioner,8fa2c0608805a7cec8e32905de99a983,EO_Mentioner__a2788f347167489464d033be64aeaa56
markhuizenga,MarkHuizenga,Michigan State Representative Huizenga,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Huizenga,,EO_Mentioner,1a8c44c110406d98b41d3472c25f4077,EO_Mentioner__e12b66534b24a01dbd7b96fa885dba95
cynthiajohnson,CynthiaJohnson,Michigan State Representative Johnson,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Johnson,,EO_Mentioner,db713981b36d8bd77bd2739e2b7e0b23,EO_Mentioner__212f8c58f99f8cb0e98a7a776dbbf0f5
stevenjohnson,StevenJohnson,Michigan State Representative Johnson,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Johnson,,EO_Mentioner,6f600a6c7213a5f642367e9f612eea34,EO_Mentioner__212f8c58f99f8cb0e98a7a776dbbf0f5
jewelljones,JewellJones,Michigan State Representative Jones,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Jones,,EO_Mentioner,09168edac7b52b0e6e36c5b03d2199be,EO_Mentioner__8058b7ed86eeb7a924163ddce2108b1e
bronnakahle,BronnaKahle,Michigan State Representative Kahle,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Kahle,,EO_Mentioner,47407c1a478a34acfc58309f527074ec,EO_Mentioner__3fd09de376eabd0ac305b0f597d41c7f
mattkoleszar,MattKoleszar,Michigan State Representative Koleszar,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Koleszar,,EO_Mentioner,44d7336c45b291b3ec647aa78179d69c,EO_Mentioner__30a790b056dc4b6a42993020695c87fb
padmakuppa,PadmaKuppa,Michigan State Representative Kuppa,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Kuppa,,EO_Mentioner,11a426c91808b1dbb45246a9ab2250d4,EO_Mentioner__58de74514b419642f14c2faf80f43ca1
beaulafave,BeauLaFave,Michigan State Representative LaFave,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative LaFave,,EO_Mentioner,b95c229cc1be34000d8810389767bbb7,EO_Mentioner__a42ce25b7cf68038b908f58b355fa9b5
davidlagrand,DavidLaGrand,Michigan State Representative LaGrand,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative LaGrand,,EO_Mentioner,e5b58a9be9103f64cbd1ae479158e0a7,EO_Mentioner__ed8f46ff001a8b0c46c93bc10adf6ebf
donnalasinski,DonnaLasinski,Michigan State Representative Lasinski,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Lasinski,,EO_Mentioner,4d65219ca777a9da1d7b9f52d836fada,EO_Mentioner__95fb9e124e4a6270226e2898df2f974d
tullioliberati,TullioLiberati,Michigan State Representative Liberati,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Liberati,,EO_Mentioner,defe04e8ee6bb0d97a5c597623d6cc8e,EO_Mentioner__30130aafb75f660fdf486aded76208ee
sarahlightner,SarahLightner,Michigan State Representative Lightner,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Lightner,,EO_Mentioner,2d85f54c51100f0a998c745af89f64fe,EO_Mentioner__812dfaa61152bd67a7ac520a5c794e56
jimlilly,JimLilly,Michigan State Representative Lilly,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Lilly,,EO_Mentioner,c722cb6eb082bb92070b63e670c42400,EO_Mentioner__a9e0c575f6ef283a6421b4d5d9883365
mattmaddock,MattMaddock,Michigan State Representative Maddock,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Maddock,,EO_Mentioner,1b8007a7cd61f4dfb5aeb4bb25d58b9d,EO_Mentioner__2601dac01eea13e261ffe6dc4460df7d
marimanoogian,MariManoogian,Michigan State Representative Manoogian,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Manoogian,,EO_Mentioner,b93ab726218ec6267ea78762ac92db78,EO_Mentioner__918fbe46c417a8b84a41b93225b6aaf8
stevenmarino,StevenMarino,Michigan State Representative Marino,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Marino,,EO_Mentioner,fa2ce0b9e7bb507b0e888a9221b67e12,EO_Mentioner__9ea28f3ab6744a1e446a8a6d08443b42
gregorymarkkanen,GregoryMarkkanen,Michigan State Representative Markkanen,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Markkanen,,EO_Mentioner,fb124c35ccb3dc3c345cc1ec6b39eb71,EO_Mentioner__af1ddb9f0796c6ebbaddce48a416d1ad
davidmartin,DavidMartin,Michigan State Representative Martin,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Martin,,EO_Mentioner,d15e9306f235edcb0fdf3c0eb4296cb2,EO_Mentioner__1d5f6efdaeef4ebb5033ceeeb4a1031a
lukemeerman,LukeMeerman,Michigan State Representative Meerman,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Meerman,,EO_Mentioner,6113f9577c05ef0b71dd1f3aaf72ebbd,EO_Mentioner__a2f9273845ca2ef173ae78bbc7392d75
christinemorse,ChristineMorse,Michigan State Representative Morse,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Morse,,EO_Mentioner,b334c2976198e23c714b7ce74d849dd6,EO_Mentioner__6a023377e848c2a6e48126aa67a96f29
mikemueller,MikeMueller,Michigan State Representative Mueller,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Mueller,,EO_Mentioner,68c9ac84fbe9bcff7cc131c8290098bc,EO_Mentioner__ce7c69c20fe1c15ac5f1a062a68c7176
cynthianeeley,CynthiaNeeley,Michigan State Representative Neeley,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Neeley,,EO_Mentioner,9889d5c5779d5ef0509efbb0e4237db5,EO_Mentioner__5b6332935f074cf94b951430066d2d3c
jacko'malley,JackO'Malley,Michigan State Representative O'Malley,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative O'Malley,,EO_Mentioner,acab59331ee56d4886b4e68740878a5b,EO_Mentioner__cc7329f69cb016eed78221e76dced4b2
amoso'neal,AmosO'Neal,Michigan State Representative O'Neal,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative O'Neal,,EO_Mentioner,a9556a780df31698704bbcd7f3d4acd2,EO_Mentioner__35010b242f9ba42664e20676078d7005
patoutman,PatOutman,Michigan State Representative Outman,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Outman,,EO_Mentioner,00f75e79f7da28164e4fe94d1b1c8a32,EO_Mentioner__1a096522e0f20b86a254be9761e39897
bradpaquette,BradPaquette,Michigan State Representative Paquette,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Paquette,,EO_Mentioner,8789edc2674e02292f0c03e1269c91e3,EO_Mentioner__8c35ec75fa989cdbab72fc20deb6a227
ronniepeterson,RonniePeterson,Michigan State Representative Peterson,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Peterson,,EO_Mentioner,e34c48aca12b97fe9214e30b75bf9544,EO_Mentioner__fba2c6b3fd02fc724071cbe2cd75606a
lauriepohutsky,LauriePohutsky,Michigan State Representative Pohutsky,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Pohutsky,,EO_Mentioner,aa79066713c7622d83ae572965360e7e,EO_Mentioner__1e953fd837aee1922d34e9cf79463456
bryanposthumus,BryanPosthumus,Michigan State Representative Posthumus,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Posthumus,,EO_Mentioner,59eb5cb1b44b779ae7d006dfb98c526e,EO_Mentioner__4281fbc205a0f77e87c685bb1dae6ad4
ranjeevpuri,RanjeevPuri,Michigan State Representative Puri,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Puri,,EO_Mentioner,0e9751e413c4699aa6010af4c045666e,EO_Mentioner__5b585eb85f773324f85eb73d7cca3c7c
yousefrabhi,YousefRabhi,Michigan State Representative Rabhi,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Rabhi,,EO_Mentioner,0f059aba66ad8d92df1ba94ac7d48df5,EO_Mentioner__95007bbb04e8dc74147d793771b76fd2
johnreilly,JohnReilly,Michigan State Representative Reilly,Michigan,michigan,Michigan,StateLegislator,general.alert4,Statelegislator,Michigan State Representative Reilly,,EO_Mentioner,023ee87b2320e2aaf2699873a207752d,EO_Mentioner__7e6b3604dedb61ca8f739c54aa2a029b
