keyword,Entity,City,State (US),Country,Caption Text,DE Assignment,Complete,QA Check,Notes,Dupe,Entity Caption,Character Count,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
lolo matalasi moliga,US Governors,Pago Pago,American Samoa,USA,American Samoa Governor Matalasi Moliga,Nour,TRUE,FALSE,,1,[Input State] Governor,39,Exec,American Samoa Governor Matalasi Moliga,,public_sector_keyword_mapping,229e225ffd4ff113af2967cfd2261a36,public_sector_keyword_mapping__229e225ffd4ff113af2967cfd2261a36
governor moliga,US Governors,Pago Pago,American Samoa,USA,American Samoa Governor Matalasi Moliga,Nour,TRUE,FALSE,,1,[Input State] Governor,39,Refinery,American Samoa Governor Matalasi Moliga,,public_sector_keyword_mapping,229e225ffd4ff113af2967cfd2261a36,public_sector_keyword_mapping__229e225ffd4ff113af2967cfd2261a36
gov moliga,US Governors,Pago Pago,American Samoa,USA,American Samoa Governor Matalasi Moliga,Nour,TRUE,FALSE,,1,[Input State] Governor,39,CompanyKeyword,American Samoa Governor Matalasi Moliga,,public_sector_keyword_mapping,229e225ffd4ff113af2967cfd2261a36,public_sector_keyword_mapping__229e225ffd4ff113af2967cfd2261a36
governer moliga,US Governors,Pago Pago,American Samoa,USA,American Samoa Governor Matalasi Moliga,Nour,TRUE,FALSE,,1,[Input State] Governor,39,ForeignMinistry,American Samoa Governor Matalasi Moliga,,public_sector_keyword_mapping,229e225ffd4ff113af2967cfd2261a36,public_sector_keyword_mapping__229e225ffd4ff113af2967cfd2261a36
eddiebernicejohnson,US House Representatives,Washington,District of Columbia,USA,US Representative Eddie Bernice Johnson,Nour,TRUE,FALSE,,1,US Representative,39,ForeignMinister,US Representative Eddie Bernice Johnson,,public_sector_keyword_mapping,128c8a1018275de18ba676b5bf6e9035,public_sector_keyword_mapping__128c8a1018275de18ba676b5bf6e9035
eddie bernice johnson,US House Representatives,Washington,District of Columbia,USA,US Representative Eddie Bernice Johnson,Nour,TRUE,FALSE,,1,US Representative,39,Shipping,US Representative Eddie Bernice Johnson,,public_sector_keyword_mapping,128c8a1018275de18ba676b5bf6e9035,public_sector_keyword_mapping__128c8a1018275de18ba676b5bf6e9035
francismcginn,US Department of Defense,Washington,District of Columbia,USA,DIA Director's Assistant Francis McGinn,Harshita,TRUE,FALSE,,1,n/a,39,space,DIA Director's Assistant Francis McGinn,,public_sector_keyword_mapping,b16f498ed5d3e8e33a130a3ebb587241,public_sector_keyword_mapping__b16f498ed5d3e8e33a130a3ebb587241
jamesmcconville,US Department of Defense,Washington,District of Columbia,USA,US Army Chief of Staff James McConville,Harshita,TRUE,FALSE,,1,n/a,39,Exec,US Army Chief of Staff James McConville,,public_sector_keyword_mapping,f91b49bf5ee92f96d2f269800fa6d8cc,public_sector_keyword_mapping__f91b49bf5ee92f96d2f269800fa6d8cc
michaelgrinston,US Department of Defense,Washington,District of Columbia,USA,US Army Sergeant Major Michael Grinston,Harshita,TRUE,FALSE,,1,n/a,39,DiplomaticFacilities,US Army Sergeant Major Michael Grinston,,public_sector_keyword_mapping,8143f6941d8e6c4d41c61fd94fc434c5,public_sector_keyword_mapping__8143f6941d8e6c4d41c61fd94fc434c5
davidberger,US Department of Defense,Washington,District of Columbia,USA,US Marine Corps Commandant David Berger,Harshita,TRUE,FALSE,,1,n/a,39,Diplomat,US Marine Corps Commandant David Berger,,public_sector_keyword_mapping,791cc056893c1e44e92563ab8e2755cf,public_sector_keyword_mapping__791cc056893c1e44e92563ab8e2755cf
michaelgilday,US Department of Defense,Washington,District of Columbia,USA,US Navy Operations Chief Michael Gilday,Harshita,TRUE,FALSE,,1,n/a,39,LegislativeCommittee,US Navy Operations Chief Michael Gilday,,public_sector_keyword_mapping,3938470578e23e3675553d3d7aeec3a9,public_sector_keyword_mapping__3938470578e23e3675553d3d7aeec3a9
francis mcginn,US Department of Defense,Washington,District of Columbia,USA,DIA Director's Assistant Francis McGinn,Harshita,TRUE,FALSE,,1,n/a,39,LegislativeCommittee,DIA Director's Assistant Francis McGinn,,public_sector_keyword_mapping,b16f498ed5d3e8e33a130a3ebb587241,public_sector_keyword_mapping__b16f498ed5d3e8e33a130a3ebb587241
james mcconville,US Department of Defense,Washington,District of Columbia,USA,US Army Chief of Staff James McConville,Harshita,TRUE,FALSE,,1,n/a,39,Legislator,US Army Chief of Staff James McConville,,public_sector_keyword_mapping,f91b49bf5ee92f96d2f269800fa6d8cc,public_sector_keyword_mapping__f91b49bf5ee92f96d2f269800fa6d8cc
michael grinston,US Department of Defense,Washington,District of Columbia,USA,US Army Sergeant Major Michael Grinston,Harshita,TRUE,FALSE,,1,n/a,39,IndustryTerm,US Army Sergeant Major Michael Grinston,,public_sector_keyword_mapping,8143f6941d8e6c4d41c61fd94fc434c5,public_sector_keyword_mapping__8143f6941d8e6c4d41c61fd94fc434c5
david berger,US Department of Defense,Washington,District of Columbia,USA,US Marine Corps Commandant David Berger,Harshita,TRUE,FALSE,,1,n/a,39,IndustryTerm,US Marine Corps Commandant David Berger,,public_sector_keyword_mapping,791cc056893c1e44e92563ab8e2755cf,public_sector_keyword_mapping__791cc056893c1e44e92563ab8e2755cf
michael gilday,US Department of Defense,Washington,District of Columbia,USA,US Navy Operations Chief Michael Gilday,Harshita,TRUE,FALSE,,1,n/a,39,Wells,US Navy Operations Chief Michael Gilday,,public_sector_keyword_mapping,3938470578e23e3675553d3d7aeec3a9,public_sector_keyword_mapping__3938470578e23e3675553d3d7aeec3a9
stephengbreyer,US Supreme Court,Washington,District of Columbia,USA,US Supreme Court Justice Stephen Breyer,Harshita,TRUE,FALSE,,1,US Supreme Court Justice,39,Media,US Supreme Court Justice Stephen Breyer,,public_sector_keyword_mapping,2db8d6fcd986d8914bb275459c8613f9,public_sector_keyword_mapping__2db8d6fcd986d8914bb275459c8613f9
stephenbreyer,US Supreme Court,Washington,District of Columbia,USA,US Supreme Court Justice Stephen Breyer,Harshita,TRUE,FALSE,,1,US Supreme Court Justice,39,LegislativeCommittee,US Supreme Court Justice Stephen Breyer,,public_sector_keyword_mapping,2db8d6fcd986d8914bb275459c8613f9,public_sector_keyword_mapping__2db8d6fcd986d8914bb275459c8613f9
justicebreyer,US Supreme Court,Washington,District of Columbia,USA,US Supreme Court Justice Stephen Breyer,Harshita,TRUE,FALSE,,1,US Supreme Court Justice,39,Exec,US Supreme Court Justice Stephen Breyer,,public_sector_keyword_mapping,2db8d6fcd986d8914bb275459c8613f9,public_sector_keyword_mapping__2db8d6fcd986d8914bb275459c8613f9
stephen g. breyer,US Supreme Court,Washington,District of Columbia,USA,US Supreme Court Justice Stephen Breyer,Harshita,TRUE,FALSE,,1,US Supreme Court Justice,39,Keyphrase,US Supreme Court Justice Stephen Breyer,,public_sector_keyword_mapping,2db8d6fcd986d8914bb275459c8613f9,public_sector_keyword_mapping__2db8d6fcd986d8914bb275459c8613f9
stephen breyer,US Supreme Court,Washington,District of Columbia,USA,US Supreme Court Justice Stephen Breyer,Harshita,TRUE,FALSE,,1,US Supreme Court Justice,39,Media,US Supreme Court Justice Stephen Breyer,,public_sector_keyword_mapping,2db8d6fcd986d8914bb275459c8613f9,public_sector_keyword_mapping__2db8d6fcd986d8914bb275459c8613f9
stephen g breyer,US Supreme Court,Washington,District of Columbia,USA,US Supreme Court Justice Stephen Breyer,Harshita,TRUE,FALSE,,1,US Supreme Court Justice,39,Exec,US Supreme Court Justice Stephen Breyer,,public_sector_keyword_mapping,2db8d6fcd986d8914bb275459c8613f9,public_sector_keyword_mapping__2db8d6fcd986d8914bb275459c8613f9
justice breyer,US Supreme Court,Washington,District of Columbia,USA,US Supreme Court Justice Stephen Breyer,Harshita,TRUE,FALSE,,1,US Supreme Court Justice,39,ForeignMinister,US Supreme Court Justice Stephen Breyer,,public_sector_keyword_mapping,2db8d6fcd986d8914bb275459c8613f9,public_sector_keyword_mapping__2db8d6fcd986d8914bb275459c8613f9
michaeltmiklos,TSA Leadership,Washington,District of Columbia,USA,TSA Deputy Administrator Michael Miklos,Harshita,TRUE,FALSE,,1,n/a,39,Organization,TSA Deputy Administrator Michael Miklos,,public_sector_keyword_mapping,5976b428fc4817715b20c81e5c469732,public_sector_keyword_mapping__5976b428fc4817715b20c81e5c469732
michaelmiklos,TSA Leadership,Washington,District of Columbia,USA,TSA Deputy Administrator Michael Miklos,Harshita,TRUE,FALSE,,1,n/a,39,Shipping,TSA Deputy Administrator Michael Miklos,,public_sector_keyword_mapping,5976b428fc4817715b20c81e5c469732,public_sector_keyword_mapping__5976b428fc4817715b20c81e5c469732
michael t. miklos,TSA Leadership,Washington,District of Columbia,USA,TSA Deputy Administrator Michael Miklos,Harshita,TRUE,FALSE,,1,n/a,39,Consulates,TSA Deputy Administrator Michael Miklos,,public_sector_keyword_mapping,5976b428fc4817715b20c81e5c469732,public_sector_keyword_mapping__5976b428fc4817715b20c81e5c469732
michael t miklos,TSA Leadership,Washington,District of Columbia,USA,TSA Deputy Administrator Michael Miklos,Harshita,TRUE,FALSE,,1,n/a,39,Organization,TSA Deputy Administrator Michael Miklos,,public_sector_keyword_mapping,5976b428fc4817715b20c81e5c469732,public_sector_keyword_mapping__5976b428fc4817715b20c81e5c469732
michael miklos,TSA Leadership,Washington,District of Columbia,USA,TSA Deputy Administrator Michael Miklos,Harshita,TRUE,FALSE,,1,n/a,39,Pipeline,TSA Deputy Administrator Michael Miklos,,public_sector_keyword_mapping,5976b428fc4817715b20c81e5c469732,public_sector_keyword_mapping__5976b428fc4817715b20c81e5c469732
kelly craft,US State Department,Washington,District of Columbia,USA,Former US Representative to the UN Kelly Craft,Harshita,TRUE,FALSE,,1,n/a,46,ForeignMinistry,Former US Representative to the UN Kelly Craft,,public_sector_keyword_mapping,44fad39286eec0015552a1e621287e7e,public_sector_keyword_mapping__44fad39286eec0015552a1e621287e7e
ambassador craft,US State Department,Washington,District of Columbia,USA,Former US Representative to the UN Kelly Craft,Harshita,TRUE,FALSE,,1,n/a,46,News,Former US Representative to the UN Kelly Craft,,public_sector_keyword_mapping,44fad39286eec0015552a1e621287e7e,public_sector_keyword_mapping__44fad39286eec0015552a1e621287e7e
amb craft,US State Department,Washington,District of Columbia,USA,Former US Representative to the UN Kelly Craft,Harshita,TRUE,FALSE,,1,n/a,46,LegislativeCommittee,Former US Representative to the UN Kelly Craft,,public_sector_keyword_mapping,44fad39286eec0015552a1e621287e7e,public_sector_keyword_mapping__44fad39286eec0015552a1e621287e7e
usambun,US State Department,Washington,District of Columbia,USA,Former US Representative to the UN Kelly Craft,Harshita,TRUE,FALSE,,1,n/a,46,News,Former US Representative to the UN Kelly Craft,,public_sector_keyword_mapping,44fad39286eec0015552a1e621287e7e,public_sector_keyword_mapping__44fad39286eec0015552a1e621287e7e
kellycraft,US State Department,Washington,District of Columbia,USA,Former US Representative to the UN Kelly Craft,Harshita,TRUE,FALSE,,1,n/a,46,Consulates,Former US Representative to the UN Kelly Craft,,public_sector_keyword_mapping,44fad39286eec0015552a1e621287e7e,public_sector_keyword_mapping__44fad39286eec0015552a1e621287e7e
ambassadorcraft,US State Department,Washington,District of Columbia,USA,Former US Representative to the UN Kelly Craft,Harshita,TRUE,FALSE,,1,n/a,46,Legislator,Former US Representative to the UN Kelly Craft,,public_sector_keyword_mapping,44fad39286eec0015552a1e621287e7e,public_sector_keyword_mapping__44fad39286eec0015552a1e621287e7e
ambcraft,US State Department,Washington,District of Columbia,USA,Former US Representative to the UN Kelly Craft,Harshita,TRUE,FALSE,,1,n/a,46,DiplomaticFacilities,Former US Representative to the UN Kelly Craft,,public_sector_keyword_mapping,44fad39286eec0015552a1e621287e7e,public_sector_keyword_mapping__44fad39286eec0015552a1e621287e7e
letitia james,US Public Figures,New York,New York,USA,New York Attorney General Letitia James,Harshita,TRUE,FALSE,,1,n/a,39,AAEntity,New York Attorney General Letitia James,,public_sector_keyword_mapping,4075603353870f48d1930ee83649eb81,public_sector_keyword_mapping__4075603353870f48d1930ee83649eb81
tish james,US Public Figures,New York,New York,USA,New York Attorney General Letitia James,Harshita,TRUE,FALSE,,1,n/a,39,Organization,New York Attorney General Letitia James,,public_sector_keyword_mapping,4075603353870f48d1930ee83649eb81,public_sector_keyword_mapping__4075603353870f48d1930ee83649eb81
gale brewer,US Public Figures,New York,New York,USA,Manhattan Borough President Gale Brewer,Harshita,TRUE,FALSE,,1,n/a,39,Diplomat,Manhattan Borough President Gale Brewer,,public_sector_keyword_mapping,8a3ad6cdb837c1d5f085fa7d10c87ff5,public_sector_keyword_mapping__8a3ad6cdb837c1d5f085fa7d10c87ff5
tishjames,US Public Figures,New York,New York,USA,New York Attorney General Letitia James,Harshita,TRUE,FALSE,,1,n/a,39,FTO,New York Attorney General Letitia James,,public_sector_keyword_mapping,4075603353870f48d1930ee83649eb81,public_sector_keyword_mapping__4075603353870f48d1930ee83649eb81
newyorkstateag,US Public Figures,New York,New York,USA,New York Attorney General Letitia James,Harshita,TRUE,FALSE,,1,n/a,39,CompanyKeyword,New York Attorney General Letitia James,,public_sector_keyword_mapping,4075603353870f48d1930ee83649eb81,public_sector_keyword_mapping__4075603353870f48d1930ee83649eb81
galebrewernyc,US Public Figures,New York,New York,USA,Manhattan Borough President Gale Brewer,Harshita,TRUE,FALSE,,1,n/a,39,ForeignMinister,Manhattan Borough President Gale Brewer,,public_sector_keyword_mapping,8a3ad6cdb837c1d5f085fa7d10c87ff5,public_sector_keyword_mapping__8a3ad6cdb837c1d5f085fa7d10c87ff5
galeabrewer,US Public Figures,New York,New York,USA,Manhattan Borough President Gale Brewer,Harshita,TRUE,FALSE,,1,n/a,39,ForeignMinister,Manhattan Borough President Gale Brewer,,public_sector_keyword_mapping,8a3ad6cdb837c1d5f085fa7d10c87ff5,public_sector_keyword_mapping__8a3ad6cdb837c1d5f085fa7d10c87ff5
letitiajames,US Public Figures,New York,New York,USA,New York Attorney General Letitia James,Harshita,TRUE,FALSE,,1,n/a,39,Legislator,New York Attorney General Letitia James,,public_sector_keyword_mapping,4075603353870f48d1930ee83649eb81,public_sector_keyword_mapping__4075603353870f48d1930ee83649eb81
galebrewer,US Public Figures,New York,New York,USA,Manhattan Borough President Gale Brewer,Harshita,TRUE,FALSE,,1,n/a,39,ForeignMinistry,Manhattan Borough President Gale Brewer,,public_sector_keyword_mapping,8a3ad6cdb837c1d5f085fa7d10c87ff5,public_sector_keyword_mapping__8a3ad6cdb837c1d5f085fa7d10c87ff5
williamfallon,US Federal Agency Leadership,Washington,District of Columbia,USA,Deputy Director of FLETC William Fallon,Anthony,TRUE,FALSE,,1,n/a,39,space,Deputy Director of FLETC William Fallon,,public_sector_keyword_mapping,b7de77918ef3afed121c9fdf4df957bc,public_sector_keyword_mapping__b7de77918ef3afed121c9fdf4df957bc
alexanderfriend,US Federal Agency Leadership,Washington,District of Columbia,USA,Forest Service Deputy Chief Alex Friend,Anthony,TRUE,FALSE,,1,n/a,39,Refinery,Forest Service Deputy Chief Alex Friend,,public_sector_keyword_mapping,202536085ff8ed28efd5c141ddcbb1e2,public_sector_keyword_mapping__202536085ff8ed28efd5c141ddcbb1e2
nancyrooney,US Federal Agency Leadership,Washington,District of Columbia,USA,Deputy Assistant Secretary Nancy Rooney,Anthony,TRUE,FALSE,,1,n/a,39,Consulates,Deputy Assistant Secretary Nancy Rooney,,public_sector_keyword_mapping,c804ba2cd547c0480fb8b730589b4402,public_sector_keyword_mapping__c804ba2cd547c0480fb8b730589b4402
william fallon,US Federal Agency Leadership,Washington,District of Columbia,USA,Deputy Director of FLETC William Fallon,Anthony,TRUE,FALSE,,1,n/a,39,LegislativeCommittee,Deputy Director of FLETC William Fallon,,public_sector_keyword_mapping,b7de77918ef3afed121c9fdf4df957bc,public_sector_keyword_mapping__b7de77918ef3afed121c9fdf4df957bc
alexander friend,US Federal Agency Leadership,Washington,District of Columbia,USA,Forest Service Deputy Chief Alex Friend,Anthony,TRUE,FALSE,,1,n/a,39,CompanyKeyword,Forest Service Deputy Chief Alex Friend,,public_sector_keyword_mapping,202536085ff8ed28efd5c141ddcbb1e2,public_sector_keyword_mapping__202536085ff8ed28efd5c141ddcbb1e2
nancy rooney,US Federal Agency Leadership,Washington,District of Columbia,USA,Deputy Assistant Secretary Nancy Rooney,Anthony,TRUE,FALSE,,1,n/a,39,FTO,Deputy Assistant Secretary Nancy Rooney,,public_sector_keyword_mapping,c804ba2cd547c0480fb8b730589b4402,public_sector_keyword_mapping__c804ba2cd547c0480fb8b730589b4402
nicolasturgeon,UK Politicians,London,,England,Scottish First Minister Nicola Sturgeon,Harshita,TRUE,FALSE,,1,n/a,39,FTO,Scottish First Minister Nicola Sturgeon,,public_sector_keyword_mapping,d72f44686f9db1bb10758344237a1513,public_sector_keyword_mapping__d72f44686f9db1bb10758344237a1513
rishisunak,UK Politicians,London,,England,Chancellor of the Exchequer Rishi Sunak,Harshita,TRUE,FALSE,,1,n/a,39,ForeignMinister,Chancellor of the Exchequer Rishi Sunak,,public_sector_keyword_mapping,9df9e468002c93003e5aa98239e39a01,public_sector_keyword_mapping__9df9e468002c93003e5aa98239e39a01
nicola sturgeon,UK Politicians,London,,England,Scottish First Minister Nicola Sturgeon,Harshita,TRUE,FALSE,,1,n/a,39,space,Scottish First Minister Nicola Sturgeon,,public_sector_keyword_mapping,d72f44686f9db1bb10758344237a1513,public_sector_keyword_mapping__d72f44686f9db1bb10758344237a1513
rishi sunak,UK Politicians,London,,England,Chancellor of the Exchequer Rishi Sunak,Harshita,TRUE,FALSE,,1,n/a,39,AAEntity,Chancellor of the Exchequer Rishi Sunak,,public_sector_keyword_mapping,9df9e468002c93003e5aa98239e39a01,public_sector_keyword_mapping__9df9e468002c93003e5aa98239e39a01
lucillebeck,US Federal Agency Leadership,Washington,District of Columbia,USA,VA Deputy Under Secretary Lucille Beck,Anthony,TRUE,FALSE,,1,n/a,38,CompanyKeyword,VA Deputy Under Secretary Lucille Beck,,public_sector_keyword_mapping,2f7f533c790103db97031079033ce964,public_sector_keyword_mapping__2f7f533c790103db97031079033ce964
lucille beck,US Federal Agency Leadership,Washington,District of Columbia,USA,VA Deputy Under Secretary Lucille Beck,Anthony,TRUE,FALSE,,1,n/a,38,Organization,VA Deputy Under Secretary Lucille Beck,,public_sector_keyword_mapping,2f7f533c790103db97031079033ce964,public_sector_keyword_mapping__2f7f533c790103db97031079033ce964
patriciacushwa,US Federal Agency Leadership,Washington,District of Columbia,USA,US Parole Commissioner Patricia Cushwa,Anthony,TRUE,FALSE,,1,n/a,38,Consulates,US Parole Commissioner Patricia Cushwa,,public_sector_keyword_mapping,461f59246ed7f2164fcb5dcd08173ca4,public_sector_keyword_mapping__461f59246ed7f2164fcb5dcd08173ca4
patricia cushwa,US Federal Agency Leadership,Washington,District of Columbia,USA,US Parole Commissioner Patricia Cushwa,Anthony,TRUE,FALSE,,1,n/a,38,Shipping,US Parole Commissioner Patricia Cushwa,,public_sector_keyword_mapping,461f59246ed7f2164fcb5dcd08173ca4,public_sector_keyword_mapping__461f59246ed7f2164fcb5dcd08173ca4
