german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,.5,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
kaiserallee,"Kaiserallee in Hanover, Germany",52.3792893,9.7620713,1,,,,,,,,,IndustryTerm,"Kaiserallee in Hanover, Germany",,german_fires_hannover_locations,0e0789fdd110538ab436b3dc2b27830e,german_fires_hannover_locations__634e9721c4b5fb8b317f5692a678a80f
kalabistrasse,"Kalabistrasse in Hanover, Germany",52.4201321,9.7000114,1,,,,,,,,,Wells,"Kalabistrasse in Hanover, Germany",,german_fires_hannover_locations,a7f97df4e1f53ead1e680a865de21282,german_fires_hannover_locations__c242a3d2d6884d969666e6386be08d49
kalmiaweg,"Kalmiaweg in Hanover, Germany",52.3877174,9.8319337,1,,,,,,,,,Exec,"Kalmiaweg in Hanover, Germany",,german_fires_hannover_locations,4e2e4dbe6dafed64d508e00e6c72887d,german_fires_hannover_locations__dd5f16cba40b87a0f1b3107abcd5ff51
kambriumweg,"Kambriumweg in Hanover, Germany",52.363464,9.6596677,1,,,,,,,,,Pipeline,"Kambriumweg in Hanover, Germany",,german_fires_hannover_locations,0a8b751f9e7b094e15d4cac73d9ef1f5,german_fires_hannover_locations__85335197de270ad3ae47df5912884b39
kamenzer weg,"Kamenzer Weg in Hanover, Germany",52.3333844,9.7863573,1,,,,,,,,,Exec,"Kamenzer Weg in Hanover, Germany",,german_fires_hannover_locations,0d976ece30b82224ab1bce9e3dbac1f9,german_fires_hannover_locations__66c82d58f384415ac9eef1b16b1c58a7
kamerunweg,"Kamerunweg in Hanover, Germany",52.352774,9.6741441,1,,,,,,,,,Wells,"Kamerunweg in Hanover, Germany",,german_fires_hannover_locations,b66a2bbf08700b5dea6984839bb9e2c0,german_fires_hannover_locations__bf935b8eedc15cd3786981d80c309ed1
kammweg,"Kammweg in Hanover, Germany",52.3389285,9.7787789,1,,,,,,,,,Legislator,"Kammweg in Hanover, Germany",,german_fires_hannover_locations,9a0ac42bad3098b7ddf649918b678136,german_fires_hannover_locations__c5712ef7c50c4a84d96f9a2d544c9e56
kampsriede,"Kampsriede in Hanover, Germany",52.4179537,9.8222605,1,,,,,,,,,IndustryTerm,"Kampsriede in Hanover, Germany",,german_fires_hannover_locations,49670022ec01fb3f0ba7fbb278d7a631,german_fires_hannover_locations__e3e60221c5fbd34d66abb8a946870e2c
kampstrasse,"Kampstrasse in Hanover, Germany",52.3930868,9.8380843,1,,,,,,,,,Shipping,"Kampstrasse in Hanover, Germany",,german_fires_hannover_locations,adf6f36f7e97c75cf3f134dba4a689aa,german_fires_hannover_locations__7eb87762545c81017bd56f8d72d4403b
kanalstrasse,"Kanalstrasse in Hanover, Germany",52.3759707,9.7351345,1,,,,,,,,,Shipping,"Kanalstrasse in Hanover, Germany",,german_fires_hannover_locations,499a43642ed4138d52cb6dc1dc286a93,german_fires_hannover_locations__f6d73aa990728fa508ee6488e0712530
kansteinweg,"Kansteinweg in Hanover, Germany",52.408913,9.6660851,1,,,,,,,,,Person,"Kansteinweg in Hanover, Germany",,german_fires_hannover_locations,600ce3546e19e7ce4efbcf709c033c6e,german_fires_hannover_locations__b485d7e9be6e4d3c0ef710a3a6df41bf
kantplatz,"Kantplatz in Hanover, Germany",52.3718214,9.7848701,1,,,,,,,,,ForeignMinistry,"Kantplatz in Hanover, Germany",,german_fires_hannover_locations,9a75e2cfb9f7d552a283bcbacbefdac1,german_fires_hannover_locations__41141a22b0957d3e36aa4668549cfa3f
kantstrasse,"Kantstrasse in Hanover, Germany",52.371184,9.7849817,1,,,,,,,,,LegislativeCommittee,"Kantstrasse in Hanover, Germany",,german_fires_hannover_locations,fa422ca8d18d7a7d15a9a67fc156831f,german_fires_hannover_locations__65c02a06ac723307958e4f690835fda6
kapellenbrink,"Kapellenbrink in Hanover, Germany",52.4002964,9.80252,1,,,,,,,,,ForeignMinister,"Kapellenbrink in Hanover, Germany",,german_fires_hannover_locations,07289ed29e091543c433c958d71a2f11,german_fires_hannover_locations__4b87f11594349734aa2aa1faf252b350
kapellenplatz,"Kapellenplatz in Hanover, Germany",52.3393434,9.8258772,1,,,,,,,,,Legislator,"Kapellenplatz in Hanover, Germany",,german_fires_hannover_locations,3dd70cf4c6d2cd1f572dc2c1d3d70a34,german_fires_hannover_locations__732a551d35ab2e91896806c197c874bf
kapellenstrasse,"Kapellenstrasse in Hanover, Germany",52.3741943,9.7852341,1,,,,,,,,,Refinery,"Kapellenstrasse in Hanover, Germany",,german_fires_hannover_locations,625c96c36087999cee77416adc1bf724,german_fires_hannover_locations__0cabe3c2cf66614a51850f3e0f9b9cdf
kapellenweg,"Kapellenweg in Hanover, Germany",52.3541283,9.6688852,1,,,,,,,,,Consulates,"Kapellenweg in Hanover, Germany",,german_fires_hannover_locations,f5d1b5e390819c34e6df428b420619b4,german_fires_hannover_locations__2daf3486313951ba45ea85a2d3f9cbc1
kapitan-von-muller-strasse,"Kapitan-von-Muller-strasse in Hanover, Germany",52.3761172,9.7188492,1,,,,,,,,,LegislativeCommittee,"Kapitan-von-Muller-strasse in Hanover, Germany",,german_fires_hannover_locations,4bbccbde42a8d1d4a53d18c4dde2730a,german_fires_hannover_locations__3698cdc90555735717550b2cddac3f9b
kaplanstrasse,"Kaplanstrasse in Hanover, Germany",52.3628241,9.7149372,1,,,,,,,,,Refinery,"Kaplanstrasse in Hanover, Germany",,german_fires_hannover_locations,e470b0f50d5204ada9d96a7667efee8f,german_fires_hannover_locations__5083004949eaa1c0c924d3460877d84e
kappisweg,"Kappisweg in Hanover, Germany",52.4069414,9.8142111,1,,,,,,,,,ForeignMinister,"Kappisweg in Hanover, Germany",,german_fires_hannover_locations,7c14c4e427226cc9d15c45aa5f77516b,german_fires_hannover_locations__20fb82602f306773c8fd8e315d62ddf4
karbonweg,"Karbonweg in Hanover, Germany",52.3648649,9.6592475,1,,,,,,,,,Diplomat,"Karbonweg in Hanover, Germany",,german_fires_hannover_locations,51ad3b788cd094c21eeb44976e9d21b4,german_fires_hannover_locations__fc773c9c3d404fe78f68b8f5e11d5b54
kardinal-galen-hof,"Kardinal-Galen-Hof in Hanover, Germany",52.3393344,9.6932772,1,,,,,,,,,Wells,"Kardinal-Galen-Hof in Hanover, Germany",,german_fires_hannover_locations,a281868e1b2cb0500cc4f881d6a28830,german_fires_hannover_locations__d3367427929fc0f1ec884588bfea5175
karl-drechsler-weg,"Karl-Drechsler-Weg in Hanover, Germany",52.4374368,9.7986309,1,,,,,,,,,Consulates,"Karl-Drechsler-Weg in Hanover, Germany",,german_fires_hannover_locations,c3dd8029b1e4fb1bc6573dbb026d5434,german_fires_hannover_locations__fa4202cdd182c926ad967cd777a16617
karl-heinrich-ulrichs-strasse,"Karl-Heinrich-Ulrichs-strasse in Hanover, Germany",52.379658,9.7410187,1,,,,,,,,,Media,"Karl-Heinrich-Ulrichs-strasse in Hanover, Germany",,german_fires_hannover_locations,effb2a3183c63232c83fe4822f48397e,german_fires_hannover_locations__9e6d33d6a33c3753e2b4855def257186
karl-hinze-weg,"Karl-Hinze-Weg in Hanover, Germany",52.3828055,9.6650545,1,,,,,,,,,Media,"Karl-Hinze-Weg in Hanover, Germany",,german_fires_hannover_locations,5792f90cb1ebdb754bd155916db85eff,german_fires_hannover_locations__c7e3007cc73bc13fcc882da721ded347
karl-imhoff-weg,"Karl-Imhoff-Weg in Hanover, Germany",52.4044106,9.7291984,1,,,,,,,,,Diplomat,"Karl-Imhoff-Weg in Hanover, Germany",,german_fires_hannover_locations,5cbe800b1fcc3225c9d2972605788633,german_fires_hannover_locations__cfc0e5ea74338e68550148bcb795edbf
karl-jakob-hirsch-weg,"Karl-Jakob-Hirsch-Weg in Hanover, Germany",52.3539714,9.6562512,1,,,,,,,,,Person,"Karl-Jakob-Hirsch-Weg in Hanover, Germany",,german_fires_hannover_locations,917ce9534ebe6598068d89aeab9cb27a,german_fires_hannover_locations__cfb4c4d64da6b28494f5d58b870c2e17
karl-kraut-strasse,"Karl-Kraut-strasse in Hanover, Germany",52.3951765,9.7598898,1,,,,,,,,,ForeignMinister,"Karl-Kraut-strasse in Hanover, Germany",,german_fires_hannover_locations,fc1694b2e401178f0209a6b4703e9479,german_fires_hannover_locations__90d231f78fd5c5cd407b6b65872e44b6
karl-legien-strasse,"Karl-Legien-strasse in Hanover, Germany",52.3187381,9.8048687,1,,,,,,,,,Person,"Karl-Legien-strasse in Hanover, Germany",,german_fires_hannover_locations,c5bdb6f50e840f65eccea6e8f8ba07a6,german_fires_hannover_locations__4ddc1ef38b65bf8a725bde1b85ba9061
karl-ruter-strasse,"Karl-Ruter-strasse in Hanover, Germany",52.4036047,9.7892338,1,,,,,,,,,space,"Karl-Ruter-strasse in Hanover, Germany",,german_fires_hannover_locations,ad4f820e06e2cce88f7e1d1c1cee33a4,german_fires_hannover_locations__59c46af6cd289e7403ecad2ed84bd43c
karl-schurz-weg,"Karl-Schurz-Weg in Hanover, Germany",52.332398,9.80435,1,,,,,,,,,IndustryTerm,"Karl-Schurz-Weg in Hanover, Germany",,german_fires_hannover_locations,ac21a8da5f767e0f6b1e65249dc14617,german_fires_hannover_locations__0c8a71819920db51ffbd5861b1f0cacf
karl-thurmer-weg,"Karl-Thurmer-Weg in Hanover, Germany",52.3519117,9.6771918,1,,,,,,,,,Diplomat,"Karl-Thurmer-Weg in Hanover, Germany",,german_fires_hannover_locations,ea6360bbdac5ec77225d7fe2907ad9f6,german_fires_hannover_locations__3dc377c2032449cf89b2119e26b236fc
karl-wiechert-allee,"Karl-Wiechert-Allee in Hanover, Germany",52.3815894,9.8096658,1,,,,,,,,,Diplomat,"Karl-Wiechert-Allee in Hanover, Germany",,german_fires_hannover_locations,c03158fde4938be3fdd776c432abb251,german_fires_hannover_locations__eb14dfe39a4649f499dcbfce92b0962b
karla-schmidt-strasse,"Karla-Schmidt-strasse in Hanover, Germany",52.4005691,9.8006217,1,,,,,,,,,LegislativeCommittee,"Karla-Schmidt-strasse in Hanover, Germany",,german_fires_hannover_locations,99475d85bd06db04bac115c9e8c8973e,german_fires_hannover_locations__d694befe0fe73a2042922f2b84149c63
karlsbader strasse,"Karlsbader strasse in Hanover, Germany",52.3555554,9.8236181,1,,,,,,,,,Organization,"Karlsbader strasse in Hanover, Germany",,german_fires_hannover_locations,e9f6cb2d94ec9648776849a2f615e24e,german_fires_hannover_locations__dff21e5fb0a2957fef64a29ddd5a14f4
karlsruher strasse,"Karlsruher strasse in Hanover, Germany",52.3219554,9.7954009,1,,,,,,,,,ForeignMinister,"Karlsruher strasse in Hanover, Germany",,german_fires_hannover_locations,a0d2c21b3aaa9ebafe1e69ed3d579378,german_fires_hannover_locations__a844fb806566c70e87df87673edfebbc
karlstrasse,"Karlstrasse in Hanover, Germany",52.3308572,9.7007995,1,,,,,,,,,DiplomaticFacilities,"Karlstrasse in Hanover, Germany",,german_fires_hannover_locations,17aad927fab651dc1a8d01c0aac5f9f5,german_fires_hannover_locations__1fbb1c5804bc18db497dc4d511b078cb
karmarschstrasse,"Karmarschstrasse in Hanover, Germany",52.3714109,9.7369349,1,,,,,,,,,Legislator,"Karmarschstrasse in Hanover, Germany",,german_fires_hannover_locations,cff2472176aed4f24af9e97723999ba5,german_fires_hannover_locations__15175c37dba8fc402a898f0139474ff9
karolinenstrasse,"Karolinenstrasse in Hanover, Germany",52.3806488,9.7338343,1,,,,,,,,,Diplomat,"Karolinenstrasse in Hanover, Germany",,german_fires_hannover_locations,9ec5cce0b3b1103360740e97d96beace,german_fires_hannover_locations__d56c58d9cdfad87ec2a3369e63f9d965
kasseler strasse,"Kasseler strasse in Hanover, Germany",52.3984106,9.6744166,1,,,,,,,,,IndustryTerm,"Kasseler strasse in Hanover, Germany",,german_fires_hannover_locations,0a5fa15f739bba1cf4340c2fbb5d51de,german_fires_hannover_locations__3065b52b1906b81e82db257aaeb7da7a
kastanienallee,"Kastanienallee in Hanover, Germany",52.3337447,9.7690323,1,,,,,,,,,ForeignMinistry,"Kastanienallee in Hanover, Germany",,german_fires_hannover_locations,c8d5754faef3da003002fa07aa86891f,german_fires_hannover_locations__87189d808f5071940360d4047cb1c0bb
kastanienweg,"Kastanienweg in Hanover, Germany",52.3315011,9.6946262,1,,,,,,,,,ForeignMinistry,"Kastanienweg in Hanover, Germany",,german_fires_hannover_locations,b4fef87d63b166b8816129255cf05702,german_fires_hannover_locations__3e2f06f19b246c5dbf950e74352f31f5
katharina-behrend-weg,"Katharina-Behrend-Weg in Hanover, Germany",52.3264399,9.7079792,1,,,,,,,,,Diplomat,"Katharina-Behrend-Weg in Hanover, Germany",,german_fires_hannover_locations,7516f5c0803953faa16fe7f1f0ae4ea4,german_fires_hannover_locations__7351cb7763fed3acaf5f90afb3d71a8c
