keyword,caption_name,topic_id,type,groups,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
harouge oil operations,Libyan oil and gas company Harouge Oil Operations,188162;188132,company keyword,noc;harouge oil operations;harouge oil operations,,CompanyKeyword,Libyan oil and gas company Harouge Oil Operations,,og_mentionee_v3,42fccec9fe95732b3ac0c985e6ad2490,og_mentionee_v3__75742eb56dc05fc99db05611f16d3e94
#mabruk oil operations,Libyan oil and gas company Mabruk Oil Operations,188162;188132,company keyword,mabruk oil operations,,CompanyKeyword,Libyan oil and gas company Mabruk Oil Operations,,og_mentionee_v3,ef8fc4110ec76d394b4814fcf0ef2f67,og_mentionee_v3__b14e0a6b9bed26b6143d2ba5303d0f8d
mabruk oil operations,Libyan oil and gas company Mabruk Oil Operations,188162;188132,company keyword,mabruk oil operations,,CompanyKeyword,Libyan oil and gas company Mabruk Oil Operations,,og_mentionee_v3,fa05adf63bd32c75f4c105d8278ac7ab,og_mentionee_v3__b14e0a6b9bed26b6143d2ba5303d0f8d
#mellitah oil & gas,Libyan oil and gas company Mellitah Oil & Gas,188162;188132,company keyword,mellitah oil & gas,,CompanyKeyword,Libyan oil and gas company Mellitah Oil & Gas,,og_mentionee_v3,3f64939a91186a4db479dfbb854a0320,og_mentionee_v3__e21499de71957fbe4173c497e937f7c6
mellitah oil & gas,Libyan oil and gas company Mellitah Oil & Gas,188162;188132,company keyword,mellitah oil & gas,,CompanyKeyword,Libyan oil and gas company Mellitah Oil & Gas,,og_mentionee_v3,0e44162e319cd3ca50568baecc7f3c35,og_mentionee_v3__e21499de71957fbe4173c497e937f7c6
#libyan oil and gas ministry,Libyan Oil and Gas Ministry,188162;188132;188121,energy ministry,energy ministry;,,EnergyMinistry,Libyan Oil and Gas Ministry,,og_mentionee_v3,e7694f96b71b80b72851ed56012bbafb,og_mentionee_v3__01076d09be517de707e5a633a7ac92e1
libyan oil and gas ministry,Libyan Oil and Gas Ministry,188162;188132;188121,energy ministry,energy ministry;,,EnergyMinistry,Libyan Oil and Gas Ministry,,og_mentionee_v3,4e9047f7d8efbe11c88c3d86ebdaf954,og_mentionee_v3__01076d09be517de707e5a633a7ac92e1
#arabian gulf oil company,Libyan state-owned Arabian Gulf Oil Company,188162;188132;188121,company keyword,arabian gulf oil company,,CompanyKeyword,Libyan state-owned Arabian Gulf Oil Company,,og_mentionee_v3,d76de6db07f47f1c7d07e566e3a9b156,og_mentionee_v3__09dd590880555ac223e740767f5f9ae2
#شركة الخليج العربي للنفط,Libyan state-owned Arabian Gulf Oil Company,188162;188132;188121,company keyword,arabian gulf oil company;شركة الخليج العربي للنفط,,CompanyKeyword,Libyan state-owned Arabian Gulf Oil Company,,og_mentionee_v3,fda68ecb97c4660059187a892e150321,og_mentionee_v3__09dd590880555ac223e740767f5f9ae2
#شرکت نفت خلیج عربی,Libyan state-owned Arabian Gulf Oil Company,188162;188132;188121,company keyword,arabian gulf oil company;شرکت نفت خلیج عربی,,CompanyKeyword,Libyan state-owned Arabian Gulf Oil Company,,og_mentionee_v3,73bac1647ecef1d9bdba182b99423467,og_mentionee_v3__09dd590880555ac223e740767f5f9ae2
arabian gulf oil company,Libyan state-owned Arabian Gulf Oil Company,188162;188132;188121,company keyword,arabian gulf oil company,,CompanyKeyword,Libyan state-owned Arabian Gulf Oil Company,,og_mentionee_v3,286d1c2dee88ec006de8e3e9e43c28d4,og_mentionee_v3__09dd590880555ac223e740767f5f9ae2
شركة الخليج العربي للنفط,Libyan state-owned Arabian Gulf Oil Company,188162;188132;188121,company keyword,arabian gulf oil company;شركة الخليج العربي للنفط,,CompanyKeyword,Libyan state-owned Arabian Gulf Oil Company,,og_mentionee_v3,4b504c750f13ed39bbbc5a8253fda3ce,og_mentionee_v3__09dd590880555ac223e740767f5f9ae2
