german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,u,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
fussfallstrasse,"Fussfallstrasse in Cologne, Germany",50.949748,7.045209,1,,,,,,space,"Fussfallstrasse in Cologne, Germany",,german_fires_cologne_locations,84bd5c1e404f29e0938f33070dffe396,german_fires_cologne_locations__84bd5c1e404f29e0938f33070dffe396
fustenburgstrasse,"Fustenburgstrasse in Cologne, Germany",50.9182502,6.9075306,1,,,,,,Legislator,"Fustenburgstrasse in Cologne, Germany",,german_fires_cologne_locations,ffdeb13c5b12ff26b2bdcf0fe66f414e,german_fires_cologne_locations__ffdeb13c5b12ff26b2bdcf0fe66f414e
fygen-lutzenkirchen-strasse,"Fygen-Lutzenkirchen-strasse in Cologne, Germany",51.006382,6.9413717,1,,,,,,CompanyKeyword,"Fygen-Lutzenkirchen-strasse in Cologne, Germany",,german_fires_cologne_locations,6640a49e9a7b6556b71e2368cfd1f684,german_fires_cologne_locations__6640a49e9a7b6556b71e2368cfd1f684
gabelsbergerstrasse,"Gabelsbergerstrasse in Cologne, Germany",50.9249334,6.9403593,1,,,,,,Wells,"Gabelsbergerstrasse in Cologne, Germany",,german_fires_cologne_locations,de51d2be35c59517d59c150ce603fbf1,german_fires_cologne_locations__de51d2be35c59517d59c150ce603fbf1
gabriele-munter-strasse,"Gabriele-Munter-strasse in Cologne, Germany",50.8834969,7.017858,1,,,,,,Refinery,"Gabriele-Munter-strasse in Cologne, Germany",,german_fires_cologne_locations,df6d38b5291f1d1dd7479882a4677188,german_fires_cologne_locations__df6d38b5291f1d1dd7479882a4677188
gaedestrasse,"Gaedestrasse in Cologne, Germany",50.8994392,6.9632381,1,,,,,,Consulates,"Gaedestrasse in Cologne, Germany",,german_fires_cologne_locations,d10a8af8daf187013feb50c8a2ec9464,german_fires_cologne_locations__d10a8af8daf187013feb50c8a2ec9464
galileistrasse,"Galileistrasse in Cologne, Germany",50.9490739,7.006782,1,,,,,,Wells,"Galileistrasse in Cologne, Germany",,german_fires_cologne_locations,6a694dda626aaec034e5b0bb993de07d,german_fires_cologne_locations__6a694dda626aaec034e5b0bb993de07d
ganseweg,"Ganseweg in Cologne, Germany",50.9577984,6.8793262,1,,,,,,Organization,"Ganseweg in Cologne, Germany",,german_fires_cologne_locations,a4b2b490ee14247df4d5c7878e73d8c3,german_fires_cologne_locations__a4b2b490ee14247df4d5c7878e73d8c3
gartenstrasse,"Gartenstrasse in Cologne, Germany",50.9635755,6.9555546,1,,,,,,DiplomaticFacilities,"Gartenstrasse in Cologne, Germany",,german_fires_cologne_locations,88ac22c53cf6b85d9bc42befa4224220,german_fires_cologne_locations__88ac22c53cf6b85d9bc42befa4224220
gartenweg,"Gartenweg in Cologne, Germany",50.9397305,6.8293869,1,,,,,,IndustryTerm,"Gartenweg in Cologne, Germany",,german_fires_cologne_locations,621118cd58f4aed243ef35bf6b251a81,german_fires_cologne_locations__621118cd58f4aed243ef35bf6b251a81
garthestrasse,"Garthestrasse in Cologne, Germany",50.9652436,6.9748628,1,,,,,,Refinery,"Garthestrasse in Cologne, Germany",,german_fires_cologne_locations,d05c71fffa8d1fb3ef4adafd5d278965,german_fires_cologne_locations__d05c71fffa8d1fb3ef4adafd5d278965
garzweilerweg,"Garzweilerweg in Cologne, Germany",50.9814001,6.8489133,1,,,,,,Keyphrase,"Garzweilerweg in Cologne, Germany",,german_fires_cologne_locations,383201e82d741c2779b73787961643cf,german_fires_cologne_locations__383201e82d741c2779b73787961643cf
gaussstrasse,"Gaussstrasse in Cologne, Germany",50.9512205,6.9914373,1,,,,,,ForeignMinistry,"Gaussstrasse in Cologne, Germany",,german_fires_cologne_locations,7afe61cf783396311f6eca62cfba95f6,german_fires_cologne_locations__7afe61cf783396311f6eca62cfba95f6
gauweg,"Gauweg in Cologne, Germany",50.9627515,7.0293384,1,,,,,,Organization,"Gauweg in Cologne, Germany",,german_fires_cologne_locations,ceca08a379943b27b3447cbcc55f7b1d,german_fires_cologne_locations__ceca08a379943b27b3447cbcc55f7b1d
gebruder-coblenz-strasse,"Gebruder-Coblenz-strasse in Cologne, Germany",50.9319703,6.9838602,1,,,,,,News,"Gebruder-Coblenz-strasse in Cologne, Germany",,german_fires_cologne_locations,6105e7239f776c1dee99f99d00b6f796,german_fires_cologne_locations__6105e7239f776c1dee99f99d00b6f796
geestemunder strasse,"Geestemunder strasse in Cologne, Germany",51.0026083,6.9469238,1,,,,,,News,"Geestemunder strasse in Cologne, Germany",,german_fires_cologne_locations,a5868a17ca624e815bdd6d496ea3582f,german_fires_cologne_locations__a5868a17ca624e815bdd6d496ea3582f
geibelstrasse,"Geibelstrasse in Cologne, Germany",50.9296619,6.9174567,1,,,,,,IndustryTerm,"Geibelstrasse in Cologne, Germany",,german_fires_cologne_locations,648847c7a74a5a9731215fd6b24c5868,german_fires_cologne_locations__648847c7a74a5a9731215fd6b24c5868
geiersbergstrasse,"Geiersbergstrasse in Cologne, Germany",51.0354915,6.8818849,1,,,,,,CompanyKeyword,"Geiersbergstrasse in Cologne, Germany",,german_fires_cologne_locations,8dd905d43ae6f048931e48dd667c1810,german_fires_cologne_locations__8dd905d43ae6f048931e48dd667c1810
geigensteg,"Geigensteg in Cologne, Germany",50.8799864,7.0740268,1,,,,,,Media,"Geigensteg in Cologne, Germany",,german_fires_cologne_locations,cc4305459104026f125c9f0d29d9a15f,german_fires_cologne_locations__cc4305459104026f125c9f0d29d9a15f
geilenkircher strasse,"Geilenkircher strasse in Cologne, Germany",50.940675,6.8961919,1,,,,,,IndustryTerm,"Geilenkircher strasse in Cologne, Germany",,german_fires_cologne_locations,715872e5629b64d46af78a38ad6c1854,german_fires_cologne_locations__715872e5629b64d46af78a38ad6c1854
geisbergstrasse,"Geisbergstrasse in Cologne, Germany",50.9052909,6.9222943,1,,,,,,AAEntity,"Geisbergstrasse in Cologne, Germany",,german_fires_cologne_locations,afaf8c7220264086d44aa90be9719aa3,german_fires_cologne_locations__afaf8c7220264086d44aa90be9719aa3
geislarer strasse,"Geislarer strasse in Cologne, Germany",50.9091868,6.9936492,1,,,,,,CompanyKeyword,"Geislarer strasse in Cologne, Germany",,german_fires_cologne_locations,b139937c86f311e3fd45a457304fdf3f,german_fires_cologne_locations__b139937c86f311e3fd45a457304fdf3f
geisselstrasse,"Geisselstrasse in Cologne, Germany",50.9456052,6.9191793,1,,,,,,AAEntity,"Geisselstrasse in Cologne, Germany",,german_fires_cologne_locations,9dcf0b6a46d91c36377ab045c9dcf3e5,german_fires_cologne_locations__9dcf0b6a46d91c36377ab045c9dcf3e5
gelbspotterweg,"Gelbspotterweg in Cologne, Germany",50.9527454,6.8877736,1,,,,,,Pipeline,"Gelbspotterweg in Cologne, Germany",,german_fires_cologne_locations,ca511c0bf066a66b6dc908bf0af86ff4,german_fires_cologne_locations__ca511c0bf066a66b6dc908bf0af86ff4
geldernstrasse,"Geldernstrasse in Cologne, Germany",50.9634383,6.9402436,1,,,,,,space,"Geldernstrasse in Cologne, Germany",,german_fires_cologne_locations,771cdb74d3ec8f2b207e447d45f82561,german_fires_cologne_locations__771cdb74d3ec8f2b207e447d45f82561
geldorpstrasse,"Geldorpstrasse in Cologne, Germany",50.9648674,6.9504593,1,,,,,,IndustryTerm,"Geldorpstrasse in Cologne, Germany",,german_fires_cologne_locations,8a1a20808f3a92f59e6f281145c59c6e,german_fires_cologne_locations__8a1a20808f3a92f59e6f281145c59c6e
geleniusstrasse,"Geleniusstrasse in Cologne, Germany",50.9383503,6.9225585,1,,,,,,Person,"Geleniusstrasse in Cologne, Germany",,german_fires_cologne_locations,316f9abdef986db2a04386b22daf4e9e,german_fires_cologne_locations__316f9abdef986db2a04386b22daf4e9e
gellertstrasse,"Gellertstrasse in Cologne, Germany",50.962718,6.9564802,1,,,,,,Diplomat,"Gellertstrasse in Cologne, Germany",,german_fires_cologne_locations,480f2689116b108481519e4bba3b5cfe,german_fires_cologne_locations__480f2689116b108481519e4bba3b5cfe
gelsenkirchener strasse,"Gelsenkirchener strasse in Cologne, Germany",50.9730303,6.9623117,1,,,,,,LegislativeCommittee,"Gelsenkirchener strasse in Cologne, Germany",,german_fires_cologne_locations,471f3ef9242fe417f8345df331555176,german_fires_cologne_locations__471f3ef9242fe417f8345df331555176
gemarkenstrasse,"Gemarkenstrasse in Cologne, Germany",50.9762826,7.0814656,1,,,,,,Wells,"Gemarkenstrasse in Cologne, Germany",,german_fires_cologne_locations,f7ab50bda32108a1b528d656e97047d2,german_fires_cologne_locations__f7ab50bda32108a1b528d656e97047d2
gemunder strasse,"Gemunder strasse in Cologne, Germany",50.9213984,6.9158155,1,,,,,,space,"Gemunder strasse in Cologne, Germany",,german_fires_cologne_locations,3efab94a1a415cae76c0e90c679dffec,german_fires_cologne_locations__3efab94a1a415cae76c0e90c679dffec
genfer klause,"Genfer Klause in Cologne, Germany",50.9846039,7.0136639,1,,,,,,Keyphrase,"Genfer Klause in Cologne, Germany",,german_fires_cologne_locations,deaf342e093ff0456e5b98231f21197f,german_fires_cologne_locations__deaf342e093ff0456e5b98231f21197f
genovevastrasse,"Genovevastrasse in Cologne, Germany",50.9637745,7.0065911,1,,,,,,Legislator,"Genovevastrasse in Cologne, Germany",,german_fires_cologne_locations,5c61028b2583eea96450a852ed345486,german_fires_cologne_locations__5c61028b2583eea96450a852ed345486
genter strasse,"Genter strasse in Cologne, Germany",50.9394825,6.93773,1,,,,,,Organization,"Genter strasse in Cologne, Germany",,german_fires_cologne_locations,1f6e7d9ab48de6f41f2cfc4d9b6b5f7a,german_fires_cologne_locations__1f6e7d9ab48de6f41f2cfc4d9b6b5f7a
georg-beyer-strasse,"Georg-Beyer-strasse in Cologne, Germany",50.982885,6.9973613,1,,,,,,CompanyKeyword,"Georg-Beyer-strasse in Cologne, Germany",,german_fires_cologne_locations,2e13392fe7316f90a0f5707fdf160de8,german_fires_cologne_locations__2e13392fe7316f90a0f5707fdf160de8
georg-elser-strasse,"Georg-Elser-strasse in Cologne, Germany",50.8563755,7.0957229,1,,,,,,Exec,"Georg-Elser-strasse in Cologne, Germany",,german_fires_cologne_locations,612e6a37ae2e8921c50fe7e0904a65b9,german_fires_cologne_locations__612e6a37ae2e8921c50fe7e0904a65b9
georgestrasse,"Georgestrasse in Cologne, Germany",50.931086,7.0549331,1,,,,,,Diplomat,"Georgestrasse in Cologne, Germany",,german_fires_cologne_locations,b749da72c15f4a810bc164e712c10821,german_fires_cologne_locations__b749da72c15f4a810bc164e712c10821
georg-falck-weg,"Georg-Falck-Weg in Cologne, Germany",50.873291,7.084915,1,,,,,,AAEntity,"Georg-Falck-Weg in Cologne, Germany",,german_fires_cologne_locations,8b701bda6db7f625d80dd9e381d073c2,german_fires_cologne_locations__8b701bda6db7f625d80dd9e381d073c2
georg-fritze-weg,"Georg-Fritze-Weg in Cologne, Germany",51.0203514,6.907224,1,,,,,,ForeignMinistry,"Georg-Fritze-Weg in Cologne, Germany",,german_fires_cologne_locations,36cc2749395145837d3e420ef1a8985c,german_fires_cologne_locations__36cc2749395145837d3e420ef1a8985c
georg-fuchs-strasse,"Georg-Fuchs-strasse in Cologne, Germany",50.9946916,6.917419,1,,,,,,Media,"Georg-Fuchs-strasse in Cologne, Germany",,german_fires_cologne_locations,7b1cdef6788af3ea3cd38a8849ec85bb,german_fires_cologne_locations__7b1cdef6788af3ea3cd38a8849ec85bb
georg-kaiser-strasse,"Georg-Kaiser-strasse in Cologne, Germany",50.9820128,6.8643516,1,,,,,,Diplomat,"Georg-Kaiser-strasse in Cologne, Germany",,german_fires_cologne_locations,0508924d24c1d59bc2fb9dd91500eb9e,german_fires_cologne_locations__0508924d24c1d59bc2fb9dd91500eb9e
georg-meistermann-strasse,"Georg-Meistermann-strasse in Cologne, Germany",50.9521716,6.8310504,1,,,,,,Pipeline,"Georg-Meistermann-strasse in Cologne, Germany",,german_fires_cologne_locations,34af4c33f1b3c8ab1b9a678271110042,german_fires_cologne_locations__34af4c33f1b3c8ab1b9a678271110042
georg-reiter-strasse,"Georg-Reiter-strasse in Cologne, Germany",50.9729685,6.9026915,1,,,,,,Diplomat,"Georg-Reiter-strasse in Cologne, Germany",,german_fires_cologne_locations,7799e0e5803bd3e1a5f48be26cacda21,german_fires_cologne_locations__7799e0e5803bd3e1a5f48be26cacda21
georgsplatz,"Georgsplatz in Cologne, Germany",50.9315753,6.9575169,1,,,,,,Keyphrase,"Georgsplatz in Cologne, Germany",,german_fires_cologne_locations,27a2a3a71c56dcded644c1388f2d15c0,german_fires_cologne_locations__27a2a3a71c56dcded644c1388f2d15c0
georgstrasse,"Georgstrasse in Cologne, Germany",50.9321521,6.9576596,1,,,,,,AAEntity,"Georgstrasse in Cologne, Germany",,german_fires_cologne_locations,0db2588e72cf48dbf29ea02dacc02dbc,german_fires_cologne_locations__0db2588e72cf48dbf29ea02dacc02dbc
georg-weerth-strasse,"Georg-Weerth-strasse in Cologne, Germany",50.9786126,6.8652336,1,,,,,,ForeignMinistry,"Georg-Weerth-strasse in Cologne, Germany",,german_fires_cologne_locations,33c46537fcdd3f64e821ee98817e3b79,german_fires_cologne_locations__33c46537fcdd3f64e821ee98817e3b79
georg-zapf-strasse,"Georg-Zapf-strasse in Cologne, Germany",50.9974701,6.9831392,1,,,,,,Wells,"Georg-Zapf-strasse in Cologne, Germany",,german_fires_cologne_locations,7cea1d14a69d6daf1079a90bc3282d41,german_fires_cologne_locations__7cea1d14a69d6daf1079a90bc3282d41
geraer strasse,"Geraer strasse in Cologne, Germany",50.941814,7.0223773,1,,,,,,Legislator,"Geraer strasse in Cologne, Germany",,german_fires_cologne_locations,32162e0b2322744212a3208bf7e1a532,german_fires_cologne_locations__32162e0b2322744212a3208bf7e1a532
geranienhof,"Geranienhof in Cologne, Germany",51.0167693,6.9159343,1,,,,,,Keyphrase,"Geranienhof in Cologne, Germany",,german_fires_cologne_locations,8acab36a573395284b8f5bf32eb2b157,german_fires_cologne_locations__8acab36a573395284b8f5bf32eb2b157
geranienweg,"Geranienweg in Cologne, Germany",51.0156447,6.9166289,1,,,,,,IndustryTerm,"Geranienweg in Cologne, Germany",,german_fires_cologne_locations,ca0e3defd9c7111db2825fb6f5781344,german_fires_cologne_locations__ca0e3defd9c7111db2825fb6f5781344
gerbirgis-weg,"Gerbirgis-Weg in Cologne, Germany",51.0024899,7.0266755,1,,,,,,Wells,"Gerbirgis-Weg in Cologne, Germany",,german_fires_cologne_locations,645b2d48348143f62f65d5a74f936c44,german_fires_cologne_locations__645b2d48348143f62f65d5a74f936c44
gerd-baukhage-bogen,"Gerd-Baukhage-Bogen in Cologne, Germany",50.952536,6.8316661,1,,,,,,Wells,"Gerd-Baukhage-Bogen in Cologne, Germany",,german_fires_cologne_locations,e35b200c775c8d40c42a0bcbcb611a63,german_fires_cologne_locations__e35b200c775c8d40c42a0bcbcb611a63
gereonsdriesch,"Gereonsdriesch in Cologne, Germany",50.9428605,6.9470077,1,,,,,,IndustryTerm,"Gereonsdriesch in Cologne, Germany",,german_fires_cologne_locations,38d7034bc2a2f15ad476b890a6b35861,german_fires_cologne_locations__38d7034bc2a2f15ad476b890a6b35861
gereonshof,"Gereonshof in Cologne, Germany",50.9427653,6.9434985,1,,,,,,IndustryTerm,"Gereonshof in Cologne, Germany",,german_fires_cologne_locations,ff6e1b96c9c9de6c41e0e8df546b79e8,german_fires_cologne_locations__ff6e1b96c9c9de6c41e0e8df546b79e8
gereonskloster,"Gereonskloster in Cologne, Germany",50.9432374,6.9449243,1,,,,,,Exec,"Gereonskloster in Cologne, Germany",,german_fires_cologne_locations,886b3ab24d12482768de42aa4963c142,german_fires_cologne_locations__886b3ab24d12482768de42aa4963c142
gereonsmuhlengasse,"Gereonsmuhlengasse in Cologne, Germany",50.9451068,6.9477442,1,,,,,,Diplomat,"Gereonsmuhlengasse in Cologne, Germany",,german_fires_cologne_locations,9d4574ba04ff5caf2e1238b97bb275b4,german_fires_cologne_locations__9d4574ba04ff5caf2e1238b97bb275b4
gereonstrasse,"Gereonstrasse in Cologne, Germany",50.9429696,6.9488928,1,,,,,,ForeignMinister,"Gereonstrasse in Cologne, Germany",,german_fires_cologne_locations,cb3d4ad8b07b23343b77d023d280310b,german_fires_cologne_locations__cb3d4ad8b07b23343b77d023d280310b
gereonswall,"Gereonswall in Cologne, Germany",50.9472124,6.9504918,1,,,,,,CompanyKeyword,"Gereonswall in Cologne, Germany",,german_fires_cologne_locations,5546bcea891416e392183d5505d7411e,german_fires_cologne_locations__5546bcea891416e392183d5505d7411e
gerhard-bruders-strasse,"Gerhard-Bruders-strasse in Cologne, Germany",50.9687555,6.9030023,1,,,,,,ForeignMinister,"Gerhard-Bruders-strasse in Cologne, Germany",,german_fires_cologne_locations,2d27c7a2c3d5f2a6da8610a1948b5fb2,german_fires_cologne_locations__2d27c7a2c3d5f2a6da8610a1948b5fb2
gerhard-marcks-weg,"Gerhard-Marcks-Weg in Cologne, Germany",50.9470746,6.8617879,1,,,,,,Shipping,"Gerhard-Marcks-Weg in Cologne, Germany",,german_fires_cologne_locations,458772415294a0bcf762c5f2b6e767cf,german_fires_cologne_locations__458772415294a0bcf762c5f2b6e767cf
gerhard-vom-rath-strasse,"Gerhard-vom-Rath-strasse in Cologne, Germany",50.9059638,6.9576213,1,,,,,,Wells,"Gerhard-vom-Rath-strasse in Cologne, Germany",,german_fires_cologne_locations,ae29b70438eb9b70fe6eced2acfd82dd,german_fires_cologne_locations__ae29b70438eb9b70fe6eced2acfd82dd
gerhard-wilczek-platz,"Gerhard-Wilczek-Platz in Cologne, Germany",50.9514892,6.9194877,1,,,,,,FTO,"Gerhard-Wilczek-Platz in Cologne, Germany",,german_fires_cologne_locations,a2243e8ce5b6d6eee4af07c569daa56a,german_fires_cologne_locations__a2243e8ce5b6d6eee4af07c569daa56a
gerhard-winkler-hof,"Gerhard-Winkler-Hof in Cologne, Germany",50.9388926,6.9432216,1,,,,,,IndustryTerm,"Gerhard-Winkler-Hof in Cologne, Germany",,german_fires_cologne_locations,55ca8058fa1cbfc23a76b1bc07072aab,german_fires_cologne_locations__55ca8058fa1cbfc23a76b1bc07072aab
gerhart-hauptmann-strasse,"Gerhart-Hauptmann-strasse in Cologne, Germany",50.9753995,7.0477064,1,,,,,,Organization,"Gerhart-Hauptmann-strasse in Cologne, Germany",,german_fires_cologne_locations,65879bbb77e74129f787f51b16c2910e,german_fires_cologne_locations__65879bbb77e74129f787f51b16c2910e
gerlachstrasse,"Gerlachstrasse in Cologne, Germany",50.9346228,7.05542,1,,,,,,Shipping,"Gerlachstrasse in Cologne, Germany",,german_fires_cologne_locations,d23a7d8a3ba08baf7938e2fab2b8759c,german_fires_cologne_locations__d23a7d8a3ba08baf7938e2fab2b8759c
germanenstrasse,"Germanenstrasse in Cologne, Germany",50.8878364,6.9884133,1,,,,,,IndustryTerm,"Germanenstrasse in Cologne, Germany",,german_fires_cologne_locations,dd56416ed83bb05cd5b080833b1cc127,german_fires_cologne_locations__dd56416ed83bb05cd5b080833b1cc127
germaniastrasse,"Germaniastrasse in Cologne, Germany",50.9459598,7.0179584,1,,,,,,FTO,"Germaniastrasse in Cologne, Germany",,german_fires_cologne_locations,b042b07bbc444027333cb268545dddc3,german_fires_cologne_locations__b042b07bbc444027333cb268545dddc3
germanicusstrasse,"Germanicusstrasse in Cologne, Germany",50.8999645,6.9760143,1,,,,,,AAEntity,"Germanicusstrasse in Cologne, Germany",,german_fires_cologne_locations,01b95ddd6ad4b2c3f474636c1a3959f4,german_fires_cologne_locations__01b95ddd6ad4b2c3f474636c1a3959f4
germanwings-strasse,"Germanwings-strasse in Cologne, Germany",50.8666228,7.1412431,1,,,,,,Organization,"Germanwings-strasse in Cologne, Germany",,german_fires_cologne_locations,7dc0a47d6d1879abac8846e3bf1ef8bd,german_fires_cologne_locations__7dc0a47d6d1879abac8846e3bf1ef8bd
gernotstrasse,"Gernotstrasse in Cologne, Germany",50.937531,6.9602786,1,,,,,,Pipeline,"Gernotstrasse in Cologne, Germany",,german_fires_cologne_locations,426622e2c77110baea86f1724bcfa219,german_fires_cologne_locations__426622e2c77110baea86f1724bcfa219
gernroder weg,"Gernroder Weg in Cologne, Germany",50.9815108,7.0209232,1,,,,,,Pipeline,"Gernroder Weg in Cologne, Germany",,german_fires_cologne_locations,7f89f9ce8857a702e66e53509d412dcb,german_fires_cologne_locations__7f89f9ce8857a702e66e53509d412dcb
gernsheimer strasse,"Gernsheimer strasse in Cologne, Germany",50.9323923,7.0375116,1,,,,,,Shipping,"Gernsheimer strasse in Cologne, Germany",,german_fires_cologne_locations,87cdec99a9782fa9a31ac45c4dbce08f,german_fires_cologne_locations__87cdec99a9782fa9a31ac45c4dbce08f
gerolsteiner strasse,"Gerolsteiner strasse in Cologne, Germany",50.917697,6.9209029,1,,,,,,DiplomaticFacilities,"Gerolsteiner strasse in Cologne, Germany",,german_fires_cologne_locations,6094a44d0ac5847c2d1e56f92f6ec43c,german_fires_cologne_locations__6094a44d0ac5847c2d1e56f92f6ec43c
gerstenkamp,"Gerstenkamp in Cologne, Germany",50.9907928,6.9940605,1,,,,,,FTO,"Gerstenkamp in Cologne, Germany",,german_fires_cologne_locations,4ea469a29aaf47ff91e07df8f4e8f259,german_fires_cologne_locations__4ea469a29aaf47ff91e07df8f4e8f259
gertrud-bollenrath-weg,"Gertrud-Bollenrath-Weg in Cologne, Germany",51.0261843,6.8835161,1,,,,,,Consulates,"Gertrud-Bollenrath-Weg in Cologne, Germany",,german_fires_cologne_locations,a0af0e227c7e651504c01b19d2cbad4d,german_fires_cologne_locations__a0af0e227c7e651504c01b19d2cbad4d
