keyword,keyword_upper,caption_name,location,location_lower,location (state),type,guid,topic_id,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
nypd110thprecinct,NYPD110thPrecinct,NYPD 110th Precinct,NYC,nyc,,Precinct,,188120,3140002,Precinct,NYPD 110th Precinct,,dgm_EO_Mentionee_Int,ebb747bed150fa0579f8fb733e9cd2da,dgm_EO_Mentionee_Int__0a5bfa3d544ff8a9a276008259b1a0be
nypd111thprecinct,NYPD111thPrecinct,NYPD 111th Precinct,NYC,nyc,,Precinct,,188120,3140002,Precinct,NYPD 111th Precinct,,dgm_EO_Mentionee_Int,e0cc50439c56d5f03e64c318bf6ce901,dgm_EO_Mentionee_Int__eb9a64b71d80bb8f7a5c9d6d32ab378b
nypd112thprecinct,NYPD112thPrecinct,NYPD 112th Precinct,NYC,nyc,,Precinct,,188120,3140002,Precinct,NYPD 112th Precinct,,dgm_EO_Mentionee_Int,8c1071f05ee07e168f1159eefd68c847,dgm_EO_Mentionee_Int__21ee597178743b067ab8e3bf967e54be
nypd113thprecinct,NYPD113thPrecinct,NYPD 113th Precinct,NYC,nyc,,Precinct,,188120,3140002,Precinct,NYPD 113th Precinct,,dgm_EO_Mentionee_Int,222a65ee51664c1d4fae1f72b17e6f24,dgm_EO_Mentionee_Int__5252cc58b14addabb4f400dfec387051
nypd114thprecinct,NYPD114thPrecinct,NYPD 114th Precinct,NYC,nyc,,Precinct,,188120,3140002,Precinct,NYPD 114th Precinct,,dgm_EO_Mentionee_Int,7ce21b795dc701db32e366d98aa9ef4f,dgm_EO_Mentionee_Int__0689dd49fcd1b340e82b81ef6deff83b
nypd115thprecinct,NYPD115thPrecinct,NYPD 115th Precinct,NYC,nyc,,Precinct,,188120,3140002,Precinct,NYPD 115th Precinct,,dgm_EO_Mentionee_Int,d6e566c70cdf653dde6eb8dcd6a6dfad,dgm_EO_Mentionee_Int__e4bdd2fbe095cc0a4fdb511ba31632fc
nypd120thprecinct,NYPD120thPrecinct,NYPD 120th Precinct,NYC,nyc,,Precinct,,188120,3140002,Precinct,NYPD 120th Precinct,,dgm_EO_Mentionee_Int,e5de626d17fa721db8a709683d7c6f17,dgm_EO_Mentionee_Int__ce25f820a03c78ea91e7ba72fbaa90a8
nypd121stprecinct,NYPD121stPrecinct,NYPD 121st Precinct,NYC,nyc,,Precinct,,188120,3140002,Precinct,NYPD 121st Precinct,,dgm_EO_Mentionee_Int,39e5fec0307405eef7f3e0e1aaa05e85,dgm_EO_Mentionee_Int__2b6e44867f4a24611a5d040bc454e29c
nypd122ndprecinct,NYPD122ndPrecinct,NYPD 122nd Precinct,NYC,nyc,,Precinct,,188120,3140002,Precinct,NYPD 122nd Precinct,,dgm_EO_Mentionee_Int,7b69b6158b87a7ef53b1ba8f24e6eec0,dgm_EO_Mentionee_Int__fe749352abba292017d780b420d9707f
nypd123rdprecinct,NYPD123rdPrecinct,NYPD 123rd Precinct,NYC,nyc,,Precinct,,188120,3140002,Precinct,NYPD 123rd Precinct,,dgm_EO_Mentionee_Int,f68459acb532384b55489f9d7b0f0194,dgm_EO_Mentionee_Int__87f313e14d6fdfc9e06205191ca0317b
lapdcentral,LAPDCentral,LAPD Central,Los Angeles,los angeles,,Precinct,,188120,3140002,Precinct,LAPD Central,,dgm_EO_Mentionee_Int,374ac6361968b43940401c157631d903,dgm_EO_Mentionee_Int__780cc28544d3642541503f4934354273
lapdnewton,LAPDNewton,LAPD Newton,Los Angeles,los angeles,,Precinct,,188120,3140002,Precinct,LAPD Newton,,dgm_EO_Mentionee_Int,612ded5627263691124e70ed6b62f08a,dgm_EO_Mentionee_Int__40051f2c0d16fa47330a44f6fd4757d8
lapdnortheast,LAPDNortheast,LAPD Northeast,Los Angeles,los angeles,,Precinct,,188120,3140002,Precinct,LAPD Northeast,,dgm_EO_Mentionee_Int,1df0d16146b8ce423ef8bff974d7a678,dgm_EO_Mentionee_Int__1afdab8b3c053f3ee0488e04a54cd60e
lapdcentraltrafficdivision,LAPDCentralTrafficDivision,LAPD Central Traffic Division,Los Angeles,los angeles,,Precinct,,188120,3140002,Precinct,LAPD Central Traffic Division,,dgm_EO_Mentionee_Int,2dbd7273492b1640337323f28a96bf9d,dgm_EO_Mentionee_Int__3999955b0756744fb9b60913ec092dda
mpdfirstdistrict,MPDFirstDistrict,"Washington, DC Metropolitan Police First District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police First District",,dgm_EO_Mentionee_Int,0ae8a5210a3d89fd1ed009c020eefd59,dgm_EO_Mentionee_Int__2442e2edab4f3252dc7144fd762b1b4c
mpdseconddistrict,MPDSecondDistrict,"Washington, DC Metropolitan Police Second District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police Second District",,dgm_EO_Mentionee_Int,9f09c054326d350da37ac0708261f50d,dgm_EO_Mentionee_Int__1fb4e9ec1f3d48133124b49b942c0e93
mpdthirddistrict,MPDThirdDistrict,"Washington, DC Metropolitan Police Third District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police Third District",,dgm_EO_Mentionee_Int,d7f3dca9dd8c29a291480da77f9dd744,dgm_EO_Mentionee_Int__1d3eaec0a50656619359704ec0840cdd
mpdfourthdistrict,MPDFourthDistrict,"Washington, DC Metropolitan Police Fourth District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police Fourth District",,dgm_EO_Mentionee_Int,f13b2728e61fa7d054ba4595989c18e8,dgm_EO_Mentionee_Int__dc53ef692c31cd4b7b951168061e46c4
mpdfifthdistrict,MPDFifthDistrict,"Washington, DC Metropolitan Police Fifth District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police Fifth District",,dgm_EO_Mentionee_Int,959ddf896c72f842ef6708e62067617f,dgm_EO_Mentionee_Int__a5161821090166bc3146501ba0897232
mpdsixthdistrict,MPDSixthDistrict,"Washington, DC Metropolitan Police Sixth District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police Sixth District",,dgm_EO_Mentionee_Int,97ecbc92f9c512bee0cfceab633e7638,dgm_EO_Mentionee_Int__39fbd700608c59388d487207ac3bd6c3
mpdseventhdistrict,MPDSeventhDistrict,"Washington, DC Metropolitan Police Seventh District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police Seventh District",,dgm_EO_Mentionee_Int,4169175e1309b24e714d63513639f1d8,dgm_EO_Mentionee_Int__8f592bf592f570a4fa3b64b20f01efed
metropolitanpolicefirstdistrict,MetropolitanPoliceFirstDistrict,"Washington, DC Metropolitan Police First District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police First District",,dgm_EO_Mentionee_Int,c227b6eafa8d13d5a0a6f0d7a49151b8,dgm_EO_Mentionee_Int__2442e2edab4f3252dc7144fd762b1b4c
metropolitanpoliceseconddistrict,MetropolitanPoliceSecondDistrict,"Washington, DC Metropolitan Police Second District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police Second District",,dgm_EO_Mentionee_Int,a292e1dccf2426c1104097f150b00373,dgm_EO_Mentionee_Int__1fb4e9ec1f3d48133124b49b942c0e93
metropolitanpolicethirddistrict,MetropolitanPoliceThirdDistrict,"Washington, DC Metropolitan Police Third District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police Third District",,dgm_EO_Mentionee_Int,5ed6e214210604f195cb578726dbdcc2,dgm_EO_Mentionee_Int__1d3eaec0a50656619359704ec0840cdd
metropolitanpolicefourthdistrict,MetropolitanPoliceFourthDistrict,"Washington, DC Metropolitan Police Fourth District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police Fourth District",,dgm_EO_Mentionee_Int,702b0095352ce411edcadeca516426cc,dgm_EO_Mentionee_Int__dc53ef692c31cd4b7b951168061e46c4
metropolitanpolicefifthdistrict,MetropolitanPoliceFifthDistrict,"Washington, DC Metropolitan Police Fifth District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police Fifth District",,dgm_EO_Mentionee_Int,b15e33d6a87945a2fdc6ab7541f6a3b9,dgm_EO_Mentionee_Int__a5161821090166bc3146501ba0897232
metropolitanpolicesixthdistrict,MetropolitanPoliceSixthDistrict,"Washington, DC Metropolitan Police Sixth District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police Sixth District",,dgm_EO_Mentionee_Int,3228f1e2dc9bf63115c4b9e8fefaefcb,dgm_EO_Mentionee_Int__39fbd700608c59388d487207ac3bd6c3
metropolitanpoliceseventhdistrict,MetropolitanPoliceSeventhDistrict,"Washington, DC Metropolitan Police Seventh District",DC,dc,,Precinct,,188120,3140002,Precinct,"Washington, DC Metropolitan Police Seventh District",,dgm_EO_Mentionee_Int,059fbcb74e8811bb901c1515a5a1e6db,dgm_EO_Mentionee_Int__8f592bf592f570a4fa3b64b20f01efed
dallaspolicedepartmentcentraldivision,DallasPoliceDepartmentCentralDivision,Dallas Police Department Central Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department Central Division,,dgm_EO_Mentionee_Int,20396cf9f1c8c5c3b11422714197c8fd,dgm_EO_Mentionee_Int__9e168a1bc806640d7cd8f42c3b48c2ba
dallaspolicedepartmentnorthcentraldivision,DallasPoliceDepartmentNorthCentralDivision,Dallas Police Department North Central Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department North Central Division,,dgm_EO_Mentionee_Int,78c9fc7738c7e2999d78151b4743a546,dgm_EO_Mentionee_Int__fd0519233e229951331d42c0b5b5ba5d
dallaspolicedepartmentnorthwestdivision,DallasPoliceDepartmentNorthwestDivision,Dallas Police Department Northwest Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department Northwest Division,,dgm_EO_Mentionee_Int,e334de38ccd15b2ee06cc91e14df2c12,dgm_EO_Mentionee_Int__44d4e32b510c01886a78790b317a7013
dallaspolicedepartmentnortheastdivision,DallasPoliceDepartmentNortheastDivision,Dallas Police Department Northeast Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department Northeast Division,,dgm_EO_Mentionee_Int,f51bc6c2aeb4d22b579cab994f8519cb,dgm_EO_Mentionee_Int__f95fcd2208e3e2a062ba628ae2912a7c
dallaspolicedepartmentsoutheastdivision,DallasPoliceDepartmentSoutheastDivision,Dallas Police Department Southeast Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department Southeast Division,,dgm_EO_Mentionee_Int,5edf940c409dd6b1e71151ec7897edf4,dgm_EO_Mentionee_Int__27b2defafea78e29a51711e6b4de1b9c
dallaspolicedepartmentsouthwestdivision,DallasPoliceDepartmentSouthwestDivision,Dallas Police Department Southwest Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department Southwest Division,,dgm_EO_Mentionee_Int,deb241b98255302231fe8cf14266f2f4,dgm_EO_Mentionee_Int__b030db1eb78dfc3d2928b6b81894c8d6
dallaspolicedepartmentsouthcentraldivision,DallasPoliceDepartmentSouthCentralDivision,Dallas Police Department South Central Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department South Central Division,,dgm_EO_Mentionee_Int,89ad88f726d3c9256f6cf112cb407e90,dgm_EO_Mentionee_Int__3db7bf98dc70a008d491327d7cef2f29
dpdcentraldivision,DPDCentralDivision,Dallas Police Department Central Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department Central Division,,dgm_EO_Mentionee_Int,b8795ca74b07d52ba9487ddde58d7154,dgm_EO_Mentionee_Int__9e168a1bc806640d7cd8f42c3b48c2ba
dpdnorthcentraldivision,DPDNorthCentralDivision,Dallas Police Department North Central Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department North Central Division,,dgm_EO_Mentionee_Int,0c737e3eb1c52f877deb310aa5c659d7,dgm_EO_Mentionee_Int__fd0519233e229951331d42c0b5b5ba5d
dpdnorthwestdivision,DPDNorthwestDivision,Dallas Police Department Northwest Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department Northwest Division,,dgm_EO_Mentionee_Int,40345ddcfaeebd7927f5a106d3f68e38,dgm_EO_Mentionee_Int__44d4e32b510c01886a78790b317a7013
dpdnortheastdivision,DPDNortheastDivision,Dallas Police Department Northeast Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department Northeast Division,,dgm_EO_Mentionee_Int,f63413fc54b82c4c62a5280260fcf594,dgm_EO_Mentionee_Int__f95fcd2208e3e2a062ba628ae2912a7c
dpdsoutheastdivision,DPDSoutheastDivision,Dallas Police Department Southeast Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department Southeast Division,,dgm_EO_Mentionee_Int,d1ddbe1768b44208ea21d203996dde47,dgm_EO_Mentionee_Int__27b2defafea78e29a51711e6b4de1b9c
dpdsouthwestdivision,DPDSouthwestDivision,Dallas Police Department Southwest Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department Southwest Division,,dgm_EO_Mentionee_Int,67f99419b64d56142e22c7f54efa87d4,dgm_EO_Mentionee_Int__b030db1eb78dfc3d2928b6b81894c8d6
dpdsouthcentraldivision,DPDSouthCentralDivision,Dallas Police Department South Central Division,Dallas,dallas,,Precinct,,188120,3140002,Precinct,Dallas Police Department South Central Division,,dgm_EO_Mentionee_Int,f6221e349cf5c57de3624b2db03d852b,dgm_EO_Mentionee_Int__3db7bf98dc70a008d491327d7cef2f29
hpdair&marine,HPDAir&Marine,Houston Police Air & Marine Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Air & Marine Division,,dgm_EO_Mentionee_Int,5705e6410033a92a73e2f014ddb2d3cc,dgm_EO_Mentionee_Int__0d58a9f82a6341b08fc4d60a7b3bd3a2
hpdairportiah,HPDAirportIAH,Houston Police Airport-IAH Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Airport-IAH Division,,dgm_EO_Mentionee_Int,f3cd283c236df2a024e35502b8cdf382,dgm_EO_Mentionee_Int__b4d70f3accf01136daa072e432c124b3
hpdairporthou,HPDAirportHOU,Houston Police Airport-HOU Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Airport-HOU Division,,dgm_EO_Mentionee_Int,5a5b84d0b15162be8bb7da8bb7fb3220,dgm_EO_Mentionee_Int__a72ad02ca46f772e3d925e0d49c4bd14
hpdautotheft,HPDAutoTheft,Houston Police Auto Theft Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Auto Theft Division,,dgm_EO_Mentionee_Int,a20c8fc6dc379dec5daadeb61e812333,dgm_EO_Mentionee_Int__8e404d4acbe9e986e11cc99ae7ba4db0
hpdofficeofbudget&finance,HPDOfficeofBudget&Finance,Houston Police Office of Budget & Finance Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Office of Budget & Finance Division,,dgm_EO_Mentionee_Int,1f7c68c62911141d7e1bbd6638f94e83,dgm_EO_Mentionee_Int__d38b26d94c7ce156aa48c38335aa0812
hpdburglary&theft,HPDBurglary&Theft,Houston Police Burglary & Theft Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Burglary & Theft Division,,dgm_EO_Mentionee_Int,48e075c2a5842d515f035d94b3e7debc,dgm_EO_Mentionee_Int__0927d0eff26a28190fc24129808fe8b4
hpdcentral,HPDCentral,Houston Police Central Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Central Division,,dgm_EO_Mentionee_Int,86347c70141b2fae77c4803f45f4349a,dgm_EO_Mentionee_Int__9125008e726f19ff7269df69c1a56c63
hpdclearlake,HPDClearLake,Houston Police Clear Lake Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Clear Lake Division,,dgm_EO_Mentionee_Int,e4c48fa498017f6631dbccc228244db1,dgm_EO_Mentionee_Int__6db8b0aa0c13ada7d2788fa4bf21879b
hpdcrimeanalysis&commandcenter,HPDCrimeAnalysis&CommandCenter,Houston Police Crime Analysis & Command Center Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Crime Analysis & Command Center Division,,dgm_EO_Mentionee_Int,1cc259e261a3145d34eb3095070ca051,dgm_EO_Mentionee_Int__f27a4999cf74ba4a7fa0f53f8e994a4e
hpdcriminalintelligence,HPDCriminalIntelligence,Houston Police Criminal Intelligence Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Criminal Intelligence Division,,dgm_EO_Mentionee_Int,54b188684351cf9f6a2874500f3e8162,dgm_EO_Mentionee_Int__db881eb10dd52b15a7c77c371bb0a80b
hpdcyber&financialcrimes,HPDCyber&FinancialCrimes,Houston Police Cyber & Financial Crimes Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Cyber & Financial Crimes Division,,dgm_EO_Mentionee_Int,4d1679e1e1afefdd81bec676b217801d,dgm_EO_Mentionee_Int__6b4a6ba11897def804e6062fd2a60479
hpddowntown,HPDDowntown,Houston Police Downtown Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Downtown Division,,dgm_EO_Mentionee_Int,8651cfd2369ef09714646c36476d597b,dgm_EO_Mentionee_Int__0b9ac30821d9366bfe6ac727718818b7
hpdeastside,HPDEastside,Houston Police Eastside Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Eastside Division,,dgm_EO_Mentionee_Int,e96b8e96291f18e34f9bfd6c2b54cc03,dgm_EO_Mentionee_Int__234d21ef8d5b18b1ee868ba9d8e1e161
hpdemergencycommunications,HPDEmergencyCommunications,Houston Police Emergency Communications Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Emergency Communications Division,,dgm_EO_Mentionee_Int,6be775836291d35795e798b3ba2fd04d,dgm_EO_Mentionee_Int__6f7e8ab80455d2e1509c8be24aea6d09
hpdemployeeservices,HPDEmployeeServices,Houston Police Employee Services Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Employee Services Division,,dgm_EO_Mentionee_Int,79ff394e781d998654f75ac3e5ec7134,dgm_EO_Mentionee_Int__c311f25dc42c1cb673f2ee4f4ff7de94
hpdgang,HPDGang,Houston Police Gang Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Gang Division,,dgm_EO_Mentionee_Int,fdbd3d6011faa4274fb8909b3f4c207e,dgm_EO_Mentionee_Int__937f00d5c21a70a239f8aa2724c8a3ea
hpdhomicide,HPDHomicide,Houston Police Homicide Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Homicide Division,,dgm_EO_Mentionee_Int,e64c3866f2f2979a00996092abd1dddc,dgm_EO_Mentionee_Int__6983abf7d0f2d407467c9cb3499fb059
hpdinternalaffairs,HPDInternalAffairs,Houston Police Internal Affairs Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Internal Affairs Division,,dgm_EO_Mentionee_Int,fb896902f4ae41fb4402fd4a5d52ff52,dgm_EO_Mentionee_Int__e723b423b829e84b4eb970f6673ca478
hpdjail,HPDJail,Houston Police Jail Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Jail Division,,dgm_EO_Mentionee_Int,7920d245978b45410380dff1ad2eb8c4,dgm_EO_Mentionee_Int__eed6d21dcc9e333eac606871aa453431
hpdjuvenile,HPDJuvenile,Houston Police Juvenile Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Juvenile Division,,dgm_EO_Mentionee_Int,5f081e66b2b544954cf0a7996caa7f5a,dgm_EO_Mentionee_Int__e304b4eb38962098c44b30c23df72874
hpdkingwood,HPDKingwood,Houston Police Kingwood Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Kingwood Division,,dgm_EO_Mentionee_Int,634ab4a9d5fd235a6682c7efca796412,dgm_EO_Mentionee_Int__59fc96256ab8e6b0e131d51ba7336b9c
hpdofficeoflegalservices,HPDOfficeofLegalServices,Houston Police Office of Legal Services Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Office of Legal Services Division,,dgm_EO_Mentionee_Int,4b15e5addc67e236893ec3e515f64fce,dgm_EO_Mentionee_Int__3262f761c926afa4d39d6ae77a2540ed
hpdmajorassaultsfamilyviolence,HPDMajorAssaultsFamilyViolence,Houston Police Major Assaults Family Violence Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Major Assaults Family Violence Division,,dgm_EO_Mentionee_Int,3a78071af849dd37c5f692adaa659f7e,dgm_EO_Mentionee_Int__dcb737e59416e09c762ffa9caeea3ca7
hpdmajoroffenders,HPDMajorOffenders,Houston Police Major Offenders Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Major Offenders Division,,dgm_EO_Mentionee_Int,15395a542b22d20fa0236c4a2eb61760,dgm_EO_Mentionee_Int__ca555b47b2ee57f4b2669fa01fce5506
hpdmentalhealthdivision,HPDMentalHealthDivision,Houston Police Mental Health Division Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Mental Health Division Division,,dgm_EO_Mentionee_Int,8d483ae1bdbf2c664c11392224c7604f,dgm_EO_Mentionee_Int__59dea7ec4048bde69744b320197d5c3f
hpdmidwest,HPDMidwest,Houston Police Midwest Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Midwest Division,,dgm_EO_Mentionee_Int,ff5ab2fcd30199a28cb2583b21302fa7,dgm_EO_Mentionee_Int__e63d8b905e63a12e4383dba6bf6ffc5f
hpdnarcotics,HPDNarcotics,Houston Police Narcotics Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Narcotics Division,,dgm_EO_Mentionee_Int,f5917d93189cbd70dcfb6ca31ea27014,dgm_EO_Mentionee_Int__bb950bb33fef52dc32843f71a255b904
hpdnorth,HPDNorth,Houston Police North Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police North Division,,dgm_EO_Mentionee_Int,03c473f3e3764492689364da41c03a6d,dgm_EO_Mentionee_Int__d5184ad25bfe25ee4ebef6aae3317c45
hpdnorthbelt,HPDNorthBelt,Houston Police North Belt Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police North Belt Division,,dgm_EO_Mentionee_Int,6db52c0f3791b460a9ce50bdcba9a9d1,dgm_EO_Mentionee_Int__ccd570cc062da1f0ba5011c3b1453d23
hpdnortheast,HPDNortheast,Houston Police Northeast Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Northeast Division,,dgm_EO_Mentionee_Int,b2fe61aedfb8eb1d23133621776bb023,dgm_EO_Mentionee_Int__59e73ecf0aab94486a9c0da37b0043d2
hpdnorthwest,HPDNorthwest,Houston Police Northwest Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Northwest Division,,dgm_EO_Mentionee_Int,a9e105fbb5c15a1b8da47333dddc3b68,dgm_EO_Mentionee_Int__674b3bb4d7f70ae1c5b34d65d1458453
hpdofficeofplanning,HPDOfficeofPlanning,Houston Police Office of Planning Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Office of Planning Division,,dgm_EO_Mentionee_Int,f2682710a55b1e466a1799cf7ce4c2e9,dgm_EO_Mentionee_Int__877d7b2d47b699388b681958ed22e4ce
hpdproperty,HPDProperty,Houston Police Property Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Property Division,,dgm_EO_Mentionee_Int,a2888d9cf88f77db0fb7046ba10aef9c,dgm_EO_Mentionee_Int__6fe319ba86e66c6f879951c1df4dd5b7
hpdpsychologicalservices,HPDPsychologicalServices,Houston Police Psychological Services Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Psychological Services Division,,dgm_EO_Mentionee_Int,eb8b06c32f37fbc772c80604990cbd82,dgm_EO_Mentionee_Int__304b1d21d451c9c45ca43fb6a2205159
hpdofficeofpublicaffairs,HPDOfficeofPublicAffairs,Houston Police Office of Public Affairs Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Office of Public Affairs Division,,dgm_EO_Mentionee_Int,b2ead4a7e28aab582e7ffe98dc67ea6a,dgm_EO_Mentionee_Int__fe45eafd29d32d26bb7d29cd51de866e
hpdrecords,HPDRecords,Houston Police Records Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Records Division,,dgm_EO_Mentionee_Int,74baff33e0a2a3b9fd04df49e490acbc,dgm_EO_Mentionee_Int__2f409e60a6eef4cb86d7c5176d4cc52f
hpdrecruiting,HPDRecruiting,Houston Police Recruiting Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Recruiting Division,,dgm_EO_Mentionee_Int,be4db4e1c05145d8e68a7ebb78e15051,dgm_EO_Mentionee_Int__1b22dddde6b8dd72861ab48f422d215d
hpdriskmanagement,HPDRiskManagement,Houston Police Risk Management Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Risk Management Division,,dgm_EO_Mentionee_Int,d2a37f9e33887122c186282bb0717436,dgm_EO_Mentionee_Int__d7ae802e19f33326afb1163576478c54
hpdrobbery,HPDRobbery,Houston Police Robbery Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Robbery Division,,dgm_EO_Mentionee_Int,0c07f7dacf4d440738509580bf7eba0b,dgm_EO_Mentionee_Int__4e83efbc43066f389df4cd83ff02d216
hpdsouthcentral,HPDSouthCentral,Houston Police South Central Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police South Central Division,,dgm_EO_Mentionee_Int,ac7251df2043136597ddf93706414e02,dgm_EO_Mentionee_Int__6a0865d899b9b9e534aec9efbdd5f533
hpdsoutheast,HPDSoutheast,Houston Police Southeast Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police Southeast Division,,dgm_EO_Mentionee_Int,a4b73d482783fe3b5f8da9fc7bced31e,dgm_EO_Mentionee_Int__e48ebbc77267e9850bab2f8b7c266ba7
hpdsouthgessner,HPDSouthGessner,Houston Police South Gessner Division,Houston,houston,,Precinct,,188120,3140002,Precinct,Houston Police South Gessner Division,,dgm_EO_Mentionee_Int,9da752db1f58a3e494b408604ec1ee14,dgm_EO_Mentionee_Int__b289c5c8496d5c14077d208abd76c00e
