keyword,caption_name,location_id,groups,country,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
#moniquira,"Moniquira, Colombia",moniquiracolombia,colombia,Colombia,Wells,"Moniquira, Colombia",,dgm_latamnarcoticslocations,96812b35795337b498129bbabdde3914,dgm_latamnarcoticslocations__96812b35795337b498129bbabdde3914
#motavita,"Motavita, Colombia",motavitacolombia,colombia,Colombia,Wells,"Motavita, Colombia",,dgm_latamnarcoticslocations,45cfdbf420ef304c3f951cec9e86823a,dgm_latamnarcoticslocations__45cfdbf420ef304c3f951cec9e86823a
#muzo,"Muzo, Colombia",muzocolombia,colombia,Colombia,Pipeline,"Muzo, Colombia",,dgm_latamnarcoticslocations,28af5747a1de6e61f58fda7e8dea58ce,dgm_latamnarcoticslocations__28af5747a1de6e61f58fda7e8dea58ce
#nobsa,"Nobsa, Colombia",nobsacolombia,colombia,Colombia,Wells,"Nobsa, Colombia",,dgm_latamnarcoticslocations,2e50e8a29f630bc185ac8232499dfa50,dgm_latamnarcoticslocations__2e50e8a29f630bc185ac8232499dfa50
#nuevocolon,"Nuevo Colon, Colombia",nuevocoloncolombia,colombia,Colombia,space,"Nuevo Colon, Colombia",,dgm_latamnarcoticslocations,32cd2afe292cdfe91ba45262dc755fe8,dgm_latamnarcoticslocations__32cd2afe292cdfe91ba45262dc755fe8
#oicata,"Oicata, Colombia",oicatacolombia,colombia,Colombia,Exec,"Oicata, Colombia",,dgm_latamnarcoticslocations,4c083db19c00978f97817febce2e9030,dgm_latamnarcoticslocations__4c083db19c00978f97817febce2e9030
#otanche,"Otanche, Colombia",otanchecolombia,colombia,Colombia,Organization,"Otanche, Colombia",,dgm_latamnarcoticslocations,f6a6baffee2aa3e9d3e5422ccad69c50,dgm_latamnarcoticslocations__f6a6baffee2aa3e9d3e5422ccad69c50
#pachavita,"Pachavita, Colombia",pachavitacolombia,colombia,Colombia,ForeignMinister,"Pachavita, Colombia",,dgm_latamnarcoticslocations,c74ffa1356e67f04d621db4ce8ff1cbe,dgm_latamnarcoticslocations__c74ffa1356e67f04d621db4ce8ff1cbe
#paez,"Paez, Colombia",paezcolombia,colombia,Colombia,Person,"Paez, Colombia",,dgm_latamnarcoticslocations,7eb19ed69ce0de64e7a2383e6bf1a919,dgm_latamnarcoticslocations__7eb19ed69ce0de64e7a2383e6bf1a919
#paipa,"Paipa, Colombia",paipacolombia,colombia,Colombia,Media,"Paipa, Colombia",,dgm_latamnarcoticslocations,305320682bd381c27b88aff53d52f600,dgm_latamnarcoticslocations__305320682bd381c27b88aff53d52f600
#pajarito,"Pajarito, Colombia",pajaritocolombia,colombia,Colombia,ForeignMinistry,"Pajarito, Colombia",,dgm_latamnarcoticslocations,d7e76cc0bc5d22e996478180e31e5e22,dgm_latamnarcoticslocations__d7e76cc0bc5d22e996478180e31e5e22
#panqueba,"Panqueba, Colombia",panquebacolombia,colombia,Colombia,News,"Panqueba, Colombia",,dgm_latamnarcoticslocations,4fb6f6b0acf73da5897cac3285aab859,dgm_latamnarcoticslocations__4fb6f6b0acf73da5897cac3285aab859
#pauna,"Pauna, Colombia",paunacolombia,colombia,Colombia,Pipeline,"Pauna, Colombia",,dgm_latamnarcoticslocations,295c6eabd37730998400fb0d5cba1415,dgm_latamnarcoticslocations__295c6eabd37730998400fb0d5cba1415
#paya,"Paya, Colombia",payacolombia,colombia,Colombia,space,"Paya, Colombia",,dgm_latamnarcoticslocations,a6f2901730b4335c616c69fa3afd780c,dgm_latamnarcoticslocations__a6f2901730b4335c616c69fa3afd780c
#pazderio,"Paz de Rio, Colombia",pazderiocolombia,colombia,Colombia,Wells,"Paz de Rio, Colombia",,dgm_latamnarcoticslocations,6d6a02fda7f480e7869a420b75b733fc,dgm_latamnarcoticslocations__6d6a02fda7f480e7869a420b75b733fc
#pesca,"Pesca, Colombia",pescacolombia,colombia,Colombia,Wells,"Pesca, Colombia",,dgm_latamnarcoticslocations,9722f1d893dfb77be0bf01af3d193067,dgm_latamnarcoticslocations__9722f1d893dfb77be0bf01af3d193067
#pisba,"Pisba, Colombia",pisbacolombia,colombia,Colombia,Media,"Pisba, Colombia",,dgm_latamnarcoticslocations,d117c1d68301ad4e39b6d9e5798853b4,dgm_latamnarcoticslocations__d117c1d68301ad4e39b6d9e5798853b4
#puertoboyaca,"Puerto Boyaca, Colombia",puertoboyacacolombia,colombia,Colombia,Wells,"Puerto Boyaca, Colombia",,dgm_latamnarcoticslocations,518e8fd1bd1a706cc228335235e09eab,dgm_latamnarcoticslocations__518e8fd1bd1a706cc228335235e09eab
#quipama,"Quipama, Colombia",quipamacolombia,colombia,Colombia,Wells,"Quipama, Colombia",,dgm_latamnarcoticslocations,a3a0b97b267768b9fefa53b521b3ebf4,dgm_latamnarcoticslocations__a3a0b97b267768b9fefa53b521b3ebf4
#ramiriqui,"Ramiriqui, Colombia",ramiriquicolombia,colombia,Colombia,Media,"Ramiriqui, Colombia",,dgm_latamnarcoticslocations,9fc3b9f63321e4bb6d80beb728b15c46,dgm_latamnarcoticslocations__9fc3b9f63321e4bb6d80beb728b15c46
#raquira,"Raquira, Colombia",raquiracolombia,colombia,Colombia,IndustryTerm,"Raquira, Colombia",,dgm_latamnarcoticslocations,e3e780db9bab68cce4ec4be678bc1cb2,dgm_latamnarcoticslocations__e3e780db9bab68cce4ec4be678bc1cb2
#rondon,"Rondon, Colombia",rondoncolombia,colombia,Colombia,Consulates,"Rondon, Colombia",,dgm_latamnarcoticslocations,4bf468b139b1ae30a6e2ccb0a6f61311,dgm_latamnarcoticslocations__4bf468b139b1ae30a6e2ccb0a6f61311
#saboya,"Saboya, Colombia",saboyacolombia,colombia,Colombia,Shipping,"Saboya, Colombia",,dgm_latamnarcoticslocations,fcf199da8aa8f6cbdaa4460637d32ed7,dgm_latamnarcoticslocations__fcf199da8aa8f6cbdaa4460637d32ed7
#sachica,"Sachica, Colombia",sachicacolombia,colombia,Colombia,LegislativeCommittee,"Sachica, Colombia",,dgm_latamnarcoticslocations,20a619d8ceaf541dfa0703c0b674bb23,dgm_latamnarcoticslocations__20a619d8ceaf541dfa0703c0b674bb23
#samaca,"Samaca, Colombia",samacacolombia,colombia,Colombia,Refinery,"Samaca, Colombia",,dgm_latamnarcoticslocations,951aa839b73684b536d7cc86d85dbf82,dgm_latamnarcoticslocations__951aa839b73684b536d7cc86d85dbf82
#saneduardo,"San Eduardo, Colombia",saneduardocolombia,colombia,Colombia,Refinery,"San Eduardo, Colombia",,dgm_latamnarcoticslocations,96e9184f8f45a81ade2310fc5476d905,dgm_latamnarcoticslocations__96e9184f8f45a81ade2310fc5476d905
#sanjosedepare,"San Jose de Pare, Colombia",sanjosedeparecolombia,colombia,Colombia,Refinery,"San Jose de Pare, Colombia",,dgm_latamnarcoticslocations,c9912cfcb32fb0e90a5e6190a5c252c9,dgm_latamnarcoticslocations__c9912cfcb32fb0e90a5e6190a5c252c9
#sanluisdegaceno,"San Luis de Gaceno, Colombia",sanluisdegacenocolombia,colombia,Colombia,Shipping,"San Luis de Gaceno, Colombia",,dgm_latamnarcoticslocations,38f63548d028367bdaa5705172f02677,dgm_latamnarcoticslocations__38f63548d028367bdaa5705172f02677
#sanmateo,"San Mateo, Colombia",sanmateocolombia,colombia,Colombia,Refinery,"San Mateo, Colombia",,dgm_latamnarcoticslocations,a9e08ff1474fccedd3a17ff31508357d,dgm_latamnarcoticslocations__a9e08ff1474fccedd3a17ff31508357d
#sanmigueldesema,"San Miguel de Sema, Colombia",sanmigueldesemacolombia,colombia,Colombia,Exec,"San Miguel de Sema, Colombia",,dgm_latamnarcoticslocations,fd9e433fa44d68efe5db11c9c65c702d,dgm_latamnarcoticslocations__fd9e433fa44d68efe5db11c9c65c702d
#sanpablodeborbur,"San Pablo de Borbur, Colombia",sanpablodeborburcolombia,colombia,Colombia,ForeignMinister,"San Pablo de Borbur, Colombia",,dgm_latamnarcoticslocations,1331fe34c39bd53df27fcd35c56ba219,dgm_latamnarcoticslocations__1331fe34c39bd53df27fcd35c56ba219
#santarosadeviterbo,"Santa Rosa de Viterbo, Colombia",santarosadeviterbocolombia,colombia,Colombia,Exec,"Santa Rosa de Viterbo, Colombia",,dgm_latamnarcoticslocations,ded167492550a13be2a091a88749767f,dgm_latamnarcoticslocations__ded167492550a13be2a091a88749767f
#santasofia,"Santa Sofia, Colombia",santasofiacolombia,colombia,Colombia,Keyphrase,"Santa Sofia, Colombia",,dgm_latamnarcoticslocations,cb7f55d917155b12b8659dcd7a84a94f,dgm_latamnarcoticslocations__cb7f55d917155b12b8659dcd7a84a94f
#sativanorte,"Sativanorte, Colombia",sativanortecolombia,colombia,Colombia,Consulates,"Sativanorte, Colombia",,dgm_latamnarcoticslocations,0662948a615e565545048438824b969b,dgm_latamnarcoticslocations__0662948a615e565545048438824b969b
#sativasur,"Sativasur, Colombia",sativasurcolombia,colombia,Colombia,Shipping,"Sativasur, Colombia",,dgm_latamnarcoticslocations,7cda994881d3d39dbf3cf9dec81c573b,dgm_latamnarcoticslocations__7cda994881d3d39dbf3cf9dec81c573b
#siachoque,"Siachoque, Colombia",siachoquecolombia,colombia,Colombia,News,"Siachoque, Colombia",,dgm_latamnarcoticslocations,9a40dd4e49444066b23cb27a2fa75bc6,dgm_latamnarcoticslocations__9a40dd4e49444066b23cb27a2fa75bc6
#soata,"Soata, Colombia",soatacolombia,colombia,Colombia,Shipping,"Soata, Colombia",,dgm_latamnarcoticslocations,6f9e3e1b475b97803a310ef6a209913f,dgm_latamnarcoticslocations__6f9e3e1b475b97803a310ef6a209913f
#socha,"Socha, Colombia",sochacolombia,colombia,Colombia,DiplomaticFacilities,"Socha, Colombia",,dgm_latamnarcoticslocations,4dbf1417c1f4e908489354890046a5a8,dgm_latamnarcoticslocations__4dbf1417c1f4e908489354890046a5a8
#socota,"Socota, Colombia",socotacolombia,colombia,Colombia,Consulates,"Socota, Colombia",,dgm_latamnarcoticslocations,342988a040a974f1d698f8b265293d61,dgm_latamnarcoticslocations__342988a040a974f1d698f8b265293d61
#sogamoso,"Sogamoso, Colombia",sogamosocolombia,colombia,Colombia,Shipping,"Sogamoso, Colombia",,dgm_latamnarcoticslocations,0d7a604d7575229fa1c8a3646f0aa7d4,dgm_latamnarcoticslocations__0d7a604d7575229fa1c8a3646f0aa7d4
#somondoco,"Somondoco, Colombia",somondococolombia,colombia,Colombia,Keyphrase,"Somondoco, Colombia",,dgm_latamnarcoticslocations,f62145377441cb02f62c705ebffaeb64,dgm_latamnarcoticslocations__f62145377441cb02f62c705ebffaeb64
#sora,"Sora, Colombia",soracolombia,colombia,Colombia,Person,"Sora, Colombia",,dgm_latamnarcoticslocations,27d12b59146cf7095b9d459f4e4b0899,dgm_latamnarcoticslocations__27d12b59146cf7095b9d459f4e4b0899
#soraca,"Soraca, Colombia",soracacolombia,colombia,Colombia,Pipeline,"Soraca, Colombia",,dgm_latamnarcoticslocations,31c9cf2f4814f0899d7da171e1b943a5,dgm_latamnarcoticslocations__31c9cf2f4814f0899d7da171e1b943a5
#sotaquira,"Sotaquira, Colombia",sotaquiracolombia,colombia,Colombia,Legislator,"Sotaquira, Colombia",,dgm_latamnarcoticslocations,aee300dbd0a7333bad77ef89ae0999ea,dgm_latamnarcoticslocations__aee300dbd0a7333bad77ef89ae0999ea
#susacon,"Susacon, Colombia",susaconcolombia,colombia,Colombia,LegislativeCommittee,"Susacon, Colombia",,dgm_latamnarcoticslocations,507e48664bf67380f9620d98bd40cd7e,dgm_latamnarcoticslocations__507e48664bf67380f9620d98bd40cd7e
#sutamarchan,"Sutamarchan, Colombia",sutamarchancolombia,colombia,Colombia,CompanyKeyword,"Sutamarchan, Colombia",,dgm_latamnarcoticslocations,8de6130aeeb75452aa93a9d3ee8bd54f,dgm_latamnarcoticslocations__8de6130aeeb75452aa93a9d3ee8bd54f
#sutatenza,"Sutatenza, Colombia",sutatenzacolombia,colombia,Colombia,Media,"Sutatenza, Colombia",,dgm_latamnarcoticslocations,7a1eac97a3e4c36225b2e5494a7780e6,dgm_latamnarcoticslocations__7a1eac97a3e4c36225b2e5494a7780e6
#tasco,"Tasco, Colombia",tascocolombia,colombia,Colombia,Media,"Tasco, Colombia",,dgm_latamnarcoticslocations,b02b7f73596a7c0c03d13507ea7dd7e3,dgm_latamnarcoticslocations__b02b7f73596a7c0c03d13507ea7dd7e3
#tenza,"Tenza, Colombia",tenzacolombia,colombia,Colombia,LegislativeCommittee,"Tenza, Colombia",,dgm_latamnarcoticslocations,aa907ed6c2e34c700706ad24545cfa3d,dgm_latamnarcoticslocations__aa907ed6c2e34c700706ad24545cfa3d
#tibana,"Tibana, Colombia",tibanacolombia,colombia,Colombia,Refinery,"Tibana, Colombia",,dgm_latamnarcoticslocations,17d161348561d0539e587f8ee9b13dd3,dgm_latamnarcoticslocations__17d161348561d0539e587f8ee9b13dd3
#tibasosa,"Tibasosa, Colombia",tibasosacolombia,colombia,Colombia,ForeignMinister,"Tibasosa, Colombia",,dgm_latamnarcoticslocations,b55c5e56bc8bc9898f0a36dfa8d53e07,dgm_latamnarcoticslocations__b55c5e56bc8bc9898f0a36dfa8d53e07
#tinjaca,"Tinjaca, Colombia",tinjacacolombia,colombia,Colombia,Refinery,"Tinjaca, Colombia",,dgm_latamnarcoticslocations,135d34f4ce049621a953509638f7b9eb,dgm_latamnarcoticslocations__135d34f4ce049621a953509638f7b9eb
#tipacoque,"Tipacoque, Colombia",tipacoquecolombia,colombia,Colombia,Media,"Tipacoque, Colombia",,dgm_latamnarcoticslocations,718618715a4c0a3a5758bf7d14906c87,dgm_latamnarcoticslocations__718618715a4c0a3a5758bf7d14906c87
#toca,"Toca, Colombia",tocacolombia,colombia,Colombia,LegislativeCommittee,"Toca, Colombia",,dgm_latamnarcoticslocations,97e7db7d8175904a6dfe481d88dac9f1,dgm_latamnarcoticslocations__97e7db7d8175904a6dfe481d88dac9f1
#togui,"Togui, Colombia",toguicolombia,colombia,Colombia,Exec,"Togui, Colombia",,dgm_latamnarcoticslocations,d60b4372a3cbc173155e9816f12b56ef,dgm_latamnarcoticslocations__d60b4372a3cbc173155e9816f12b56ef
#topaga,"Topaga, Colombia",topagacolombia,colombia,Colombia,News,"Topaga, Colombia",,dgm_latamnarcoticslocations,a222982bce704abe1fce89c0fdba46d6,dgm_latamnarcoticslocations__a222982bce704abe1fce89c0fdba46d6
#tota,"Tota, Colombia",totacolombia,colombia,Colombia,Exec,"Tota, Colombia",,dgm_latamnarcoticslocations,5977e6c222792f8213f148e3e6ec065c,dgm_latamnarcoticslocations__5977e6c222792f8213f148e3e6ec065c
#tunungua,"Tunungua, Colombia",tununguacolombia,colombia,Colombia,AAEntity,"Tunungua, Colombia",,dgm_latamnarcoticslocations,a173b32ad07a2f84c76723a8bbe5b34f,dgm_latamnarcoticslocations__a173b32ad07a2f84c76723a8bbe5b34f
#turmeque,"Turmeque, Colombia",turmequecolombia,colombia,Colombia,Refinery,"Turmeque, Colombia",,dgm_latamnarcoticslocations,f15499eecebfe56c89fb84bfffa44d61,dgm_latamnarcoticslocations__f15499eecebfe56c89fb84bfffa44d61
#tuta,"Tuta, Colombia",tutacolombia,colombia,Colombia,space,"Tuta, Colombia",,dgm_latamnarcoticslocations,d5bc4540e840e6764d2cc0d1c1d15479,dgm_latamnarcoticslocations__d5bc4540e840e6764d2cc0d1c1d15479
#tutaza,"Tutaza, Colombia",tutazacolombia,colombia,Colombia,space,"Tutaza, Colombia",,dgm_latamnarcoticslocations,10b12a09f906ad4199c8dae1cc6b0341,dgm_latamnarcoticslocations__10b12a09f906ad4199c8dae1cc6b0341
#umbita,"umbita, Colombia",umbitacolombia,colombia,Colombia,space,"umbita, Colombia",,dgm_latamnarcoticslocations,b6e9fe43c6bc7efdc51e0706fbba9b57,dgm_latamnarcoticslocations__b6e9fe43c6bc7efdc51e0706fbba9b57
#ventaquemada,"Ventaquemada, Colombia",ventaquemadacolombia,colombia,Colombia,Legislator,"Ventaquemada, Colombia",,dgm_latamnarcoticslocations,f5964034310aea57fe533ad969a2abb2,dgm_latamnarcoticslocations__f5964034310aea57fe533ad969a2abb2
#villadeleyva,"Villa de Leyva, Colombia",villadeleyvacolombia,colombia,Colombia,FTO,"Villa de Leyva, Colombia",,dgm_latamnarcoticslocations,050d2137c442c038b4a29d574238eefd,dgm_latamnarcoticslocations__050d2137c442c038b4a29d574238eefd
#viracacha,"Viracacha, Colombia",viracachacolombia,colombia,Colombia,Organization,"Viracacha, Colombia",,dgm_latamnarcoticslocations,0786cf2d190bd4620e24ce372f971e3c,dgm_latamnarcoticslocations__0786cf2d190bd4620e24ce372f971e3c
#zetaquira,"Zetaquira, Colombia",zetaquiracolombia,colombia,Colombia,Wells,"Zetaquira, Colombia",,dgm_latamnarcoticslocations,5ca9a80ddbcb365668f520057afae8b0,dgm_latamnarcoticslocations__5ca9a80ddbcb365668f520057afae8b0
#manizales,"Manizales, Colombia",manizalescolombia,colombia,Colombia,IndustryTerm,"Manizales, Colombia",,dgm_latamnarcoticslocations,56621f48c74503ddc617e17996dea984,dgm_latamnarcoticslocations__56621f48c74503ddc617e17996dea984
#aguadas,"Aguadas, Colombia",aguadascolombia,colombia,Colombia,Consulates,"Aguadas, Colombia",,dgm_latamnarcoticslocations,ecb3ee5eded426832815d13410fc6f17,dgm_latamnarcoticslocations__ecb3ee5eded426832815d13410fc6f17
#anserma,"Anserma, Colombia",ansermacolombia,colombia,Colombia,Exec,"Anserma, Colombia",,dgm_latamnarcoticslocations,d3e6da99effd6233e298d614c8a72a77,dgm_latamnarcoticslocations__d3e6da99effd6233e298d614c8a72a77
#aranzazu,"Aranzazu, Colombia",aranzazucolombia,colombia,Colombia,Legislator,"Aranzazu, Colombia",,dgm_latamnarcoticslocations,50f5612c336f2eabf6d4dc33a187b40a,dgm_latamnarcoticslocations__50f5612c336f2eabf6d4dc33a187b40a
#belalcazar,"Belalcazar, Colombia",belalcazarcolombia,colombia,Colombia,space,"Belalcazar, Colombia",,dgm_latamnarcoticslocations,e542e5dcccd688028a31b7eb752733bf,dgm_latamnarcoticslocations__e542e5dcccd688028a31b7eb752733bf
#chinchina,"Chinchina, Colombia",chinchinacolombia,colombia,Colombia,CompanyKeyword,"Chinchina, Colombia",,dgm_latamnarcoticslocations,6a83801bbb27062f67a60d6db000cc16,dgm_latamnarcoticslocations__6a83801bbb27062f67a60d6db000cc16
#ladorada,"La Dorada, Colombia",ladoradacolombia,colombia,Colombia,Person,"La Dorada, Colombia",,dgm_latamnarcoticslocations,7cea0522d7f6f2ab1814bbb472755a60,dgm_latamnarcoticslocations__7cea0522d7f6f2ab1814bbb472755a60
#lamerced,"La Merced, Colombia",lamercedcolombia,colombia,Colombia,Wells,"La Merced, Colombia",,dgm_latamnarcoticslocations,ed4620a4f8805241c9fd8587abb648b2,dgm_latamnarcoticslocations__ed4620a4f8805241c9fd8587abb648b2
#manzanares,"Manzanares, Colombia",manzanarescolombia,colombia,Colombia,DiplomaticFacilities,"Manzanares, Colombia",,dgm_latamnarcoticslocations,857536b417c0b39f8435a270c2df8e1a,dgm_latamnarcoticslocations__857536b417c0b39f8435a270c2df8e1a
#marmato,"Marmato, Colombia",marmatocolombia,colombia,Colombia,Exec,"Marmato, Colombia",,dgm_latamnarcoticslocations,9df1441905261ca5ad782a7509ce24c7,dgm_latamnarcoticslocations__9df1441905261ca5ad782a7509ce24c7
#marquetalia,"Marquetalia, Colombia",marquetaliacolombia,colombia,Colombia,Consulates,"Marquetalia, Colombia",,dgm_latamnarcoticslocations,12b4dc35d301c570a09e1c65d3990940,dgm_latamnarcoticslocations__12b4dc35d301c570a09e1c65d3990940
#marulanda,"Marulanda, Colombia",marulandacolombia,colombia,Colombia,Pipeline,"Marulanda, Colombia",,dgm_latamnarcoticslocations,747ecd65ed66ce7148914371a774f8ed,dgm_latamnarcoticslocations__747ecd65ed66ce7148914371a774f8ed
#neira,"Neira, Colombia",neiracolombia,colombia,Colombia,CompanyKeyword,"Neira, Colombia",,dgm_latamnarcoticslocations,4c3804ecec485835f5809577fb59c623,dgm_latamnarcoticslocations__4c3804ecec485835f5809577fb59c623
#norcasia,"Norcasia, Colombia",norcasiacolombia,colombia,Colombia,space,"Norcasia, Colombia",,dgm_latamnarcoticslocations,bbd1dac5ae3b4e105e03c8b870bbb0c9,dgm_latamnarcoticslocations__bbd1dac5ae3b4e105e03c8b870bbb0c9
#pacora,"Pacora, Colombia",pacoracolombia,colombia,Colombia,Consulates,"Pacora, Colombia",,dgm_latamnarcoticslocations,8c0b30430a23fed43abda5c958383125,dgm_latamnarcoticslocations__8c0b30430a23fed43abda5c958383125
#palestina,"Palestina, Colombia",palestinacolombia,colombia,Colombia,CompanyKeyword,"Palestina, Colombia",,dgm_latamnarcoticslocations,a71a662bc170041e1038a0920aa29296,dgm_latamnarcoticslocations__a71a662bc170041e1038a0920aa29296
#pensilvania,"Pensilvania, Colombia",pensilvaniacolombia,colombia,Colombia,ForeignMinister,"Pensilvania, Colombia",,dgm_latamnarcoticslocations,7498c140c122643d23d8930b11a2d1d5,dgm_latamnarcoticslocations__7498c140c122643d23d8930b11a2d1d5
#riosucio,"Riosucio, Colombia",riosuciocolombia,colombia,Colombia,Consulates,"Riosucio, Colombia",,dgm_latamnarcoticslocations,ab68c76ddb0570b31af242abcd6dcdee,dgm_latamnarcoticslocations__ab68c76ddb0570b31af242abcd6dcdee
#risaralda,"Risaralda, Colombia",risaraldacolombia,colombia,Colombia,IndustryTerm,"Risaralda, Colombia",,dgm_latamnarcoticslocations,384058eb04b25bac15b76b0e00baf85a,dgm_latamnarcoticslocations__384058eb04b25bac15b76b0e00baf85a
#salamina,"Salamina, Colombia",salaminacolombia,colombia,Colombia,News,"Salamina, Colombia",,dgm_latamnarcoticslocations,082f10dae7675f02c2971ae4ba7b4a0f,dgm_latamnarcoticslocations__082f10dae7675f02c2971ae4ba7b4a0f
#samana,"Samana, Colombia",samanacolombia,colombia,Colombia,IndustryTerm,"Samana, Colombia",,dgm_latamnarcoticslocations,ff15c35fa97b72a386be1a3bf3b9ed74,dgm_latamnarcoticslocations__ff15c35fa97b72a386be1a3bf3b9ed74
#supia,"Supia, Colombia",supiacolombia,colombia,Colombia,FTO,"Supia, Colombia",,dgm_latamnarcoticslocations,1ca50ad9f91567ca1303727d879fcb67,dgm_latamnarcoticslocations__1ca50ad9f91567ca1303727d879fcb67
#viterbo,"Viterbo, Colombia",viterbocolombia,colombia,Colombia,Pipeline,"Viterbo, Colombia",,dgm_latamnarcoticslocations,8b8c087c857e8d6fc874aa5bc77ad915,dgm_latamnarcoticslocations__8b8c087c857e8d6fc874aa5bc77ad915
#florencia,"Florencia, Colombia",florenciacolombia,colombia,Colombia,Wells,"Florencia, Colombia",,dgm_latamnarcoticslocations,95fc1fb6f7ceea8091cbe026f76e8b77,dgm_latamnarcoticslocations__95fc1fb6f7ceea8091cbe026f76e8b77
#albania,"Albania, Colombia",albaniacolombia,colombia,Colombia,Media,"Albania, Colombia",,dgm_latamnarcoticslocations,cdc45f1ac523bca98856543f8c2da471,dgm_latamnarcoticslocations__cdc45f1ac523bca98856543f8c2da471
#belendeandaquies,"Belen de Andaquies, Colombia",belendeandaquiescolombia,colombia,Colombia,Consulates,"Belen de Andaquies, Colombia",,dgm_latamnarcoticslocations,8f7187f51153b3c4fb00f29895aa1cc6,dgm_latamnarcoticslocations__8f7187f51153b3c4fb00f29895aa1cc6
#cartagenadelchaira,"Cartagena del Chaira, Colombia",cartagenadelchairacolombia,colombia,Colombia,FTO,"Cartagena del Chaira, Colombia",,dgm_latamnarcoticslocations,1103f1ce9725fe8ad792bc809fe81ae6,dgm_latamnarcoticslocations__1103f1ce9725fe8ad792bc809fe81ae6
#curillo,"Curillo, Colombia",curillocolombia,colombia,Colombia,ForeignMinistry,"Curillo, Colombia",,dgm_latamnarcoticslocations,26dd8199dcc411a457a37d15d8cd8c37,dgm_latamnarcoticslocations__26dd8199dcc411a457a37d15d8cd8c37
#eldoncello,"El Doncello, Colombia",eldoncellocolombia,colombia,Colombia,ForeignMinistry,"El Doncello, Colombia",,dgm_latamnarcoticslocations,260f7a4df104b26955bd8e8d95451c70,dgm_latamnarcoticslocations__260f7a4df104b26955bd8e8d95451c70
