german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
lerchenkamp,"Lerchenkamp in Hildesheim, Germany",52.1732899,9.9479328,1,,,,,IndustryTerm,"Lerchenkamp in Hildesheim, Germany",,german_fires_hildesheim_locations,0307cb47a0d5048ea2cee2ef177c4ee1,german_fires_hildesheim_locations__0307cb47a0d5048ea2cee2ef177c4ee1
lessingstrasse,"Lessingstrasse in Hildesheim, Germany",52.154543,9.9625876,1,,,,,space,"Lessingstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,d2c5bd833e646eef936e3eb340b9c0d8,german_fires_hildesheim_locations__d2c5bd833e646eef936e3eb340b9c0d8
leunisstrasse,"Leunisstrasse in Hildesheim, Germany",52.1612309,9.9497982,1,,,,,Pipeline,"Leunisstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,3da5d1c85d7fccf083563bb8560e780c,german_fires_hildesheim_locations__3da5d1c85d7fccf083563bb8560e780c
liebfrauenkirchplatz,"Liebfrauenkirchplatz in Hildesheim, Germany",52.1349941,9.9746704,1,,,,,Legislator,"Liebfrauenkirchplatz in Hildesheim, Germany",,german_fires_hildesheim_locations,511bf6c8bd60a3e5396848d5fb26b408,german_fires_hildesheim_locations__511bf6c8bd60a3e5396848d5fb26b408
liebigstrasse,"Liebigstrasse in Hildesheim, Germany",52.1620306,9.9648546,1,,,,,Pipeline,"Liebigstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,71548df90999c15a829d6b78b02c45c6,german_fires_hildesheim_locations__71548df90999c15a829d6b78b02c45c6
liegnitzer strasse,"Liegnitzer Strasse in Hildesheim, Germany",52.1610805,9.9183015,1,,,,,Refinery,"Liegnitzer Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,27b40e492de35c62b6681f86eb27b39b,german_fires_hildesheim_locations__27b40e492de35c62b6681f86eb27b39b
lilienthalstrasse,"Lilienthalstrasse in Hildesheim, Germany",52.1660445,9.9471667,1,,,,,AAEntity,"Lilienthalstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,3f6009868477438dd58373a082da65a6,german_fires_hildesheim_locations__3f6009868477438dd58373a082da65a6
lilly-reich-strasse,"Lilly-Reich-Strasse in Hildesheim, Germany",52.1736412,9.9354199,1,,,,,space,"Lilly-Reich-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,4762cf7b7c5782be8b42efa71e86f22d,german_fires_hildesheim_locations__4762cf7b7c5782be8b42efa71e86f22d
lily-franz-strasse,"Lily-Franz-Strasse in Hildesheim, Germany",52.1674151,9.9323602,1,,,,,Media,"Lily-Franz-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,1b0e1980776dc786eb6a4213fdb6e48f,german_fires_hildesheim_locations__1b0e1980776dc786eb6a4213fdb6e48f
lindenallee,"Lindenallee in Hildesheim, Germany",52.1098977,9.9787838,1,,,,,FTO,"Lindenallee in Hildesheim, Germany",,german_fires_hildesheim_locations,0cf07ef50c0121a1995cf965d9f189cd,german_fires_hildesheim_locations__0cf07ef50c0121a1995cf965d9f189cd
lindenstrasse,"Lindenstrasse in Hildesheim, Germany",52.1634722,10.0163893,1,,,,,Organization,"Lindenstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,95275280e1809e42fae2ba7668d58c3d,german_fires_hildesheim_locations__95275280e1809e42fae2ba7668d58c3d
lindenweg,"Lindenweg in Hildesheim, Germany",52.1477106,10.0003165,1,,,,,Diplomat,"Lindenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,5c8e67915d4dad1cb0e06b8fe2ea4dfb,german_fires_hildesheim_locations__5c8e67915d4dad1cb0e06b8fe2ea4dfb
lindholz,"Lindholz in Hildesheim, Germany",52.1247017,9.9494918,1,,,,,Exec,"Lindholz in Hildesheim, Germany",,german_fires_hildesheim_locations,feab866a9bc8ec718af32f5349765951,german_fires_hildesheim_locations__feab866a9bc8ec718af32f5349765951
linkstrasse,"Linkstrasse in Hildesheim, Germany",52.1566604,9.9485985,1,,,,,Keyphrase,"Linkstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,1068b785820e8a442f3005a0fd1b2b72,german_fires_hildesheim_locations__1068b785820e8a442f3005a0fd1b2b72
linnenkamp,"Linnenkamp in Hildesheim, Germany",52.1642582,9.9116493,1,,,,,CompanyKeyword,"Linnenkamp in Hildesheim, Germany",,german_fires_hildesheim_locations,070fb039cd653f9f6b0028bdf98db260,german_fires_hildesheim_locations__070fb039cd653f9f6b0028bdf98db260
lippoldstrasse,"Lippoldstrasse in Hildesheim, Germany",52.1446359,9.934762,1,,,,,LegislativeCommittee,"Lippoldstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,e1e5e8356ca6a07e3ec92134f209cb27,german_fires_hildesheim_locations__e1e5e8356ca6a07e3ec92134f209cb27
lise-meitner-strasse,"Lise-Meitner-Strasse in Hildesheim, Germany",52.1323776,9.9414595,1,,,,,Exec,"Lise-Meitner-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,1488dcff8f9834f0d0b05fcaebab71ae,german_fires_hildesheim_locations__1488dcff8f9834f0d0b05fcaebab71ae
lisztstrasse,"Lisztstrasse in Hildesheim, Germany",52.1422932,9.9694156,1,,,,,Person,"Lisztstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,85d5c99fe933e42179101b87e8db2652,german_fires_hildesheim_locations__85d5c99fe933e42179101b87e8db2652
lohdestrasse,"Lohdestrasse in Hildesheim, Germany",52.1736376,9.9781291,1,,,,,AAEntity,"Lohdestrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,1d8728dfa0880f817da63b9228f6ea7b,german_fires_hildesheim_locations__1d8728dfa0880f817da63b9228f6ea7b
losiusweg,"Losiusweg in Hildesheim, Germany",52.1537245,9.9201768,1,,,,,Organization,"Losiusweg in Hildesheim, Germany",,german_fires_hildesheim_locations,31346d693bea5843f4d1c5304b66def1,german_fires_hildesheim_locations__31346d693bea5843f4d1c5304b66def1
louise-wippern-ring,"Louise-Wippern-Ring in Hildesheim, Germany",52.1541792,9.9104736,1,,,,,ForeignMinistry,"Louise-Wippern-Ring in Hildesheim, Germany",,german_fires_hildesheim_locations,dfaf82a177d78c05cca0ce95256df817,german_fires_hildesheim_locations__dfaf82a177d78c05cca0ce95256df817
lowentorstrasse,"Lowentorstrasse in Hildesheim, Germany",52.1640148,10.0113636,1,,,,,Pipeline,"Lowentorstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,930c0ec5861067eb3ab70ab6be9f7a71,german_fires_hildesheim_locations__930c0ec5861067eb3ab70ab6be9f7a71
lubecker strasse,"Lubecker Strasse in Hildesheim, Germany",52.1369236,9.9636148,1,,,,,News,"Lubecker Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,735d2ff244106717a0e34ac384aa9db7,german_fires_hildesheim_locations__735d2ff244106717a0e34ac384aa9db7
lucienvorder allee,"Lucienvorder Allee in Hildesheim, Germany",52.1405782,9.9412748,1,,,,,space,"Lucienvorder Allee in Hildesheim, Germany",,german_fires_hildesheim_locations,d50514a3e3373728c24b7f09aaea5be1,german_fires_hildesheim_locations__d50514a3e3373728c24b7f09aaea5be1
lucienvorder strasse,"Lucienvorder Strasse in Hildesheim, Germany",52.1439098,9.9474387,1,,,,,Legislator,"Lucienvorder Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,4616de361f318ac049d3ddc7131aa011,german_fires_hildesheim_locations__4616de361f318ac049d3ddc7131aa011
lucienworthstrasse,"Lucienworthstrasse in Hildesheim, Germany",52.1307789,9.9464844,1,,,,,CompanyKeyword,"Lucienworthstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,f05e23b139385b40c0925e027d4fa78c,german_fires_hildesheim_locations__f05e23b139385b40c0925e027d4fa78c
ludolf-van-ceulen-weg,"Ludolf-van-Ceulen-Weg in Hildesheim, Germany",52.1315831,9.9384911,1,,,,,IndustryTerm,"Ludolf-van-Ceulen-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,aba811344d7ea9784340b45196d07b7d,german_fires_hildesheim_locations__aba811344d7ea9784340b45196d07b7d
ludolfingerstrasse,"Ludolfingerstrasse in Hildesheim, Germany",52.1644709,9.9570424,1,,,,,space,"Ludolfingerstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,6e8d2091de35877968debaf875eaeae4,german_fires_hildesheim_locations__6e8d2091de35877968debaf875eaeae4
ludwig-adolf-pacht-weg,"Ludwig-Adolf-Pacht-Weg in Hildesheim, Germany",52.1552024,9.9119409,1,,,,,ForeignMinister,"Ludwig-Adolf-Pacht-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,d16c2307970219d665196f0dfcd07fd8,german_fires_hildesheim_locations__d16c2307970219d665196f0dfcd07fd8
ludwig-erhard-ring,"Ludwig-Erhard-Ring in Hildesheim, Germany",52.1296522,9.9896616,1,,,,,FTO,"Ludwig-Erhard-Ring in Hildesheim, Germany",,german_fires_hildesheim_locations,04ba96369a5d14cb89fb291260ff57ba,german_fires_hildesheim_locations__04ba96369a5d14cb89fb291260ff57ba
ludwig-uhland-strasse,"Ludwig-Uhland-Strasse in Hildesheim, Germany",52.1653155,9.9041322,1,,,,,CompanyKeyword,"Ludwig-Uhland-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,8c2814931464557b5d443d7f3aea7b21,german_fires_hildesheim_locations__8c2814931464557b5d443d7f3aea7b21
ludwigstrasse,"Ludwigstrasse in Hildesheim, Germany",52.1630277,9.9541277,1,,,,,Shipping,"Ludwigstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,e177cfcdd23f01acbed3f0f2dc8553cb,german_fires_hildesheim_locations__e177cfcdd23f01acbed3f0f2dc8553cb
luise-cooper-strasse,"Luise-Cooper-Strasse in Hildesheim, Germany",52.1498485,9.983714,1,,,,,DiplomaticFacilities,"Luise-Cooper-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,aea3e1d9ae24b498cfc3433872a4b7f4,german_fires_hildesheim_locations__aea3e1d9ae24b498cfc3433872a4b7f4
luisenstrasse,"Luisenstrasse in Hildesheim, Germany",52.1509342,9.9615558,1,,,,,Person,"Luisenstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,b6e1745cff1e0d4e12a185e8862c27e0,german_fires_hildesheim_locations__b6e1745cff1e0d4e12a185e8862c27e0
luneburger strasse,"Luneburger Strasse in Hildesheim, Germany",52.1373937,9.9655279,1,,,,,ForeignMinistry,"Luneburger Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,86f2694d27ae887d5a53e19e33f6f1b6,german_fires_hildesheim_locations__86f2694d27ae887d5a53e19e33f6f1b6
luntzelstrasse,"Luntzelstrasse in Hildesheim, Germany",52.1582896,9.9554942,1,,,,,FTO,"Luntzelstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,9d6f86c664210fc62489c15593fe4ad6,german_fires_hildesheim_locations__9d6f86c664210fc62489c15593fe4ad6
lutzowstrasse,"Lutzowstrasse in Hildesheim, Germany",52.130509,9.9724354,1,,,,,ForeignMinistry,"Lutzowstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,47e787c14aa92209d2d01dda6ecb1487,german_fires_hildesheim_locations__47e787c14aa92209d2d01dda6ecb1487
mackelweg,"Mackelweg in Hildesheim, Germany",52.1547204,9.9188789,1,,,,,Wells,"Mackelweg in Hildesheim, Germany",,german_fires_hildesheim_locations,46c7794538bc720e7dd3bcb4fce0bd4c,german_fires_hildesheim_locations__46c7794538bc720e7dd3bcb4fce0bd4c
magdalenenweg,"Magdalenenweg in Hildesheim, Germany",52.146875,9.8833281,1,,,,,Shipping,"Magdalenenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,46640ce5815d0c878fe53a8eb091ab3c,german_fires_hildesheim_locations__46640ce5815d0c878fe53a8eb091ab3c
margaretenweg,"Margaretenweg in Hildesheim, Germany",52.1507007,9.9566755,1,,,,,Keyphrase,"Margaretenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,0c12230e0ea56d9adfabcba41b238abe,german_fires_hildesheim_locations__0c12230e0ea56d9adfabcba41b238abe
marggrafstrasse,"Marggrafstrasse in Hildesheim, Germany",52.1685957,9.9174162,1,,,,,ForeignMinister,"Marggrafstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,045be7df3ef1624962074e10aa523006,german_fires_hildesheim_locations__045be7df3ef1624962074e10aa523006
marheinekestrasse,"Marheinekestrasse in Hildesheim, Germany",52.156665,9.9470526,1,,,,,Consulates,"Marheinekestrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,04e873b389ee763415542828a08df3d8,german_fires_hildesheim_locations__04e873b389ee763415542828a08df3d8
marie-anne-kuntze-weg,"Marie-Anne-Kuntze-Weg in Hildesheim, Germany",52.1542248,9.9117305,1,,,,,Wells,"Marie-Anne-Kuntze-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,ede26382d38dca69481f49fc4134060d,german_fires_hildesheim_locations__ede26382d38dca69481f49fc4134060d
marie-curie-strasse,"Marie-Curie-Strasse in Hildesheim, Germany",52.1308154,9.9419772,1,,,,,AAEntity,"Marie-Curie-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,b227e62db3b97a25b0d379dabbb18328,german_fires_hildesheim_locations__b227e62db3b97a25b0d379dabbb18328
marienburger platz,"Marienburger Platz in Hildesheim, Germany",52.1342323,9.9729591,1,,,,,ForeignMinister,"Marienburger Platz in Hildesheim, Germany",,german_fires_hildesheim_locations,184c3cf73ae86c9935b17ad1726daab2,german_fires_hildesheim_locations__184c3cf73ae86c9935b17ad1726daab2
marienburger strasse,"Marienburger Strasse in Hildesheim, Germany",52.134917,9.9716139,1,,,,,Media,"Marienburger Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,f1bde745ea32ec5e23b07c3cfce60dca,german_fires_hildesheim_locations__f1bde745ea32ec5e23b07c3cfce60dca
marienroder strasse,"Marienroder Strasse in Hildesheim, Germany",52.1150089,9.9055219,1,,,,,Pipeline,"Marienroder Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,966f416ba6ad1a579afc4be374b22bc2,german_fires_hildesheim_locations__966f416ba6ad1a579afc4be374b22bc2
marienstrasse,"Marienstrasse in Hildesheim, Germany",52.1588036,9.9188598,1,,,,,Legislator,"Marienstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,f2e8309401b9d291ea8e73237cb35de6,german_fires_hildesheim_locations__f2e8309401b9d291ea8e73237cb35de6
marion-donhoff-strasse,"Marion-Donhoff-Strasse in Hildesheim, Germany",52.1314433,9.9417691,1,,,,,News,"Marion-Donhoff-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,aa15bf9fec73ba8c128ce359dffaebe1,german_fires_hildesheim_locations__aa15bf9fec73ba8c128ce359dffaebe1
markt,"Markt in Hildesheim, Germany",52.1529871,9.9515517,1,,,,,ForeignMinistry,"Markt in Hildesheim, Germany",,german_fires_hildesheim_locations,1299f7a5fef8004c520ccb93196cc2c5,german_fires_hildesheim_locations__1299f7a5fef8004c520ccb93196cc2c5
marktstrasse,"Marktstrasse in Hildesheim, Germany",52.1529445,9.9522597,1,,,,,Person,"Marktstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,c4c6e7a5b813f31f544d1dac01567fa6,german_fires_hildesheim_locations__c4c6e7a5b813f31f544d1dac01567fa6
martin-boyken-ring,"Martin-Boyken-Ring in Hildesheim, Germany",52.1181089,9.9884591,1,,,,,Legislator,"Martin-Boyken-Ring in Hildesheim, Germany",,german_fires_hildesheim_locations,84b2560eed56e05ba103dc2fdcdbab82,german_fires_hildesheim_locations__84b2560eed56e05ba103dc2fdcdbab82
martin-luther-strasse,"Martin-Luther-Strasse in Hildesheim, Germany",52.1639912,9.9489764,1,,,,,Pipeline,"Martin-Luther-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,b614ba245afb1531cc14eb6080955a97,german_fires_hildesheim_locations__b614ba245afb1531cc14eb6080955a97
martinusweg,"Martinusweg in Hildesheim, Germany",52.1453464,10.0076643,1,,,,,LegislativeCommittee,"Martinusweg in Hildesheim, Germany",,german_fires_hildesheim_locations,df302a35f1d175213c5e6d10b67df93a,german_fires_hildesheim_locations__df302a35f1d175213c5e6d10b67df93a
maschstrasse,"Maschstrasse in Hildesheim, Germany",52.1532535,9.9269283,1,,,,,Consulates,"Maschstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,1ef12276ba8a5ccb4557eb5e7feb6a7f,german_fires_hildesheim_locations__1ef12276ba8a5ccb4557eb5e7feb6a7f
mastbergstrasse,"Mastbergstrasse in Hildesheim, Germany",52.1700137,9.9289935,1,,,,,CompanyKeyword,"Mastbergstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,706dced8f380e0a3e9e420911f754202,german_fires_hildesheim_locations__706dced8f380e0a3e9e420911f754202
matthiaswiese,"Matthiaswiese in Hildesheim, Germany",52.1440701,9.9383862,1,,,,,ForeignMinistry,"Matthiaswiese in Hildesheim, Germany",,german_fires_hildesheim_locations,fd53bd27418f11d3b209865ffe40a493,german_fires_hildesheim_locations__fd53bd27418f11d3b209865ffe40a493
max-eyth-strasse,"Max-Eyth-Strasse in Hildesheim, Germany",52.1619164,9.9680752,1,,,,,Pipeline,"Max-Eyth-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,1a18cbaf4d00465daa8af28cbae2321f,german_fires_hildesheim_locations__1a18cbaf4d00465daa8af28cbae2321f
max-leeser-strasse,"Max-Leeser-Strasse in Hildesheim, Germany",52.1387659,9.9606868,1,,,,,Exec,"Max-Leeser-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,f8b88fdd60d2263cc8299de395a94eab,german_fires_hildesheim_locations__f8b88fdd60d2263cc8299de395a94eab
max-planck-strasse,"Max-Planck-Strasse in Hildesheim, Germany",52.16061,9.9945284,1,,,,,Pipeline,"Max-Planck-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,4f2de5166793ea64e3c3f861bf486f52,german_fires_hildesheim_locations__4f2de5166793ea64e3c3f861bf486f52
maybachstrasse,"Maybachstrasse in Hildesheim, Germany",52.1729771,9.9843286,1,,,,,space,"Maybachstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,f255a693e5d5ebeb06b5eab4093b7689,german_fires_hildesheim_locations__f255a693e5d5ebeb06b5eab4093b7689
mecklenburger strasse,"Mecklenburger Strasse in Hildesheim, Germany",52.1341857,9.9358364,1,,,,,Organization,"Mecklenburger Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,dae68bcbc649b54a4be7f255f287dc43,german_fires_hildesheim_locations__dae68bcbc649b54a4be7f255f287dc43
meierkamp,"Meierkamp in Hildesheim, Germany",52.1262716,9.9506781,1,,,,,CompanyKeyword,"Meierkamp in Hildesheim, Germany",,german_fires_hildesheim_locations,4bfa34349be1b75b1a3cf61d116a902a,german_fires_hildesheim_locations__4bfa34349be1b75b1a3cf61d116a902a
meisenwinkel,"Meisenwinkel in Hildesheim, Germany",52.1277005,9.9096484,1,,,,,News,"Meisenwinkel in Hildesheim, Germany",,german_fires_hildesheim_locations,356e941ce32d43d0b4a3b3c8cf0f3ae6,german_fires_hildesheim_locations__356e941ce32d43d0b4a3b3c8cf0f3ae6
melanchthonstrasse,"Melanchthonstrasse in Hildesheim, Germany",52.1650141,9.9476898,1,,,,,CompanyKeyword,"Melanchthonstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,5f004af2d785c2f8eca8514a37f2edfc,german_fires_hildesheim_locations__5f004af2d785c2f8eca8514a37f2edfc
mellingerstrasse,"Mellingerstrasse in Hildesheim, Germany",52.1388729,9.9627801,1,,,,,Legislator,"Mellingerstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,bf1534f32ccd4058c8f12cdc48268eb9,german_fires_hildesheim_locations__bf1534f32ccd4058c8f12cdc48268eb9
memeler strasse,"Memeler Strasse in Hildesheim, Germany",52.1394794,9.9697106,1,,,,,AAEntity,"Memeler Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,8ad8ccf85619af0ed25436eca828593d,german_fires_hildesheim_locations__8ad8ccf85619af0ed25436eca828593d
mendelssohnstrasse,"Mendelssohnstrasse in Hildesheim, Germany",52.1448933,9.9633511,1,,,,,Media,"Mendelssohnstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,601fb0c222b66e648e0c25a2e3afe17a,german_fires_hildesheim_locations__601fb0c222b66e648e0c25a2e3afe17a
michael-kratz-weg,"Michael-Kratz-Weg in Hildesheim, Germany",52.1535829,9.9150655,1,,,,,IndustryTerm,"Michael-Kratz-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,51224e5836e641bfa687625abdec1b8d,german_fires_hildesheim_locations__51224e5836e641bfa687625abdec1b8d
michaelisplatz,"Michaelisplatz in Hildesheim, Germany",52.1527919,9.9445127,1,,,,,Organization,"Michaelisplatz in Hildesheim, Germany",,german_fires_hildesheim_locations,b9fb051fad324bbe5c4de43b61ee1bf7,german_fires_hildesheim_locations__b9fb051fad324bbe5c4de43b61ee1bf7
michaelisstrasse,"Michaelisstrasse in Hildesheim, Germany",52.153287,9.9465096,1,,,,,FTO,"Michaelisstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,a58cd0e05e57fc4eea4e1036d975d120,german_fires_hildesheim_locations__a58cd0e05e57fc4eea4e1036d975d120
michelsenstrasse,"Michelsenstrasse in Hildesheim, Germany",52.1497871,9.9364411,1,,,,,DiplomaticFacilities,"Michelsenstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,ef5ef9b218df1b6bb51ecc8d0fa9079e,german_fires_hildesheim_locations__ef5ef9b218df1b6bb51ecc8d0fa9079e
mildred-scheel-strasse,"Mildred-Scheel-Strasse in Hildesheim, Germany",52.1315247,9.9424676,1,,,,,Media,"Mildred-Scheel-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,2e347e1c4591a3453a6fcc3cdc8d6758,german_fires_hildesheim_locations__2e347e1c4591a3453a6fcc3cdc8d6758
minervastrasse,"Minervastrasse in Hildesheim, Germany",52.1490222,9.9471512,1,,,,,Consulates,"Minervastrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,02875f7b8ec16c428d205ef74385c635,german_fires_hildesheim_locations__02875f7b8ec16c428d205ef74385c635
