keyword,caption_name,topic_id,guid,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
anti corruptuon,AML,188354;188110,,aml,space,AML,,dgm_fraud_keywords,1e9b170e2d0cb43cb8765db144616db2,dgm_fraud_keywords__c043056a0a32cb5e104aeb2cf4ff7ba8
anti tax evasion,AML,188354;188110,,aml,Exec,AML,,dgm_fraud_keywords,dd5916b3143873f745fddc5cb2c9c92e,dgm_fraud_keywords__c043056a0a32cb5e104aeb2cf4ff7ba8
anti laundering,AML,188354;188110,,aml,LegislativeCommittee,AML,,dgm_fraud_keywords,20bb5b0befe21aa58c40881b5cc1aa64,dgm_fraud_keywords__c043056a0a32cb5e104aeb2cf4ff7ba8
anti-embezzlement,AML,188354;188110,,aml,Refinery,AML,,dgm_fraud_keywords,d864e4aa2b3fea12512cc04ee023bd9c,dgm_fraud_keywords__c043056a0a32cb5e104aeb2cf4ff7ba8
anti-financial embezzlement,AML,188354;188110,,aml,ForeignMinister,AML,,dgm_fraud_keywords,0963328dd0d7e52041f70663476f17bb,dgm_fraud_keywords__c043056a0a32cb5e104aeb2cf4ff7ba8
anti embezzlement,AML,188354;188110,,aml,DiplomaticFacilities,AML,,dgm_fraud_keywords,4f5462a878150617b2521934e018281b,dgm_fraud_keywords__c043056a0a32cb5e104aeb2cf4ff7ba8
know your client,AML,188354;188110,,aml,ForeignMinistry,AML,,dgm_fraud_keywords,a93cc91fae2ad9c1cf8b80c6eb52a0a7,dgm_fraud_keywords__c043056a0a32cb5e104aeb2cf4ff7ba8
anti-smurfing,AML,188354;188110,,aml,ForeignMinistry,AML,,dgm_fraud_keywords,91014a3994e99de5b1b42e78c8c366c0,dgm_fraud_keywords__c043056a0a32cb5e104aeb2cf4ff7ba8
anti smurfing,AML,188354;188110,,aml,AAEntity,AML,,dgm_fraud_keywords,9240fce2cdec0d3ec1c6edb7ceb2b9fa,dgm_fraud_keywords__c043056a0a32cb5e104aeb2cf4ff7ba8
anti smurf,AML,188354;188110,,aml,AAEntity,AML,,dgm_fraud_keywords,51057c6c78988840e1418991ef7585f0,dgm_fraud_keywords__c043056a0a32cb5e104aeb2cf4ff7ba8
@canantifraud,Canadian Anti-Fraud Centre,188354;188110,,anti_fraud_mention,Exec,Canadian Anti-Fraud Centre,,dgm_fraud_keywords,4e0cc71611c29061c1a1ddce1047c415,dgm_fraud_keywords__393841e2e116c9b7af9cce2e292d8f29
@euantifraud,EU Anti-Fraud,188354;188110,,anti_fraud_mention,Media,EU Anti-Fraud,,dgm_fraud_keywords,43313bb0ebaa7ee55cd6e8408889ffdb,dgm_fraud_keywords__5e6b34198bff33195fe356c27c75e371
@actionfrauduk,Action Fraud UK,188354;188110,,anti_fraud_mention,DiplomaticFacilities,Action Fraud UK,,dgm_fraud_keywords,fd8053d18cff87ae0551d35e70913f95,dgm_fraud_keywords__d9703bf2a2c21c9d0dd90c709273280d
@uksfo,UK Serious Fraud Office,188354;188110,,anti_fraud_mention,ForeignMinister,UK Serious Fraud Office,,dgm_fraud_keywords,88f2e2deb74a7502a7cd4a42c6755cb1,dgm_fraud_keywords__5b9773b1142aaae5cabf7a27de785d6b
@citypolicefraud,London Fraud Police,188354;188110,,anti_fraud_mention,Keyphrase,London Fraud Police,,dgm_fraud_keywords,17ca856b948e643fd05fbb5f3b8aedb4,dgm_fraud_keywords__4cf6680575d1ad661e2909b9cc7aafaf
@citypoliceifed,London Fraud Police IFED,188354;188110,,anti_fraud_mention,Consulates,London Fraud Police IFED,,dgm_fraud_keywords,186937d142d1c06b5c416f13dc59ace3,dgm_fraud_keywords__02020ce36075328f9f05674240401337
@nottsfraudcops,Nottinghamshire Fraud Police,188354;188110,,anti_fraud_mention,Shipping,Nottinghamshire Fraud Police,,dgm_fraud_keywords,61e614ce5a1f6432b1be3e3b2c88b3ef,dgm_fraud_keywords__6c70257a816453d54753fb2deb4a64a7
@lancsfraudcyber,Lancashire Fraud Police,188354;188110,,anti_fraud_mention,News,Lancashire Fraud Police,,dgm_fraud_keywords,ec4a0745f1a1608692de81470d52d149,dgm_fraud_keywords__ccfd8d29d716cd24a95655c5902a09fe
@derpolfraud,Derbyshire Fraud Police,188354;188110,,anti_fraud_mention,Consulates,Derbyshire Fraud Police,,dgm_fraud_keywords,af3505f4b4b3b1d06df22c71d808f1dc,dgm_fraud_keywords__a9c4c226732efde3274d9e942e150d8b
@theacfe,Association of Certified Fraud Examiners,188354;188110,,anti_fraud_mention,Exec,Association of Certified Fraud Examiners,,dgm_fraud_keywords,e37f5cec5174ee130fc5bbb7a0694a59,dgm_fraud_keywords__20b3d3458fb61f2ffe88fc3f3fe6c995
@irs_ci,IRS Criminal Investigation,188354;188110,,anti_fraud_mention,ForeignMinister,IRS Criminal Investigation,,dgm_fraud_keywords,945676a44d88f61be4e1443cab53c40e,dgm_fraud_keywords__117254eb28e9710722a6d0515f5987b3
@nhscfa,NHS Counter Fraud Authority,188354;188110,,anti_fraud_mention,ForeignMinister,NHS Counter Fraud Authority,,dgm_fraud_keywords,fda91568af4a239e6416eeba70010fa2,dgm_fraud_keywords__efa291a717ef36b07ff407926adcfd55
@nca_uk,National Crime Agency UK,188354;188110,,anti_fraud_mention,LegislativeCommittee,National Crime Agency UK,,dgm_fraud_keywords,129f0d696964592bdd334fa3b83eb4e5,dgm_fraud_keywords__b0c9b69f8704a9b1d5247e39193adad8
@njinsurfraud,NJ Insurance Fraud,188354;188110,,anti_fraud_mention,Wells,NJ Insurance Fraud,,dgm_fraud_keywords,774510738b7b281f845ccd05cde4beff,dgm_fraud_keywords__879c7ecce85c7aa7fbb5127567a3d4ee
@wyp_ecocrmunit,West Yorkshire Fraud Police,188354;188110,,anti_fraud_mention,IndustryTerm,West Yorkshire Fraud Police,,dgm_fraud_keywords,68b2545dbaadf71846fb06a24ba1e1ad,dgm_fraud_keywords__a89718739fae50869fa6b228abd941d4
@stopfraudco,Stop Fraud Colorado,188354;188110,,anti_fraud_mention,Diplomat,Stop Fraud Colorado,,dgm_fraud_keywords,4dc54af90ecb50fc44501aae90f21412,dgm_fraud_keywords__f8f9e5209f93c0a990febb04ed5d1a9d
@gcfprofession,Government Counter Fraud Profession,188354;188110,,anti_fraud_mention,Pipeline,Government Counter Fraud Profession,,dgm_fraud_keywords,f68d7d502baf4bb330744cd91169980d,dgm_fraud_keywords__af77f112394a62335148958192d15222
@mff_forum,Midlands Fraud Forum,188354;188110,,anti_fraud_mention,AAEntity,Midlands Fraud Forum,,dgm_fraud_keywords,489912891f57cb8154187627c01073be,dgm_fraud_keywords__60c2c018f76c51a4b12dbf513d55f7a1
@fraud_panel,Fraud Advisory Panel,188354;188110,,anti_fraud_mention,ForeignMinistry,Fraud Advisory Panel,,dgm_fraud_keywords,75521473679f903d39a2b42ef45e3c20,dgm_fraud_keywords__a515340358f8c2f2222d9e3b43609ffb
@_icaie,International Coalition Against Illicit Economies,188354;188110,,anti_fraud_mention,CompanyKeyword,International Coalition Against Illicit Economies,,dgm_fraud_keywords,c3db74b58250c35e83b4c3d6246b2760,dgm_fraud_keywords__852f312af589eb50d918efb0b6958484
@fatfnews,Financial Action Task Force,188354;188110,,anti_fraud_mention,space,Financial Action Task Force,,dgm_fraud_keywords,a7fd897574e21484cc13a577969b77f1,dgm_fraud_keywords__40dc63774a187d39ad6071fcdc44a432
@lasdcyber,LASD Fraud & Cyber Crimes Bureau,188354;188110,,anti_fraud_mention,Refinery,LASD Fraud & Cyber Crimes Bureau,,dgm_fraud_keywords,b361059d062b0d9855a66341b2c87d75,dgm_fraud_keywords__c02f0ea7f051fef95eb9ed4596edcdcf
@nhsscfs,NHS Scotland Counter Fraud,188354;188110,,anti_fraud_mention,Organization,NHS Scotland Counter Fraud,,dgm_fraud_keywords,0f3621175650bf11dd201c4a25008ead,dgm_fraud_keywords__cda90c4785d6a6d9885e51132d27eb67
@aarpfraudwatch,AARP Fraud Watch Network,188354;188110,,anti_fraud_mention,Keyphrase,AARP Fraud Watch Network,,dgm_fraud_keywords,fd28356c611f0d5e434b8d0ea9fbed18,dgm_fraud_keywords__c4734737c1b8af9c69ba11b6a94bd611
@fraudwatchza,IRS Forensic Investigations,188354;188110,,anti_fraud_mention,ForeignMinistry,IRS Forensic Investigations,,dgm_fraud_keywords,f418a33317d1ceed3495a7ee740c3fad,dgm_fraud_keywords__b5bc8739b9117b7f8226a0cb44da6bf6
@fraudwatchuk,Fraud Watch UK,188354;188110,,anti_fraud_mention,Legislator,Fraud Watch UK,,dgm_fraud_keywords,d33b1472e7b4e52cd669a1e9a75b405a,dgm_fraud_keywords__9c0cd4f182ed65cf23e5e2144c782ae1
@tvpcyber_fraud,TVP Cyber and Fraud,188354;188110,,anti_fraud_mention,Refinery,TVP Cyber and Fraud,,dgm_fraud_keywords,1e2b05d4bd9b1256d7a9ffd291c4291c,dgm_fraud_keywords__3de96e6de5af732c02c0981a7e92cf3f
@takefive,TakeFive,188354;188110,,anti_fraud_mention,CompanyKeyword,TakeFive,,dgm_fraud_keywords,9158858774334095b30a01c230bf1cfb,dgm_fraud_keywords__0a21393afd227111620d303479e75875
@ukftweets,UK Finance,188354;188110,,anti_fraud_mention,Wells,UK Finance,,dgm_fraud_keywords,28aa5d7985bdfc4d6d3f54d1d6289cc3,dgm_fraud_keywords__ee432ae288230000104b5433e71cfa0e
@thefca,UK Financial Conduct Authority,188354;188110,,anti_fraud_mention,Shipping,UK Financial Conduct Authority,,dgm_fraud_keywords,ac43bbbe4e8c119c50b3b30ce573c6b8,dgm_fraud_keywords__2663314ee072c07fcf8cd4509899fe00
@financialombuds,UK Financial Ombudsman Service,188354;188110,,anti_fraud_mention,Organization,UK Financial Ombudsman Service,,dgm_fraud_keywords,705a04e8d843067281692f6ef8b18112,dgm_fraud_keywords__5d33d1bdd5e4960e5fc31d28400d36c7
@trinvestigator,Thompson Reuters Clear,188354;188110,,anti_fraud_mention,News,Thompson Reuters Clear,,dgm_fraud_keywords,5ba03d0f498f86be5138f8158312914f,dgm_fraud_keywords__46a1da94af41b6acd42d8a418100dc59
@acams_ml_com,ACAMS,188354;188110,,anti_fraud_mention,CompanyKeyword,ACAMS,,dgm_fraud_keywords,767fe14d8ed60fa5aadcaa9cb0b0361d,dgm_fraud_keywords__23f409191d8bd92f7d7ab01862d78fe6
@fcpa,FCPA,188354;188110,,anti_fraud_mention,AAEntity,FCPA,,dgm_fraud_keywords,13e246d1360a3f0c2e6d41d02e63e335,dgm_fraud_keywords__671cf143fea9f800b90ee847a275f4b2
@acamstoday,ACAMS,188354;188110,,anti_fraud_mention,IndustryTerm,ACAMS,,dgm_fraud_keywords,9730f0d890b44169227fa0ca91e479ca,dgm_fraud_keywords__23f409191d8bd92f7d7ab01862d78fe6
@hmrcgovuk,UK HMRC,188354;188110,,anti_fraud_mention,IndustryTerm,UK HMRC,,dgm_fraud_keywords,7f156cf4a97af46c73c03211bdcc29a3,dgm_fraud_keywords__aa0d635d14c53a1c0121ac0fad09c8f2
flippingmoney,carding services,188354,,carding_hashtag,Consulates,carding services,,dgm_fraud_keywords,a501684271df157d15a4bd6a675269e6,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
easymoney,carding services,188354,,carding_hashtag,Legislator,carding services,,dgm_fraud_keywords,ec4c11f6ec7108f11636a7d077e78c0d,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
freebandz,carding services,188354,,carding_hashtag,AAEntity,carding services,,dgm_fraud_keywords,59bc443e4a33eb093e5a1f7c8ecd2642,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
freebands,carding services,188354,,carding_hashtag,Keyphrase,carding services,,dgm_fraud_keywords,a99f1a519244ed96f27dbeb5b4d24170,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
legitmoney,carding services,188354,,carding_hashtag,Media,carding services,,dgm_fraud_keywords,a314e35d2bca3dda45a7af1849cdf8ea,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
nocard,carding services,188354,,carding_hashtag,DiplomaticFacilities,carding services,,dgm_fraud_keywords,79c4f80eea40d5d8cf0af0832bc0ff33,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
nomoneyrequired,carding services,188354,,carding_hashtag,News,carding services,,dgm_fraud_keywords,83d3d3c5d5f572118bbbb6d9432e577d,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
nopin,carding services,188354,,carding_hashtag,Shipping,carding services,,dgm_fraud_keywords,81dd350b82a63fb5e6f52bdfd700447e,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
noscam,carding services,188354,,carding_hashtag,Exec,carding services,,dgm_fraud_keywords,b4af20be9d65b01baeb8d308f3a93f6c,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
realmoney,carding services,188354,,carding_hashtag,space,carding services,,dgm_fraud_keywords,f47f24b56b77346feb6abe7d99ca4b7b,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
moneyfast,carding services,188354,,carding_hashtag,Legislator,carding services,,dgm_fraud_keywords,eb81b04db32d2a46327654c05316a636,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
cashfirst,carding services,188354,,carding_hashtag,Refinery,carding services,,dgm_fraud_keywords,8035bd981f393bca7adb2569b93c2dac,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
activebankaccounts,carding services,188354,,carding_hashtag,Keyphrase,carding services,,dgm_fraud_keywords,806f414231e612b258c5bb338f7eb8b7,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
activeaccount,carding services,188354,,carding_hashtag,DiplomaticFacilities,carding services,,dgm_fraud_keywords,db8df88ae8ac957de30146dfaf00bf60,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
freemoney,carding services,188354,,carding_hashtag,FTO,carding services,,dgm_fraud_keywords,46a644bfba258dc80614a99f3ae7da8a,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
makemoneyfromhome,carding services,188354,,carding_hashtag,ForeignMinister,carding services,,dgm_fraud_keywords,72a4b47c57225734aebadc02fa1ee640,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
nomoneyneeded,carding services,188354,,carding_hashtag,Refinery,carding services,,dgm_fraud_keywords,25200e22861111b5aff81a9615b9fe14,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
sugamama,carding services,188354,,carding_hashtag,Organization,carding services,,dgm_fraud_keywords,59b412055a7422e333735f192fb09aed,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
instamoney,carding services,188354,,carding_hashtag,Diplomat,carding services,,dgm_fraud_keywords,4910ecba70f9fc67539009ea05b91504,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
cashappflip,carding services,188354,,carding_hashtag,DiplomaticFacilities,carding services,,dgm_fraud_keywords,29a8cf3d22cc8a8c9ab496bd6c1996cb,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
carding,carding services,188354,,carding_hashtag,Legislator,carding services,,dgm_fraud_keywords,afc40a2ee6f66fb0b12c37db4a7da6a1,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
binumbers,carding services,188354,,carding_hashtag,News,carding services,,dgm_fraud_keywords,fb045a540284912acefce92e0f8330e9,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
binnumber,carding services,188354,,carding_hashtag,CompanyKeyword,carding services,,dgm_fraud_keywords,8e4d34033254aefa3b575b6566d1db45,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
freebins,carding services,188354,,carding_hashtag,Diplomat,carding services,,dgm_fraud_keywords,b1c01f99511988f8b89b8793ca77112c,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
bins,carding services,188354,,carding_hashtag,Keyphrase,carding services,,dgm_fraud_keywords,e7612c6637e5797d64d303e238fd55d1,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
bin,carding services,188354,,carding_hashtag,FTO,carding services,,dgm_fraud_keywords,b40695a76c7a59abff401538c7a08e96,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
ccv2,carding services,188354,,carding_hashtag,Refinery,carding services,,dgm_fraud_keywords,da1f470e7926fb68f49460ed435d4242,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
ccv,carding services,188354,,carding_hashtag,ForeignMinistry,carding services,,dgm_fraud_keywords,fbb5d617a3ff47864c803e30ead98d52,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
creditcardfraud,carding services,188354,,carding_hashtag,CompanyKeyword,carding services,,dgm_fraud_keywords,e71b1ad89315644f6bfbe123df5a8f65,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
cardfraud,carding services,188354,,carding_hashtag,Consulates,carding services,,dgm_fraud_keywords,e6aeea713c16e0e1c4f2f1b72d7c193f,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
ccvfraud,carding services,188354,,carding_hashtag,DiplomaticFacilities,carding services,,dgm_fraud_keywords,0667043e620e0b4bd45b6ffeb73ea102,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
ccvtheft,carding services,188354,,carding_hashtag,IndustryTerm,carding services,,dgm_fraud_keywords,21ccb239708bb2bbd86e2c292f21b16d,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
debitcardfraud,carding services,188354,,carding_hashtag,News,carding services,,dgm_fraud_keywords,70df9ea0fe31c470f50feb656e845017,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
bankfraud,carding services,188354,,carding_hashtag,space,carding services,,dgm_fraud_keywords,0011a87e56da689a1a762c76cb3d5853,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
ccfraud,carding services,188354,,carding_hashtag,Refinery,carding services,,dgm_fraud_keywords,b89a2dc8cb9578bdad2467449dff299c,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
cctrafficking,carding services,188354,,carding_hashtag,ForeignMinister,carding services,,dgm_fraud_keywords,ae5de802e3d5fb820f820cc255a66d6c,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
creditcardtrafficking,carding services,188354,,carding_hashtag,LegislativeCommittee,carding services,,dgm_fraud_keywords,61eae907850b743d61a0a587560cdbcf,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
ccvresale,carding services,188354,,carding_hashtag,LegislativeCommittee,carding services,,dgm_fraud_keywords,7c378ca7c7295931ca808d02eecdd0ff,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
creditcardresale,carding services,188354,,carding_hashtag,Person,carding services,,dgm_fraud_keywords,1d365df67f33805cf8877d1fa08e77a4,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
cardresale,carding services,188354,,carding_hashtag,Shipping,carding services,,dgm_fraud_keywords,f0e3e6e142fa2ed32b1d2b045b735939,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
cvv2,carding services,188354,,carding_hashtag,IndustryTerm,carding services,,dgm_fraud_keywords,c189c3f88ccaf3c5a31a2f374e24ecdd,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
prepaidcard,carding services,188354,,carding_hashtag,Pipeline,carding services,,dgm_fraud_keywords,ff34ffe2478521fa28c6776ab3a90172,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
prepaidcards,carding services,188354,,carding_hashtag,Person,carding services,,dgm_fraud_keywords,fc5892e3deb37128773240c635cf393e,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
cardsforsale,carding services,188354,,carding_hashtag,Media,carding services,,dgm_fraud_keywords,44574d4382d4fe47b617f9b646fb511b,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
binsforsale,carding services,188354,,carding_hashtag,Legislator,carding services,,dgm_fraud_keywords,98586be1b328780a18cce02f4ef65f44,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
codeforsale,carding services,188354,,carding_hashtag,Exec,carding services,,dgm_fraud_keywords,e5111db7652c5c85e8f0678e1aff753b,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
codesforsale,carding services,188354,,carding_hashtag,News,carding services,,dgm_fraud_keywords,a5a99e41f680967aa15ca2d64276cea0,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
vbv,carding services,188354,,carding_hashtag,News,carding services,,dgm_fraud_keywords,084a0b1e40e1996087ffd0b465ed69cd,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
ccn,carding services,188354,,carding_hashtag,Media,carding services,,dgm_fraud_keywords,881b3b040aa6bda09e0bf73475bf84b2,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
freedumps,carding services,188354,,carding_hashtag,Refinery,carding services,,dgm_fraud_keywords,bde6857871752d81d391f881f3122573,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
credit card fraud,carding services,188354,,carding_hashtag,Organization,carding services,,dgm_fraud_keywords,bdb28421b6c66f00db1732667600bb32,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
card fraud,carding services,188354,,carding_hashtag,LegislativeCommittee,carding services,,dgm_fraud_keywords,e2b2b810a12fe02711568fb5be4a191c,dgm_fraud_keywords__7ec269d3f7fcac86deaa4abdf1ede5fe
ccv fraud,carding,188354,,carding,Refinery,carding,,dgm_fraud_keywords,0d09fb7d9cf14a87182737a87699e5aa,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
carding dumps,carding,188354,,carding,ForeignMinistry,carding,,dgm_fraud_keywords,d8056a484c6a322b2aad41b289f6eb6b,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
cc dumps,carding,188354,,carding,Shipping,carding,,dgm_fraud_keywords,1a29e0dac6aea61b61ec1850d6df7a37,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
ccv theft,carding,188354,,carding,AAEntity,carding,,dgm_fraud_keywords,080a859ee24e88974fb50c228d058d35,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
debit card fraud,carding,188354,,carding,CompanyKeyword,carding,,dgm_fraud_keywords,15680d2e260a278b0937bff337e1ab7c,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
cc fraud,carding,188354,,carding,Exec,carding,,dgm_fraud_keywords,dfd8fd1f80bde97b80f756aebf235d14,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
cc trafficking,carding,188354,,carding,IndustryTerm,carding,,dgm_fraud_keywords,1eed36ddd2076ef0ddfb6acef45ad23b,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
credit card trafficking,carding,188354,,carding,Exec,carding,,dgm_fraud_keywords,a395550cf371615a31a9ad52351da561,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
ccv resale,carding,188354,,carding,IndustryTerm,carding,,dgm_fraud_keywords,4aa1271f9b38a46bdfd8f1796ff042bc,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
credit card resale,carding,188354,,carding,Exec,carding,,dgm_fraud_keywords,a10afec79c95d571afc636c0c23d17d7,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
card resale,carding,188354,,carding,CompanyKeyword,carding,,dgm_fraud_keywords,a6258c226504c12e3e7f8eba69b99c1f,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
prepaid card fraud,carding,188354,,carding,Shipping,carding,,dgm_fraud_keywords,a1141df2212af411f75f6a45d625daef,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
credit card dumps,carding,188354,,carding,DiplomaticFacilities,carding,,dgm_fraud_keywords,1bac40ab83aaf38e1943bef3603ec624,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
paypal logs,carding,188354,,carding,Shipping,carding,,dgm_fraud_keywords,12dc8defeb8c491085d63572cfae466d,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
bank logs,carding,188354,,carding,Consulates,carding,,dgm_fraud_keywords,0f90a6789aae12bb23f75f0af71a890d,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
bank logins,carding,188354,,carding,CompanyKeyword,carding,,dgm_fraud_keywords,1be6857ff1126f0c55a1f2b9caf2341c,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
b logs,carding,188354,,carding,Legislator,carding,,dgm_fraud_keywords,c14a401948976bfff10a659537f1040a,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
cashapp logs,carding,188354,,carding,Legislator,carding,,dgm_fraud_keywords,6d74f10c2abc2cd4c6f984811f088cea,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
vaypal logs,carding,188354,,carding,ForeignMinister,carding,,dgm_fraud_keywords,15daa8641cbd6078d5e15fc5264aec02,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
venmo logs,carding,188354,,carding,Keyphrase,carding,,dgm_fraud_keywords,08eebdcd10f1ec6380521e8b773976c5,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
skrill logs,carding,188354,,carding,Pipeline,carding,,dgm_fraud_keywords,5d1bffd0cad0813527bcbc12c23cdfe1,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
chime logs,carding,188354,,carding,DiplomaticFacilities,carding,,dgm_fraud_keywords,42c1b312a3624bd297e7b5df6b102f95,dgm_fraud_keywords__863350bfde83cd18be9a6333845ffe44
