keyword,caption_name,topic_id,type,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
manaksia,Indian mining company Manaksia,188471,mining company,,MiningCompany,Indian mining company Manaksia,,dgm_mining_mentionee,e2f17f47ac53735b8404bd902eaada8a,dgm_mining_mentionee__e2f17f47ac53735b8404bd902eaada8a
mandalay resources,Canadian mining company Mandalay Resources Corporation,188471,mining company,,MiningCompany,Canadian mining company Mandalay Resources Corporation,,dgm_mining_mentionee,0ab9d44e9065b51eecaf948ad7f31841,dgm_mining_mentionee__0ab9d44e9065b51eecaf948ad7f31841
master drilling group,South African mining company Master Drilling Group,188471,mining company,,MiningCompany,South African mining company Master Drilling Group,,dgm_mining_mentionee,48e11627017cb2d0bd52a3c3f6445cae,dgm_mining_mentionee__48e11627017cb2d0bd52a3c3f6445cae
mastermyne group,Australian mining company Mastermyne Group,188471,mining company,,MiningCompany,Australian mining company Mastermyne Group,,dgm_mining_mentionee,357bca0c241505d552821f17b914061c,dgm_mining_mentionee__357bca0c241505d552821f17b914061c
mcewen mining,Canadian mining company McEwen Mining,188471,mining company,,MiningCompany,Canadian mining company McEwen Mining,,dgm_mining_mentionee,c70622ad5950dd1d1d40425538ade8a9,dgm_mining_mentionee__c70622ad5950dd1d1d40425538ade8a9
medusa mining,Australian mining company Medusa Mining,188471,mining company,,MiningCompany,Australian mining company Medusa Mining,,dgm_mining_mentionee,9a62bb5c368a33b1c7bf1fcb1f9ddb7d,dgm_mining_mentionee__9a62bb5c368a33b1c7bf1fcb1f9ddb7d
melewar industrial group berhad,Malaysian mining company Melewar Industrial Group Berhad,188471,mining company,,MiningCompany,Malaysian mining company Melewar Industrial Group Berhad,,dgm_mining_mentionee,05edc43fb89a9a57838625c1c05d1149,dgm_mining_mentionee__05edc43fb89a9a57838625c1c05d1149
merafe resources,South African mining company Merafe Resources,188471,mining company,,MiningCompany,South African mining company Merafe Resources,,dgm_mining_mentionee,84fb5e9ecbd84a759bd64336bd545304,dgm_mining_mentionee__84fb5e9ecbd84a759bd64336bd545304
metals exploration plc,UK mining company Metals Exploration,188471,mining company,,MiningCompany,UK mining company Metals Exploration,,dgm_mining_mentionee,5ed88be3b463c9acef67ac7f707d4c65,dgm_mining_mentionee__5ed88be3b463c9acef67ac7f707d4c65
minerales y productos derivados,Spanish mining company Minerales y Productos Derivados,188471,mining company,,MiningCompany,Spanish mining company Minerales y Productos Derivados,,dgm_mining_mentionee,9c402f9b1f08cf809adb3b7c3101bbc2,dgm_mining_mentionee__9c402f9b1f08cf809adb3b7c3101bbc2
mineros_sa,Colombian mining company Mineros,188471,mining company,,MiningCompany,Colombian mining company Mineros,,dgm_mining_mentionee,e959776c689d050792d45d4fd4dc3e5b,dgm_mining_mentionee__e959776c689d050792d45d4fd4dc3e5b
mitchell services,Australian mining company Mitchell Services,188471,mining company,,MiningCompany,Australian mining company Mitchell Services,,dgm_mining_mentionee,1be2bc2ddd4fab233707eaed9a92b017,dgm_mining_mentionee__1be2bc2ddd4fab233707eaed9a92b017
mitsubishi materials,Japanese mining company Mitsubishi Materials Corporation,188471,mining company,,MiningCompany,Japanese mining company Mitsubishi Materials Corporation,,dgm_mining_mentionee,5cfaa57e0551945f72f2894b0e12e7b4,dgm_mining_mentionee__5cfaa57e0551945f72f2894b0e12e7b4
mlg oz,Australian mining company MLG Oz,188471,mining company,,MiningCompany,Australian mining company MLG Oz,,dgm_mining_mentionee,a2d1515ab6bcd1c550fea078a8ddc018,dgm_mining_mentionee__a2d1515ab6bcd1c550fea078a8ddc018
mongolian mining,Mongolian mining company Mongolian Mining Corporation,188471,mining company,,MiningCompany,Mongolian mining company Mongolian Mining Corporation,,dgm_mining_mentionee,01abf188e1b966b0edcf785018f51b4d,dgm_mining_mentionee__01abf188e1b966b0edcf785018f51b4d
mountain province diamonds,Canadian mining company Mountain Province Diamonds,188471,mining company,,MiningCompany,Canadian mining company Mountain Province Diamonds,,dgm_mining_mentionee,939cf83c9c4bb385518ce7e90f803cd6,dgm_mining_mentionee__939cf83c9c4bb385518ce7e90f803cd6
mp materials,US mining company MP Materials,188471,mining company,,MiningCompany,US mining company MP Materials,,dgm_mining_mentionee,5786b4b458051897ccdfc2ec09ad8eb4,dgm_mining_mentionee__5786b4b458051897ccdfc2ec09ad8eb4
namsun aluminum,South Korean mining company Namsun Aluminum,188471,mining company,,MiningCompany,South Korean mining company Namsun Aluminum,,dgm_mining_mentionee,4f49727879d130e553f22d4f3b931ab0,dgm_mining_mentionee__4f49727879d130e553f22d4f3b931ab0
nanjing hanrui cobalt,Chinese mining company Nanjing Hanrui Cobalt,188471,mining company,,MiningCompany,Chinese mining company Nanjing Hanrui Cobalt,,dgm_mining_mentionee,286e525341a48bc6ebab590edd67f8d1,dgm_mining_mentionee__286e525341a48bc6ebab590edd67f8d1
nanjing yunhai special metals,Chinese mining company Nanjing Yunhai Special Metals,188471,mining company,,MiningCompany,Chinese mining company Nanjing Yunhai Special Metals,,dgm_mining_mentionee,c74c7f1128838d212667d5d34ffce735,dgm_mining_mentionee__c74c7f1128838d212667d5d34ffce735
new gold inc,Canadian mining company New Gold Inc,188471,mining company,,MiningCompany,Canadian mining company New Gold Inc,,dgm_mining_mentionee,d926df4813d30231dc049e083810d5e5,dgm_mining_mentionee__d926df4813d30231dc049e083810d5e5
newcrest mining,Australian mining company Newcrest Mining,188471,mining company,,MiningCompany,Australian mining company Newcrest Mining,,dgm_mining_mentionee,50298a6a590af76275e2ae8596611424,dgm_mining_mentionee__50298a6a590af76275e2ae8596611424
newmont,US mining company Newmont Corporation,188471,mining company,,MiningCompany,US mining company Newmont Corporation,,dgm_mining_mentionee,ec475a6a22bb45fff9d3fd49290a2af8,dgm_mining_mentionee__ec475a6a22bb45fff9d3fd49290a2af8
novagold resources,Canadian mining company NovaGold Resources,188471,mining company,,MiningCompany,Canadian mining company NovaGold Resources,,dgm_mining_mentionee,66c4d1babc41c2e041b43ccaa9e962e8,dgm_mining_mentionee__66c4d1babc41c2e041b43ccaa9e962e8
nihon seiko,Japanese mining company Nihon Seiko,188471,mining company,,MiningCompany,Japanese mining company Nihon Seiko,,dgm_mining_mentionee,c7ca80a897e557c082d065dec00b7305,dgm_mining_mentionee__c7ca80a897e557c082d065dec00b7305
osisko mining,Canadian mining company Osisko Mining,188471,mining company,,MiningCompany,Canadian mining company Osisko Mining,,dgm_mining_mentionee,6705fcc1f389210d77288d04d3ded170,dgm_mining_mentionee__6705fcc1f389210d77288d04d3ded170
ningbo boway alloy material,Chinese mining company Ningbo Boway Alloy Material,188471,mining company,,MiningCompany,Chinese mining company Ningbo Boway Alloy Material,,dgm_mining_mentionee,14a550fa8af61c3347a9f1e3e357de28,dgm_mining_mentionee__14a550fa8af61c3347a9f1e3e357de28
ningbo jintian copper,Chinese mining company Ningbo Jintian Copper,188471,mining company,,MiningCompany,Chinese mining company Ningbo Jintian Copper,,dgm_mining_mentionee,c1da8ee17f0a1b4664b758af7680e739,dgm_mining_mentionee__c1da8ee17f0a1b4664b758af7680e739
polyus,Russian gold mining company Polyus,188471,mining company,,MiningCompany,Russian gold mining company Polyus,,dgm_mining_mentionee,6510c46efa6b3a10bfc141a39084139e,dgm_mining_mentionee__6510c46efa6b3a10bfc141a39084139e
red back mining,Canadian mining company Red Back Mining,188471,mining company,,MiningCompany,Canadian mining company Red Back Mining,,dgm_mining_mentionee,8650dca6d746947b0c895d884c52ecf2,dgm_mining_mentionee__8650dca6d746947b0c895d884c52ecf2
ningxia orient tantalum industry,Chinese mining company Ningxia Orient Tantalum Industry,188471,mining company,,MiningCompany,Chinese mining company Ningxia Orient Tantalum Industry,,dgm_mining_mentionee,80e12aa7b4960c8defb5e112435e131e,dgm_mining_mentionee__80e12aa7b4960c8defb5e112435e131e
nippon shindo,Japanese mining company Nippon Shindo,188471,mining company,,MiningCompany,Japanese mining company Nippon Shindo,,dgm_mining_mentionee,1cb3edcc1d5626524ed2a9e7b91a4bff,dgm_mining_mentionee__1cb3edcc1d5626524ed2a9e7b91a4bff
seabridge gold,Canadian mining company Seabridge Gold,188471,mining company,,MiningCompany,Canadian mining company Seabridge Gold,,dgm_mining_mentionee,902c75eb39146328694551e3a5545208,dgm_mining_mentionee__902c75eb39146328694551e3a5545208
northam platinum,South African mining company Northam Platinum,188471,mining company,,MiningCompany,South African mining company Northam Platinum,,dgm_mining_mentionee,7dd141e95fc6ec12554b0d0064260fda,dgm_mining_mentionee__7dd141e95fc6ec12554b0d0064260fda
northern star resources,Australian mining company Northern Star Resources,188471,mining company,,MiningCompany,Australian mining company Northern Star Resources,,dgm_mining_mentionee,2028ab2220d79ba37b0117a5db49908f,dgm_mining_mentionee__2028ab2220d79ba37b0117a5db49908f
northern vertex mining,Canadian mining company Northern Vertex Mining,188471,mining company,,MiningCompany,Canadian mining company Northern Vertex Mining,,dgm_mining_mentionee,98d802e7ae7e3f0bb1a8e0b807c13488,dgm_mining_mentionee__98d802e7ae7e3f0bb1a8e0b807c13488
oceanagold,Australian mining company OceanaGold Corporation,188471,mining company,,MiningCompany,Australian mining company OceanaGold Corporation,,dgm_mining_mentionee,b57c927355d018810dbdafac5f2ff631,dgm_mining_mentionee__b57c927355d018810dbdafac5f2ff631
solikamsk,Russian mining company Solikamsk,188471,mining company,,MiningCompany,Russian mining company Solikamsk,,dgm_mining_mentionee,23bf04d80f5302c9c00e17efbed67e90,dgm_mining_mentionee__23bf04d80f5302c9c00e17efbed67e90
orbit garant drilling,Canadian mining company Orbit Garant Drilling,188471,mining company,,MiningCompany,Canadian mining company Orbit Garant Drilling,,dgm_mining_mentionee,3c491b9e8d3d4f09829acc98300db83d,dgm_mining_mentionee__3c491b9e8d3d4f09829acc98300db83d
osisko gold royalties,Canadian mining company Osisko Gold Royalties,188471,mining company,,MiningCompany,Canadian mining company Osisko Gold Royalties,,dgm_mining_mentionee,e0d9d6e54767a2fe5ca05c46cdfd6c38,dgm_mining_mentionee__e0d9d6e54767a2fe5ca05c46cdfd6c38
pan african resources,South African mining company Pan African Resources,188471,mining company,,MiningCompany,South African mining company Pan African Resources,,dgm_mining_mentionee,6d28415843ccb626646f6a7bf18fb634,dgm_mining_mentionee__6d28415843ccb626646f6a7bf18fb634
pan american silver,Canadian mining company Pan American Silver,188471,mining company,,MiningCompany,Canadian mining company Pan American Silver,,dgm_mining_mentionee,ce9c45e00318e8173f938ad2da57b3e8,dgm_mining_mentionee__ce9c45e00318e8173f938ad2da57b3e8
pengxin international mining,Chinese mining company Pengxin International Mining,188471,mining company,,MiningCompany,Chinese mining company Pengxin International Mining,,dgm_mining_mentionee,03efda33100f86c8a8a4bf9a7143d348,dgm_mining_mentionee__03efda33100f86c8a8a4bf9a7143d348
perenti global,Australian mining company Perenti Global,188471,mining company,,MiningCompany,Australian mining company Perenti Global,,dgm_mining_mentionee,95d4eb0758f6b349a57826c998742ee8,dgm_mining_mentionee__95d4eb0758f6b349a57826c998742ee8
perseus mining,Australian mining company Perseus Mining,188471,mining company,,MiningCompany,Australian mining company Perseus Mining,,dgm_mining_mentionee,6bd0f161f55d3b22167801b6ac178286,dgm_mining_mentionee__6bd0f161f55d3b22167801b6ac178286
perusahaan sadur timah,Malaysian mining company Perusahaan Sadur Timah,188471,mining company,,MiningCompany,Malaysian mining company Perusahaan Sadur Timah,,dgm_mining_mentionee,aa14e02d29ba9a6767d80b38d618f394,dgm_mining_mentionee__aa14e02d29ba9a6767d80b38d618f394
petra diamonds,UK mining company Petra Diamonds,188471,mining company,,MiningCompany,UK mining company Petra Diamonds,,dgm_mining_mentionee,dd31185d551aebf4d0e0b9a687d728ab,dgm_mining_mentionee__dd31185d551aebf4d0e0b9a687d728ab
petropavlovsk,UK mining company Petropavlovsk,188471,mining company,,MiningCompany,UK mining company Petropavlovsk,,dgm_mining_mentionee,5dd88ef62f5959140b16cf82d3ce938a,dgm_mining_mentionee__5dd88ef62f5959140b16cf82d3ce938a
pj metal,South Korean mining company PJ Metal,188471,mining company,,MiningCompany,South Korean mining company PJ Metal,,dgm_mining_mentionee,cba47d29833b9f8b08c0bd379d07b037,dgm_mining_mentionee__cba47d29833b9f8b08c0bd379d07b037
pmb technology berhad,Malaysian mining company PMB Technology Berhad,188471,mining company,,MiningCompany,Malaysian mining company PMB Technology Berhad,,dgm_mining_mentionee,3d198d763814901dbf0c42947959b496,dgm_mining_mentionee__3d198d763814901dbf0c42947959b496
polymetal international,Russian mining company Polymetal International,188471,mining company,,MiningCompany,Russian mining company Polymetal International,,dgm_mining_mentionee,c8858ec9567e5a7e68d15a75aa6f4c0f,dgm_mining_mentionee__c8858ec9567e5a7e68d15a75aa6f4c0f
pretium resources,Canadian mining company Pretium Resources,188471,mining company,,MiningCompany,Canadian mining company Pretium Resources,,dgm_mining_mentionee,7bdd769b2ccb76e13810aebe11b16b0e,dgm_mining_mentionee__7bdd769b2ccb76e13810aebe11b16b0e
profilgruppen,Swedish mining company ProfilGruppen,188471,mining company,,MiningCompany,Swedish mining company ProfilGruppen,,dgm_mining_mentionee,a61e3291df716283e7c7e1ccaa9235f7,dgm_mining_mentionee__a61e3291df716283e7c7e1ccaa9235f7
pt darma henwa,Indonesian mining company PT Darma Henwa,188471,mining company,,MiningCompany,Indonesian mining company PT Darma Henwa,,dgm_mining_mentionee,7a662e5ba6a588d73732d0a1dbed2d1e,dgm_mining_mentionee__7a662e5ba6a588d73732d0a1dbed2d1e
pt j resources asia pasifik,Indonesian mining company PT J Resources Asia Pasifik,188471,mining company,,MiningCompany,Indonesian mining company PT J Resources Asia Pasifik,,dgm_mining_mentionee,de4cdb42551f2fbeef59a2474d2225b8,dgm_mining_mentionee__de4cdb42551f2fbeef59a2474d2225b8
pt merdeka copper gold,Indonesian mining company PT Merdeka Copper Gold,188471,mining company,,MiningCompany,Indonesian mining company PT Merdeka Copper Gold,,dgm_mining_mentionee,83d9aea2569995a231e4896962793842,dgm_mining_mentionee__83d9aea2569995a231e4896962793842
public joint stock company alrosa,Russian mining company Public Joint Stock Company ALROSA,188471,mining company,,MiningCompany,Russian mining company Public Joint Stock Company ALROSA,,dgm_mining_mentionee,08f1a17a53ed4490edf5db9a5842393b,dgm_mining_mentionee__08f1a17a53ed4490edf5db9a5842393b
severstal,Russian mining company Severstal,188471,mining company,,MiningCompany,Russian mining company Severstal,,dgm_mining_mentionee,04710a121aca1957f0ba851c9fa0cac8,dgm_mining_mentionee__04710a121aca1957f0ba851c9fa0cac8
seligdar,Russian mining company Seligdar,188471,mining company,,MiningCompany,Russian mining company Seligdar,,dgm_mining_mentionee,0efdaa0ffb7290a54b257018b9f765ad,dgm_mining_mentionee__0efdaa0ffb7290a54b257018b9f765ad
ramelius resources,Australian mining company Ramelius Resources,188471,mining company,,MiningCompany,Australian mining company Ramelius Resources,,dgm_mining_mentionee,50ff6d51b8c54ec3982c1f8c39b07678,dgm_mining_mentionee__50ff6d51b8c54ec3982c1f8c39b07678
ramkrishna forgings,Indian mining company Ramkrishna Forgings,188471,mining company,,MiningCompany,Indian mining company Ramkrishna Forgings,,dgm_mining_mentionee,0a36f8b5c5a0603a8ab30e26ba2e7e0f,dgm_mining_mentionee__0a36f8b5c5a0603a8ab30e26ba2e7e0f
recylex,French mining company Recylex,188471,mining company,,MiningCompany,French mining company Recylex,,dgm_mining_mentionee,3038761306f0eaad767ffefb9d3e07c7,dgm_mining_mentionee__3038761306f0eaad767ffefb9d3e07c7
red 5,Australian mining company Red 5,188471,mining company,,MiningCompany,Australian mining company Red 5,,dgm_mining_mentionee,30e37ed1e3f1f5e038cdc5d701eda26b,dgm_mining_mentionee__30e37ed1e3f1f5e038cdc5d701eda26b
regis resources,Australian mining company Regis Resources,188471,mining company,,MiningCompany,Australian mining company Regis Resources,,dgm_mining_mentionee,0d3cd372a8b73ff593b7cead1f70f5bb,dgm_mining_mentionee__0d3cd372a8b73ff593b7cead1f70f5bb
resolute mining,Australian mining company Resolute Mining,188471,mining company,,MiningCompany,Australian mining company Resolute Mining,,dgm_mining_mentionee,113200026e88d704f708c3360196d7a0,dgm_mining_mentionee__113200026e88d704f708c3360196d7a0
rio tinto,UK mining company Rio Tinto,188471,mining company,,MiningCompany,UK mining company Rio Tinto,,dgm_mining_mentionee,ee001779ae14d14a51c23b9dacde3aa3,dgm_mining_mentionee__ee001779ae14d14a51c23b9dacde3aa3
rising nonferrous metals,Chinese mining company Rising Nonferrous Metals,188471,mining company,,MiningCompany,Chinese mining company Rising Nonferrous Metals,,dgm_mining_mentionee,f54f680acdf8c3595436dcab6f379cef,dgm_mining_mentionee__f54f680acdf8c3595436dcab6f379cef
royal bafokeng platinum,South African mining company Royal Bafokeng Platinum,188471,mining company,,MiningCompany,South African mining company Royal Bafokeng Platinum,,dgm_mining_mentionee,7772c7f6367cfbcec2ea15c42c777983,dgm_mining_mentionee__7772c7f6367cfbcec2ea15c42c777983
royal gold,"US mining company Royal Gold,",188471,mining company,,MiningCompany,"US mining company Royal Gold,",,dgm_mining_mentionee,ae6ad11f60135e199a954a96d0d12958,dgm_mining_mentionee__ae6ad11f60135e199a954a96d0d12958
sahakol equipment public,Thai mining company Sahakol Equipment Public,188471,mining company,,MiningCompany,Thai mining company Sahakol Equipment Public,,dgm_mining_mentionee,81b37c4194df97357a0f624eefa8a542,dgm_mining_mentionee__81b37c4194df97357a0f624eefa8a542
