german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,.5,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
schulerfeld,"Schulerfeld in Solingen, Germany",51.1589343,7.0428364,1,,,,,,,,,Diplomat,"Schulerfeld in Solingen, Germany",,german_fires_solingen_locations,3bd8a5a6dea8ad13a118e7b8f08e54a0,german_fires_solingen_locations__3bd8a5a6dea8ad13a118e7b8f08e54a0
schulstrasse,"Schulstrasse in Solingen, Germany",51.2070073,7.0758303,1,,,,,,,,,Diplomat,"Schulstrasse in Solingen, Germany",,german_fires_solingen_locations,a924e3e1a12e92b1213f7d27b5b72f08,german_fires_solingen_locations__a924e3e1a12e92b1213f7d27b5b72f08
schulte vom bruhl,"Schulte vom Bruhl in Solingen, Germany",51.2011041,7.0729712,1,,,,,,,,,ForeignMinistry,"Schulte vom Bruhl in Solingen, Germany",,german_fires_solingen_locations,e7541094afd4f2b8a821be3e4b354d6e,german_fires_solingen_locations__e7541094afd4f2b8a821be3e4b354d6e
schumannstrasse,"Schumannstrasse in Solingen, Germany",51.1836655,7.0601164,1,,,,,,,,,ForeignMinistry,"Schumannstrasse in Solingen, Germany",,german_fires_solingen_locations,c3da4fe88c7bfa6001251529d24c51a4,german_fires_solingen_locations__c3da4fe88c7bfa6001251529d24c51a4
schurmannweg,"Schurmannweg in Solingen, Germany",51.1520014,7.0905509,1,,,,,,,,,CompanyKeyword,"Schurmannweg in Solingen, Germany",,german_fires_solingen_locations,c28adc41bc44ea72f3ff443b2abef19d,german_fires_solingen_locations__c28adc41bc44ea72f3ff443b2abef19d
schutzenstrasse,"Schutzenstrasse in Solingen, Germany",51.1621501,7.0988554,1,,,,,,,,,FTO,"Schutzenstrasse in Solingen, Germany",,german_fires_solingen_locations,531dc8e4731c98c14b758100cb438602,german_fires_solingen_locations__531dc8e4731c98c14b758100cb438602
schwabenstrasse,"Schwabenstrasse in Solingen, Germany",51.1627004,7.1045535,1,,,,,,,,,Keyphrase,"Schwabenstrasse in Solingen, Germany",,german_fires_solingen_locations,811a7d0ffbc9da253b9128760fd4ec64,german_fires_solingen_locations__811a7d0ffbc9da253b9128760fd4ec64
schwalbenweg,"Schwalbenweg in Solingen, Germany",51.1507973,7.0842495,1,,,,,,,,,Pipeline,"Schwalbenweg in Solingen, Germany",,german_fires_solingen_locations,b56be6afebce12bf613bb117c5b2ea67,german_fires_solingen_locations__b56be6afebce12bf613bb117c5b2ea67
schwanenstrasse,"Schwanenstrasse in Solingen, Germany",51.1554322,6.9848664,1,,,,,,,,,Media,"Schwanenstrasse in Solingen, Germany",,german_fires_solingen_locations,1d66f96f91c80c7b437c13cc1f04448c,german_fires_solingen_locations__1d66f96f91c80c7b437c13cc1f04448c
schwarze pfahle,"Schwarze Pfahle in Solingen, Germany",51.1611147,7.0240119,1,,,,,,,,,Media,"Schwarze Pfahle in Solingen, Germany",,german_fires_solingen_locations,ed3464febf9e322473905b4fc585de1c,german_fires_solingen_locations__ed3464febf9e322473905b4fc585de1c
schweizer strasse,"Schweizer Strasse in Solingen, Germany",51.1833627,7.0900834,1,,,,,,,,,FTO,"Schweizer Strasse in Solingen, Germany",,german_fires_solingen_locations,5928a048a465c8f8fc6618af8fe5040a,german_fires_solingen_locations__5928a048a465c8f8fc6618af8fe5040a
schweriner strasse,"Schweriner Strasse in Solingen, Germany",51.1817901,7.025921,1,,,,,,,,,space,"Schweriner Strasse in Solingen, Germany",,german_fires_solingen_locations,47f473d70a632c90be161329852ffdec,german_fires_solingen_locations__47f473d70a632c90be161329852ffdec
schwertstrasse,"Schwertstrasse in Solingen, Germany",51.1690883,7.0906109,1,,,,,,,,,IndustryTerm,"Schwertstrasse in Solingen, Germany",,german_fires_solingen_locations,fc5bc1ed2e0af2b593087e7d966065b3,german_fires_solingen_locations__fc5bc1ed2e0af2b593087e7d966065b3
schwesternstrasse,"Schwesternstrasse in Solingen, Germany",51.1749024,7.0851004,1,,,,,,,,,ForeignMinistry,"Schwesternstrasse in Solingen, Germany",,german_fires_solingen_locations,613ddbae545a320825f7ba3617aa89fc,german_fires_solingen_locations__613ddbae545a320825f7ba3617aa89fc
schwindstrasse,"Schwindstrasse in Solingen, Germany",51.1855627,7.0398747,1,,,,,,,,,DiplomaticFacilities,"Schwindstrasse in Solingen, Germany",,german_fires_solingen_locations,e14e1fb6407cdb78be2592a0cca2226f,german_fires_solingen_locations__e14e1fb6407cdb78be2592a0cca2226f
schwurweg,"Schwurweg in Solingen, Germany",51.1684905,7.0330715,1,,,,,,,,,Exec,"Schwurweg in Solingen, Germany",,german_fires_solingen_locations,f1a1b0232f54f802d1e3c2ae6a3c7065,german_fires_solingen_locations__f1a1b0232f54f802d1e3c2ae6a3c7065
sedanstrasse,"Sedanstrasse in Solingen, Germany",51.1750991,7.0257172,1,,,,,,,,,space,"Sedanstrasse in Solingen, Germany",,german_fires_solingen_locations,bbd58739f12d0dcf583185a50064959b,german_fires_solingen_locations__bbd58739f12d0dcf583185a50064959b
severinstrasse,"Severinstrasse in Solingen, Germany",51.1347277,7.0637186,1,,,,,,,,,Wells,"Severinstrasse in Solingen, Germany",,german_fires_solingen_locations,914bf96e2314daedeed1f75f54834a5e,german_fires_solingen_locations__914bf96e2314daedeed1f75f54834a5e
seydlitzstrasse,"Seydlitzstrasse in Solingen, Germany",51.1887573,7.0832995,1,,,,,,,,,Exec,"Seydlitzstrasse in Solingen, Germany",,german_fires_solingen_locations,f154426381d9d56c0479f0ed2062c929,german_fires_solingen_locations__f154426381d9d56c0479f0ed2062c929
siebels,"Siebels in Solingen, Germany",51.1473601,7.0163405,1,,,,,,,,,IndustryTerm,"Siebels in Solingen, Germany",,german_fires_solingen_locations,d705ec55e8a218a03ecf79a2f34dead7,german_fires_solingen_locations__d705ec55e8a218a03ecf79a2f34dead7
siebengebirgsstrasse,"Siebengebirgsstrasse in Solingen, Germany",51.1391376,7.0171476,1,,,,,,,,,Legislator,"Siebengebirgsstrasse in Solingen, Germany",,german_fires_solingen_locations,25dfc1ded3d8ad1fbc948a16959cfc5c,german_fires_solingen_locations__25dfc1ded3d8ad1fbc948a16959cfc5c
siegerlandstrasse,"Siegerlandstrasse in Solingen, Germany",51.1677554,7.0960357,1,,,,,,,,,LegislativeCommittee,"Siegerlandstrasse in Solingen, Germany",,german_fires_solingen_locations,23e57c07c472718c4860bf688dc0493b,german_fires_solingen_locations__23e57c07c472718c4860bf688dc0493b
siegfriedstrasse,"Siegfriedstrasse in Solingen, Germany",51.1935976,7.076787,1,,,,,,,,,AAEntity,"Siegfriedstrasse in Solingen, Germany",,german_fires_solingen_locations,95ff6a950675aac65f3025f7298731e9,german_fires_solingen_locations__95ff6a950675aac65f3025f7298731e9
sieglindenweg,"Sieglindenweg in Solingen, Germany",51.1941905,7.0879083,1,,,,,,,,,LegislativeCommittee,"Sieglindenweg in Solingen, Germany",,german_fires_solingen_locations,0c99c631bfd4e5e153a6c40283d845a4,german_fires_solingen_locations__0c99c631bfd4e5e153a6c40283d845a4
siegmundweg,"Siegmundweg in Solingen, Germany",51.1932347,7.0864345,1,,,,,,,,,Refinery,"Siegmundweg in Solingen, Germany",,german_fires_solingen_locations,6a75204cb81ad30892601e7bedae0f43,german_fires_solingen_locations__6a75204cb81ad30892601e7bedae0f43
siemensstrasse,"Siemensstrasse in Solingen, Germany",51.1691666,7.0140353,1,,,,,,,,,CompanyKeyword,"Siemensstrasse in Solingen, Germany",,german_fires_solingen_locations,7ac8c6394f16726665a776ee0ec2cf67,german_fires_solingen_locations__7ac8c6394f16726665a776ee0ec2cf67
siriusweg,"Siriusweg in Solingen, Germany",51.1664569,7.0112231,1,,,,,,,,,DiplomaticFacilities,"Siriusweg in Solingen, Germany",,german_fires_solingen_locations,8d28c432bfcaa69649fb0eab5ae06bed,german_fires_solingen_locations__8d28c432bfcaa69649fb0eab5ae06bed
solinger strasse,"Solinger Strasse in Solingen, Germany",51.1361031,7.1431883,1,,,,,,,,,Diplomat,"Solinger Strasse in Solingen, Germany",,german_fires_solingen_locations,1524bec87e10989d55dd09f265414991,german_fires_solingen_locations__1524bec87e10989d55dd09f265414991
sommerstrasse,"Sommerstrasse in Solingen, Germany",51.1766383,7.0687932,1,,,,,,,,,Diplomat,"Sommerstrasse in Solingen, Germany",,german_fires_solingen_locations,e70dfbd0368dd087616e17aaf383f860,german_fires_solingen_locations__e70dfbd0368dd087616e17aaf383f860
sonnenschein,"Sonnenschein in Solingen, Germany",51.1934903,7.0358567,1,,,,,,,,,Keyphrase,"Sonnenschein in Solingen, Germany",,german_fires_solingen_locations,ba4e2ef83c8a9128d64f8eb3b43a5aa8,german_fires_solingen_locations__ba4e2ef83c8a9128d64f8eb3b43a5aa8
sonnenstrasse,"Sonnenstrasse in Solingen, Germany",51.1745034,7.0823778,1,,,,,,,,,ForeignMinister,"Sonnenstrasse in Solingen, Germany",,german_fires_solingen_locations,bebbac06468b191fab384bd3ef3ba522,german_fires_solingen_locations__bebbac06468b191fab384bd3ef3ba522
sophienstrasse,"Sophienstrasse in Solingen, Germany",51.1854592,7.0838003,1,,,,,,,,,Consulates,"Sophienstrasse in Solingen, Germany",,german_fires_solingen_locations,143c47dccbe6cad1a7547ea3fa60e6cd,german_fires_solingen_locations__143c47dccbe6cad1a7547ea3fa60e6cd
sorgenhaus,"Sorgenhaus in Solingen, Germany",51.1873754,7.0470022,1,,,,,,,,,IndustryTerm,"Sorgenhaus in Solingen, Germany",,german_fires_solingen_locations,5cdf5fe6d09c490fc1470cefe12a612b,german_fires_solingen_locations__5cdf5fe6d09c490fc1470cefe12a612b
sorgenhausweg,"Sorgenhausweg in Solingen, Germany",51.1869738,7.0463992,1,,,,,,,,,Exec,"Sorgenhausweg in Solingen, Germany",,german_fires_solingen_locations,892de338f39b8e6b0728c60f27a3edf9,german_fires_solingen_locations__892de338f39b8e6b0728c60f27a3edf9
soterweg,"Soterweg in Solingen, Germany",51.1800425,7.1154386,1,,,,,,,,,Person,"Soterweg in Solingen, Germany",,german_fires_solingen_locations,e099173ac7cf05723386dc79503d6be6,german_fires_solingen_locations__e099173ac7cf05723386dc79503d6be6
spatenweg,"Spatenweg in Solingen, Germany",51.1541507,7.0420688,1,,,,,,,,,Refinery,"Spatenweg in Solingen, Germany",,german_fires_solingen_locations,b23a4d690359c0fbc681348d35e01f78,german_fires_solingen_locations__b23a4d690359c0fbc681348d35e01f78
spechtpfad,"Spechtpfad in Solingen, Germany",51.1497002,7.0828628,1,,,,,,,,,Keyphrase,"Spechtpfad in Solingen, Germany",,german_fires_solingen_locations,a4ab78bfdc03109e6193c0d750095776,german_fires_solingen_locations__a4ab78bfdc03109e6193c0d750095776
sperberstrasse,"Sperberstrasse in Solingen, Germany",51.1582216,7.0989314,1,,,,,,,,,Diplomat,"Sperberstrasse in Solingen, Germany",,german_fires_solingen_locations,ef4d59a9dd51dd03e2328f844dda3eba,german_fires_solingen_locations__ef4d59a9dd51dd03e2328f844dda3eba
sperlingsweg,"Sperlingsweg in Solingen, Germany",51.1485917,7.0760119,1,,,,,,,,,space,"Sperlingsweg in Solingen, Germany",,german_fires_solingen_locations,934411ac445b3b8c3db3ad05fbbec2b6,german_fires_solingen_locations__934411ac445b3b8c3db3ad05fbbec2b6
spessartstrasse,"Spessartstrasse in Solingen, Germany",51.1726864,7.0367153,1,,,,,,,,,ForeignMinistry,"Spessartstrasse in Solingen, Germany",,german_fires_solingen_locations,b2af339e1fc225a4bf0dfa941b7da52d,german_fires_solingen_locations__b2af339e1fc225a4bf0dfa941b7da52d
spichernstrasse,"Spichernstrasse in Solingen, Germany",51.172375,7.0328766,1,,,,,,,,,ForeignMinister,"Spichernstrasse in Solingen, Germany",,german_fires_solingen_locations,83f4dc864fc04e6ef97a0c98ec941c93,german_fires_solingen_locations__83f4dc864fc04e6ef97a0c98ec941c93
spielbruch,"Spielbruch in Solingen, Germany",51.1578458,7.1069487,1,,,,,,,,,Pipeline,"Spielbruch in Solingen, Germany",,german_fires_solingen_locations,dafe20c5688f3bcabb14f9a852ead218,german_fires_solingen_locations__dafe20c5688f3bcabb14f9a852ead218
spitzwegstrasse,"Spitzwegstrasse in Solingen, Germany",51.1810579,7.0357872,1,,,,,,,,,News,"Spitzwegstrasse in Solingen, Germany",,german_fires_solingen_locations,86baf83647695dedfe825c80fd883177,german_fires_solingen_locations__86baf83647695dedfe825c80fd883177
sportstrasse,"Sportstrasse in Solingen, Germany",51.1743972,7.0191263,1,,,,,,,,,Legislator,"Sportstrasse in Solingen, Germany",,german_fires_solingen_locations,ab174b76af508eaa4c8f338e409c4215,german_fires_solingen_locations__ab174b76af508eaa4c8f338e409c4215
spreestrasse,"Spreestrasse in Solingen, Germany",51.1660382,6.96396,1,,,,,,,,,Diplomat,"Spreestrasse in Solingen, Germany",,german_fires_solingen_locations,60123c0a9e77df9abb54a3b8b2f66730,german_fires_solingen_locations__60123c0a9e77df9abb54a3b8b2f66730
stadersberg,"Stadersberg in Solingen, Germany",51.1674816,7.0305998,1,,,,,,,,,Wells,"Stadersberg in Solingen, Germany",,german_fires_solingen_locations,e8272c45915271243b14df9a994ccab6,german_fires_solingen_locations__e8272c45915271243b14df9a994ccab6
stahlstrasse,"Stahlstrasse in Solingen, Germany",51.1701502,7.0657788,1,,,,,,,,,ForeignMinister,"Stahlstrasse in Solingen, Germany",,german_fires_solingen_locations,a04a87bf96ddaddf207255dac347c03f,german_fires_solingen_locations__a04a87bf96ddaddf207255dac347c03f
starenweg,"Starenweg in Solingen, Germany",51.1547784,7.0946769,1,,,,,,,,,Shipping,"Starenweg in Solingen, Germany",,german_fires_solingen_locations,af3660d6bac1b89c2b530c898009706f,german_fires_solingen_locations__af3660d6bac1b89c2b530c898009706f
steigerhauschen,"Steigerhauschen in Solingen, Germany",51.1493428,7.0523481,1,,,,,,,,,ForeignMinister,"Steigerhauschen in Solingen, Germany",,german_fires_solingen_locations,ee9de7bf5eb7f18e12fc08dcd25ab277,german_fires_solingen_locations__ee9de7bf5eb7f18e12fc08dcd25ab277
steile strasse,"Steile Strasse in Solingen, Germany",51.1584202,7.0726636,1,,,,,,,,,Organization,"Steile Strasse in Solingen, Germany",,german_fires_solingen_locations,d963522911a793858e5ecd9aaf47a7bb,german_fires_solingen_locations__d963522911a793858e5ecd9aaf47a7bb
steinacker,"Steinacker in Solingen, Germany",51.1697956,7.101633,1,,,,,,,,,Exec,"Steinacker in Solingen, Germany",,german_fires_solingen_locations,9a513c9961af4f75edc3ea917524c8a3,german_fires_solingen_locations__9a513c9961af4f75edc3ea917524c8a3
steinberg,"Steinberg in Solingen, Germany",51.1588077,7.1220966,1,,,,,,,,,Media,"Steinberg in Solingen, Germany",,german_fires_solingen_locations,efcc9aebd60fda79d6a9e40ae16e4a5e,german_fires_solingen_locations__efcc9aebd60fda79d6a9e40ae16e4a5e
steinendorf,"Steinendorf in Solingen, Germany",51.1472915,7.0241951,1,,,,,,,,,Refinery,"Steinendorf in Solingen, Germany",,german_fires_solingen_locations,b4b08f39143985c7899ad8c066a5eb36,german_fires_solingen_locations__b4b08f39143985c7899ad8c066a5eb36
steinendorfer strasse,"Steinendorfer Strasse in Solingen, Germany",51.1458961,7.020607,1,,,,,,,,,Organization,"Steinendorfer Strasse in Solingen, Germany",,german_fires_solingen_locations,156e0384e554614d5f619cd1844bd1a7,german_fires_solingen_locations__156e0384e554614d5f619cd1844bd1a7
steingarten,"Steingarten in Solingen, Germany",51.1469406,7.0242594,1,,,,,,,,,LegislativeCommittee,"Steingarten in Solingen, Germany",,german_fires_solingen_locations,ecec484aaad07c083fdf8de4220bace2,german_fires_solingen_locations__ecec484aaad07c083fdf8de4220bace2
steinstrasse,"Steinstrasse in Solingen, Germany",51.1602419,7.0053535,1,,,,,,,,,Consulates,"Steinstrasse in Solingen, Germany",,german_fires_solingen_locations,e7cf86a5313ae7542f4cafb19ad7f1d2,german_fires_solingen_locations__e7cf86a5313ae7542f4cafb19ad7f1d2
stephanstrasse,"Stephanstrasse in Solingen, Germany",51.1723357,7.0466169,1,,,,,,,,,ForeignMinistry,"Stephanstrasse in Solingen, Germany",,german_fires_solingen_locations,83a0590c89adf6b7a888e79ece492876,german_fires_solingen_locations__83a0590c89adf6b7a888e79ece492876
sternstrasse,"Sternstrasse in Solingen, Germany",51.1764596,7.0226921,1,,,,,,,,,IndustryTerm,"Sternstrasse in Solingen, Germany",,german_fires_solingen_locations,f32edc90966a3523c7c619f2cb93392e,german_fires_solingen_locations__f32edc90966a3523c7c619f2cb93392e
stettiner strasse,"Stettiner Strasse in Solingen, Germany",51.1818804,7.0196501,1,,,,,,,,,DiplomaticFacilities,"Stettiner Strasse in Solingen, Germany",,german_fires_solingen_locations,759fa83fadfbcc2cf713b7ca9857656e,german_fires_solingen_locations__759fa83fadfbcc2cf713b7ca9857656e
steubenstrasse,"Steubenstrasse in Solingen, Germany",51.1439379,7.0178289,1,,,,,,,,,Exec,"Steubenstrasse in Solingen, Germany",,german_fires_solingen_locations,0e8fec447140bc5d1abfd45d0f548bc2,german_fires_solingen_locations__0e8fec447140bc5d1abfd45d0f548bc2
stieglitzhof,"Stieglitzhof in Solingen, Germany",51.1473529,7.0758874,1,,,,,,,,,Legislator,"Stieglitzhof in Solingen, Germany",,german_fires_solingen_locations,edddd75ba50e2b61e461981bb1478ed9,german_fires_solingen_locations__edddd75ba50e2b61e461981bb1478ed9
stierweg,"Stierweg in Solingen, Germany",51.1486686,7.1085537,1,,,,,,,,,News,"Stierweg in Solingen, Germany",,german_fires_solingen_locations,1d46c4e0a1b5f6d54292e5570c3a35cf,german_fires_solingen_locations__1d46c4e0a1b5f6d54292e5570c3a35cf
stiftsgasse,"Stiftsgasse in Solingen, Germany",51.2081985,7.0705622,1,,,,,,,,,Pipeline,"Stiftsgasse in Solingen, Germany",,german_fires_solingen_locations,3a23164e41a52be0000a04d8623e5c06,german_fires_solingen_locations__3a23164e41a52be0000a04d8623e5c06
stocken,"Stocken in Solingen, Germany",51.1864045,7.1021289,1,,,,,,,,,CompanyKeyword,"Stocken in Solingen, Germany",,german_fires_solingen_locations,7a3271b26ccc88b282b7be827cf2480e,german_fires_solingen_locations__7a3271b26ccc88b282b7be827cf2480e
stockerberg,"Stockerberg in Solingen, Germany",51.1853385,7.0975545,1,,,,,,,,,ForeignMinister,"Stockerberg in Solingen, Germany",,german_fires_solingen_locations,4a1a5b846657775541b48a40ce0c5c9d,german_fires_solingen_locations__4a1a5b846657775541b48a40ce0c5c9d
stockholmer strasse,"Stockholmer Strasse in Solingen, Germany",51.1467302,7.0543563,1,,,,,,,,,LegislativeCommittee,"Stockholmer Strasse in Solingen, Germany",,german_fires_solingen_locations,cd7f3f44289a2037646cc14caa3639ed,german_fires_solingen_locations__cd7f3f44289a2037646cc14caa3639ed
stockkamp,"Stockkamp in Solingen, Germany",51.1621323,7.1045559,1,,,,,,,,,Keyphrase,"Stockkamp in Solingen, Germany",,german_fires_solingen_locations,68de35b0ec514633977af110c8b4f45e,german_fires_solingen_locations__68de35b0ec514633977af110c8b4f45e
stockstrasse,"Stockstrasse in Solingen, Germany",51.1805915,7.0357518,1,,,,,,,,,DiplomaticFacilities,"Stockstrasse in Solingen, Germany",,german_fires_solingen_locations,343600176a0df3cc006c553c65a88a2d,german_fires_solingen_locations__343600176a0df3cc006c553c65a88a2d
stollenstrasse,"Stollenstrasse in Solingen, Germany",51.161478,7.1031049,1,,,,,,,,,ForeignMinistry,"Stollenstrasse in Solingen, Germany",,german_fires_solingen_locations,d7dd7eb7b3266309c33dc54f49c80f86,german_fires_solingen_locations__d7dd7eb7b3266309c33dc54f49c80f86
strandbadweg,"Strandbadweg in Solingen, Germany",51.1884382,7.0368936,1,,,,,,,,,space,"Strandbadweg in Solingen, Germany",,german_fires_solingen_locations,7acc8bad9dfcd38dd179e128cb446f96,german_fires_solingen_locations__7acc8bad9dfcd38dd179e128cb446f96
strassen,"Strassen in Solingen, Germany",51.1943276,7.0687488,1,,,,,,,,,Person,"Strassen in Solingen, Germany",,german_fires_solingen_locations,324ab5576a89ff1fb6a396bf26b89df2,german_fires_solingen_locations__324ab5576a89ff1fb6a396bf26b89df2
straucher strasse,"Straucher Strasse in Solingen, Germany",51.189333,7.0542652,1,,,,,,,,,Exec,"Straucher Strasse in Solingen, Germany",,german_fires_solingen_locations,dd4ac66d336a497a127e009594c08b77,german_fires_solingen_locations__dd4ac66d336a497a127e009594c08b77
straussplatz,"Straussplatz in Solingen, Germany",51.1754875,7.0084123,1,,,,,,,,,Organization,"Straussplatz in Solingen, Germany",,german_fires_solingen_locations,cef34c35513e23022bd2c93a9a4a9535,german_fires_solingen_locations__cef34c35513e23022bd2c93a9a4a9535
stresemannstrasse,"Stresemannstrasse in Solingen, Germany",51.1823993,7.0415289,1,,,,,,,,,Person,"Stresemannstrasse in Solingen, Germany",,german_fires_solingen_locations,1a46e4418b7c63abbdf6912740c18414,german_fires_solingen_locations__1a46e4418b7c63abbdf6912740c18414
